,BRIP1 (83990)
ACH-000734,-0.16195195456240746
ACH-000735,-0.32227440689596115
ACH-000736,-0.0991712514575971
ACH-000738,-0.3978394707505451
ACH-000746,-0.309627691678574
ACH-000747,-0.19097893634794896
ACH-000748,-0.3431609580323721
ACH-000753,-0.32614569523547743
ACH-000756,-0.34776593084674834
ACH-000757,-0.09848609918882427
ACH-000758,-0.28316458027307073
ACH-000760,-0.4639234682674943
ACH-000762,-0.16724271224729542
ACH-000763,-0.4896917358056189
ACH-000764,-0.24016792032185025
ACH-000765,-0.4425969239317348
ACH-000766,-0.36147332027513707
ACH-000767,-0.28981111500479034
ACH-000768,-0.32683108979167624
ACH-000769,-0.2626341568411145
ACH-000770,-0.419744063528247
ACH-000771,-0.2072512913043137
ACH-000773,-0.225908864771864
ACH-000776,-0.30239668692918753
ACH-000777,-0.6338262620208315
ACH-000778,-0.4468531674686141
ACH-000781,-0.21491578577747825
ACH-000782,-0.5743873746653411
ACH-000783,-0.2814574213620488
ACH-000784,-0.286381866627917
ACH-000785,-0.4612208421708813
ACH-000787,-0.2992333969211984
ACH-000788,-0.39265230956466224
ACH-000791,-0.38017670027572426
ACH-000792,-0.4088185697177882
ACH-000794,-0.2667167022730101
ACH-000796,-0.4866780377627343
ACH-000798,-0.04932706741246538
ACH-000799,-0.4763065247831347
ACH-000800,-0.2529924813813164
ACH-000802,-0.28272255536171714
ACH-000804,-0.22550958412358826
ACH-000805,-0.4955117811328917
ACH-000809,-0.4783465292429118
ACH-000810,-0.6929466886527758
ACH-000811,-0.4511161688598167
ACH-000817,-0.5948911650662199
ACH-000819,-0.2023331216946195
ACH-000820,-0.2702141367506577
ACH-000821,-0.5118149671827051
ACH-000822,-0.3878490064007529
ACH-000823,-0.3417206188615949
ACH-000824,-0.2823959125061278
ACH-000827,-0.3257600324663015
ACH-000829,-0.8941122554421959
ACH-000831,-0.23376781093640234
ACH-000832,-0.15742299462289144
ACH-000833,-0.32896288959371034
ACH-000834,-0.5876030305903037
ACH-000835,-0.7469001118876459
ACH-000836,-0.34172953921426313
ACH-000837,-0.3280367671597931
ACH-000838,-0.5068372361983428
ACH-000839,-0.20438125206288604
ACH-000840,-0.2233305686191876
ACH-000841,-0.34078060643687635
ACH-000843,-0.4271826448349817
ACH-000846,-0.3073436694087019
ACH-000847,-0.20969758403046185
ACH-000848,-0.2741585491767126
ACH-000849,-0.21939634065154875
ACH-000851,-0.1908884058662345
ACH-000855,-0.7461125163640807
ACH-000856,-0.3888038635047618
ACH-000858,-0.3824529108990535
ACH-000859,-0.570836742426648
ACH-000861,-0.2443393696136771
ACH-000862,-0.5807444380766549
ACH-000865,-0.3322370150609922
ACH-000866,-0.20930928452142808
ACH-000867,-0.3668651890536387
ACH-000869,-0.5157427849571943
ACH-000872,-0.3554019669308444
ACH-000873,-0.6068080199585968
ACH-000876,-0.4475792020742297
ACH-000878,-0.31083862010972024
ACH-000880,-0.401290522498965
ACH-000881,-0.39393059317328216
ACH-000882,-0.4777009037960315
ACH-000884,-0.2566572488838257
ACH-000885,-0.2803831578524222
ACH-000887,-0.4371592086692186
ACH-000889,-0.5898993900304093
ACH-000896,-0.2386072944515709
ACH-000898,-0.21885746654197075
ACH-000900,-0.306891198513995
ACH-000901,-0.4439685607340789
ACH-000905,-0.4443609444432085
ACH-000906,-0.5464087054473871
ACH-000907,-0.5237051152489308
ACH-000910,-0.4272757131513544
ACH-000911,-0.35413051633886355
ACH-000912,-0.3929636622749453
ACH-000913,-0.4322235210031296
ACH-000915,-0.3005309596417571
ACH-000916,0.09349797395210444
ACH-000917,-0.38979086488900216
ACH-000920,-0.2548398784927228
ACH-000921,-0.2858573166119832
ACH-000924,-0.15591780029267435
ACH-000926,-0.2668086543637167
ACH-000928,-0.19022545281823292
ACH-000929,-0.35323646417182203
ACH-000932,-0.4207778472536359
ACH-000935,-0.6319488996052715
ACH-000936,-0.2433032193259411
ACH-000937,-0.2462217178419596
ACH-000938,-0.6646256269435087
ACH-000939,-0.21181043613020015
ACH-000941,-0.2920046401571285
ACH-000943,-0.28028724149908457
ACH-000946,-0.6321320786934037
ACH-000947,-0.4087077777328046
ACH-000948,-0.2298154536553808
ACH-000950,-0.404378450130965
ACH-000953,-0.27710844822994
ACH-000954,-0.2718886830902186
ACH-000957,-0.2542295265550453
ACH-000958,-0.19686492125919536
ACH-000960,-0.4899803434390717
ACH-000963,-0.4461869132322753
ACH-000968,-0.445903515114668
ACH-000969,-0.2249143198906428
ACH-000972,-0.4666143011698658
ACH-000973,-0.4650503110639257
ACH-000974,-0.8595840835754226
ACH-000978,-0.10240562983023532
ACH-000984,-0.5586074920824842
ACH-000986,-0.2566950002997946
ACH-000988,-0.25730401289674154
ACH-000993,-0.3709322541865406
ACH-000994,-0.19285489017616053
ACH-000996,-0.3022051981172204
ACH-001001,-0.31279554926365377
ACH-001020,-0.5032344342303545
ACH-001028,-0.31323576702234873
ACH-001031,-0.5151712657579702
ACH-001038,-0.4087923859580233
ACH-001048,-0.3319042006659305
ACH-001050,-0.441878374920654
ACH-001053,-0.23766638046826566
ACH-001054,-0.2838257098601559
ACH-001061,-0.23088455269055375
ACH-001067,-0.2940605406187973
ACH-001075,-0.06833523897734259
ACH-001096,-0.7952832541797691
ACH-001111,-0.3428697074061722
ACH-001119,-0.4441424743205988
ACH-001128,-0.3626703564213224
ACH-001134,-0.2431355899467667
ACH-001151,-0.3729513807959237
ACH-001163,-0.2434585249393331
ACH-001164,-0.15496501288901765
ACH-001183,-0.5557941751343274
ACH-001192,-0.5296057085705613
ACH-001193,-0.1886390386459819
ACH-001196,-0.4354257048460786
ACH-001197,-0.5711837882527109
ACH-001205,-0.28178231370569506
ACH-001211,-0.18454739075765692
ACH-001212,-0.29930610568864363
ACH-001228,-0.39288790709842064
ACH-001232,-0.19191671485599507
ACH-001239,-0.5036198705532389
ACH-001270,-0.6618575523623346
ACH-001274,-0.4631571807389809
ACH-001275,-0.29018350500470425
ACH-001277,-0.4564207451072632
ACH-001278,-0.3811336257349171
ACH-001280,-0.7823177816067369
ACH-001283,-0.2273004743413008
ACH-001289,-0.4455466294820785
ACH-001300,-0.5242191300987006
ACH-001301,-0.272491276286168
ACH-001302,-0.5027635116895341
ACH-001306,-0.4049416569369944
ACH-001318,-0.12787245215112755
ACH-001322,-0.21069000043774308
ACH-001328,-0.25551335738821
ACH-001332,-0.10072390751680096
ACH-001336,-0.4795847384103426
ACH-001346,-0.4630734007961668
ACH-001353,-0.3620794578807268
ACH-001354,-0.5783710074749848
ACH-001367,-0.2487855539226138
ACH-001368,-0.29226502699942736
ACH-001374,-0.20197642535854848
ACH-001377,-0.3913011682224545
ACH-001380,-0.3808555291112115
ACH-001391,-0.4117764230084364
ACH-001408,-0.2253695895340215
ACH-001430,-0.1982371296306072
ACH-001431,-0.3492482530349968
ACH-001450,-0.3128967545232519
ACH-001496,-0.23983589724633164
ACH-001500,-0.3157803134898559
ACH-001523,-0.4913550523276801
ACH-001532,-0.7127710081363431
ACH-001550,-0.3187300260327451
ACH-001552,-0.3129035175975407
ACH-001554,-0.3763979889228043
ACH-001654,-0.5207716242136378
ACH-001735,-0.6837740333702348
ACH-001736,-0.9227000176170008
ACH-001737,-0.23435402942289604
ACH-001740,-0.39571935734070496
ACH-001745,-0.3555066458881393
ACH-001765,-0.25260911312704515
