,GNGT1 (2792)
ACH-000004,0.02299166205016939
ACH-000005,0.2803646643008821
ACH-000007,0.10838278334522992
ACH-000009,0.07192242390700525
ACH-000011,0.095649366225833
ACH-000012,0.05868267314095931
ACH-000013,0.2089068721417492
ACH-000014,0.08385447504528712
ACH-000015,0.2568416010242921
ACH-000017,0.23777358034469706
ACH-000018,-0.012045457620672972
ACH-000019,0.2697450054552786
ACH-000021,0.04581655858318903
ACH-000022,0.1642091993353517
ACH-000025,0.21811603486935985
ACH-000028,0.2178490380181343
ACH-000030,0.11070338783185313
ACH-000035,0.07613687690560222
ACH-000036,0.1650969081219916
ACH-000037,0.19235047452026396
ACH-000039,-0.02530793629310045
ACH-000040,0.2232878285979342
ACH-000041,0.11412659935777275
ACH-000042,0.13280774451635305
ACH-000045,0.21697965349030326
ACH-000047,0.0970968038529368
ACH-000052,0.15770646506745364
ACH-000053,0.14558655818639815
ACH-000054,0.11856736729093507
ACH-000055,-0.04244202576687692
ACH-000060,0.07244647568448227
ACH-000067,0.18113538195820966
ACH-000070,0.19046742988136764
ACH-000075,-0.01848048041621976
ACH-000078,0.2362186432107657
ACH-000082,0.16661033768173125
ACH-000085,0.16993629179668993
ACH-000086,0.14666521829207682
ACH-000087,0.1653805869820904
ACH-000092,0.0909735188877926
ACH-000095,0.0325269448962105
ACH-000097,0.09304895433028587
ACH-000098,0.17260483452650188
ACH-000099,0.06660859593856074
ACH-000108,0.14051531233693745
ACH-000113,0.232506200444482
ACH-000116,0.17407436916726887
ACH-000118,0.12999215513493856
ACH-000120,0.22581610315332545
ACH-000123,0.13400834374375956
ACH-000127,0.21050984637435693
ACH-000128,0.13127109054376976
ACH-000132,0.10185948608525563
ACH-000133,0.12921450751476984
ACH-000137,0.1704578669357126
ACH-000138,0.29698487514851923
ACH-000142,0.17126825311223393
ACH-000143,0.07001790630593599
ACH-000146,0.14277447856388942
ACH-000148,0.11842175406144376
ACH-000150,0.04918856047582227
ACH-000152,0.2658626889012495
ACH-000153,0.1384616377389167
ACH-000159,0.12876794396993346
ACH-000160,0.09731903270670836
ACH-000163,0.2004345096938764
ACH-000167,0.08690077860876587
ACH-000168,0.01809277776242364
ACH-000169,0.1049601032087902
ACH-000178,0.19449929821261272
ACH-000183,0.29136266658104165
ACH-000188,0.14746821079209282
ACH-000189,0.012341691481165543
ACH-000190,0.12206796072463455
ACH-000198,0.08073519962832755
ACH-000203,0.05174851457449112
ACH-000204,0.23332162737631945
ACH-000206,0.20896497034334274
ACH-000207,0.2417195985517034
ACH-000208,0.034718014169552336
ACH-000210,0.2550165275687879
ACH-000211,0.07332815964335436
ACH-000215,0.13954671321816667
ACH-000221,0.08716161220304466
ACH-000222,0.07857600188118255
ACH-000223,0.20213366938366065
ACH-000226,0.17294972719794496
ACH-000227,0.1825604041699684
ACH-000228,0.1619477897613936
ACH-000231,0.13022663021726913
ACH-000232,0.12376097096194112
ACH-000233,0.2475363951685693
ACH-000234,0.06322422856469044
ACH-000235,0.13406706417581205
ACH-000237,0.1309007841212476
ACH-000238,0.21125220778375234
ACH-000242,0.11259961422327976
ACH-000243,0.13530416645605156
ACH-000244,0.09332801939231322
ACH-000246,0.130601334506533
ACH-000248,0.19300051877036525
ACH-000250,0.13579100226785404
ACH-000251,0.17771893646602338
ACH-000252,0.08637913839822663
ACH-000253,0.08735970450355811
ACH-000255,0.09809983073963993
ACH-000256,0.07981517352340313
ACH-000257,0.044035222825307634
ACH-000258,0.006388550104674681
ACH-000259,0.24740885494897666
ACH-000260,0.059413010398068074
ACH-000261,0.11862922871257922
ACH-000262,0.11326121851631615
ACH-000263,0.18772435037946145
ACH-000264,0.02048852608402579
ACH-000265,0.31432887320648284
ACH-000266,0.14030053278608953
ACH-000272,0.2110497867020122
ACH-000274,0.14857451032004249
ACH-000277,0.08394996134323288
ACH-000278,0.2320948233370848
ACH-000279,0.04621245229423854
ACH-000280,0.1292987359289492
ACH-000281,0.1695397067898935
ACH-000288,0.1481710760714835
ACH-000291,0.13985323258651125
ACH-000293,0.1203600489388097
ACH-000294,-0.011830672120264205
ACH-000295,0.1679228814089673
ACH-000296,0.07342194814076827
ACH-000302,0.1995087362364132
ACH-000304,0.2794866614032791
ACH-000307,0.2285178430308727
ACH-000308,0.12801582175755002
ACH-000310,0.15009467809117025
ACH-000311,0.2457875931425295
ACH-000312,0.25762733438073976
ACH-000315,0.16137809764976455
ACH-000316,0.1230065128769911
ACH-000317,0.1401270535759655
ACH-000318,0.2107327869738997
ACH-000319,0.12646912684627878
ACH-000320,0.2832101794997978
ACH-000322,0.08435363715578485
ACH-000323,0.07755824747558085
ACH-000324,0.0401646644673326
ACH-000329,0.16113110864673366
ACH-000330,0.23674777347323744
ACH-000331,0.11628369289461203
ACH-000332,0.14568057415224958
ACH-000334,0.062379815175546215
ACH-000335,0.006781838779816244
