,INPP1 (3628)
ACH-000004,0.095708060074614
ACH-000005,0.16666998017975698
ACH-000007,-0.10436401355685833
ACH-000009,-0.05344889015498083
ACH-000011,0.1579928857176426
ACH-000012,0.059438689416517164
ACH-000013,0.12297541463710683
ACH-000014,0.03584666743547132
ACH-000015,0.06438926141480841
ACH-000017,0.04872213887838599
ACH-000018,-0.012673085895516521
ACH-000019,0.11415103596139288
ACH-000021,0.05169511909594795
ACH-000022,-0.06504330580840632
ACH-000025,0.06359612061540228
ACH-000028,0.07173102156720704
ACH-000030,0.05250194093083072
ACH-000035,0.16840265677255226
ACH-000036,0.055659191787705925
ACH-000037,-0.010213769071527452
ACH-000039,-0.1345809969665325
ACH-000040,-0.12212949428825907
ACH-000041,0.14758259431035298
ACH-000042,-0.009060072960246726
ACH-000045,0.2591085419758788
ACH-000047,0.09333934994870416
ACH-000052,-0.001248894014847156
ACH-000053,0.07803544018618118
ACH-000054,0.013129280559854531
ACH-000055,0.16214749787144114
ACH-000060,0.062196062433189314
ACH-000067,0.012108850546450028
ACH-000070,0.08236371628164782
ACH-000075,0.0004602104809838652
ACH-000078,0.17827388817121684
ACH-000082,0.13192156229126412
ACH-000085,0.11083281417439106
ACH-000086,0.05179117316638868
ACH-000087,-0.1638269806572119
ACH-000092,0.07757392494873203
ACH-000095,0.08450900188565655
ACH-000097,0.02111738004768846
ACH-000098,0.1021708344438626
ACH-000099,0.09424152501830356
ACH-000108,0.05294649745830365
ACH-000113,0.09300788029263596
ACH-000116,0.08693961870881782
ACH-000118,-0.0643441083796569
ACH-000120,-0.2091773597811412
ACH-000123,0.15444270735650245
ACH-000127,0.11425707321639968
ACH-000128,0.09795190544655538
ACH-000132,0.034978358080408584
ACH-000133,-0.02376303714851697
ACH-000137,0.0464292299062353
ACH-000138,-0.03954046893674335
ACH-000142,0.12976312244141675
ACH-000143,0.07981923180700838
ACH-000146,0.08794338194680708
ACH-000148,0.12514413318818532
ACH-000150,0.17102960743846596
ACH-000152,0.012971435640072302
ACH-000153,-0.14737170495465082
ACH-000159,0.057684456171039865
ACH-000160,-0.017851624939912106
ACH-000163,0.05814174203680333
ACH-000167,0.231700139575447
ACH-000168,0.08958147324131123
ACH-000169,-0.004996545741843942
ACH-000178,0.003936548582153967
ACH-000183,0.03528013037801265
ACH-000188,0.1872593368757205
ACH-000189,0.03439150317426982
ACH-000190,-0.17177111812735146
ACH-000198,0.019877237367648345
ACH-000203,-0.15837910530542498
ACH-000204,0.03809094934002246
ACH-000206,0.023530586002004833
ACH-000207,0.27350640030859824
ACH-000208,-0.20155877879673367
ACH-000210,0.20475428337194065
ACH-000211,-0.0021616055332752595
ACH-000215,0.10580844686080974
ACH-000221,0.022103899794335864
ACH-000222,-0.09199273883494312
ACH-000223,-0.16402921697014106
ACH-000226,-0.0352197259116491
ACH-000227,0.08422116129713501
ACH-000228,0.07376730966577602
ACH-000231,0.018124446140074583
ACH-000232,0.014757113071553484
ACH-000233,0.08503069215595781
ACH-000234,0.047810503011145616
ACH-000235,0.05582274667468848
ACH-000237,-0.05202425818270407
ACH-000238,-0.14607194188034656
ACH-000242,-0.1827301430289658
ACH-000243,0.001491715826200207
ACH-000244,0.03306694469631891
ACH-000246,-0.022722826660358974
ACH-000248,-0.10284406618186154
ACH-000250,0.022239292019570374
ACH-000251,0.16222669399629927
ACH-000252,-0.07134943221240607
ACH-000253,0.1515665092629656
ACH-000255,0.03206812549731773
ACH-000256,0.0141933662689221
ACH-000257,0.10251407467046912
ACH-000258,-0.06364118828339532
ACH-000259,0.15070255049430678
ACH-000260,-0.08770509821570502
ACH-000261,0.12995137052903635
ACH-000262,0.11952318244280985
ACH-000263,0.3136511246476743
ACH-000264,0.09219176994397896
ACH-000265,-0.005238826014650059
ACH-000266,0.0253108795508273
ACH-000272,0.003982281456676947
ACH-000274,0.03824554343873274
ACH-000277,0.09247130361520443
ACH-000278,0.004448820596446393
ACH-000279,0.015383373747726074
ACH-000280,0.10405064559419627
ACH-000281,-0.01722522023966461
ACH-000288,-0.038906211689739366
ACH-000291,0.042980988592080535
ACH-000293,0.06262610075404727
ACH-000294,0.0604886618342242
ACH-000295,-0.13392154307674115
ACH-000296,-0.001510521959550566
ACH-000302,0.17173674981396814
ACH-000304,0.2283546008320432
ACH-000307,-0.024077240669582032
ACH-000308,0.022989197511847703
ACH-000310,0.12216010650347392
ACH-000311,0.014983423605914009
ACH-000312,0.061158583624889525
ACH-000315,-0.16648824001190904
ACH-000316,-0.006659990550831267
ACH-000317,0.0019001680395694415
ACH-000318,0.19620093774642933
ACH-000319,0.07788487084618939
ACH-000320,0.08657375840104334
ACH-000322,-0.07463487334392227
ACH-000323,0.08505288418259238
ACH-000324,-0.01963331308138986
ACH-000329,-0.0035974803017797662
ACH-000330,0.08011568447976529
ACH-000331,-0.018668192383672
ACH-000332,0.01836170391007342
ACH-000334,0.028121549624658616
ACH-000335,0.2299876127892974
ACH-000336,0.06477829719894848
ACH-000337,0.07787527944214462
ACH-000338,-0.5012461975084274
ACH-000339,0.06421717780495975
ACH-000341,0.04646078093764483
ACH-000348,0.055372122923208
ACH-000350,0.052393096923531626
ACH-000352,0.03173412821197358
ACH-000356,0.08816049291604185
ACH-000361,0.04879839088043634
ACH-000362,0.014713538396854247
ACH-000363,-0.02507681125994507
ACH-000364,-0.0917217417580494
ACH-000365,-0.022424010656023414
ACH-000366,0.05952025823868516
ACH-000368,0.14746868600109406
ACH-000374,0.010046600625704649
ACH-000375,-0.10676936519555023
ACH-000376,0.019074659679568638
ACH-000381,-0.02655383950876276
ACH-000383,0.039065115160108715
ACH-000387,-0.09575759343168
ACH-000389,0.02304308708368437
ACH-000390,-0.019091806280312845
ACH-000393,-0.16525265552347282
ACH-000395,0.00913935099383034
ACH-000396,0.03952497762033776
ACH-000397,0.11802364033300645
ACH-000401,-0.07243863717762554
ACH-000402,0.3441581745238324
ACH-000403,0.001439943958863325
ACH-000404,-0.12777823904738606
ACH-000406,-0.08382708680772316
ACH-000407,-0.0027348033210812268
ACH-000408,0.2420500659022825
ACH-000410,0.045874605826033664
ACH-000411,0.1004059373069122
ACH-000414,0.057340641693178776
ACH-000415,-0.0465920518374262
ACH-000416,0.010738423237090771
ACH-000420,0.017695161911174515
ACH-000421,0.04262467679186547
ACH-000424,-0.07949418615567742
ACH-000425,0.03190313422927689
ACH-000426,-0.2148600968237656
ACH-000427,0.12876540071005585
ACH-000433,0.12303329288944335
ACH-000435,-0.2943827883521969
ACH-000436,0.03526522777040588
ACH-000444,0.04698457565301328
ACH-000445,-0.014808199883600144
ACH-000448,0.11333537976450753
ACH-000450,0.0915327607785148
ACH-000452,0.05055378017047762
ACH-000454,0.05512635066431651
ACH-000458,0.04330645800682501
ACH-000459,0.2174507036243597
ACH-000460,0.10535421879655206
ACH-000461,0.13160208963260436
ACH-000463,-0.08954571077142476
