,SOCS4 (122809)
ACH-000004,-0.17837244307676794
ACH-000005,0.09473247467453487
ACH-000007,-0.0508938252608249
ACH-000009,-0.06503284950970792
ACH-000011,-0.009540935574630763
ACH-000012,-0.0523023640457285
ACH-000013,-0.03691782277254884
ACH-000014,0.03102884321797327
ACH-000015,-0.03759008472856496
ACH-000017,0.08878867125090452
ACH-000018,-0.14363289542924787
ACH-000019,0.03970169715694453
ACH-000021,-0.07677133416119926
ACH-000022,-0.05655768404127352
ACH-000025,-0.00968183092182687
ACH-000028,0.06872021114949428
ACH-000030,-0.10206602125119532
ACH-000035,0.020916853280871544
ACH-000036,-0.22392695702609372
ACH-000037,-0.10602630278258923
ACH-000039,-0.11269119192339
ACH-000040,-0.04974754082173728
ACH-000041,-0.06366983815243425
ACH-000042,0.0392133225768221
ACH-000045,-0.13638425795058198
ACH-000047,0.008798983271769966
ACH-000052,-0.43681182266766894
ACH-000053,-0.07908098013347127
ACH-000054,-0.06674106704110445
ACH-000055,-0.1543530965557996
ACH-000060,-0.10492454752889847
ACH-000067,-0.08173191546473105
ACH-000070,0.09291619321630908
ACH-000075,-0.13241549268608133
ACH-000078,-0.019852580908533358
ACH-000082,-0.2026897017118703
ACH-000085,-0.057012770146858564
ACH-000086,-0.08294252797240935
ACH-000087,0.09598599905137478
ACH-000092,-0.11904620720307865
ACH-000095,0.06982356866804458
ACH-000097,-0.057328872455170175
ACH-000098,-0.037975673155424786
ACH-000099,0.028605272314801318
ACH-000108,-0.11958635798199906
ACH-000113,-0.011914535937203432
ACH-000116,-0.060428224895121625
ACH-000118,-0.14756473997307826
ACH-000120,-0.040743382514353714
ACH-000123,-0.07809385019536523
ACH-000127,-0.12471124103082985
ACH-000128,0.058840180380900824
ACH-000132,-0.0026728648675588443
ACH-000133,-0.06820825998064782
ACH-000137,-0.04620453061960283
ACH-000138,-0.04693680380251658
ACH-000142,-0.09277322772304544
ACH-000143,-0.06487323118539863
ACH-000146,-0.07254698579583206
ACH-000148,-0.04552095404544637
ACH-000150,0.029257746313565418
ACH-000152,-0.1635707638014706
ACH-000153,-0.08981749848631854
ACH-000159,-0.19629298982388416
ACH-000160,-0.10593860757839567
ACH-000163,-0.10358719919850304
ACH-000167,-0.3084178052020321
ACH-000168,-0.14690458093654865
ACH-000169,-0.02800765269269215
ACH-000178,-0.0547129222650596
ACH-000183,-0.1352453248696685
ACH-000188,-0.03209989725399057
ACH-000189,0.18800487296606688
ACH-000190,-0.15222110422249888
ACH-000198,0.08075848674804333
ACH-000203,-0.40392092760835707
ACH-000204,-0.04471116223510938
ACH-000206,0.11782543801005327
ACH-000207,-0.038365216931828185
ACH-000208,-0.40819322246403655
ACH-000210,0.15921653694266558
ACH-000211,-0.0950562071946084
ACH-000215,-0.00036017550028282603
ACH-000221,-0.11047791989582444
ACH-000222,-0.15332266751134832
ACH-000223,0.0735007570873583
ACH-000226,-0.10595459683368737
ACH-000227,-0.003201298993408966
ACH-000228,-0.2340543367189397
ACH-000231,-0.11569103785344227
ACH-000232,-0.025530651748969718
ACH-000233,-0.06454286165053512
ACH-000234,-0.07823560986555657
ACH-000235,-0.03191046350933597
ACH-000237,-0.04930396303081073
ACH-000238,-0.0069875570667801605
ACH-000242,0.16921577329131593
ACH-000243,-0.1621125913210142
ACH-000244,-0.39225492428726216
ACH-000246,-0.03650352898605173
ACH-000248,-0.0554255467164532
ACH-000250,-0.07089396879661594
ACH-000251,0.05613686711471368
ACH-000252,-0.07986102703846093
ACH-000253,-0.03628150975175045
ACH-000255,-0.10594706209478158
ACH-000256,-0.027226837838827685
ACH-000257,-0.28014144332312074
ACH-000258,0.09380809698134486
ACH-000259,-0.10860341346951842
ACH-000260,-0.10637124111073903
ACH-000261,-0.09468300007486033
ACH-000262,-0.1029343485754015
ACH-000263,0.3375564410327668
ACH-000264,-0.14054427840319586
ACH-000265,0.09506878951550893
ACH-000266,-0.015336153387767091
ACH-000272,-0.11492324453151788
ACH-000274,-0.09131729270876772
ACH-000277,-0.15960977003140833
ACH-000278,-0.08604140692727677
ACH-000279,-0.06213309591936815
ACH-000280,-0.021678491853530088
ACH-000281,0.056849251001224226
ACH-000288,-0.02150126153582469
ACH-000291,-0.048542867235496265
ACH-000293,0.004877938395270282
ACH-000294,-0.048326647226038084
ACH-000295,0.22502492401568952
ACH-000296,-0.030619895791328643
ACH-000302,-0.09647216749737507
ACH-000304,-0.11364787689950087
ACH-000307,-0.13607532480757295
ACH-000308,0.015788465094183725
ACH-000310,-0.012374271997191271
ACH-000311,0.027703474090327487
ACH-000312,-0.06341960664798467
ACH-000315,0.1011248871208298
ACH-000316,0.1323402301941042
ACH-000317,-0.04831981540593877
ACH-000318,0.024621564149315645
ACH-000319,-0.01793811094306001
ACH-000320,-0.0234600116094911
ACH-000322,-0.052719450763353534
ACH-000323,0.010591192946908258
ACH-000324,-0.14524826484918982
ACH-000329,0.007342205581341522
ACH-000330,0.11548880382612063
ACH-000331,0.05181697655779672
ACH-000332,-0.043568771099332416
ACH-000334,-0.21419458537217556
ACH-000335,0.07792658456908452
ACH-000336,0.11758125579652492
ACH-000337,-0.1204228503654883
ACH-000338,-0.6408349714466883
ACH-000339,0.013019898800912809
ACH-000341,-0.18513994992126548
ACH-000348,-0.11819843187938014
ACH-000350,0.14450075973772064
ACH-000352,-0.022887097716501874
ACH-000356,-0.009663426691200409
ACH-000361,-0.10908186594601116
ACH-000362,-0.06063247015847911
ACH-000363,-0.11417846401227486
ACH-000364,-0.15742778657386847
ACH-000365,-0.05506530962212214
ACH-000366,-0.06379790636398519
ACH-000368,-0.16194176569975932
ACH-000374,-0.1084495905770377
ACH-000375,0.06620859310128105
ACH-000376,-0.18406363797477385
ACH-000381,0.06491215182566314
ACH-000383,-0.11406977701054108
ACH-000387,0.0032740330773177056
ACH-000389,0.02115113090607072
ACH-000390,-0.018600316263005318
ACH-000393,-0.15781469421620034
ACH-000395,-0.2081573114460137
ACH-000396,-0.12172226099903287
ACH-000397,-0.2092792798100261
ACH-000401,-0.2497469422397279
ACH-000402,0.0971103911607744
ACH-000403,-0.12818391219410016
ACH-000404,-0.19990259301487304
ACH-000406,-0.03520711272146989
ACH-000407,-0.09287333118357848
ACH-000408,-0.15843455956190616
ACH-000410,-0.028636699210427087
ACH-000411,-0.03804194468983547
ACH-000414,-0.09984724544629413
ACH-000415,-0.05661405416344161
ACH-000416,-0.034469475957156034
ACH-000420,-0.20703723608974445
ACH-000421,-0.045620827889977865
ACH-000424,-0.08106661647681287
ACH-000425,-0.020847987870564497
ACH-000426,-0.05432607017939401
ACH-000427,0.04146439625251866
ACH-000433,-0.14264782684166505
ACH-000435,0.16583694600561444
ACH-000436,-0.012186607443576858
ACH-000444,-0.07256107227099713
ACH-000445,-0.12636750094587335
ACH-000448,-0.11333572140627145
ACH-000450,-0.3686723537861591
ACH-000452,-0.00914897616148432
ACH-000454,-0.023613779982879703
ACH-000458,-0.061040577837237486
ACH-000459,-0.003626484820747553
ACH-000460,-0.06967180430429724
ACH-000461,-0.06699837286866976
ACH-000463,-0.05358775732893443
ACH-000464,-0.05093190534657757
ACH-000466,0.09900548807591804
ACH-000467,-0.02092929318204437
ACH-000468,-0.0028992918639097745
ACH-000469,-0.09716319082435096
ACH-000470,-0.03619869459778928
ACH-000471,-0.16591411531080025
ACH-000472,-0.1474845507049033
ACH-000473,-0.02459820072881244
ACH-000475,-0.0890406155636912
ACH-000476,-0.10445377002920772
ACH-000477,-0.13305150586253212
ACH-000479,0.0244245355699295
ACH-000480,-0.09078599305856283
ACH-000481,-0.18303017217377485
ACH-000483,0.0544783677048996
ACH-000484,-0.23703546499139075
ACH-000485,-0.20530220045875106
ACH-000486,-0.17085454662011074
ACH-000487,0.08541978847530206
ACH-000488,-0.01534673584968622
ACH-000490,-0.07229495130453349
ACH-000491,-0.12838059259689855
ACH-000495,-0.13949981939529776
ACH-000496,0.02849239084232858
ACH-000499,-0.04446096420667479
ACH-000500,0.1713731798766828
ACH-000502,-0.07364079023041581
ACH-000503,-0.15207095118301228
ACH-000505,-0.07529374794658229
ACH-000507,-0.053172422889220514
ACH-000510,-0.049246894211331375
ACH-000511,-0.041612105703207065
ACH-000512,-0.12865747706682246
ACH-000516,0.08462782592046109
ACH-000517,0.004449984218418958
ACH-000518,-0.12272955797447252
ACH-000520,-0.2381603467651846
ACH-000521,0.07548516622583261
ACH-000522,-0.0672276763738012
ACH-000524,-0.04090982504296069
ACH-000527,-0.041679469881758906
ACH-000528,-0.01966131829252905
ACH-000537,-0.17617081767947773
ACH-000541,0.1398560860170149
ACH-000542,-0.12682731443825818
ACH-000544,-0.0530387620005223
ACH-000545,-0.14527337292492268
ACH-000547,-0.16968180413974554
ACH-000548,-0.0009864021746654053
ACH-000549,0.08830509501827997
