,TOE1 (114034)
ACH-000490,-1.0024979712431443
ACH-000491,-0.17077809811357084
ACH-000495,-0.5531965203237427
ACH-000496,-0.8193707000236851
ACH-000499,-0.6079310419040953
ACH-000500,-0.34632520277921863
ACH-000502,-0.7298364549469579
ACH-000503,-0.7132014105013249
ACH-000505,-0.8330508942307812
ACH-000507,-0.8258283693246325
ACH-000510,-0.4878389520780928
ACH-000511,-0.2797643178313617
ACH-000512,-0.4122921751339112
ACH-000516,-0.13630840262591476
ACH-000517,-0.17381337110842446
ACH-000518,-0.6246176594446399
ACH-000520,-0.8661913963415785
ACH-000521,-0.4824561273577177
ACH-000522,-0.9323984384192936
ACH-000524,-0.3467549933015089
ACH-000527,-0.6077869352134067
ACH-000528,-0.14171751238535366
ACH-000537,-0.2775025021217541
ACH-000541,-0.22112015256177628
ACH-000542,-0.7818827921074891
ACH-000544,-0.5872965617596922
ACH-000545,-0.7782353824891264
ACH-000547,-1.1138435087991614
ACH-000548,-0.6470253193207303
ACH-000549,-0.6334616089216103
ACH-000550,-0.5085563175847221
ACH-000552,-0.7061121078336449
ACH-000556,-0.012671115865892377
ACH-000557,-0.36205105992346254
ACH-000569,-0.6526809243065473
ACH-000570,-0.26152867471861163
ACH-000571,-0.30258464732689205
ACH-000573,-0.375792735030241
ACH-000576,-0.2804656251758924
ACH-000579,-0.33820737803518125
ACH-000580,-0.5954136265950734
ACH-000584,-0.8495092240905663
ACH-000585,-0.3866656942282707
ACH-000588,-0.3074372459898373
ACH-000589,-0.8226886201519023
ACH-000591,-0.3752088379534945
ACH-000593,-0.8414022907650078
ACH-000600,-0.16495840384006455
ACH-000601,-0.8128561182924827
ACH-000605,-0.6590335991136054
ACH-000606,-0.5600427007557184
ACH-000608,-0.4565659092793194
ACH-000614,-0.483114547887784
ACH-000616,-0.4572625447667076
ACH-000618,-0.02702586226372707
ACH-000619,-0.737320870912697
ACH-000620,-0.2136660893943257
ACH-000621,-0.3388296985510753
ACH-000622,-0.483655884815053
ACH-000623,-0.7534563683701905
ACH-000624,-0.8112779444050886
ACH-000627,-0.6219010907906878
ACH-000630,-0.7314092458169584
ACH-000631,-0.7495828687687591
ACH-000632,-0.7108680496159377
ACH-000633,-0.2593083970705377
ACH-000637,-1.0960620511513357
ACH-000638,-0.7963777984880532
ACH-000646,-0.2386887360447896
ACH-000647,-0.23448559876418645
ACH-000648,-0.5963080562942186
ACH-000649,-0.6347060757071812
ACH-000651,-0.8710011125550086
ACH-000652,-0.8884213740464606
ACH-000653,-0.4503264630238801
ACH-000657,-0.4446858970334414
ACH-000658,-0.2571825827508129
ACH-000661,-0.5316833892304303
ACH-000662,-0.2155383712760941
ACH-000663,-0.4917306689931609
ACH-000665,-0.4036087706947506
ACH-000671,-0.4442938054829482
ACH-000672,-0.5856602353571052
ACH-000673,-0.7774966239934954
ACH-000676,-0.3667469074785871
ACH-000677,-0.5048841501823461
ACH-000681,-0.5222314189471275
ACH-000683,-1.054462065647777
ACH-000684,-0.7339184827739272
ACH-000688,-0.5891091529831878
ACH-000693,-0.7580435608300464
ACH-000694,-0.9375446463582264
ACH-000695,-0.2417257184669149
ACH-000696,-0.8886961428031771
ACH-000697,-0.4096243381195375
ACH-000699,-0.3701258924993967
ACH-000701,-0.6133615437663125
ACH-000706,-0.4037923511879769
ACH-000711,-0.03115505419732852
ACH-000713,-0.8015252545233248
ACH-000714,-0.4356474380779489
ACH-000718,-0.4498774639096466
ACH-000720,-0.263260956439321
ACH-000721,-0.9091782588139232
ACH-000724,-0.4114354024184353
ACH-000725,-0.19143196728026712
ACH-000732,-0.5112604215960811
ACH-000734,-0.7149231287508091
ACH-000735,-0.9328275230451692
ACH-000736,-0.5071836780239545
ACH-000738,-0.4467166069281441
ACH-000746,-0.4607939823828983
ACH-000747,-1.0165412123068074
ACH-000748,-0.5503547987373709
ACH-000753,-0.1262329224825866
ACH-000756,-1.0554923195840222
ACH-000757,-0.22927090101289416
ACH-000758,-0.7484723871715515
ACH-000760,-0.05784215434658231
ACH-000762,-0.5224185489510909
ACH-000763,-0.05689601123678476
ACH-000764,-0.6784571729263763
ACH-000765,-0.4601828862298517
ACH-000766,-0.2933919173123861
ACH-000767,-0.33990492518547705
ACH-000768,-0.10496838314345748
ACH-000769,-0.3125924692417762
ACH-000770,-0.41329078909275896
ACH-000771,-0.8810762405424399
ACH-000773,-0.3657026098514209
ACH-000776,-0.3095055078512223
ACH-000777,-0.9053377578020904
ACH-000778,-0.5421251195475539
ACH-000781,-0.02319288335701189
ACH-000782,-0.02362551812610142
ACH-000783,-0.14419853931302826
ACH-000784,-0.2867985204713782
ACH-000785,-0.5765969781505961
ACH-000787,-0.7992144298358619
ACH-000788,-0.9149479322973076
ACH-000791,-0.3678319877618551
ACH-000792,-0.7917209663179595
ACH-000794,-0.6838260005560117
ACH-000796,-0.22422807075020468
ACH-000798,-0.29654716662672304
ACH-000799,-0.2469398782125629
ACH-000800,-0.4266705782027106
ACH-000802,-1.029864302910557
ACH-000804,-0.2434240407830129
ACH-000805,-0.8016560147345868
ACH-000809,-0.5946733898012823
ACH-000810,-0.4414199165688145
ACH-000811,-0.5040955171562531
ACH-000817,-0.1507489932744793
ACH-000819,-0.7843602874683507
ACH-000820,-1.0690949330965078
ACH-000821,-0.24428334818481445
ACH-000822,-0.29520254761983417
ACH-000823,-0.9459440165074604
ACH-000824,-0.3483797874870941
ACH-000827,-0.6261008565534139
ACH-000829,-0.18160176370312106
ACH-000831,-0.489256687221869
ACH-000832,-0.7644576528346141
ACH-000833,-0.6897875505975799
ACH-000834,-0.9409818439539888
ACH-000835,-0.3630596825397696
ACH-000836,-0.3679548586120328
ACH-000837,-0.4310161976056333
ACH-000838,-0.2439675016958791
ACH-000839,-0.6988099149648681
ACH-000840,-0.478329224650791
ACH-000841,-0.5793582678673025
ACH-000843,-0.8015954196318074
ACH-000846,-0.8337060001725921
ACH-000847,-0.6272868005681831
ACH-000848,-0.467972605964604
ACH-000849,-0.6792576910535232
ACH-000851,-0.5606388400987292
ACH-000855,-0.9480835001868548
ACH-000856,-0.7461671335364661
ACH-000858,-0.9143302303554588
ACH-000859,-0.7697014935022694
ACH-000861,-0.6208607031144057
ACH-000862,-0.7186835735424845
ACH-000865,-1.0123274107473812
ACH-000866,-0.2437140844877089
ACH-000867,-0.07989343540761437
ACH-000869,-0.32145153714288777
ACH-000872,-0.6678328269712476
ACH-000873,-0.5207885276663851
ACH-000876,-0.18930855548679132
ACH-000878,-0.8762608833018196
ACH-000880,-1.0934616909802701
ACH-000881,-0.3228620394567938
ACH-000882,-0.1248118119510164
ACH-000884,-0.2717097657858637
ACH-000885,-0.4030194507639936
ACH-000887,-0.5221409111255925
ACH-000889,-0.9534865626876452
ACH-000896,-1.0391653527829074
ACH-000898,-0.544344735792635
ACH-000900,-0.2673317818470727
ACH-000901,-0.4712896219615613
ACH-000905,-0.22919313155670784
ACH-000906,-0.7591861487840572
ACH-000907,-0.4344398860757263
ACH-000910,-0.4887399981607223
ACH-000911,-0.5174404599798483
ACH-000912,-0.6720594784669178
ACH-000913,-0.8931478410287148
ACH-000915,-0.15387022889820004
ACH-000916,-0.6730339641854334
ACH-000917,-0.5133932050419664
ACH-000920,-0.284607102988648
ACH-000921,-0.4526935824637019
ACH-000924,-0.34489301391275096
ACH-000926,-0.6854940204091956
ACH-000928,-0.9329724720359448
ACH-000929,-0.56234747543213
ACH-000932,-0.4558258774721812
ACH-000935,-0.6209751963047067
ACH-000936,-0.7877282978700392
ACH-000937,-0.35630254981475445
ACH-000938,-0.7275946302812968
ACH-000939,-0.9893932404374292
ACH-000941,-0.2152274719551833
ACH-000943,-0.8525044914766959
ACH-000946,-0.2487945863735679
ACH-000947,-0.8388761654984738
ACH-000948,-0.3788145501101216
ACH-000950,-0.8960491922892451
ACH-000953,-0.4781093577355466
ACH-000954,-0.6400954959815429
ACH-000957,-0.22273401236247395
ACH-000958,-0.4841736571283965
ACH-000960,-0.2869645993051084
ACH-000963,-0.5320835245827714
ACH-000968,-0.7363842061146916
ACH-000969,-0.2788482172929462
ACH-000972,-0.35702083455282513
ACH-000973,-0.9706990794943826
ACH-000974,-0.2617284579038948
ACH-000978,-0.1879036696682892
ACH-000984,-0.09686304165068993
ACH-000986,-0.7093178411899698
ACH-000988,-0.5342007910945915
ACH-000993,-0.8915988786287941
ACH-000994,-0.3995748910647654
ACH-000996,-0.30494927628195123
ACH-001001,-0.23125533397357614
ACH-001020,-0.9424522319717532
ACH-001028,-0.18920491085589616
ACH-001031,-0.8804527905190573
ACH-001038,-0.08429223409592441
ACH-001048,-0.1198699871158092
ACH-001050,-0.3933130517028752
ACH-001053,-1.13748999067618
ACH-001054,-0.8405034968835391
ACH-001061,-0.6052696338953448
ACH-001067,-0.8385809834578771
ACH-001075,-0.9904349379640506
ACH-001096,-0.26666091574380085
ACH-001111,-0.7806909347301021
ACH-001119,-0.7449251232666432
ACH-001128,-0.553720997560446
ACH-001134,-0.3326388733979115
ACH-001151,-0.4969476296262567
ACH-001163,-0.8266851853815645
ACH-001164,-0.2730402805623216
ACH-001183,-0.7062101431110224
ACH-001192,-0.5089461318855962
ACH-001193,-0.9578350578448294
ACH-001196,-0.3940585890949549
ACH-001197,-0.42132651347469935
ACH-001205,-0.23212385702434984
ACH-001211,-0.2023918148823238
ACH-001212,-0.4525652675353025
ACH-001228,-0.4701289377998406
ACH-001232,-0.6104160193676581
ACH-001239,-0.6299315997174408
ACH-001270,-0.8369891796053867
ACH-001274,-0.7566877844017792
ACH-001275,-0.4202706946816424
ACH-001277,-0.6194429248705227
ACH-001278,-0.8184561415018875
ACH-001280,-0.5166721461033533
ACH-001283,-0.4932404855240239
ACH-001289,-0.5884758599411978
ACH-001300,-0.42219371033818975
ACH-001301,-0.36895468648202334
ACH-001302,-0.6581743397256008
ACH-001306,-0.6506861847328148
ACH-001318,-0.8117819943751492
ACH-001322,-0.44946079743739376
ACH-001328,-0.5597790311929896
ACH-001332,-0.7968458614733737
ACH-001336,-0.6495753277530171
ACH-001346,-0.9453264214022264
ACH-001353,-0.5025875554814985
ACH-001354,-0.393990261889664
ACH-001367,-0.9444136481899064
ACH-001368,-0.9913390551558774
ACH-001374,-0.7805627801806138
ACH-001377,-0.39128293311464896
ACH-001380,-0.8167284373454541
ACH-001391,-0.42965085364982025
ACH-001408,-0.7106333775731669
ACH-001430,-0.7993485409610617
ACH-001431,-0.7837875026911125
ACH-001450,-0.17707667722855594
ACH-001496,-0.4978794345140624
ACH-001500,-0.2822345437619295
ACH-001523,-0.5586450477786514
ACH-001532,-0.6634835507713399
ACH-001550,-0.6827726564554523
ACH-001552,-0.3292457817030605
ACH-001554,-0.7673641999298284
ACH-001654,-0.6672248148780566
ACH-001735,-0.005784723943912421
ACH-001736,-0.8311986100920715
ACH-001737,-0.1840324131768238
ACH-001740,-0.6058206537703974
ACH-001745,-0.5204347161449195
ACH-001765,-0.5993303684031558
