,NDUFB3 (4709)
ACH-000004,-0.3288320629466171
ACH-000005,-0.3867994021698465
ACH-000007,-0.7446361772843488
ACH-000009,-0.34380789434305603
ACH-000011,-0.0005866407859317638
ACH-000012,-0.5482303820008263
ACH-000013,-0.4755784704417669
ACH-000014,-0.5036378898846621
ACH-000015,-0.44342025642185906
ACH-000017,-0.4271779987302236
ACH-000018,-0.2525962782757011
ACH-000019,-0.6741391995273539
ACH-000021,-0.3848806592894208
ACH-000022,-0.3221784655073308
ACH-000025,-0.49438991722851
ACH-000028,-0.5188384818399097
ACH-000030,-0.4766787122162213
ACH-000035,-0.4160928808148994
ACH-000036,-0.0842030985752936
ACH-000037,-0.2977185960795973
ACH-000039,-0.3339029861947489
ACH-000040,-0.2567018658832068
ACH-000041,-0.4570340101598161
ACH-000042,-0.33815795012019945
ACH-000045,-0.4918183677388782
ACH-000047,-0.8696323474898584
ACH-000052,-0.3643402071221967
ACH-000053,-0.33298880364193384
ACH-000054,-0.5884224137379737
ACH-000055,-0.10224761047682007
ACH-000060,-0.49098941163183396
ACH-000067,-0.3638091847656241
ACH-000070,-0.5807870042032035
ACH-000075,-0.38227583898995776
ACH-000078,-0.5186022334487668
ACH-000082,-0.3732647278716401
ACH-000085,-0.4423680125846491
ACH-000086,-0.5349448576084276
ACH-000087,-0.34862985070431274
ACH-000092,-0.4105481342146021
ACH-000095,-0.3637303777711271
ACH-000097,-0.3999438838506189
ACH-000098,-0.39535635463756014
ACH-000099,-0.5548064821292642
ACH-000108,-0.22306501243008686
ACH-000113,-0.5742158356102106
ACH-000116,-0.4038402040774825
ACH-000118,-0.7503154743604432
ACH-000120,-0.3606171832344892
ACH-000123,-0.5403895695674393
ACH-000127,-0.6634172636955773
ACH-000128,-0.4756186149597233
ACH-000132,-0.3380063257258771
ACH-000133,-0.3445274573639251
ACH-000137,-0.3699299208006181
ACH-000138,-0.5086405730429162
ACH-000142,-0.2201899818693231
ACH-000143,-0.4227259018151906
ACH-000146,-0.4098706054831727
ACH-000148,-0.3933503528252392
ACH-000150,-0.3472783927881308
ACH-000152,-0.3045650552803012
ACH-000153,-0.7157704693071433
ACH-000159,-0.4648991465261418
ACH-000160,-0.6121193713937119
ACH-000163,-0.30589968299805625
ACH-000167,-0.2122600696999294
ACH-000168,-0.15475856131597526
ACH-000169,-0.3763132543517942
ACH-000178,-0.16943154674198496
ACH-000183,-0.2919004218515634
ACH-000188,-0.11090994470639072
ACH-000189,-0.4302284347601733
ACH-000190,-0.5858007716310379
ACH-000198,-0.8002912650091459
ACH-000203,-0.2228008897003914
ACH-000204,-0.33600560754289394
ACH-000206,-0.15840249075253826
ACH-000207,-0.4416346516984893
ACH-000208,-0.2749999531957608
ACH-000210,-0.5271427660467412
ACH-000211,-0.38174357482276017
ACH-000215,-0.3086465025543247
ACH-000221,-0.6680200309301221
ACH-000222,-0.42774443411132457
ACH-000223,-0.4443087644080293
ACH-000226,-0.3385581407081231
ACH-000227,-0.6095148359589151
ACH-000228,-0.4347451972959357
ACH-000231,-0.1742054390649828
ACH-000232,-0.22470549478323584
ACH-000233,-0.5374438675895369
ACH-000234,-0.5004526223344571
ACH-000235,-0.293181623558432
ACH-000237,-0.1505771965712921
ACH-000238,-0.4359177803019315
ACH-000242,-0.5212846413868478
ACH-000243,-0.415664481817841
ACH-000244,-0.5115809246092838
ACH-000246,-0.6063621853679789
ACH-000248,-0.4024079216121705
ACH-000250,-0.18666581014244155
ACH-000251,-0.4081838579706909
ACH-000252,-0.4260249886092734
ACH-000253,-0.3324737657733777
ACH-000255,-0.3398311851313801
ACH-000256,-0.2818405100120329
ACH-000257,-0.5134914150263729
ACH-000258,-0.3875055759773086
ACH-000259,-0.4169228809315944
ACH-000260,-0.2593438569886637
ACH-000261,-0.2724230891132121
ACH-000262,-0.2945271178355853
ACH-000263,-0.5121843604748778
ACH-000264,-0.366288679556479
ACH-000265,-0.4444179354847778
ACH-000266,-0.3210187532657497
ACH-000272,-0.4225138190315482
ACH-000274,-0.3973400858142305
ACH-000277,-0.5831299103471338
ACH-000278,-0.2352722822389735
ACH-000279,-0.5461596067442606
ACH-000280,-0.5705653903132839
ACH-000281,-0.4922653823008701
ACH-000288,-0.5252511055588415
ACH-000291,-0.4630905808200516
ACH-000293,-0.3460748180016409
ACH-000294,-0.1808191600846657
ACH-000295,-0.4088687793824847
ACH-000296,-0.051242604912997834
ACH-000302,-0.5393050592260501
ACH-000304,-0.5112604795223197
ACH-000307,-0.3439955134737764
ACH-000308,-0.4087195404996037
ACH-000310,-0.4431250858109961
ACH-000311,-0.2958043523458345
ACH-000312,-0.7124749602074318
ACH-000315,-0.2768649985371984
ACH-000316,-0.2656450717096239
ACH-000317,-0.5850631570644386
ACH-000318,-0.3369439632731703
ACH-000319,-0.4175523024302127
ACH-000320,-0.31906052139526275
ACH-000322,-0.4795316220613346
ACH-000323,-0.32835560910000505
ACH-000324,-0.2447033484145969
ACH-000329,-0.6946164267598347
ACH-000330,-0.4191440700586939
ACH-000331,-0.19506052766954107
ACH-000332,-0.3093519690093988
ACH-000334,-0.4379012808312721
ACH-000335,-0.3535914915491311
ACH-000336,-0.4071483597739701
ACH-000337,-0.3374918836048617
ACH-000338,-0.534875375000937
ACH-000339,-0.4094858829934176
ACH-000341,-0.30243978650881703
ACH-000348,-0.5400130786260928
ACH-000350,-0.5511052464622838
ACH-000352,-0.5731079685417682
ACH-000356,-0.455185901482121
ACH-000361,-0.2658995348423694
ACH-000362,-0.4614533529681735
ACH-000363,-0.5349558278058032
ACH-000364,-0.4851234624929041
ACH-000365,-0.4723888688770117
ACH-000366,-0.20673257706434772
ACH-000368,-0.3711955554902637
ACH-000374,-0.6152074430248128
ACH-000375,-0.3805820812751402
ACH-000376,-0.5746914000664953
ACH-000381,-0.32487139972368284
ACH-000383,-0.5808843108615429
ACH-000387,-0.36790989683141057
ACH-000389,-0.052080768693043546
ACH-000390,-0.4956117133968392
ACH-000393,-0.3041052251032403
ACH-000395,-0.4415175471688813
ACH-000396,-0.6122919032693841
ACH-000397,-0.2883641349000429
ACH-000401,-0.190386487290692
ACH-000402,-0.31555757206489393
ACH-000403,-0.5489188462309852
ACH-000404,-0.5125494733083252
ACH-000406,-0.75827641377001
ACH-000407,-0.4650910079017011
ACH-000408,-0.4474791961930749
ACH-000410,-0.376750827386964
ACH-000411,-0.3045822634387083
ACH-000414,-0.4369535784526214
ACH-000415,-0.3536054078179949
ACH-000416,-0.2878630723464641
ACH-000420,-0.4454773870916876
ACH-000421,-0.28828251284412826
ACH-000424,-0.4788332367104093
ACH-000425,-0.4950157107744349
ACH-000426,-0.4783139670198973
ACH-000427,-0.6718920871737027
ACH-000433,-0.4934904595123394
ACH-000435,-0.4894956184822114
ACH-000436,-0.15712790029350934
ACH-000444,-0.537822508650285
ACH-000445,-0.3019788493798876
ACH-000448,-0.3289299253954685
ACH-000450,-0.6950922724684077
ACH-000452,-0.33784608804001226
ACH-000454,-0.5060225204017634
ACH-000458,-0.2762135777695994
ACH-000459,-0.7961982385227897
ACH-000460,-0.3166583479398941
ACH-000461,-0.7010345056254278
ACH-000463,-0.16589026848101265
ACH-000464,-0.2624530943817731
ACH-000466,-0.5826961911285491
ACH-000467,-0.8237700260327728
ACH-000468,-0.29592812994243656
ACH-000469,-0.5942959106819654
ACH-000470,-0.2233489037905468
ACH-000471,-0.213297478572786
ACH-000472,-0.3807227030279645
ACH-000473,-0.4906236382020252
ACH-000475,-0.4783840688960712
ACH-000476,-0.6339707055775016
ACH-000477,-0.4052986816052034
ACH-000479,-0.4490756434785544
ACH-000480,-0.3276213566460674
ACH-000481,-0.4171345752072933
ACH-000483,-0.5622322356474856
ACH-000484,-0.3985271506240741
ACH-000485,-0.35376974000246825
ACH-000486,-0.40785948027276536
ACH-000487,-0.36720406110423504
ACH-000488,-0.7412762685851967
ACH-000490,-0.3356444132061636
ACH-000491,-0.6691328807471414
ACH-000495,-0.22115533265953854
ACH-000496,-0.2804174462003262
ACH-000499,-0.43065323063210414
ACH-000500,-0.8662038180983643
ACH-000502,-0.24877311071349045
ACH-000503,-0.36303502556919903
ACH-000505,-0.3754852443697177
ACH-000507,-0.350420887288838
ACH-000510,-0.3410724988673889
ACH-000511,-0.08155747763328379
ACH-000512,-0.4708493104946799
ACH-000516,-0.2571998433423837
ACH-000517,-0.3812354474288722
ACH-000518,-0.2457174415374093
