,DOLK (22845)
ACH-000153,-1.0002586972093168
ACH-000159,-0.35150668399882457
ACH-000160,-0.2715851878449537
ACH-000163,-0.8037217633677042
ACH-000167,-0.6816179954255921
ACH-000168,-0.6224157486320873
ACH-000169,-0.8134568980085878
ACH-000178,-0.5373913178368371
ACH-000183,-0.8016135626899163
ACH-000188,-0.6610422606011027
ACH-000189,-0.8112012829124386
ACH-000190,-0.6539192270833907
ACH-000198,-0.3052392082255685
ACH-000203,-0.6622970131541273
ACH-000204,-0.7236391536388838
ACH-000206,-0.6954022294104799
ACH-000207,-0.461426194338807
ACH-000208,-0.5849427254919694
ACH-000210,-0.37558733278920375
ACH-000211,-0.2526938622104166
ACH-000215,-0.7164837048863446
ACH-000221,-0.4437984596167589
ACH-000222,-0.6284168280466997
ACH-000223,-0.2471932544154643
ACH-000226,-0.32493369404939115
ACH-000227,-0.6695108889267929
ACH-000228,-0.3228831144828264
ACH-000231,-0.4861392639351804
ACH-000232,-0.5080110605066989
ACH-000233,-0.4002736759902879
ACH-000234,-0.35379637984391604
ACH-000235,-0.5137025492090141
ACH-000237,-0.5723536684055093
ACH-000238,-0.914723887549028
ACH-000242,-0.13436292360177002
ACH-000243,-0.5262627396029368
ACH-000244,-0.4728124397059448
ACH-000246,-0.4416203803209899
ACH-000248,-0.6524630839914908
ACH-000250,-0.5276834111147448
ACH-000251,-0.4814607209111954
ACH-000252,-0.37407067690083057
ACH-000253,-0.5228568982192943
ACH-000255,-0.910038354941306
ACH-000256,-0.5176107006332502
ACH-000257,-0.5594338965763579
ACH-000258,-0.2594038290982828
ACH-000259,-0.5927807880468525
ACH-000260,-0.7919481646347143
ACH-000261,-0.6951239999644067
ACH-000262,-0.547165091881159
ACH-000263,-0.1970198355856104
ACH-000264,-0.4622694823813747
ACH-000265,-0.7585977946161526
ACH-000266,-0.3275855014626249
ACH-000272,-0.6448387683401363
ACH-000274,-0.2865589521664557
ACH-000277,-0.3780404804794144
ACH-000278,-0.5098288925814323
ACH-000279,-0.5275466993146048
ACH-000280,-0.7442595491596284
ACH-000281,-0.6063752368432795
ACH-000288,-0.5283959329942519
ACH-000291,-0.7414475013189954
ACH-000293,-0.4420788578014392
ACH-000294,-0.8607622308813779
ACH-000295,-0.8355758225026239
ACH-000296,-0.6843126347251192
ACH-000302,-0.20597650915433666
ACH-000304,-0.5050779882836077
ACH-000307,-0.7572137669913779
ACH-000308,-0.4486019977101253
ACH-000310,-0.2781928225801991
ACH-000311,-0.4627749571660307
ACH-000312,-0.5534707267764878
ACH-000315,-0.421320107055927
ACH-000316,-0.8327001101497716
ACH-000317,-1.0048701079013398
ACH-000318,-0.6550580549093524
ACH-000319,-0.5448362227372979
ACH-000320,-0.6585344355652353
ACH-000322,-0.6884757846074282
ACH-000323,-0.6659785729291516
ACH-000324,-0.8660648468988756
ACH-000329,-0.27063609298349695
ACH-000330,-0.6074442638373106
ACH-000331,-0.8942238508707546
ACH-000332,-0.4772507204118016
ACH-000334,-0.4570247536985557
ACH-000335,-0.6411547267319795
ACH-000336,-0.5683757607029892
ACH-000337,-0.4481698265046532
ACH-000338,-0.6810293841386399
ACH-000339,-0.4952200404111992
ACH-000341,-0.45639713784151703
ACH-000348,-0.6740649576534498
ACH-000350,-0.30337618483190754
ACH-000352,-0.2063298193672476
ACH-000356,-0.4562075426372598
ACH-000361,-0.558379289899331
ACH-000362,-0.3904794907473854
ACH-000363,-0.3251747674690683
ACH-000364,-0.8556069053503927
ACH-000365,-0.6471178134263383
ACH-000366,-0.803143916649131
ACH-000368,-0.7184692861973043
ACH-000374,-0.7421044365506371
ACH-000375,-0.6287951971800115
ACH-000376,-0.869028621239371
ACH-000381,-0.8588208589024231
ACH-000383,-0.29715650064001303
ACH-000387,-0.5411020556238455
ACH-000389,-0.692337584116072
ACH-000390,-0.4970139988532398
ACH-000393,-0.32214167105728897
ACH-000395,-0.66136386315248
ACH-000396,-0.4925825286640394
ACH-000397,-0.29370556555145044
ACH-000401,-0.9124870879615502
ACH-000402,-0.6576244652125919
ACH-000403,-0.2695525788148525
ACH-000404,-0.484195478415345
ACH-000406,-0.5540766323729044
ACH-000407,-0.7443240022363263
ACH-000408,-0.7389880547649391
ACH-000410,-0.5804017073444729
ACH-000411,-0.625611771592307
ACH-000414,-0.4247967182827918
ACH-000415,-0.6812766996749593
ACH-000416,-0.4214689353171915
ACH-000420,-0.4082923434604152
ACH-000421,-0.2768426541247654
ACH-000424,-0.5868744867932101
ACH-000425,-0.6305862749060364
ACH-000426,-0.6637422756568592
ACH-000427,-0.4786804121887591
ACH-000433,-0.3960925353646842
ACH-000435,-0.8832047625321718
ACH-000436,-0.7950122796863119
ACH-000444,-0.994356020623838
ACH-000445,-0.8421774815229864
ACH-000448,-0.4093620986991706
ACH-000450,-0.4100532338057773
ACH-000452,-0.8475066651301489
ACH-000454,-0.6340658682518527
ACH-000458,-0.6589014395025963
ACH-000459,-0.6598622647053655
ACH-000460,-0.6811377369609449
ACH-000461,-0.5816593178254233
ACH-000463,-0.6117869770334586
ACH-000464,-0.6906344173369665
ACH-000466,-0.4945652438206976
ACH-000467,-0.6312556250562129
ACH-000468,-0.4459800750708841
ACH-000469,-0.6342819354911992
ACH-000470,-0.6080125394286987
ACH-000471,-0.5881426437372663
ACH-000472,-0.8942717707164215
ACH-000473,-0.6176585258927093
ACH-000475,-0.4075482499035856
ACH-000476,-0.1092782786475793
ACH-000477,-0.7018425492456526
ACH-000479,-0.24720500832103104
ACH-000480,-0.6124167914531179
ACH-000481,-0.1990762905369685
ACH-000483,-0.4680732620428916
ACH-000484,-0.4907936488173033
ACH-000485,-0.4310534938465327
ACH-000486,-0.7198876994177553
ACH-000487,-0.3760577630766133
ACH-000488,-0.6098922820608147
ACH-000490,-0.5932231017673336
ACH-000491,-0.2698861486345998
ACH-000495,-0.2640349789745113
ACH-000496,-0.6633310527799504
ACH-000499,-0.7167749642918787
ACH-000500,-0.4715207063926034
ACH-000502,-0.4989895992995458
ACH-000503,-0.5021320586497329
ACH-000505,-0.5552215306510624
ACH-000507,-0.32841863965165285
ACH-000510,-0.3933185996970199
ACH-000511,-0.3670023861157872
ACH-000512,-0.3748162650223949
ACH-000516,-0.3873709096714189
ACH-000517,-0.2634306654359235
ACH-000518,-0.7314166542620569
ACH-000520,-0.5621708341081377
ACH-000521,-0.8116425249115025
ACH-000522,-0.6039930462679163
ACH-000524,-0.3636841309634864
ACH-000527,-0.7187420479430289
ACH-000528,-0.3694245225431504
ACH-000537,-0.6266443476739357
ACH-000541,-0.4328368827047034
ACH-000542,-0.5565717452997659
ACH-000544,-0.774188374991999
ACH-000545,-0.6712626402080772
ACH-000547,-0.5683570191749674
ACH-000548,-0.5084692599185436
ACH-000549,-0.5974786418866826
ACH-000550,-0.5441926117167947
ACH-000552,-0.7593286960906039
ACH-000556,-0.300973256853866
ACH-000557,-0.5881759927989335
ACH-000569,-0.4569936619406038
ACH-000570,-0.7771179700163737
ACH-000571,-0.4533388579809587
ACH-000573,-0.3847231889308288
ACH-000576,-0.6253549929941921
ACH-000579,-0.395040340533109
ACH-000580,-0.8333235469760446
ACH-000584,-0.5799436921578821
ACH-000585,-0.7406117731052524
ACH-000588,-0.7753479581779038
ACH-000589,-0.08808499285906192
ACH-000591,-0.9121512375928988
ACH-000593,-0.8155947768232396
ACH-000600,-0.4706581469063385
ACH-000601,-0.4788027094593605
ACH-000605,-0.5684686257398729
ACH-000606,-0.7031606286161548
ACH-000608,-0.3873442014752361
ACH-000614,-0.5709675287194058
ACH-000616,-0.3826582864287044
ACH-000618,-0.6311770004883797
ACH-000619,-0.5799576990315197
ACH-000620,-0.7850035687919015
ACH-000621,-0.36698948481804095
ACH-000622,-0.3310001928806526
ACH-000623,-0.5658876694663855
ACH-000624,-0.13617030727581528
ACH-000627,-0.583353123330406
ACH-000630,-0.7083186050342944
ACH-000631,-0.8034684482113678
ACH-000632,-0.8052988223718077
ACH-000633,-0.34917808523944216
ACH-000637,-0.4564046028171023
ACH-000638,-0.5451578796725336
ACH-000646,-0.5711615909067723
ACH-000647,-0.3728211435806276
ACH-000648,-0.4346841035993144
ACH-000649,-0.7689620384478906
ACH-000651,-0.6026411686490333
ACH-000652,-0.6305275425991244
ACH-000653,-0.2733349309552442
ACH-000657,-0.4534764024776281
ACH-000658,-0.6830184323666939
ACH-000661,-0.5568441493017284
ACH-000662,-0.2950979393247901
ACH-000663,-0.5791216458567173
ACH-000665,-0.35151322151939296
ACH-000671,-0.8446357081160845
ACH-000672,-0.4747048120026866
ACH-000673,-0.4834223424630568
ACH-000676,-0.80315228015345
ACH-000677,-0.36923611645012394
ACH-000681,-0.6286204511912301
ACH-000683,-0.4779863882559528
ACH-000684,-1.015234161509945
ACH-000688,-0.4246780795730778
ACH-000693,-0.6072988055483577
ACH-000694,-0.6194376040036623
ACH-000695,-0.3698658636757617
ACH-000696,-0.6868167175796969
ACH-000697,-0.4515741183528967
ACH-000699,-0.3983316378982809
ACH-000701,-0.4331357775794477
ACH-000706,-0.8999858537671184
ACH-000711,-0.3717511578313023
ACH-000713,-0.7193767961107829
ACH-000714,-0.546052912582378
ACH-000718,-0.4350416858309975
ACH-000720,-0.6295269124950051
ACH-000721,-0.5099646465832147
ACH-000724,-0.6415971282848841
ACH-000725,-0.24302860548093586
ACH-000732,-0.7506884772708551
ACH-000734,-0.6546609670591429
ACH-000735,-0.7593948070158439
ACH-000736,-0.42687709675809227
ACH-000738,-0.4901702933379849
ACH-000746,-0.4773713470543998
ACH-000747,-0.4133461381671461
ACH-000748,-0.7501768452618068
ACH-000753,-0.7714778884881692
ACH-000756,-0.7619128452399337
ACH-000757,-0.4315556961851122
ACH-000758,-0.05618139318758615
ACH-000760,-0.4610833449692618
ACH-000762,-0.5602934063524639
ACH-000763,-0.22576557229496896
ACH-000764,-0.39384194590292826
ACH-000765,-0.895141807257042
ACH-000766,-0.5640031464084301
ACH-000767,-0.20769254693404987
ACH-000768,-0.7546585289472181
ACH-000769,-0.8104443450787502
ACH-000770,-0.4827759261728514
ACH-000771,-0.7396126638401043
ACH-000773,-0.21441366477453416
ACH-000776,-0.6623225464367508
ACH-000777,-0.6382767386506875
ACH-000778,-0.4988619974202614
ACH-000781,-0.7836309693846132
ACH-000782,-0.7048833424591745
ACH-000783,-0.3605808659302088
ACH-000784,-0.5770641392498352
ACH-000785,-0.3351021211427015
ACH-000787,-0.7622844866012618
ACH-000788,-0.7312017952743121
ACH-000791,-0.34132871734134057
ACH-000792,-0.7649020884142719
ACH-000794,-0.6159020979690818
ACH-000796,-0.17384173127959535
ACH-000798,-0.3728895212755485
ACH-000799,-0.2815718173067219
ACH-000800,-0.6723938575409106
ACH-000802,-0.5140603342742454
ACH-000804,-0.4679248036364141
ACH-000805,-0.5262255330995766
ACH-000809,-0.6465222264922564
ACH-000810,-1.0836956692360775
ACH-000811,-0.4113111052009884
ACH-000817,-0.595621947244802
ACH-000819,-0.775326620399262
ACH-000820,-0.7877929586025615
ACH-000821,-0.5177762675009762
ACH-000822,-0.5633328982127603
ACH-000823,-0.6682465939329096
ACH-000824,-0.4204501083287049
ACH-000827,-0.4353704723293035
ACH-000829,-0.3764672192431038
ACH-000831,-0.5510181769215154
ACH-000832,-0.7240948608176228
ACH-000833,-0.4950726490136466
ACH-000834,-0.6086130974083896
ACH-000835,-0.6775680594715732
ACH-000836,-0.7193353922281965
ACH-000837,-0.3600048322165014
ACH-000838,-0.463800174160885
ACH-000839,-0.6644551846126634
ACH-000840,-0.4284901462362448
ACH-000841,-0.5099499307661957
ACH-000843,-0.6513586199165677
ACH-000846,-0.2869085782567853
ACH-000847,-0.9418676890568298
ACH-000848,-0.6429564617404838
ACH-000849,-0.7116321366714865
ACH-000851,-0.7883844117928659
ACH-000855,-0.5165730289753192
ACH-000856,-0.5795422054118722
ACH-000858,-0.5662373108772802
ACH-000859,-0.8484896522773772
ACH-000861,-0.8391987394475099
ACH-000862,-0.4326074028449741
ACH-000865,-0.6752701377069085
ACH-000866,-0.6231171681954115
ACH-000867,-0.12968144051994746
ACH-000869,-0.6194265278104315
ACH-000872,-0.7480302138542908
ACH-000873,-0.7282880578321115
ACH-000876,-0.35071397398519066
ACH-000878,-0.5054953872561948
ACH-000880,-0.8299206447182053
ACH-000881,-0.6117323100084326
ACH-000882,-0.5740041052579313
ACH-000884,-0.7431843969844725
ACH-000885,-0.7936731529826722
ACH-000887,-0.5607181298212758
ACH-000889,-0.6062214431785452
ACH-000896,-0.7758942038666778
ACH-000898,-0.1898401398407276
ACH-000900,-0.5045669025811438
ACH-000901,-0.5546422333884455
ACH-000905,-0.5940328449236615
ACH-000906,-0.5404580706655062
ACH-000907,-0.4887354775353777
ACH-000910,-0.3145701046855841
ACH-000911,-0.3547176535539637
ACH-000912,-0.7342538712695087
ACH-000913,-0.8894747520058859
ACH-000915,-0.6788941244734958
ACH-000916,-0.4128525337173728
ACH-000917,-0.5723017596110263
ACH-000920,-0.6640415502500394
ACH-000921,-0.3217576539707935
ACH-000924,-0.2194993564666277
ACH-000926,-0.623752051077797
ACH-000928,-0.3716827270985764
ACH-000929,-0.4619729192730748
ACH-000932,-0.4035053918965034
ACH-000935,-0.38330265197295305
ACH-000936,-0.39406137402632185
ACH-000937,-0.6246429813274547
ACH-000938,-0.7581528968246801
ACH-000939,-0.650170886054438
ACH-000941,-0.461346000802933
ACH-000943,-0.3868011942157685
ACH-000946,-0.4426970506062273
ACH-000947,-0.2484386591153707
ACH-000948,-0.7873906835929189
ACH-000950,-0.8821495824806663
ACH-000953,-0.5364868133695808
ACH-000954,-0.6009389536473997
ACH-000957,-0.5281413273842381
ACH-000958,-0.745740320279165
ACH-000960,-0.6911365455616885
ACH-000963,-0.7926463467385918
ACH-000968,-0.6117673539913872
ACH-000969,-0.30770652009084964
ACH-000972,-0.1777832036393136
ACH-000973,-0.6336934831025562
ACH-000974,-0.6904713485014592
ACH-000978,-0.5148735194559684
ACH-000984,-0.413039479494614
ACH-000986,-0.597926592617683
ACH-000988,-0.4677732890421135
ACH-000993,-0.5751710779757379
ACH-000994,-0.07383876780355815
ACH-000996,-0.2633589075305854
ACH-001001,-0.5915958510547714
ACH-001020,-0.543860183439884
ACH-001028,-0.4978332551536949
ACH-001031,-0.5470603194608935
ACH-001038,-0.227419367469668
ACH-001048,-0.689230493440439
ACH-001050,-0.628055626412443
ACH-001053,-0.6573412537083723
ACH-001054,-0.6133684338654047
ACH-001061,-0.6071444738216875
ACH-001067,-0.5161610304812049
ACH-001075,-0.699269157358439
ACH-001096,-0.5455561405153596
ACH-001111,-0.5366997899111225
ACH-001119,-0.4188354961822093
ACH-001128,-0.7381138069069478
ACH-001134,-0.17818065592025378
ACH-001151,-0.6820848303115391
ACH-001163,-0.482578308145731
ACH-001164,-0.7272442804071034
ACH-001183,-0.5618109722635386
ACH-001192,-0.556657575299321
ACH-001193,-0.7760945603020379
ACH-001196,-0.50959635087641
ACH-001197,-0.3923394304421366
ACH-001205,-0.5888682704272176
ACH-001211,-0.4860304652607439
ACH-001212,-0.6390872196917933
ACH-001228,-0.4012715442567453
ACH-001232,-0.6588110449570861
ACH-001239,-0.5868881955595182
ACH-001270,-0.6296820007100498
ACH-001274,-0.6834953392560673
ACH-001275,-0.4763592206184906
ACH-001277,-0.5929267557035848
ACH-001278,-0.4954983044271416
ACH-001280,-0.469787680592081
ACH-001283,-0.7298722138765271
ACH-001289,-0.37698003728047497
ACH-001300,-0.5624212332133465
ACH-001301,-0.5900980902526977
ACH-001302,-0.212364096674251
ACH-001306,-0.4750911425679611
ACH-001318,-0.7797582011900316
ACH-001322,-0.880647915643297
ACH-001328,-0.8762900681961645
ACH-001332,-0.8266643202477221
ACH-001336,-0.7595340859398266
ACH-001346,-0.6763346516421701
ACH-001353,-0.5265516367293929
ACH-001354,-0.5093298057967195
ACH-001367,-0.8087473525555715
ACH-001368,-0.3547113244016015
ACH-001374,-0.3338638244188205
ACH-001377,-0.4539280955319989
ACH-001380,-0.6709733305491388
ACH-001391,-0.5086331638117947
ACH-001408,-0.9577600175530828
ACH-001430,-0.5009756162062312
ACH-001431,-0.5329898824264601
ACH-001450,-0.8525372890259997
ACH-001496,-0.4040357160740649
ACH-001500,-0.6081573102576259
ACH-001523,-0.6576716111431528
ACH-001532,-0.4419228847402333
ACH-001550,-0.2856899523058809
ACH-001552,-0.5137862846619775
ACH-001554,-0.4704996064882866
ACH-001654,-0.5704847770138506
ACH-001735,-0.4133976758264479
ACH-001736,-0.5574692417144343
ACH-001737,0.09247514345287317
ACH-001740,-0.7543002333766619
ACH-001745,-0.6728233715085662
ACH-001765,-0.449327383568732
