,POLG2 (11232)
ACH-000233,-0.4865538314949619
ACH-000234,-0.4394837369165847
ACH-000235,-0.4056089735990124
ACH-000237,-0.29613103262107554
ACH-000238,-0.7635051966151156
ACH-000242,-0.27961120333985184
ACH-000243,-0.473625556602212
ACH-000244,-0.5526841313283382
ACH-000246,-0.6278063960659589
ACH-000248,-0.5985247238990798
ACH-000250,-0.3040875251805934
ACH-000251,-0.3154905540579774
ACH-000252,-0.5295632228683649
ACH-000253,-0.3718114446044836
ACH-000255,-0.3749372222622695
ACH-000256,-0.3698863685184762
ACH-000257,-0.3502747107857765
ACH-000258,-0.3760376309086133
ACH-000259,-0.4819917960088134
ACH-000260,-0.4262385197835532
ACH-000261,-0.5692928877380324
ACH-000262,-0.4601448778840489
ACH-000263,-0.4662898551538181
ACH-000264,-0.4580394425373234
ACH-000265,-0.6425469845102945
ACH-000266,-0.4384662983031584
ACH-000272,-0.3916697286970026
ACH-000274,-0.5636273448999848
ACH-000277,-0.5602492427758836
ACH-000278,-0.2449420522031356
ACH-000279,-0.7137386502777878
ACH-000280,-0.4083879590855265
ACH-000281,-0.4690666572952539
ACH-000288,-0.6956623409987835
ACH-000291,-0.4918847173070182
ACH-000293,-0.5131855484144541
ACH-000294,-0.7070242289443585
ACH-000295,-0.3282234153990975
ACH-000296,-0.5963481675229358
ACH-000302,-0.3295611918488591
ACH-000304,-0.4259967643056989
ACH-000307,-0.4409717465214927
ACH-000308,-0.4166830840672615
ACH-000310,-0.449212799520624
ACH-000311,-0.3138055186950893
ACH-000312,-0.5417056512729815
ACH-000315,-0.4176411486592309
ACH-000316,-0.5042397940255727
ACH-000317,-0.5572761915294034
ACH-000318,-0.3506250828913718
ACH-000319,-0.464654329149286
ACH-000320,-0.2184572419586508
ACH-000322,-0.6420142862613756
ACH-000323,-0.455959152719629
ACH-000324,-0.5417096372274628
ACH-000329,-0.5841887860750522
ACH-000330,-0.1831421393027325
ACH-000331,-0.4880715188492368
ACH-000332,-0.3618757773949369
ACH-000334,-0.2638818743107121
ACH-000335,-0.6643922646033339
ACH-000336,-0.7254479499479806
ACH-000337,-0.2668686519478772
ACH-000338,-0.4195822729681309
ACH-000339,-0.4927998600045308
ACH-000341,-0.5644763972465512
ACH-000348,-0.5941247228753117
ACH-000350,-0.3496606023585265
ACH-000352,-0.29201532677673336
ACH-000356,-0.5411649535013513
ACH-000361,-0.5278332056583285
ACH-000362,-0.4190261454229148
ACH-000363,-0.302462269141555
ACH-000364,-0.4270290634090563
ACH-000365,-0.6029408745054723
ACH-000366,-0.32944485450523914
ACH-000368,-0.4056400137941623
ACH-000374,-0.6301189492740528
ACH-000375,-0.5145033321051999
ACH-000376,-0.6563630239081257
ACH-000381,-0.6952073291008467
ACH-000383,-0.664165059088745
ACH-000387,-0.5495579197344914
ACH-000389,-0.3999196540437781
ACH-000390,-0.4014581044049921
ACH-000393,-0.4081756750113999
ACH-000395,-0.4366464250068477
ACH-000396,-0.6461610991087068
ACH-000397,-0.4363689804054532
ACH-000401,-0.6307414883912701
ACH-000402,-0.8781819813226213
ACH-000403,-0.4672011030220843
ACH-000404,-0.4641434343875728
ACH-000406,-0.6312105794238263
ACH-000407,-0.529586144443401
ACH-000408,-0.6481348487617763
ACH-000410,-0.4179957156382584
ACH-000411,-0.4033273564513491
ACH-000414,-0.490077697606698
ACH-000415,-0.6145523510957568
ACH-000416,-0.2238609677371788
ACH-000420,-0.408494115901458
ACH-000421,-0.4561585535361719
ACH-000424,-0.5584363557897296
ACH-000425,-0.4467196669405901
ACH-000426,-0.304145575062135
ACH-000427,-0.5060988040883383
ACH-000433,-0.5276894708425334
ACH-000435,-0.29266853128553444
ACH-000436,-0.2313404391180385
ACH-000444,-0.6341274692412286
ACH-000445,-0.4403583739112945
ACH-000448,-0.3188056425614656
ACH-000450,-0.5934397151100184
ACH-000452,-0.3530427759789589
ACH-000454,-0.5979318545396639
ACH-000458,-0.8062778072797295
ACH-000459,-0.9937859846102144
ACH-000460,-0.6036696573727984
ACH-000461,-0.5555651646158324
ACH-000463,-0.3216265390721421
ACH-000464,-0.3694024166589094
ACH-000466,-0.4674105405383765
ACH-000467,-0.7519270169904991
ACH-000468,-0.5823538401717572
ACH-000469,-0.6037862105729701
ACH-000470,-0.3747791661885483
ACH-000471,-0.3916518858666612
ACH-000472,-0.3691493280684224
ACH-000473,-0.4360987557004065
ACH-000475,-0.5869188001366962
ACH-000476,-0.4402406590497726
ACH-000477,-0.4438618738410844
ACH-000479,-0.7461568814122177
ACH-000480,-0.7792777832819302
ACH-000481,-0.3935065619052425
ACH-000483,-0.7625720929494926
ACH-000484,-0.467010264269486
ACH-000485,-0.4952129941149242
ACH-000486,-0.5660262115343773
ACH-000487,-0.38171230114301785
ACH-000488,-0.5237027809700521
ACH-000490,-0.4369426930326393
ACH-000491,-0.38646011186641605
ACH-000495,-0.4956022398564271
ACH-000496,-0.37752509171146215
ACH-000499,-0.6916156367165027
ACH-000500,-0.5614941717077184
ACH-000502,-0.3853936780423821
ACH-000503,-0.8529598641126802
ACH-000505,-0.416016982120675
ACH-000507,-0.7727151987768199
ACH-000510,-0.4842507840919663
ACH-000511,-0.6309748853816389
ACH-000512,-0.6479235479278439
ACH-000516,-0.4035762780970361
ACH-000517,-0.4054193550531553
ACH-000518,-0.5615959156514886
ACH-000520,-0.4594686959205539
ACH-000521,-0.4455228762418877
ACH-000522,-0.5518444962141457
ACH-000524,-0.30952597886948785
ACH-000527,-0.3782339820963844
ACH-000528,-0.484039583931034
ACH-000537,-0.6036181487519434
ACH-000541,-0.550127188950257
ACH-000542,-0.5592065993222061
ACH-000544,-0.6423802801885822
ACH-000545,-0.6561897225781534
ACH-000547,-0.5194594582089942
ACH-000548,-0.4898159439591094
ACH-000549,-0.6893655124586282
ACH-000550,-0.40588578482552296
ACH-000552,-0.5276312961224652
ACH-000556,-0.3796384641774837
ACH-000557,-0.3984055085984559
ACH-000569,-0.3953731794008303
ACH-000570,-0.5693677499265006
ACH-000571,-0.5648993010484396
ACH-000573,-0.6816649857725903
ACH-000576,-0.2517283271277754
ACH-000579,-0.5852332383904929
ACH-000580,-0.4605085820947711
ACH-000584,-0.5883330294036817
ACH-000585,-0.3664560892101355
ACH-000588,-0.6095607053016934
ACH-000589,-0.4477728537403816
ACH-000591,-0.5187584817994916
ACH-000593,-0.5707872908549292
ACH-000600,-0.31215414859435303
ACH-000601,-0.4414264050425961
ACH-000605,-0.3786235321020619
ACH-000606,-0.6344625040719046
ACH-000608,-0.4774475829403356
ACH-000614,-0.830313395540305
ACH-000616,-0.3818203981019898
ACH-000618,-0.7447292705637941
ACH-000619,-0.5332969852400233
ACH-000620,-0.4213393889307736
ACH-000621,-0.37537265243940504
ACH-000622,-0.5497291599938203
ACH-000623,-0.4430520357125444
ACH-000624,-0.30199210884431904
ACH-000627,-0.6501209588128767
ACH-000630,-0.6326243307698315
ACH-000631,-0.4052071734784524
ACH-000632,-0.4795296844233269
ACH-000633,-0.0667036956995055
ACH-000637,-0.5310079199146654
ACH-000638,-0.5800306731035627
ACH-000646,-0.5487875806423546
ACH-000647,-0.670397434477518
ACH-000648,-0.32586684315380304
ACH-000649,-0.5355700362554797
ACH-000651,-0.6422546396737633
ACH-000652,-0.6420483425172796
ACH-000653,-0.192075421874075
ACH-000657,-0.5890437817091945
ACH-000658,-0.41193557468283376
ACH-000661,-0.6227052299827851
ACH-000662,-0.416903999092034
ACH-000663,-0.6378130053980863
ACH-000665,-0.2821723950395388
ACH-000671,-0.7079965327836569
ACH-000672,-0.7480945399144059
ACH-000673,-0.3519680743316541
ACH-000676,-0.6019761860634563
ACH-000677,-0.6176157566881866
ACH-000681,-0.5875066413283526
ACH-000683,-0.3867139585331238
ACH-000684,-0.4701431362229072
ACH-000688,-0.6091442130655632
ACH-000693,-0.5691909792543666
ACH-000694,-0.7139308833598622
ACH-000695,-0.4078113471099935
ACH-000696,-0.5452770211307923
ACH-000697,-0.3510341549931009
ACH-000699,-0.5229881948195024
ACH-000701,-0.4999175863105894
ACH-000706,-0.7490746530688729
ACH-000711,-0.4688936253280666
ACH-000713,-0.415309175254599
ACH-000714,-0.2932797849360515
ACH-000718,-0.4646557084165258
ACH-000720,-0.5747771948431887
ACH-000721,-0.4821231852109594
ACH-000724,-0.5129336776763207
ACH-000725,-0.2594229921318115
ACH-000732,-0.5882176242797381
ACH-000734,-0.4917314082026222
ACH-000735,-0.4131408111474668
ACH-000736,-0.38180365633987945
ACH-000738,-0.6689166177730739
ACH-000746,-0.6481008318602652
ACH-000747,-0.7206923786433529
ACH-000748,-0.3315136829405122
ACH-000753,-0.7124737902309661
ACH-000756,-0.3980819276214689
ACH-000757,-0.5715181243678948
ACH-000758,-0.6341782666790398
ACH-000760,-0.6284692023387082
ACH-000762,-0.6535297781920794
ACH-000763,-0.4543165631618417
ACH-000764,-0.4523879424053503
ACH-000765,-0.7859119905795675
ACH-000766,-0.4778823190979827
ACH-000767,-0.3801877555848252
ACH-000768,-0.5533121689816112
ACH-000769,-0.6576968963712689
ACH-000770,-0.5717373522157477
ACH-000771,-0.8102386032921661
ACH-000773,-0.24074222222758784
ACH-000776,-0.6242689637896576
ACH-000777,-0.6319836561575568
ACH-000778,-0.42360813842103534
ACH-000781,-0.5054097104232944
ACH-000782,-0.5527426681965018
ACH-000783,-0.3219579445526073
ACH-000784,-0.6763874939883671
ACH-000785,-0.4147269162401475
ACH-000787,-0.5002058020219927
ACH-000788,-0.34756865530590936
ACH-000791,-0.5772004263637793
ACH-000792,-0.4072208622109746
ACH-000794,-0.5110498074418331
ACH-000796,-0.3518509901065305
ACH-000798,-0.5764986079702591
ACH-000799,-0.4865761333263903
ACH-000800,-0.4242891098049637
ACH-000802,-0.6824807406844452
ACH-000804,-0.7295945686515974
ACH-000805,-0.5258634399202697
ACH-000809,-0.4335560887107359
ACH-000810,-0.6684281600292352
ACH-000811,-0.4915165563738861
ACH-000817,-0.4064133534345326
ACH-000819,-0.5493952540026705
ACH-000820,-0.6826869426413545
ACH-000821,-0.5195998836132559
ACH-000822,-0.44094226370582745
ACH-000823,-0.6405687083267683
ACH-000824,-0.3080645724829323
ACH-000827,-0.3762224634655286
ACH-000829,-0.5041885070958567
ACH-000831,-0.6961349701496261
ACH-000832,-0.5536952157130868
ACH-000833,-0.6440053618626915
ACH-000834,-0.7016341539326799
ACH-000835,-0.5805361297755689
ACH-000836,-0.5189978909994857
ACH-000837,-0.7147998307027864
ACH-000838,-0.41123434123558783
ACH-000839,-0.513850703571604
ACH-000840,-0.4147610643094072
ACH-000841,-0.28300454177539197
ACH-000843,-0.5591673017368803
ACH-000846,-0.3475403405683208
ACH-000847,-0.7457907101687857
ACH-000848,-0.7896443416216421
ACH-000849,-0.4792031142214096
ACH-000851,-0.7385338724333544
ACH-000855,-0.5979064875826317
ACH-000856,-0.46303186988979705
ACH-000858,-0.7686655944230802
ACH-000859,-0.4768611080272527
ACH-000861,-0.44406073327693424
ACH-000862,-0.7341686423914416
ACH-000865,-0.5140778683732717
ACH-000866,-0.6463075848595023
ACH-000867,-0.32820669354531234
ACH-000869,-0.409526854517616
ACH-000872,-0.4920570546366765
ACH-000873,-0.36990219515518186
ACH-000876,-0.6183745360864403
ACH-000878,-0.7027900734199521
ACH-000880,-0.4898643921726081
ACH-000881,-0.6059421256132137
ACH-000882,-0.7527439339218795
ACH-000884,-0.6106679123578701
ACH-000885,-0.5271324048796879
ACH-000887,-0.5776743618563371
ACH-000889,-0.4737171641928522
ACH-000896,-0.4788325642325758
ACH-000898,-0.3479035089990401
ACH-000900,-0.368495896524104
ACH-000901,-0.4312029839846721
ACH-000905,-0.5375208519051453
ACH-000906,-0.5806184177804284
ACH-000907,-0.6083996899065673
ACH-000910,-0.428750828083535
ACH-000911,-0.6003312785249759
ACH-000912,-0.5858643325681895
ACH-000913,-0.7417720623741016
ACH-000915,-0.6273316583709572
ACH-000916,-0.3305052664170547
ACH-000917,-0.6284688076295989
ACH-000920,-0.5457912774168168
ACH-000921,-0.5439399301993236
ACH-000924,-0.6582439939271106
ACH-000926,-0.3807520874262259
ACH-000928,-0.5430394181095015
ACH-000929,-0.1528287147049162
ACH-000932,-0.4232149177825422
ACH-000935,-0.6102243396467084
ACH-000936,-0.650535435956092
ACH-000937,-0.3779314964137124
ACH-000938,-0.40150723000620336
ACH-000939,-0.660085725724862
ACH-000941,-0.4756234111393564
ACH-000943,-0.7977404540674026
ACH-000946,-0.3909625502237936
ACH-000947,-0.7318909161043636
ACH-000948,-0.8111888573180412
ACH-000950,-0.4978067354909566
ACH-000953,-0.25716882486183223
ACH-000954,-0.5731364262999703
ACH-000957,-0.7433000587694911
ACH-000958,-0.465520592002443
ACH-000960,-0.3400780660331244
ACH-000963,-0.6530610964973738
ACH-000968,-0.6968650782312457
ACH-000969,-0.8369854983852559
ACH-000972,-0.21562648878504187
ACH-000973,-0.8136209187774468
ACH-000974,-0.3367947175999633
ACH-000978,-0.5247713897942425
ACH-000984,-0.5187144874472246
ACH-000986,-0.8117955123059627
ACH-000988,-0.4044417043193885
ACH-000993,-0.2791818456224855
ACH-000994,-0.7503228623037052
ACH-000996,-0.4340800904601341
ACH-001001,-0.8026401486218029
ACH-001020,-0.4433804599990833
ACH-001028,-0.5294347508604815
ACH-001031,-0.4763893620192959
ACH-001038,-0.6130708390387191
ACH-001048,-0.43619083676781617
ACH-001050,-0.5645325409979628
ACH-001053,-0.2790712276843573
ACH-001054,-0.3103899110732327
ACH-001061,-0.6665032254604141
ACH-001067,-0.4871475893057816
ACH-001075,-0.5463427885679849
ACH-001096,-0.4677801937427197
ACH-001111,-0.3589199542121685
ACH-001119,-0.5664830741281879
ACH-001128,-0.5638979753379164
ACH-001134,-0.3440516023710728
ACH-001151,-0.2944075415723325
ACH-001163,-0.6129236714794818
ACH-001164,-0.7145334776225409
ACH-001183,-0.8564611139118815
ACH-001192,-0.4727031549312722
ACH-001193,-0.3743700847183217
ACH-001196,-0.4242771361306094
ACH-001197,-0.4439872039549965
ACH-001205,-0.3873530711580927
ACH-001211,-0.5339021206338289
ACH-001212,-0.3743010009468145
ACH-001228,-0.4927727378412641
ACH-001232,-0.6459818905300004
ACH-001239,-0.553725106085506
ACH-001270,-0.359305907591161
ACH-001274,-0.6253050392293866
ACH-001275,-0.5164797617482518
ACH-001277,-0.34115204835304663
ACH-001278,-0.7528793148831484
ACH-001280,-0.5029799467872333
ACH-001283,-0.5282673272490221
ACH-001289,-0.3402489399055217
ACH-001300,-0.4274056966159961
ACH-001301,-0.1835137939271714
ACH-001302,-0.6000883353058274
ACH-001306,-0.5755587912807353
ACH-001318,-0.7016327390915124
ACH-001322,-0.6363048829110786
ACH-001328,-0.7130475555977652
ACH-001332,-0.7826500417517852
ACH-001336,-0.6081551919221666
ACH-001346,-0.7600756070214301
ACH-001353,-0.32392494981947034
ACH-001354,-0.5251523923563525
ACH-001367,-0.5489666344476901
ACH-001368,-0.4188424257283291
ACH-001374,-0.4216190802832087
ACH-001377,-0.3990880017334916
ACH-001380,-0.516335065057598
ACH-001391,-0.3957946006634296
ACH-001408,-0.5327789725701263
ACH-001430,-0.4946026506974826
ACH-001431,-0.3797224032186388
ACH-001450,-0.7862519092248943
ACH-001496,-0.5537805992541269
ACH-001500,-0.6691546887098065
ACH-001523,-0.7304282673979697
ACH-001532,-0.5055190590325186
ACH-001550,-0.6796835425003671
ACH-001552,-0.410647279095155
ACH-001554,-0.458028294383479
ACH-001654,-0.418482930133142
ACH-001735,-0.32197126058240977
ACH-001736,-0.3626294059986321
ACH-001737,-0.2281476937064975
ACH-001740,-0.5125994568189836
ACH-001745,-0.2003124930587042
ACH-001765,-0.4621188501953864
