,SGCG (6445)
ACH-000004,0.05391383285642561
ACH-000005,-0.10891593303365388
ACH-000007,-0.13563125012632207
ACH-000009,0.059441022059204734
ACH-000011,-0.06402280979283016
ACH-000012,-0.04679961534218168
ACH-000013,-0.021321961210123586
ACH-000014,-0.015519578923110953
ACH-000015,-0.08208925473665346
ACH-000017,-0.09376590128272998
ACH-000018,0.08772657921849207
ACH-000019,-0.028251100411429562
ACH-000021,-0.11719667798000814
ACH-000022,0.031105488186762183
ACH-000025,-0.11473137516101235
ACH-000028,0.06350269627898769
ACH-000030,-0.005014290148820146
ACH-000035,0.11626467950634517
ACH-000036,-0.037117637398617134
ACH-000037,0.0664633282510646
ACH-000039,0.02351513150497801
ACH-000040,0.016899004655252518
ACH-000041,0.028469078269184305
ACH-000042,-0.08153217108825275
ACH-000045,0.04463110240590401
ACH-000047,0.17656468873656006
ACH-000052,-0.024940632733794096
ACH-000053,0.03418090631166031
ACH-000054,-0.023465911470233476
ACH-000055,-0.14147521276277736
ACH-000060,0.07371650694130757
ACH-000067,0.052400525938806966
ACH-000070,0.019722270620144096
ACH-000075,-0.12774845079520428
ACH-000078,-0.2523154614767424
ACH-000082,0.14174233310476572
ACH-000085,-0.1273277340733468
ACH-000086,-0.08153178055621309
ACH-000087,0.21413961579726187
ACH-000092,-0.11439635489046905
ACH-000095,0.014553685089352912
ACH-000097,-0.029768573529056618
ACH-000098,-0.16871772638730556
ACH-000099,-0.020943896548072608
ACH-000108,0.07461191030827892
ACH-000113,-0.03353589100173149
ACH-000116,0.08501666806335816
ACH-000118,-0.10557523075800196
ACH-000120,0.10535326767986193
ACH-000123,-0.025567182773365785
ACH-000127,-0.008753550777681097
ACH-000128,-0.07566213088355693
ACH-000132,-0.06275364622269952
ACH-000133,-0.1314853644140915
ACH-000137,0.01623122794658304
ACH-000138,0.01945715398434474
ACH-000142,0.07881778881897547
ACH-000143,0.07226291448466635
ACH-000146,-0.05382329705177652
ACH-000148,0.01820063521888599
ACH-000150,0.005079523757853565
ACH-000152,-0.16235299183266874
ACH-000153,0.11319768143612227
ACH-000159,-0.11591275703137913
ACH-000160,0.04173245049163391
ACH-000163,0.003724426024361826
ACH-000167,-0.0034589944708093927
ACH-000168,0.09962438144139107
ACH-000169,-0.12543868218791482
ACH-000178,0.09527435206189896
ACH-000183,0.08970822712124006
ACH-000188,-0.13095073020387554
ACH-000189,-0.2276159596732465
ACH-000190,-0.054780946825066346
ACH-000198,0.093298559392035
ACH-000203,-0.2265430782057825
ACH-000204,0.14131133916299587
ACH-000206,-0.22320335702240007
ACH-000207,-0.011996709145220032
ACH-000208,-0.011130754366415248
ACH-000210,0.14666035759452384
ACH-000211,-0.059468249854441886
ACH-000215,-0.10279809504499003
ACH-000221,-0.04387022166900127
ACH-000222,0.0441239907606795
ACH-000223,-0.016457601597540002
ACH-000226,0.06487928119274278
ACH-000227,-0.07868629046506631
ACH-000228,-0.21997110316888396
ACH-000231,-0.011002432117691223
ACH-000232,0.025916088361757003
ACH-000233,-0.06006203045572232
ACH-000234,-0.12314639222187387
ACH-000235,-0.0692576735266902
ACH-000237,0.011077594878545066
ACH-000238,-0.14100913039494614
ACH-000242,-0.06189508037232831
ACH-000243,0.09042762482669843
ACH-000244,-0.14404558095953066
ACH-000246,-0.00898976805709701
ACH-000248,-0.02471223566629604
ACH-000250,-0.007599857081266575
ACH-000251,-0.05927692716338205
ACH-000252,0.09499214628352652
ACH-000253,-0.10538675201364972
ACH-000255,-0.0439691911184229
ACH-000256,-0.11579935047885707
ACH-000257,-0.07534230503840676
ACH-000258,-0.12768617727837456
ACH-000259,-0.10992319603406814
ACH-000260,0.0008323229358382906
ACH-000261,0.04915138948687334
ACH-000262,-0.02302468816442453
ACH-000263,-0.008744506370255662
ACH-000264,0.03579867202933527
ACH-000265,-0.05003544137367602
ACH-000266,-0.015201451138073188
ACH-000272,0.04095352215897199
ACH-000274,-0.038308506105710745
ACH-000277,0.08767288569728454
ACH-000278,0.04399709412708158
ACH-000279,0.013406263758021751
ACH-000280,-0.04336167004293631
ACH-000281,0.08606405647730389
ACH-000288,-0.13179898273578308
ACH-000291,-0.019994893594136687
ACH-000293,0.019031999492371568
ACH-000294,-0.05015817360505367
ACH-000295,0.41252464030115227
ACH-000296,0.184234941568364
ACH-000302,0.006838799952265011
ACH-000304,0.1850359060883561
ACH-000307,0.09478310426719183
ACH-000308,0.08693101071315369
ACH-000310,-0.1473523378106522
ACH-000311,0.0741585626079673
ACH-000312,0.013698973557675291
ACH-000315,-0.3308468618277913
ACH-000316,0.05251807133392495
ACH-000317,-0.059087887115903924
ACH-000318,-0.06873819885480639
ACH-000319,0.004182415829500403
ACH-000320,-0.046025784801805684
ACH-000322,-0.16923362185184995
ACH-000323,0.13464146446585246
ACH-000324,0.04534684903219313
ACH-000329,-0.0414381044172736
ACH-000330,0.03186959010396618
ACH-000331,-0.06373738077649492
ACH-000332,-0.01627499046160899
ACH-000334,-0.016062881741911304
ACH-000335,-0.17399201095171238
ACH-000336,-0.05701320367620179
ACH-000337,0.04033314531811248
ACH-000338,-0.03897601813458376
ACH-000339,0.10724019577367554
ACH-000341,0.11406346871606593
ACH-000348,-0.08511638712611999
ACH-000350,0.050239527179978455
ACH-000352,-0.054173359518900135
ACH-000356,-0.07922167360448988
ACH-000361,-0.1885971238538804
ACH-000362,0.0024830440840598513
ACH-000363,-0.016376856068769187
ACH-000364,-0.17301952947510146
ACH-000365,-0.08594422439260094
ACH-000366,-0.07245307749837446
ACH-000368,0.21119988272778265
ACH-000374,0.008015559791051811
ACH-000375,-0.03202688138883501
ACH-000376,-0.02386108455913072
ACH-000381,-0.03548671498260389
ACH-000383,-0.1116115798759031
ACH-000387,0.02323035942397801
ACH-000389,-0.06921340446153583
ACH-000390,-0.0654520573404683
ACH-000393,-0.1355283171292983
ACH-000395,-0.3634549467408246
ACH-000396,0.2349127402345778
ACH-000397,0.01410121829289095
ACH-000401,-0.1075863790533718
ACH-000402,-0.08023326294396207
ACH-000403,0.046139862858070486
ACH-000404,-0.05643055843001685
ACH-000406,-0.041021548232121716
ACH-000407,-0.093141162501575
ACH-000408,-0.1615275839030644
ACH-000410,-0.01668499179704326
ACH-000411,0.021748950359786343
ACH-000414,-0.06715939359665131
ACH-000415,-0.027612561621106108
ACH-000416,0.08519683476853414
ACH-000420,-0.023845446724731687
ACH-000421,-0.009871531272627156
ACH-000424,0.023541460291405625
ACH-000425,-0.012396561774016648
ACH-000426,-0.08804171682077824
ACH-000427,-0.10815236334499582
ACH-000433,-0.08592859733004019
ACH-000435,0.0041620011680707425
ACH-000436,0.050994765119825175
ACH-000444,0.047511956037711835
ACH-000445,0.08217644813364262
ACH-000448,-0.03063056209192488
ACH-000450,0.12777307712135128
ACH-000452,-0.09988806486878853
ACH-000454,-0.04875438061499887
ACH-000458,0.027580587463845983
ACH-000459,-0.05278233453463999
ACH-000460,0.0008769598031728781
ACH-000461,0.019950548821761543
ACH-000463,0.05306952408592152
ACH-000464,0.09033180440230336
ACH-000466,-0.007261836142441323
ACH-000467,0.024245866375365983
ACH-000468,-0.03381649847334485
ACH-000469,0.0760891041269722
ACH-000470,0.11630030985004886
ACH-000471,-0.17579950844300835
ACH-000472,0.030762395921039132
ACH-000473,-0.03393872228321435
ACH-000475,0.004584758211099946
ACH-000476,0.0011135251193410487
ACH-000477,-0.15271583565224314
ACH-000479,0.19054799265826444
ACH-000480,-0.01796644079036812
ACH-000481,-0.07557584704884728
ACH-000483,0.047498259450767744
ACH-000484,-0.024340696734211124
ACH-000485,0.08409877562687895
ACH-000486,0.03837153241137187
ACH-000487,0.01694629905468568
ACH-000488,-0.0062827588447931905
ACH-000490,0.17322738618999864
ACH-000491,-0.034105319914442815
ACH-000495,0.05840119282478878
ACH-000496,-0.11292177490249992
ACH-000499,-0.017998457679785914
ACH-000500,-0.22566837229181744
ACH-000502,0.06290881554815157
ACH-000503,0.09197248290091667
ACH-000505,0.04232418095232333
ACH-000507,-0.0820354107593264
ACH-000510,-0.09720684843927156
ACH-000511,-0.015242663332326075
ACH-000512,0.2520214485004011
ACH-000516,-0.08660306205494993
ACH-000517,0.004843597431127081
ACH-000518,0.03196807469964098
ACH-000520,0.04611792023820142
ACH-000521,-0.0365686997960664
ACH-000522,-0.09648846332491406
ACH-000524,0.10585999058167052
ACH-000527,-0.008082679875649422
ACH-000528,0.02498881364127128
ACH-000537,0.05597753591141022
ACH-000541,0.014477548772596731
ACH-000542,0.07160920219039993
ACH-000544,-0.058454596961551836
ACH-000545,0.012046726680442016
ACH-000547,-0.009302941393470682
ACH-000548,0.07737252146503827
ACH-000549,0.10169047456413552
ACH-000550,-0.08204233309477447
ACH-000552,0.031204186999829162
ACH-000556,-0.022982842564230315
ACH-000557,-0.046890860009824016
ACH-000569,-0.16184541475093853
ACH-000570,-0.024863295643412317
ACH-000571,0.053324937394839636
ACH-000573,-0.03702875989185397
ACH-000576,0.07832652562124431
ACH-000579,-0.1923742055209661
ACH-000580,0.0031310754849504874
ACH-000584,0.12813253817098666
ACH-000585,-0.01630848242324255
ACH-000588,0.07054791322237414
ACH-000589,-0.10328688123953822
ACH-000591,-0.0751447603838489
ACH-000593,-0.0495551104819806
ACH-000600,-0.09709579945393873
ACH-000601,-0.03253874315896185
ACH-000605,-0.05914443866088653
ACH-000606,-0.031404150962028414
ACH-000608,-0.05617207538911022
ACH-000614,0.14643718180427198
ACH-000616,-0.13817346625738094
ACH-000618,0.022230348026680915
ACH-000619,-0.019202717542924488
ACH-000620,-0.0012194165566597225
ACH-000621,-0.09525603390047536
ACH-000622,0.05154127544753565
ACH-000623,-0.1299619351602568
ACH-000624,-0.02506319978765573
ACH-000627,-0.09671378217910462
ACH-000630,-0.0034509399456343483
ACH-000631,0.159594399424504
ACH-000632,-0.10337931762715752
ACH-000633,0.1462397587489637
ACH-000637,0.0948197787703899
ACH-000638,0.01904999811699496
ACH-000646,-0.029193816221671925
ACH-000647,-0.020040111925318942
ACH-000648,-0.08484084853124757
