,F11R (50848)
ACH-000163,-0.1281436248078619
ACH-000167,0.11329770519055825
ACH-000168,0.08604562974481325
ACH-000169,0.03236212160501789
ACH-000178,-0.08999671186066881
ACH-000183,-0.1889383000563141
ACH-000188,-0.1333187958501422
ACH-000189,-0.2349222446127885
ACH-000190,-0.15352649338526192
ACH-000198,-0.13021382512727264
ACH-000203,-0.12943765052339604
ACH-000204,-0.38392262991290654
ACH-000206,-0.12265736480395376
ACH-000207,-0.011601019827657271
ACH-000208,-0.2772087959347635
ACH-000210,-0.2298819228111608
ACH-000211,-0.1989049004766852
ACH-000215,-0.14792253945726738
ACH-000221,0.0032009005770960892
ACH-000222,0.05231023040826378
ACH-000223,0.005991017830201914
ACH-000226,-0.3362576034553578
ACH-000227,0.017992870110396037
ACH-000228,-0.19119494272926385
ACH-000231,-0.06567345914302318
ACH-000232,-0.20426022222498613
ACH-000233,-0.07371673263202654
ACH-000234,-0.008190438906977968
ACH-000235,-0.3578249046602917
ACH-000237,-0.13882232102671233
ACH-000238,0.09056910400540392
ACH-000242,0.14951433746512754
ACH-000243,-0.00402548918982611
ACH-000244,-0.13506213243202092
ACH-000246,-0.3599253044425496
ACH-000248,-0.06066383186589396
ACH-000250,-0.12187032693832775
ACH-000251,0.23994564610217226
ACH-000252,-0.02786515157132739
ACH-000253,-0.06754913867273088
ACH-000255,-0.08463442572215167
ACH-000256,0.1790382647597987
ACH-000257,0.05571361648752901
ACH-000258,-0.29443867794114864
ACH-000259,-0.16137328368279127
ACH-000260,0.006394393904520719
ACH-000261,-0.1706613019257824
ACH-000262,-0.4634755182199906
ACH-000263,-0.10634369198651533
ACH-000264,-0.2920529311104515
ACH-000265,-0.1305736206847302
ACH-000266,0.11318150161511213
ACH-000272,-0.1839680321199135
ACH-000274,-0.005143906012856103
ACH-000277,-0.03670719690054653
ACH-000278,-0.1377007822167794
ACH-000279,0.031576517058994225
ACH-000280,-0.3432543769524695
ACH-000281,-0.2567741851397832
ACH-000288,-0.007006040812807583
ACH-000291,-0.07346146212163904
ACH-000293,-0.15774045455624525
ACH-000294,-0.2407623685346324
ACH-000295,-0.3052034351685642
ACH-000296,-0.17990745697717125
ACH-000302,-0.03641674990608301
ACH-000304,-0.01875185553004707
ACH-000307,-0.14737542142903426
ACH-000308,-0.16672184658580028
ACH-000310,-0.13295297637999762
ACH-000311,-0.03116897394801106
ACH-000312,-0.1965593347974028
ACH-000315,0.02721967100948866
ACH-000316,-0.17101985231866718
ACH-000317,-0.15662692410979784
ACH-000318,-0.09953345572718346
ACH-000319,-0.12483120460801385
ACH-000320,-0.2707833394698016
ACH-000322,-0.209913552174494
ACH-000323,-0.037739555450885386
ACH-000324,-0.37711276986866055
ACH-000329,-0.11296155993551875
ACH-000330,-0.023173541676597152
ACH-000331,-0.22576938269217145
ACH-000332,-0.1515569895126584
ACH-000334,-0.1975314875953223
ACH-000335,0.006929992140581578
ACH-000336,-0.2816152757548614
ACH-000337,-0.051284504403266234
ACH-000338,-0.3761236325189004
ACH-000339,-0.029031722203068086
ACH-000341,-0.2565713549027091
ACH-000348,-0.07605047515605462
ACH-000350,0.018766741362824205
ACH-000352,-0.040299555924704585
ACH-000356,0.03235035398098237
ACH-000361,-0.17533259438972895
ACH-000362,-0.08506601815555832
ACH-000363,-0.11069432818925573
ACH-000364,-0.019273802786647996
ACH-000365,-0.20996119688092435
ACH-000366,-0.11538937565998633
ACH-000368,-0.08469786699994933
ACH-000374,-0.13935234895130616
ACH-000375,-0.10010267653718984
ACH-000376,-0.008177568903871361
ACH-000381,-0.2867431311289612
ACH-000383,-0.19687776872847826
ACH-000387,-0.0428492549129524
ACH-000389,-0.1452783091874281
ACH-000390,-0.17009363645679826
ACH-000393,-0.16176099320940074
ACH-000395,-0.5303163639065442
ACH-000396,-0.18042918083403087
ACH-000397,-0.1319404680997395
ACH-000401,-0.2471236264600791
ACH-000402,0.3204218316833439
ACH-000403,-0.20196495779074172
ACH-000404,0.07720095721722893
ACH-000406,-0.07705745001502103
ACH-000407,-0.033745615521255025
ACH-000408,-0.19243978650511745
ACH-000410,-0.18726797863193256
ACH-000411,-0.328972696626656
ACH-000414,0.015167547114301006
ACH-000415,-0.3630341795974885
ACH-000416,-0.18776322734800904
ACH-000420,-0.22672541534052074
ACH-000421,0.01910432555289921
ACH-000424,0.043449915449926685
ACH-000425,-0.13723336394193542
ACH-000426,-0.35994382221585497
ACH-000427,-0.11167473589829977
ACH-000433,0.06749750779123354
ACH-000435,-0.23218268925967614
ACH-000436,-0.3795220615102163
ACH-000444,-0.2804060531109546
ACH-000445,-0.2610751986668583
ACH-000448,-0.1858227069057545
ACH-000450,-0.02582635391106776
ACH-000452,-0.05325012712187226
ACH-000454,-0.11910099783494932
ACH-000458,-0.14468330433514176
ACH-000459,-0.1248098922661675
ACH-000460,-0.36808936386806185
ACH-000461,0.06747197284397799
ACH-000463,-0.24970712495609396
ACH-000464,0.016790821289735167
ACH-000466,-0.36736742854463306
ACH-000467,-0.1415911677623483
ACH-000468,0.0050947408398730794
ACH-000469,0.05390817146375312
ACH-000470,0.02481205016906048
ACH-000471,-0.2219338890307272
ACH-000472,-0.047613001289605265
ACH-000473,-0.031045926735801255
ACH-000475,-0.06182009563620155
ACH-000476,-0.1794394161872266
ACH-000477,-0.055450225451161135
ACH-000479,-0.06778148342402011
ACH-000480,-0.1082092846898836
ACH-000481,-0.2810508905757626
ACH-000483,-0.002648681941249031
ACH-000484,-0.5297692592667621
ACH-000485,0.17515142927954672
ACH-000486,-0.14369754990677944
ACH-000487,-0.13413427102009245
ACH-000488,-0.11422385194834656
ACH-000490,-0.0949945287460054
ACH-000491,-0.06702261923619979
ACH-000495,-0.20183573081135592
ACH-000496,-0.015061292442242887
ACH-000499,0.08616563608129651
ACH-000500,-0.2785225322266764
ACH-000502,-0.0915081815363497
ACH-000503,-0.2683238033721398
ACH-000505,-0.17571230028434714
ACH-000507,-0.10677857518380464
ACH-000510,-0.20770904866261786
ACH-000511,-0.07077321420850692
ACH-000512,-0.1903535198736506
ACH-000516,-0.15282070215671473
ACH-000517,-0.1754962197110534
ACH-000518,-0.08824216519279955
ACH-000520,0.07684297060788119
ACH-000521,0.05100263709346181
ACH-000522,-0.10795793713929472
ACH-000524,-0.03937960139993022
ACH-000527,-0.3312548718608727
ACH-000528,-0.13660959599696987
ACH-000537,-0.4272964994222472
ACH-000541,0.0348655125535448
ACH-000542,-0.3271007232873688
ACH-000544,-0.0839275873623438
ACH-000545,-0.058820946768244724
ACH-000547,-0.11990742904734973
ACH-000548,0.11867430570829893
ACH-000549,-0.1296437315367639
ACH-000550,-0.19621113956018596
ACH-000552,-0.18636557848130492
ACH-000556,-0.14911645155052644
ACH-000557,-0.16593702373266114
ACH-000569,-0.22205855427638568
ACH-000570,-0.02707657606580476
ACH-000571,-0.1836750412708578
ACH-000573,-0.2674591780341524
ACH-000576,-0.23684549123439624
ACH-000579,-0.14041399546887082
ACH-000580,-0.3920552278956856
ACH-000584,-0.15754403086221194
ACH-000585,-0.09838897985574308
ACH-000588,-0.3831182526860477
ACH-000589,-0.09082936427072184
ACH-000591,0.02533871526154027
ACH-000593,-0.0899576213496011
ACH-000600,-0.06416513447982658
ACH-000601,-0.13460173159432198
ACH-000605,-0.19574087872794585
ACH-000606,-0.1817324193727302
ACH-000608,-0.13182190577569855
ACH-000614,-0.04810690464511128
ACH-000616,-0.3568448023885921
ACH-000618,-0.043908786388947366
ACH-000619,-0.230439565608582
ACH-000620,-0.3628844061408957
ACH-000621,-0.060644360529466326
ACH-000622,0.01857878618844603
ACH-000623,-0.07157978263021446
ACH-000624,-0.027102190395409183
ACH-000627,-0.33656008410123983
ACH-000630,-0.14843357014153252
ACH-000631,-0.17339168272939384
ACH-000632,-0.03266542831746352
ACH-000633,-0.2571008040954285
ACH-000637,0.022255689908253502
ACH-000638,-0.09642247639099208
ACH-000646,-0.14093877849054506
ACH-000647,-0.17812275653898982
ACH-000648,-0.2572295806374638
ACH-000649,-0.21377580123256174
ACH-000651,-0.07528314812202389
ACH-000652,-0.1270530388084324
ACH-000653,-0.12036259656180075
ACH-000657,-0.2036841004323412
ACH-000658,-0.27473458652103194
ACH-000661,-0.34067066564705345
ACH-000662,-0.2871968866196568
ACH-000663,-0.3258628297212459
ACH-000665,-0.07988058968071725
ACH-000671,-0.4539279413786376
ACH-000672,-0.3164956936792336
ACH-000673,-0.0876296411287056
ACH-000676,-0.08067563621681711
ACH-000677,-0.1196014693782833
ACH-000681,-0.09551030872129562
ACH-000683,-0.06982444093521926
ACH-000684,-0.352556746024618
ACH-000688,-0.15407763983169415
ACH-000693,-0.4539204261518706
ACH-000694,-0.05284316741301645
ACH-000695,0.006414892390295211
ACH-000696,-0.09690181042531884
ACH-000697,-0.19139089503178425
ACH-000699,-0.04524869615732136
ACH-000701,-0.110826748387034
ACH-000706,-0.3568136787296153
ACH-000711,0.16040590318128733
ACH-000713,-0.10821115003046324
ACH-000714,-0.3747637934546511
ACH-000718,0.0876568690076475
ACH-000720,-0.2069651720257288
ACH-000721,-0.028129022380160792
ACH-000724,-0.031786639911269746
ACH-000725,-0.08564954309262847
ACH-000732,-0.23089760164471085
ACH-000734,-0.28822323605176936
ACH-000735,-0.018496791373248316
ACH-000736,-0.1221927552815556
ACH-000738,-0.10694281307917572
ACH-000746,-0.16000274447767754
ACH-000747,-0.11857216584469088
ACH-000748,-0.1732987989332489
ACH-000753,-0.19940383243784268
ACH-000756,-0.271945284288578
ACH-000757,-0.4317909625140639
ACH-000758,0.007601867404168475
ACH-000760,-0.018923613789042133
ACH-000762,-0.0492646231195185
ACH-000763,-0.21499932671577132
ACH-000764,0.03963307690441602
ACH-000765,-0.2576992671172881
ACH-000766,-0.19958252127005485
ACH-000767,-0.0146196271964089
ACH-000768,-0.04373103537236181
ACH-000769,0.04035409350818571
ACH-000770,-0.14042723020891545
ACH-000771,-0.1815458785322767
ACH-000773,-0.4304652784034233
ACH-000776,-0.06583307556010183
ACH-000777,0.08401764757425675
ACH-000778,-0.2758604480790927
ACH-000781,-0.23459195768943175
ACH-000782,-0.11158405184897699
ACH-000783,-0.11389197118622013
ACH-000784,-0.11838449529979382
ACH-000785,-0.09740136651942012
ACH-000787,-0.2995424135848604
ACH-000788,-0.5205547637248944
ACH-000791,-0.2174919254942589
ACH-000792,-0.09871375691549784
ACH-000794,-0.19349266956376449
ACH-000796,-0.3767098040772452
ACH-000798,-0.16373890086005766
ACH-000799,-0.09216013867819567
ACH-000800,-0.013870835893153455
ACH-000802,-0.24151369140132434
ACH-000804,-0.13293570560184484
ACH-000805,-0.15493942243150874
ACH-000809,-0.07411709993994749
ACH-000810,-0.2106001948696152
ACH-000811,-0.08554777380869476
ACH-000817,-0.35196822649980564
ACH-000819,-0.2923278864029451
ACH-000820,-0.3656855817326457
ACH-000821,-0.008531056630704009
ACH-000822,-0.12907739266910356
ACH-000823,-0.013371408810334766
ACH-000824,-0.17863507000117165
ACH-000827,-0.09653001891550073
ACH-000829,-0.19772151532846066
ACH-000831,0.02051886944562337
ACH-000832,-0.1991771952570871
ACH-000833,-0.07899582434476414
ACH-000834,0.03271597781904915
ACH-000835,-0.09860138831744113
ACH-000836,-0.1996931182147036
ACH-000837,0.04481251822546243
ACH-000838,-0.06368246282010613
ACH-000839,0.01547212711353725
ACH-000840,-0.0737367242111564
ACH-000841,0.3752238618283428
ACH-000843,-0.07226269859214247
ACH-000846,-0.3818743862716983
ACH-000847,-0.2158722862517365
ACH-000848,-0.1539529194095236
ACH-000849,-0.021511899427628045
ACH-000851,-0.10391891279201257
ACH-000855,0.048803948809699765
ACH-000856,-0.28623915557233376
ACH-000858,-0.10181465005230876
ACH-000859,-0.004956564000719138
ACH-000861,-0.14512663687733787
ACH-000862,-0.01725291051882491
ACH-000865,-0.2487138639458044
ACH-000866,-0.10631152924565278
ACH-000867,-0.05466317484712864
ACH-000869,-0.020797590050282925
ACH-000872,-0.07737791941004876
ACH-000873,0.024674028046691325
ACH-000876,0.06578357386434631
ACH-000878,-0.020174554177119237
ACH-000880,-0.058004785266983126
ACH-000881,-0.03262472221217693
ACH-000882,-0.1916107367954029
ACH-000884,-0.08841466091535849
ACH-000885,-0.10920894099833173
ACH-000887,-0.1957087655063669
ACH-000889,-0.20647665887107852
ACH-000896,-0.0929373800628341
ACH-000898,0.05249946206243422
ACH-000900,-0.2706062512155429
ACH-000901,-0.02604930415028646
ACH-000905,-0.17041024857079887
ACH-000906,-0.08435105870805519
ACH-000907,-0.11965423432993873
ACH-000910,0.027974835261620888
ACH-000911,0.18362018644582526
ACH-000912,-0.09118234853455863
ACH-000913,-0.19788825801361656
ACH-000915,-0.3055431656691295
ACH-000916,-0.2589970079812012
ACH-000917,-0.015035905844512991
ACH-000920,-0.15654841770873262
ACH-000921,-0.03665104798098842
ACH-000924,-0.27835783146285376
ACH-000926,-0.026221881405344042
ACH-000928,-0.06680443520927036
ACH-000929,0.04072537551056511
ACH-000932,-0.11355411033504101
ACH-000935,-0.20099058895679264
ACH-000936,-0.22077139823636435
ACH-000937,-0.10721733882269212
ACH-000938,-0.1189962275420682
ACH-000939,-0.18287702167237466
ACH-000941,-0.20545369403287286
ACH-000943,-0.1084963456524524
ACH-000946,-0.27652828806878404
ACH-000947,-0.22149707647865066
ACH-000948,-0.19504788330182532
ACH-000950,-0.2032097757958425
ACH-000953,-0.2048635246004236
ACH-000954,-0.04461444844898014
ACH-000957,-0.01803490126367416
ACH-000958,-0.013611962406111794
ACH-000960,-0.1493269422142508
ACH-000963,-0.1118709390273716
ACH-000968,-0.3147693111421121
ACH-000969,-0.059611936544185916
ACH-000972,-0.4631196405275651
ACH-000973,-0.1009106247347199
ACH-000974,-0.11066201843147948
ACH-000978,-0.2236583069259892
ACH-000984,-0.09244480790119272
ACH-000986,0.010492548407271894
ACH-000988,0.1710101980171849
ACH-000993,-0.034511423240621925
ACH-000994,-0.0580407274024305
ACH-000996,-0.2825264694461623
ACH-001001,-0.13276151803795885
ACH-001020,-0.06925487251371834
ACH-001028,-0.11574044208220274
ACH-001031,-0.00798982984052593
ACH-001038,-0.09265963610223343
ACH-001048,-0.19160361841447285
ACH-001050,-0.13977848235284324
ACH-001053,0.01669173127208644
ACH-001054,-0.13421762108350285
ACH-001061,-0.19221097316712446
ACH-001067,-0.12437159217624555
ACH-001075,-0.1897196396247548
ACH-001096,-0.08737643467202763
ACH-001111,-0.20270171379974136
ACH-001119,-0.283092200857593
ACH-001128,-0.3225639728870937
ACH-001134,-0.1373713244578376
ACH-001151,-0.13482690743562126
ACH-001163,-0.27809881030594635
ACH-001164,-0.16291577642246766
ACH-001183,-0.13678084264832968
ACH-001192,-0.15552272942708928
ACH-001193,-0.29826671205136424
ACH-001196,-0.03186986110474448
ACH-001197,-0.4237635129583375
ACH-001205,-0.3481042515637696
ACH-001211,-0.2253902093076484
ACH-001212,-0.15569545575178267
ACH-001228,-0.2589208157108669
ACH-001232,-0.3048607157402316
ACH-001239,-0.10835912267755513
ACH-001270,0.04303967726524007
ACH-001274,-0.09985126660772553
ACH-001275,-0.1696871390837244
ACH-001277,0.025292483475862538
ACH-001278,-0.03797412807326976
ACH-001280,-0.13700050631508548
ACH-001283,-0.0622034535878959
ACH-001289,-0.1372972892823578
ACH-001300,-0.1023759437559244
ACH-001301,-0.02334312498460215
ACH-001302,0.012552217206146323
ACH-001306,-0.24764037592527466
ACH-001318,-0.1034875848161155
ACH-001322,-0.17486275829741044
ACH-001328,-0.26840356689495115
ACH-001332,-0.10961261688305056
ACH-001336,-0.18450918353239293
ACH-001346,-0.21067133411304506
ACH-001353,-0.4216029593411867
ACH-001354,-0.2314020823661941
ACH-001367,0.02042174154290964
ACH-001368,-0.026595949102833468
ACH-001374,-0.4934984588855969
ACH-001377,-0.0535986338445132
ACH-001380,0.04452758935711397
ACH-001391,-0.0417466122998139
ACH-001408,-0.010198973772418057
ACH-001430,-0.046653323115659034
ACH-001431,0.018190324290303508
ACH-001450,-0.30633926574080894
ACH-001496,-0.08763572888039338
ACH-001500,-0.25750661408925035
ACH-001523,-0.07675868220980532
ACH-001532,-0.0272773135182742
ACH-001550,0.010545399604618748
ACH-001552,-0.18388128753709626
ACH-001554,-0.09216748252357934
ACH-001654,-0.08102166042691689
ACH-001735,-0.20279564553200569
ACH-001736,-0.17489497713755725
ACH-001737,0.211621733265284
ACH-001740,-0.09701620782891672
ACH-001745,-0.05156990007006383
ACH-001765,-0.10717118990697504
