,RNF144A (9781)
ACH-000004,0.30579326750140673
ACH-000005,-0.008140720559403531
ACH-000007,0.11113228431318252
ACH-000009,0.21708071258308045
ACH-000011,0.16301725859262126
ACH-000012,0.22860650562797874
ACH-000013,0.3201279263270878
ACH-000014,0.15572981634715533
ACH-000015,0.2407706325572473
ACH-000017,0.21386781298972496
ACH-000018,0.031618432449521235
ACH-000019,0.2165901563494298
ACH-000021,0.15144865174113756
ACH-000022,0.1211023868765368
ACH-000025,0.18338978664273986
ACH-000028,0.23025820121275176
ACH-000030,0.26535483121280584
ACH-000035,0.14271108529385598
ACH-000036,0.25226154996208755
ACH-000037,0.22792777386785876
ACH-000039,0.02223235446550905
ACH-000040,0.036249577607209316
ACH-000041,0.18821428617701655
ACH-000042,0.20219888370772932
ACH-000045,0.24068201895555635
ACH-000047,0.15464380945245532
ACH-000052,0.05651403840100312
ACH-000053,0.17062126857079185
ACH-000054,0.19056243732753775
ACH-000055,0.12191478181942107
ACH-000060,0.28439054343320264
ACH-000067,0.1170189826403914
ACH-000070,0.24187154369402875
ACH-000075,0.17422348714968822
ACH-000078,0.12292353053991333
ACH-000082,0.1827133692591612
ACH-000085,0.3453301926890073
ACH-000086,0.14563348442524995
ACH-000087,0.13641519422674306
ACH-000092,0.13664530559248264
ACH-000095,0.15789218327619955
ACH-000097,0.2742038658557232
ACH-000098,0.15772254364595892
ACH-000099,0.15739750567575594
ACH-000108,0.1478944252954805
ACH-000113,0.2720945082557491
ACH-000116,0.15419122409973732
ACH-000118,0.257396900425632
ACH-000120,0.14098924022424594
ACH-000123,0.21036190739763505
ACH-000127,0.1821280023237063
ACH-000128,0.14939802023921894
ACH-000132,0.28330255396887866
ACH-000133,0.3995733415056784
ACH-000137,0.15473794093981513
ACH-000138,0.05444480862191189
ACH-000142,0.26534590721907986
ACH-000143,0.2889382047433157
ACH-000146,0.21427682131492226
ACH-000148,0.23315769024438485
ACH-000150,0.0942177629415806
ACH-000152,0.29078103026006685
ACH-000153,0.2959312802621187
ACH-000159,0.08243645786065046
ACH-000160,0.22033674886592056
ACH-000163,0.2680597582682388
ACH-000167,-0.054205732291337
ACH-000168,0.2957339948149418
ACH-000169,0.2868987213949721
ACH-000178,0.3087875147825905
ACH-000183,0.12853907415839652
ACH-000188,0.20957871239117384
ACH-000189,0.1332263943512918
ACH-000190,0.02942682395144429
ACH-000198,0.2557974977197902
ACH-000203,0.17354018853128494
ACH-000204,0.2039580677778587
ACH-000206,0.36078125330432187
ACH-000207,0.1634400311226744
ACH-000208,0.2930474247982239
ACH-000210,0.09112413755485617
ACH-000211,0.1913459943656108
ACH-000215,0.2082667437111544
ACH-000221,0.3034123911783951
ACH-000222,0.2600575301381167
ACH-000223,0.3152631842346175
ACH-000226,0.2481067599804305
ACH-000227,0.24370704835328766
ACH-000228,0.3037997046479423
ACH-000231,0.24909388427522
ACH-000232,0.21027908454804425
ACH-000233,0.20020946823457286
ACH-000234,0.1512231643250962
ACH-000235,0.18146929177407975
ACH-000237,0.20615484817943885
ACH-000238,0.21941368918648685
ACH-000242,0.38690343130407584
ACH-000243,0.1539614416525578
ACH-000244,0.15904636321963572
ACH-000246,0.23090922268849984
ACH-000248,0.3260297058072556
ACH-000250,0.1780579537406285
ACH-000251,0.2876542581096857
ACH-000252,0.21609955316706084
ACH-000253,0.29591703064385955
ACH-000255,0.18158936029700096
ACH-000256,0.07649526398075282
ACH-000257,0.3648807046844889
ACH-000258,0.1839143672062711
ACH-000259,0.1515894113734937
ACH-000260,0.2893186184075716
ACH-000261,0.19878841814557774
ACH-000262,0.2698769345736428
ACH-000263,0.20976881877749398
ACH-000264,0.21572237033481698
ACH-000265,0.15562582980800282
ACH-000266,0.13642903459401653
ACH-000272,0.17670093556918925
ACH-000274,0.2238796531372136
ACH-000277,0.2060490595904842
ACH-000278,0.12917831318827847
ACH-000279,0.17482052015434207
ACH-000280,0.13948644094421025
ACH-000281,0.1646439610803652
ACH-000288,0.17793303491959733
ACH-000291,0.1409391114940177
ACH-000293,0.13439962078452394
ACH-000294,0.29852682702750394
ACH-000295,0.4083034101975892
ACH-000296,0.18107847715753328
ACH-000302,0.2343402084553757
ACH-000304,0.3529422446189465
ACH-000307,0.17861548763978882
ACH-000308,0.10081519849107796
ACH-000310,0.2101382897577201
ACH-000311,0.17177193700331245
ACH-000312,0.18875047260160835
ACH-000315,0.02182780496471589
ACH-000316,0.24948648520735794
ACH-000317,0.23122454771101794
ACH-000318,0.35250582167462113
ACH-000319,0.2647960831958389
ACH-000320,0.28056790479257643
ACH-000322,0.2952811758121208
ACH-000323,0.20054162061573844
ACH-000324,0.2550587344083429
ACH-000329,0.2132767925847948
ACH-000330,0.21054144798556024
ACH-000331,0.28643603413845364
ACH-000332,0.23208281797554825
ACH-000334,0.25777584196358033
ACH-000335,0.3542397827430576
ACH-000336,0.1477014280066851
ACH-000337,0.3067644603073959
ACH-000338,0.5433394345905711
ACH-000339,0.14638381800886058
ACH-000341,0.18745975424332115
ACH-000348,0.26384133579826896
ACH-000350,0.14743783724068288
ACH-000352,0.1842802840931728
ACH-000356,0.2137119951162718
ACH-000361,0.003961857844836689
ACH-000362,0.26939089586327475
ACH-000363,0.31138431999568483
ACH-000364,0.07115021950569339
ACH-000365,0.19861280157129288
ACH-000366,0.09855452225369103
ACH-000368,0.16217444170471745
ACH-000374,0.2591180647953053
ACH-000375,0.03816919105389045
ACH-000376,0.04052502083485807
ACH-000381,0.2871319195475867
ACH-000383,0.2323572975851123
ACH-000387,0.2610240018880659
ACH-000389,0.254159074995312
ACH-000390,0.3046542100734387
ACH-000393,0.2168891277963543
ACH-000395,0.2041449847198496
ACH-000396,0.29351710523643737
ACH-000397,0.2372985693441441
ACH-000401,0.3005264019781606
ACH-000402,0.12541165265716722
ACH-000403,0.23058783396599256
ACH-000404,0.4303955706673801
ACH-000406,0.19951593084135386
ACH-000407,0.1460047934461495
ACH-000408,0.19550251506236094
ACH-000410,0.2390981108213795
ACH-000411,0.34700814892888665
ACH-000414,0.2274906810333341
ACH-000415,0.25333190456874066
ACH-000416,0.12662277642554565
ACH-000420,0.02034795760515712
ACH-000421,0.1954109337278584
ACH-000424,0.43555704378222976
ACH-000425,0.15733830128575474
ACH-000426,0.2744103838716423
ACH-000427,0.2369933243846977
ACH-000433,0.1407645257953402
ACH-000435,0.4076761943881081
ACH-000436,0.32561665925762856
ACH-000444,0.17406265420781525
ACH-000445,0.4250685425884205
ACH-000448,0.2113094739271327
ACH-000450,0.09587873847155333
ACH-000452,0.1521195839278943
ACH-000454,0.14612415723236202
ACH-000458,0.2055046780199076
ACH-000459,0.3106009004358677
ACH-000460,0.16118615286543225
ACH-000461,0.14649945556141686
ACH-000463,0.20406847518624555
ACH-000464,0.06139443437160502
ACH-000466,0.25122069638836303
ACH-000467,0.08076945386277748
ACH-000468,0.2604548233291512
ACH-000469,0.2732149321016248
ACH-000470,0.19074182970802125
ACH-000471,0.14204380618869292
ACH-000472,0.25718153405985644
ACH-000473,0.2525119979192276
ACH-000475,0.16206046297077115
ACH-000476,0.24090471520246304
ACH-000477,0.06925650131548244
ACH-000479,0.05187825122009289
ACH-000480,0.21001596665592012
ACH-000481,0.2233112838635049
ACH-000483,0.17025668568136249
ACH-000484,0.4112176681046349
ACH-000485,0.2386750300480226
ACH-000486,0.12107876512080627
ACH-000487,0.14099215719480945
ACH-000488,0.2134808854330429
ACH-000490,0.10071023116270066
ACH-000491,0.11002520154898926
ACH-000495,0.11790132448073935
ACH-000496,0.181311297005712
ACH-000499,0.4645767431606568
ACH-000500,0.5383183017733426
ACH-000502,0.20948452024734887
ACH-000503,0.307647202299772
ACH-000505,0.11426134180315226
ACH-000507,0.13436547683439018
ACH-000510,0.18411334346879785
ACH-000511,0.20267955211829405
ACH-000512,0.3475376089300985
ACH-000516,0.10866959997214656
ACH-000517,0.19531032420479508
ACH-000518,0.2260691026820609
ACH-000520,0.11205133037353852
ACH-000521,0.2842627038693953
ACH-000522,0.20304055663231813
ACH-000524,0.17576131504828282
ACH-000527,0.16979373782821855
ACH-000528,0.1947227866474554
ACH-000537,0.22525304419368464
ACH-000541,0.3098554587348185
ACH-000542,0.19871522426929664
ACH-000544,0.17669246006716965
ACH-000545,0.20924139490924928
ACH-000547,0.1183971505114124
ACH-000548,0.14970249568338256
ACH-000549,0.2755382721618578
ACH-000550,0.13769836659126514
ACH-000552,0.29235876189432
ACH-000556,0.28972135255192394
ACH-000557,0.20826777718076625
ACH-000569,0.5015861561436333
ACH-000570,0.2984317589564818
ACH-000571,0.30190077573316404
ACH-000573,0.2611536759909736
ACH-000576,0.2403600750143458
ACH-000579,0.09713853525441624
ACH-000580,0.0176413132644104
ACH-000584,0.17113266384559228
ACH-000585,0.18126031822410926
ACH-000588,0.1487272722172208
ACH-000589,0.24874859911833785
ACH-000591,0.09654396446854267
ACH-000593,0.3218817656890604
ACH-000600,0.26390395944387696
ACH-000601,0.2704183575848163
ACH-000605,0.3007493003808059
ACH-000606,0.2775135585596897
ACH-000608,0.13567979740391414
ACH-000614,0.2320655306755529
ACH-000616,0.11498571679436545
ACH-000618,0.17431526611578632
ACH-000619,0.21612413688006726
ACH-000620,0.18658271082632946
ACH-000621,0.15285755642610346
ACH-000622,0.29852658515174235
ACH-000623,0.21670069294882352
ACH-000624,0.209461279060136
ACH-000627,0.2251816579076937
ACH-000630,0.16569220551725442
ACH-000631,-0.008650434807760001
ACH-000632,0.25249845229492274
ACH-000633,0.1369898262976619
ACH-000637,0.12974452633174166
ACH-000638,0.2849884547148729
ACH-000646,0.2599555860179447
ACH-000647,0.22402903555478226
ACH-000648,0.35763029787940337
ACH-000649,0.26529422280055315
ACH-000651,0.2390230657959063
ACH-000652,0.11217672878672844
ACH-000653,0.18818749900566334
ACH-000657,0.16734309820773322
ACH-000658,0.2841359712139311
ACH-000661,0.1937076959816207
ACH-000662,0.042143001041901315
ACH-000663,0.09116303715559236
ACH-000665,0.10246738047188678
ACH-000671,0.20149950165032324
ACH-000672,0.05582293060183314
ACH-000673,0.2339703982425777
ACH-000676,0.1913562102552058
ACH-000677,0.1408692656252124
ACH-000681,0.36662647259877945
ACH-000683,0.18390623848225365
ACH-000684,0.2931544717438236
ACH-000688,0.26938134000037983
ACH-000693,0.1734292229566985
ACH-000694,0.17993730532801822
ACH-000695,0.19449775477175527
ACH-000696,0.2197150853849326
ACH-000697,0.29512684070642664
ACH-000699,0.1856841783265944
ACH-000701,0.07981415305048241
ACH-000706,0.22998032288898204
ACH-000711,0.21088158776076416
ACH-000713,0.24731969301041865
ACH-000714,0.1473745129192993
ACH-000718,0.18511648228379604
ACH-000720,0.2776961786910231
ACH-000721,0.2502052517805053
ACH-000724,0.09526281509268636
ACH-000725,0.15700272908433552
ACH-000732,0.3892154905519577
ACH-000734,0.2418912068704781
ACH-000735,0.15748072785551834
ACH-000736,0.20272449828894706
ACH-000738,0.2381406410788514
ACH-000746,0.21179482379216136
ACH-000747,0.1840760069837292
ACH-000748,0.2196253444117702
ACH-000753,0.17896852822894324
ACH-000756,0.1598773145457641
ACH-000757,0.21596581734804932
ACH-000758,0.1256227169222545
ACH-000760,0.2790232103231604
ACH-000762,0.030605202615080332
ACH-000763,0.35098457320639137
ACH-000764,0.36099453918750496
ACH-000765,0.19911287898798785
ACH-000766,0.1434394729764951
ACH-000767,0.2119924674499108
ACH-000768,0.22842394468426186
ACH-000769,0.21188898760323396
ACH-000770,0.18840666437677625
ACH-000771,0.2913926758618905
ACH-000773,0.20550727061903212
ACH-000776,0.15853057702566445
ACH-000777,0.1818459777214614
ACH-000778,0.16677863170378884
ACH-000781,0.21706784429961887
ACH-000782,0.07573782109150454
ACH-000783,0.21019427936025253
ACH-000784,0.2775573988119339
ACH-000785,0.1495400346000397
ACH-000787,0.09265186167768724
ACH-000788,0.1845953272726632
ACH-000791,0.15382039567969774
ACH-000792,0.21430450566996745
ACH-000794,0.0574312766845045
ACH-000796,0.18499270804173645
ACH-000798,0.20283349411000925
ACH-000799,0.2778457877097909
ACH-000800,0.2397053449171343
ACH-000802,0.21247708237656915
ACH-000804,0.4590434360701376
ACH-000805,0.22308187335904645
ACH-000809,0.30099875982191904
ACH-000810,0.07829631942428493
ACH-000811,0.1901602173900984
ACH-000817,0.22989367658690296
ACH-000819,0.23809202099994226
ACH-000820,0.30742286806029323
ACH-000821,0.18432915867546826
ACH-000822,0.17120216038246647
ACH-000823,0.11642475694031447
ACH-000824,0.24087980886252905
ACH-000827,0.14377906919431366
ACH-000829,0.22911906037183485
ACH-000831,0.19143413134745185
ACH-000832,0.2871423121435252
ACH-000833,0.3009227879507805
ACH-000834,0.1874789631721812
ACH-000835,0.07313301993321153
ACH-000836,0.2332934543327463
ACH-000837,0.3015686576603639
ACH-000838,0.19873650648103608
ACH-000839,0.08247560014704554
ACH-000840,0.2294339045610401
ACH-000841,0.231123274675304
ACH-000843,0.12896235004492276
ACH-000846,0.1568888972822468
ACH-000847,0.08786468668744565
ACH-000848,0.2360057643232967
ACH-000849,0.29535254547860385
ACH-000851,0.0663578531479563
ACH-000855,0.30153640613415444
ACH-000856,0.12185514762382525
ACH-000858,0.2416547997447781
ACH-000859,0.2887415122556278
ACH-000861,0.23399101750641954
ACH-000862,0.2328423154805183
ACH-000865,0.16764548815260455
ACH-000866,0.2047884804299041
ACH-000867,0.20683210421687745
ACH-000869,0.16229840174217286
ACH-000872,0.3331400393195744
ACH-000873,0.3191961560285559
ACH-000876,0.2166600021342968
ACH-000878,0.2558329796372348
ACH-000880,0.1332592775258612
ACH-000881,0.17339086794880745
ACH-000882,0.22677133773664096
ACH-000884,0.21273357321481184
ACH-000885,0.13191681322289012
ACH-000887,0.15363056042466608
ACH-000889,0.1899410090514569
ACH-000896,0.12129368222925008
ACH-000898,0.3853515719716004
ACH-000900,0.19150602059129496
ACH-000901,0.1211403594135877
ACH-000905,0.20575006133339604
ACH-000906,0.15607485151078282
ACH-000907,0.23695727631263985
ACH-000910,0.16509544105687196
ACH-000911,0.1457803659343848
ACH-000912,0.11230267191544996
ACH-000913,0.2255274926785816
