,P4HA2 (8974)
ACH-000004,0.042727710532928176
ACH-000005,0.15021639046549234
ACH-000007,0.16716789611405478
ACH-000009,0.05944316582495436
ACH-000011,0.02556650694830544
ACH-000012,0.04690888387412323
ACH-000013,0.0671210277183012
ACH-000014,0.06133062560211997
ACH-000015,-0.013028686285270444
ACH-000017,0.1181213596777698
ACH-000018,0.02926193561601705
ACH-000019,-0.0154689122267311
ACH-000021,0.03342495080474928
ACH-000022,0.03670224111206799
ACH-000025,0.15470605289098674
ACH-000028,0.12658787078893
ACH-000030,0.043924792992341685
ACH-000035,0.11006611249450453
ACH-000036,0.007883593416670661
ACH-000037,0.048707946862211034
ACH-000039,-0.045694196072460704
ACH-000040,0.10992255313193128
ACH-000041,-0.07607035364936507
ACH-000042,0.02909136812950457
ACH-000045,-0.21566451881374374
ACH-000047,0.11591635212672252
ACH-000052,0.05890958164113615
ACH-000053,0.027912188102052825
ACH-000054,-0.014788770749008478
ACH-000055,-0.03633592229681058
ACH-000060,0.010763977735441244
ACH-000067,0.16301598928712596
ACH-000070,0.22729350532404824
ACH-000075,0.04026577486871196
ACH-000078,0.06989657666408358
ACH-000082,0.08455823109004794
ACH-000085,0.080471211502627
ACH-000086,0.0610228506792943
ACH-000087,0.028887137038450975
ACH-000092,0.05439106606844786
ACH-000095,-0.018303801376160708
ACH-000097,0.12897000664362535
ACH-000098,0.04329469686291376
ACH-000099,0.08843200495394485
ACH-000108,0.140956299943068
ACH-000113,0.04837381979938903
ACH-000116,0.04948749130632592
ACH-000118,0.07393427123387764
ACH-000120,0.14277531366690802
ACH-000123,-0.08993100578189728
ACH-000127,0.11540302069579908
ACH-000128,0.034009945343101984
ACH-000132,0.16366477493020687
ACH-000133,0.11990761796516924
ACH-000137,0.07942637361897015
ACH-000138,0.042015768815929715
ACH-000142,0.08426373910554044
ACH-000143,-0.021839304429256468
ACH-000146,0.16674914987113645
ACH-000148,0.032151488678099374
ACH-000150,0.051977891789205546
ACH-000152,0.14848655956446544
ACH-000153,0.0973819254018189
ACH-000159,0.06910434500731799
ACH-000160,0.4038034693033121
ACH-000163,0.08692407131601101
ACH-000167,0.7091049530519401
ACH-000168,-0.0921635820832292
ACH-000169,0.002015870431413816
ACH-000178,0.0785714440263818
ACH-000183,-0.09693711087971443
ACH-000188,0.004506560193334899
ACH-000189,0.20046152850931512
ACH-000190,0.36285283786366784
ACH-000198,-0.005001853153150579
ACH-000203,-0.047017016260079626
ACH-000204,0.101793661114424
ACH-000206,0.07592849205100043
ACH-000207,0.09700053763191868
ACH-000208,-0.0424967203705887
ACH-000210,-0.024965671604822985
ACH-000211,0.07008373205038766
ACH-000215,0.04223619922625176
ACH-000221,0.14772622855956224
ACH-000222,0.15224265194564984
ACH-000223,0.07053600833412653
ACH-000226,-0.12562128806087866
ACH-000227,-0.005068141804128448
ACH-000228,0.05201546876306265
ACH-000231,0.09827322121156663
ACH-000232,0.028140248352180187
ACH-000233,-0.10353618946421078
ACH-000234,0.058786376535591
ACH-000235,-0.003569976838034468
ACH-000237,0.09306485484093756
ACH-000238,-0.007802142835353461
ACH-000242,0.14337206439690206
ACH-000243,0.09208461454537646
ACH-000244,-0.17784203934527934
ACH-000246,0.06067465517170687
ACH-000248,0.31775854715814744
ACH-000250,0.012874700228425082
ACH-000251,-0.11359537721335987
ACH-000252,0.3076171886123349
ACH-000253,0.02438478513036141
ACH-000255,-0.06841371610464572
ACH-000256,-0.0017514554700964813
ACH-000257,0.022569751649951533
ACH-000258,-0.053962817914682035
ACH-000259,0.09676211179551407
ACH-000260,0.1019758690767938
ACH-000261,0.1283808220347446
ACH-000262,-0.12105070469673952
ACH-000263,0.015040860910471281
ACH-000264,0.11656570069727318
ACH-000265,0.08112821949994062
ACH-000266,0.0622069846141549
ACH-000272,0.009030119899033654
ACH-000274,0.024536829756796226
ACH-000277,0.20404402109173606
ACH-000278,0.08914863692784518
ACH-000279,0.08275917259035986
ACH-000280,-0.11337256873573574
ACH-000281,0.050040015438840936
ACH-000288,0.00015845587547257676
ACH-000291,0.0113898584760072
ACH-000293,0.0770511686017586
ACH-000294,-0.04100237759698186
ACH-000295,0.13464325562946272
ACH-000296,0.15012254212394585
ACH-000302,0.06649201211143778
ACH-000304,0.09457115562448808
ACH-000307,0.011621653623573612
ACH-000308,0.12928415108073033
ACH-000310,0.1471759028019564
ACH-000311,-0.00491381867402534
ACH-000312,-0.031223444002518187
ACH-000315,0.012645816048411288
ACH-000316,0.05005089976805918
ACH-000317,-0.03830678278153532
ACH-000318,0.026213920775760048
ACH-000319,0.03663291356969426
ACH-000320,0.07923594326230403
ACH-000322,-0.055024683731533706
ACH-000323,0.04813499991414015
ACH-000324,0.017187942869706964
ACH-000329,0.03802156093401747
ACH-000330,0.13358614401759594
ACH-000331,-0.0584166682375447
ACH-000332,0.03262516071988887
ACH-000334,-0.12677144173513266
ACH-000335,-0.08916502211278365
ACH-000336,-0.04259262651755115
ACH-000337,-0.10306273088750928
ACH-000338,-0.05380297546002413
ACH-000339,0.02318664039183015
ACH-000341,-0.08219001025688333
ACH-000348,0.15334207584832335
ACH-000350,-0.2215626421128577
ACH-000352,0.02688138643118895
ACH-000356,0.004903513681146977
ACH-000361,0.22744052461505965
ACH-000362,-0.04645044717963569
ACH-000363,0.04469190113064946
ACH-000364,-0.04374080967955625
ACH-000365,-0.03697831020023666
ACH-000366,0.2131089774686683
ACH-000368,-0.11505257067559238
ACH-000374,0.028896429738587574
ACH-000375,0.1643367585102924
ACH-000376,0.09436833580433084
ACH-000381,-0.06254709340505392
ACH-000383,0.06765852219404579
ACH-000387,0.048348993984945306
ACH-000389,-0.06217570753769443
ACH-000390,0.0779797066465103
ACH-000393,-0.005148514057739249
ACH-000395,-0.011769734754101624
ACH-000396,0.07562722499740437
ACH-000397,0.0405509628608813
ACH-000401,-0.06395250438554591
ACH-000402,0.0776044175596592
ACH-000403,0.06338676871758235
ACH-000404,0.056779313387019366
ACH-000406,0.08506133576283212
ACH-000407,0.06863050282446016
ACH-000408,0.12727077332216932
ACH-000410,-0.026343937962503824
ACH-000411,0.042581388120782465
ACH-000414,0.08091708920186841
ACH-000415,0.14513360239691406
ACH-000416,0.08643708008434056
ACH-000420,0.06388757049810855
ACH-000421,0.09279258820455637
ACH-000424,0.002822782654887923
ACH-000425,0.0921757177046713
ACH-000426,-0.048561381664391334
ACH-000427,0.0129666781356592
ACH-000433,0.05343462966552499
ACH-000435,0.18100736240987586
