,CDC16 (8881)
ACH-000004,-1.3376407923917542
ACH-000005,-1.4392501416415695
ACH-000007,-1.209662811696937
ACH-000009,-1.3806178929411772
ACH-000011,-1.348154113320435
ACH-000012,-1.417171792614952
ACH-000013,-1.5486777444610058
ACH-000014,-1.4223851865378374
ACH-000015,-1.3978937440448782
ACH-000017,-1.1164272855644441
ACH-000018,-1.2897226943009097
ACH-000019,-1.2256717103211083
ACH-000021,-1.3175418162589
ACH-000022,-1.1339034296542967
ACH-000025,-1.3909233538292725
ACH-000028,-1.2236557523631786
ACH-000030,-1.4821883663558884
ACH-000035,-1.1976665189558349
ACH-000036,-1.3411953003061057
ACH-000037,-1.0627403445090042
ACH-000039,-1.2422559326539286
ACH-000040,-1.4277423703047802
ACH-000041,-1.3074062990596358
ACH-000042,-1.6234362744820687
ACH-000045,-1.1834540984454502
ACH-000047,-1.3071265003822732
ACH-000052,-1.2741175836390846
ACH-000053,-1.3954413269255277
ACH-000054,-1.1503404626638505
ACH-000055,-1.2633535549927228
ACH-000060,-1.5090370113706981
ACH-000067,-1.5492631981776868
ACH-000070,-1.6502414000963046
ACH-000075,-1.311437482000226
ACH-000078,-1.3174829376396962
ACH-000082,-1.6657112754156211
ACH-000085,-1.3970934250150302
ACH-000086,-1.2525536124424852
ACH-000087,-1.395337607961249
ACH-000092,-1.3949397127568834
ACH-000095,-1.3453898680602796
ACH-000097,-1.2145647099802672
ACH-000098,-1.585684876257311
ACH-000099,-1.2074029727173092
ACH-000108,-1.3693831399445735
ACH-000113,-1.3059059516470648
ACH-000116,-1.398519711963675
ACH-000118,-1.3465156023568494
ACH-000120,-1.2603257811190418
ACH-000123,-1.3645771893276477
ACH-000127,-1.3089766522306854
ACH-000128,-1.3396031044186791
ACH-000132,-1.5268838306157124
ACH-000133,-1.2230601146386184
ACH-000137,-1.214603746866504
ACH-000138,-1.3512260922225159
ACH-000142,-1.381299387340313
ACH-000143,-1.4579963904500055
ACH-000146,-1.5390755826800029
ACH-000148,-1.6664138855025523
ACH-000150,-1.3475428334757311
ACH-000152,-1.224944822435672
ACH-000153,-1.2473360052979952
ACH-000159,-1.2333565702862281
ACH-000160,-1.7663808115398676
ACH-000163,-1.5174141723360135
ACH-000167,-2.504575649102144
ACH-000168,-1.3801549496573997
ACH-000169,-1.4657264639087535
ACH-000178,-1.2571223514459748
ACH-000183,-1.0854282685329408
ACH-000188,-1.3353769450861193
ACH-000189,-1.2077511894891253
ACH-000190,-1.343928880746314
ACH-000198,-1.4747614499541544
ACH-000203,-1.2606328622158238
ACH-000204,-1.300308069901542
ACH-000206,-1.4446660464032477
ACH-000207,-1.3199586326803432
ACH-000208,-1.1811169643072117
ACH-000210,-1.3022445281943071
ACH-000211,-1.3508942327399545
ACH-000215,-1.3877825221844582
ACH-000221,-1.5357465146105556
ACH-000222,-1.317874752904322
ACH-000223,-1.5326087725630615
ACH-000226,-1.1826948105839643
ACH-000227,-1.15591571893184
ACH-000228,-1.5129301491329663
ACH-000231,-1.3431247716960082
ACH-000232,-1.4535444251016054
ACH-000233,-1.2940723567461947
ACH-000234,-1.9785209451788055
ACH-000235,-1.3137244262316454
ACH-000237,-1.4576630724390447
ACH-000238,-1.4216466841777478
ACH-000242,-1.4567400456047666
ACH-000243,-1.2633098755544645
ACH-000244,-1.3193032500630275
ACH-000246,-1.3276159974261292
ACH-000248,-1.3861009273947251
ACH-000250,-1.4200865814470958
ACH-000251,-1.5048400106684048
ACH-000252,-1.2887466515239123
ACH-000253,-1.44811992130599
ACH-000255,-1.313237480973633
ACH-000256,-1.4615282268571017
ACH-000257,-1.4115198020086612
ACH-000258,-1.5235002451883841
ACH-000259,-1.373312337050812
ACH-000260,-1.4471616731848644
ACH-000261,-1.3152686319478275
ACH-000262,-1.3264994438072804
ACH-000263,-1.395263643820921
ACH-000264,-1.4470513305673978
ACH-000265,-1.4764297684776173
ACH-000266,-1.385007587662662
ACH-000272,-1.242433628650438
ACH-000274,-1.42201954728093
ACH-000277,-1.0323942288007877
ACH-000278,-1.394777931447624
ACH-000279,-1.5943743090706448
ACH-000280,-1.1994656661679322
ACH-000281,-1.307551482012037
ACH-000288,-1.381401630617613
ACH-000291,-1.3269806969097164
ACH-000293,-2.055972405608224
ACH-000294,-1.6215992423365617
ACH-000295,-1.1739482719351828
ACH-000296,-1.445473962695404
ACH-000302,-1.5202240557488615
ACH-000304,-1.3005827796379221
ACH-000307,-1.3874522563807596
ACH-000308,-1.4463534280031762
ACH-000310,-1.154093795937278
ACH-000311,-1.3754961310717546
ACH-000312,-1.3547422454510814
ACH-000315,-1.2974778507955889
ACH-000316,-1.584150681222822
ACH-000317,-1.4233516927403227
ACH-000318,-1.4882002076865912
ACH-000319,-1.1905708612613348
ACH-000320,-1.7771980600865047
ACH-000322,-1.5518447569321252
ACH-000323,-1.5955635265654364
ACH-000324,-1.2561801674465332
ACH-000329,-1.4549619428667602
ACH-000330,-1.2247697038005183
ACH-000331,-1.2685981720607358
ACH-000332,-1.2342811355153176
ACH-000334,-2.0770324723062967
ACH-000335,-1.3197030962364054
ACH-000336,-1.702667910880791
ACH-000337,-1.2137075107404298
ACH-000338,-0.7166267728545406
ACH-000339,-1.2554375460189666
ACH-000341,-1.2543145557578463
ACH-000348,-1.4626865180694282
ACH-000350,-1.052576056448252
ACH-000352,-1.3661940585415508
ACH-000356,-1.1355562682010434
ACH-000361,-1.5395736141215082
ACH-000362,-1.1998634487283455
ACH-000363,-1.2591541466903011
ACH-000364,-1.3353941535588416
ACH-000365,-1.3515456321727664
ACH-000366,-1.3496017395183768
ACH-000368,-1.3984948483373394
ACH-000374,-1.2779733568792309
ACH-000375,-1.5120124951602574
ACH-000376,-1.3501849458245891
ACH-000381,-1.2916605011468405
ACH-000383,-1.40868615193073
ACH-000387,-1.2770489961994795
ACH-000389,-1.6413043172627069
ACH-000390,-1.614627039681331
ACH-000393,-1.48829061079624
ACH-000395,-1.2863842609455478
ACH-000396,-1.355203179703352
ACH-000397,-1.6373310570967832
ACH-000401,-1.450211645740225
ACH-000402,-1.393272306956554
ACH-000403,-1.6292756255238012
ACH-000404,-1.1584549306079046
ACH-000406,-1.5173781039340553
ACH-000407,-1.5902982415835585
ACH-000408,-1.3323567354101555
ACH-000410,-1.1013459665361751
ACH-000411,-1.5414961343319096
ACH-000414,-1.5210033565029373
ACH-000415,-1.5504770720412109
ACH-000416,-1.4820793511958408
ACH-000420,-1.3868403111343797
ACH-000421,-1.3534118390938503
ACH-000424,-1.404881044650998
ACH-000425,-1.3616483276841551
ACH-000426,-1.4738783806999418
ACH-000427,-1.3221370014716431
ACH-000433,-1.433640562915523
ACH-000435,-1.1367192691379877
ACH-000436,-1.26724519444831
ACH-000444,-1.247617817058027
ACH-000445,-1.3844723307389628
ACH-000448,-1.2915652742490618
ACH-000450,-1.2250118374435923
ACH-000452,-1.4113548094599362
ACH-000454,-1.6064841937727723
ACH-000458,-1.2267569559910505
ACH-000459,-1.3812569057303914
ACH-000460,-1.292495191398478
ACH-000461,-1.5092539042892552
ACH-000463,-1.253980491970352
ACH-000464,-1.2292377156972374
ACH-000466,-1.6059376611728424
ACH-000467,-1.0186705252767498
ACH-000468,-1.4917636841305708
ACH-000469,-1.247502598235028
ACH-000470,-1.0601981508522158
ACH-000471,-1.4538825211735038
ACH-000472,-1.3446078815630138
ACH-000473,-1.4187212218267549
ACH-000475,-1.4771792276246782
ACH-000476,-1.40116071254491
ACH-000477,-1.3402333804201745
ACH-000479,-1.3652671594018766
ACH-000480,-1.3891881951810794
ACH-000481,-1.4630205159522478
ACH-000483,-1.400897691296509
ACH-000484,-1.4535609537233238
ACH-000485,-1.3966495981911176
ACH-000486,-1.3620159385947586
ACH-000487,-1.6315131610010158
ACH-000488,-1.369217705845862
ACH-000490,-1.304449639497437
ACH-000491,-1.4235991535072854
ACH-000495,-1.160668560568009
ACH-000496,-1.5699151823829662
ACH-000499,-1.3847485755912654
ACH-000500,-1.8607333653928155
ACH-000502,-1.2009118344189331
ACH-000503,-1.5521294024067258
ACH-000505,-1.4878285638303148
ACH-000507,-1.300265612730931
ACH-000510,-1.493373130181996
ACH-000511,-1.3722697884085822
ACH-000512,-1.242777473971725
ACH-000516,-1.3656964333099195
ACH-000517,-1.4802275535110927
ACH-000518,-1.377487703515262
ACH-000520,-1.4312761048010365
ACH-000521,-1.5563364091521228
ACH-000522,-1.2575116062978924
ACH-000524,-1.3694152165602904
ACH-000527,-1.1079859700774075
ACH-000528,-1.4435427864242198
ACH-000537,-1.3979905819690095
ACH-000541,-1.4574372285372241
ACH-000542,-1.3208801769176937
ACH-000544,-1.1951150537942563
ACH-000545,-1.2840851876765995
ACH-000547,-1.5582777955066132
ACH-000548,-1.3957879605302526
ACH-000549,-1.1907653830487948
ACH-000550,-1.6090463094451541
ACH-000552,-1.3626997028609764
ACH-000556,-1.4495964805457966
ACH-000557,-1.4733981096737587
