,FTSJ3 (117246)
ACH-000246,-0.317555168101422
ACH-000248,-0.419312415430099
ACH-000250,-0.5941884097855459
ACH-000251,-0.3476432614069411
ACH-000252,-0.4346669936765512
ACH-000253,-0.524499163783221
ACH-000255,-0.645843846494657
ACH-000256,-0.427673613071444
ACH-000257,-0.4236612668508181
ACH-000258,-0.7050100413345557
ACH-000259,-0.4043360592842492
ACH-000260,-0.5615193878584779
ACH-000261,-0.5409928305404321
ACH-000262,-0.5675893333840958
ACH-000263,-0.3932958910078528
ACH-000264,-0.4702452286123931
ACH-000265,-0.5945507494759851
ACH-000266,-0.5356396017985225
ACH-000272,-0.4249856258691974
ACH-000274,-0.4731360792164327
ACH-000277,-0.5000643003090789
ACH-000278,-0.4894758812856094
ACH-000279,-0.6086272119001775
ACH-000280,-0.5562034088113559
ACH-000281,-0.6141233419950154
ACH-000288,-0.6087762366098883
ACH-000291,-0.7696801390275307
ACH-000293,-0.6122427954453048
ACH-000294,-0.9746171912214492
ACH-000295,-0.5087908673547782
ACH-000296,-0.6186167073174226
ACH-000302,-0.5343322944158748
ACH-000304,-0.3880340707711078
ACH-000307,-0.6134087186193561
ACH-000308,-0.7171098624099578
ACH-000310,-0.4432832854621797
ACH-000311,-0.4966149993798733
ACH-000312,-0.5728003475587108
ACH-000315,-0.2539596059049297
ACH-000316,-0.5713814639182089
ACH-000317,-0.4923093976979762
ACH-000318,-0.5859950429989802
ACH-000319,-0.5184247283663017
ACH-000320,-0.39542110376855183
ACH-000322,-0.6553739190247826
ACH-000323,-0.6909244535778155
ACH-000324,-0.4116547798327428
ACH-000329,-0.4280647385831443
ACH-000330,-0.7009506386208318
ACH-000331,-0.5302461233312332
ACH-000332,-0.5273322212122391
ACH-000334,-0.461961446797346
ACH-000335,-0.6799367299530755
ACH-000336,-0.7816190533908784
ACH-000337,-0.4950487140446835
ACH-000338,-0.2673844630460906
ACH-000339,-0.5292253735929346
ACH-000341,-0.34396438754038344
ACH-000348,-0.5392499107366107
ACH-000350,-0.4514734490900185
ACH-000352,-0.3402492824948507
ACH-000356,-0.5208162935493109
ACH-000361,-0.4947699810558372
ACH-000362,-0.7602163174933757
ACH-000363,-0.4827448438152943
ACH-000364,-0.4174123842035083
ACH-000365,-0.3688224833612908
ACH-000366,-0.3699027718727608
ACH-000368,-0.6777555278509958
ACH-000374,-0.1903401426286444
ACH-000375,-0.5656396970664822
ACH-000376,-0.4986022668367652
ACH-000381,-0.5168834579334375
ACH-000383,-0.5105910273966948
ACH-000387,-0.7903226759160067
ACH-000389,-0.6078961093256604
ACH-000390,-0.4558958402006856
ACH-000393,-0.3628158658322909
ACH-000395,-0.5220242865165806
ACH-000396,-0.18763326853280504
ACH-000397,-0.4082709493572165
ACH-000401,-0.4447261988794976
ACH-000402,-0.6029221381832536
ACH-000403,-0.3139705708062237
ACH-000404,-0.4165228571954208
ACH-000406,-0.5906116907213026
ACH-000407,-0.3294951956831632
ACH-000408,-0.5667788393927498
ACH-000410,-0.3454240489142769
ACH-000411,-0.5500580554908208
ACH-000414,-0.5571744625175297
ACH-000415,-0.7446309558769522
ACH-000416,-0.6371570186654196
ACH-000420,-0.314661466446202
ACH-000421,-0.4949057918321527
ACH-000424,-0.4892165155876344
ACH-000425,-0.655545996121423
ACH-000426,-0.2907618870901045
ACH-000427,-0.5287842667850988
ACH-000433,-0.49081912567115293
ACH-000435,-0.7282182274151114
ACH-000436,-0.27557491686481883
ACH-000444,-0.6781897441292983
ACH-000445,-0.4619606007546246
ACH-000448,-0.4009386744190636
ACH-000450,-0.3085527584310139
ACH-000452,-0.7137055197545717
ACH-000454,-0.6206814316158575
ACH-000458,-0.6729297410889069
ACH-000459,-0.5082029558901184
ACH-000460,-0.3556518881772888
ACH-000461,-0.3596994323320421
ACH-000463,-0.5978216453338512
ACH-000464,-0.5265150041212152
ACH-000466,-0.6276786997113979
ACH-000467,-0.4261936610806277
ACH-000468,-0.730263113521717
ACH-000469,-0.4765762505787798
ACH-000470,-0.7468321878467996
ACH-000471,-0.5249706320733577
ACH-000472,-0.3037647878699355
ACH-000473,-0.6606648758650724
ACH-000475,-0.5901748784212557
ACH-000476,-0.1525613621950463
ACH-000477,-0.3920712889156674
ACH-000479,-0.6702156539165867
ACH-000480,-0.4083862757019193
ACH-000481,-0.635583340713941
ACH-000483,-0.5526595666859779
ACH-000484,-0.5621742773165113
ACH-000485,-0.4787979210765568
ACH-000486,-0.4986522146796316
ACH-000487,-0.23095549754420705
ACH-000488,-0.4358347665500065
ACH-000490,-0.3416018958450148
ACH-000491,-0.3927595752817961
ACH-000495,-0.5773580478691429
ACH-000496,-0.4682121116583393
ACH-000499,-0.8268033917988423
ACH-000500,-0.6191758092958605
ACH-000502,-0.3444837054273917
ACH-000503,-0.5930253970167529
ACH-000505,-0.6003762452567221
ACH-000507,-0.6792029455367988
ACH-000510,-0.4440762504961938
ACH-000511,-0.5762078814092576
ACH-000512,-0.3080236977777887
ACH-000516,-0.702895549008425
ACH-000517,-0.6191779742232276
ACH-000518,-0.7687226438269096
ACH-000520,-0.587741315449412
ACH-000521,-0.5426337013057421
ACH-000522,-0.3799689282324895
ACH-000524,-0.6258648825176513
ACH-000527,-0.4318598832276231
ACH-000528,-0.5169701134918309
ACH-000537,-0.5324982488825412
ACH-000541,-0.4502830987468881
ACH-000542,-0.6562498373549873
ACH-000544,-0.7746451372134198
ACH-000545,-0.6424647726480054
ACH-000547,-0.6564975599209992
ACH-000548,-0.4707720158189628
ACH-000549,-0.4182655354111619
ACH-000550,-0.6781915687340516
ACH-000552,-0.5629562934715162
ACH-000556,-0.4944733584880438
ACH-000557,-0.4001683140072729
ACH-000569,-0.5700098662673035
ACH-000570,-0.56290681026202
ACH-000571,-0.2590254520489068
ACH-000573,-0.5926882102345962
ACH-000576,-0.4836996819079229
ACH-000579,-0.5715140475691344
ACH-000580,-0.4288087843990099
ACH-000584,-0.6045583322139942
ACH-000585,-0.4148617677570328
ACH-000588,-0.31927247568838857
ACH-000589,-0.5106197669632897
ACH-000591,-0.6483116826764005
ACH-000593,-0.4704887488400072
ACH-000600,-0.5134301751024744
ACH-000601,-0.7014747137144631
ACH-000605,-0.5725065919803101
ACH-000606,-0.7840685266549314
ACH-000608,-0.3677127381914915
ACH-000614,-0.5428278772780618
ACH-000616,-0.3512058940689436
ACH-000618,-0.5321567740204903
ACH-000619,-0.3237890970199325
ACH-000620,-0.3167443099899092
ACH-000621,-0.5708924848489353
ACH-000622,-0.5456861639877815
ACH-000623,-0.5602034841712039
ACH-000624,-0.5881570416168717
ACH-000627,-0.5084097945814163
ACH-000630,-0.6216923075571619
ACH-000631,-0.7000919575421569
ACH-000632,-0.450405568667991
ACH-000633,-0.3319135704594384
ACH-000637,-0.6196364022133376
ACH-000638,-0.3762720339911505
ACH-000646,-0.370316894452568
ACH-000647,-0.6207241930862285
ACH-000648,-0.3255954349645557
ACH-000649,-0.4763448425642784
ACH-000651,-0.5035552882935302
ACH-000652,-0.4378564431867774
ACH-000653,-0.5138706851332171
ACH-000657,-0.6339918498706882
ACH-000658,-0.22274137821905768
ACH-000661,-0.4779416973750997
ACH-000662,-0.26425447185208195
ACH-000663,-0.4854780758155425
ACH-000665,-0.3597845137337405
ACH-000671,-0.5786884186823268
ACH-000672,-0.6794477629162302
ACH-000673,-0.6417092061245008
ACH-000676,-0.6185572641184073
ACH-000677,-0.5848120425299395
ACH-000681,-0.5275787873838194
ACH-000683,-0.3811235517540792
ACH-000684,-0.630684487336406
ACH-000688,-0.2725236006354968
ACH-000693,-0.6221727830078888
ACH-000694,-0.5625038443837813
ACH-000695,-0.4920569887642991
ACH-000696,-0.7106918426547321
ACH-000697,-0.3506295857217125
ACH-000699,-0.7000742027283388
ACH-000701,-0.4457187728180199
ACH-000706,-0.5564688082116115
ACH-000711,-0.5090493076026205
ACH-000713,-0.414020174766304
ACH-000714,-0.3391529347502706
ACH-000718,-0.5102513184862209
ACH-000720,-0.40420535873907054
ACH-000721,-0.4770119576386984
ACH-000724,-0.2719081155921246
ACH-000725,-0.3590547571898842
ACH-000732,-0.7673240205983841
ACH-000734,-0.35226510840739483
ACH-000735,-0.7246155215811277
ACH-000736,-0.5605019137818927
ACH-000738,-0.5710222331464965
ACH-000746,-0.1832872170294381
ACH-000747,-0.5023723990674204
ACH-000748,-0.4570879090158216
ACH-000753,-0.6358492179996746
ACH-000756,-0.3710175158270768
ACH-000757,-0.3913088413234048
ACH-000758,-0.6141230183850188
ACH-000760,-0.5718208269859119
ACH-000762,-0.5051475452096915
ACH-000763,-0.4075614980164344
ACH-000764,-0.7830867168464822
ACH-000765,-0.6532773859547611
ACH-000766,-0.55503310819276
ACH-000767,-0.5434363322554567
ACH-000768,-0.5380132633178543
ACH-000769,-0.5018567476531913
ACH-000770,-0.555760667257713
ACH-000771,-0.6080777571285337
ACH-000773,-0.8492099081815515
ACH-000776,-0.4948952432823482
ACH-000777,-0.650588189345745
ACH-000778,-0.5196757164152482
ACH-000781,-0.5022075384290515
ACH-000782,-0.4076544974728917
ACH-000783,-0.5386118197642951
ACH-000784,-0.5924575890934949
ACH-000785,-0.5264717700500111
ACH-000787,-0.4217875782524636
ACH-000788,-0.410685882850075
ACH-000791,-0.5411266450963009
ACH-000792,-0.6839485730979694
ACH-000794,-0.4055865380891207
ACH-000796,-0.4490038027564956
ACH-000798,-0.5650123734298648
ACH-000799,-0.7272929439490529
ACH-000800,-0.7380537077676291
ACH-000802,-0.6713014670547119
ACH-000804,-0.4711532300150058
ACH-000805,-0.4143016209829842
ACH-000809,-0.42238340550322784
ACH-000810,-0.6473737073044045
ACH-000811,-0.5998964151475265
ACH-000817,-0.556025194390333
ACH-000819,-0.4809123941082678
ACH-000820,-0.8075442932135877
ACH-000821,-0.32305435286985656
ACH-000822,-0.20380392009799134
ACH-000823,-0.5498919820662554
ACH-000824,-0.5307891961186781
ACH-000827,-0.7216140824594294
ACH-000829,-0.4329872126940929
ACH-000831,-0.6263132150206044
ACH-000832,-0.7229303277238492
ACH-000833,-0.38152774221150665
ACH-000834,-0.6303806847241576
ACH-000835,-0.6194042642839541
ACH-000836,-0.4895572272274937
ACH-000837,-0.5345143373930523
ACH-000838,-0.2257971900264501
ACH-000839,-0.6132713984736954
ACH-000840,-0.5063191996972645
ACH-000841,-0.6188598552066351
ACH-000843,-0.5854713166495652
ACH-000846,-0.5269240314501603
ACH-000847,-0.546451878335709
ACH-000848,-0.770350967255937
ACH-000849,-0.5574820318441974
ACH-000851,-0.3945591738373945
ACH-000855,-0.6352258717216964
ACH-000856,-0.5012627004812071
ACH-000858,-0.659772115391938
ACH-000859,-0.6728690777632312
ACH-000861,-0.45042929011552507
ACH-000862,-0.5812977392895244
ACH-000865,-0.7236577748522489
ACH-000866,-0.447532583109012
ACH-000867,-0.7409142658177036
ACH-000869,-0.4531086173980478
ACH-000872,-0.5480446888311862
ACH-000873,-0.5269120908375824
ACH-000876,-0.4936347872213212
ACH-000878,-0.7411403692846366
ACH-000880,-0.5464737293965917
ACH-000881,-0.5472751290986703
ACH-000882,-0.3142098275316332
ACH-000884,-0.6761054263001834
ACH-000885,-0.5069061328904901
ACH-000887,-0.6775791116666185
ACH-000889,-0.3568944925628528
ACH-000896,-0.3128089371487385
ACH-000898,-0.4583938859500855
ACH-000900,-0.4689129691460028
ACH-000901,-0.5282119943049517
ACH-000905,-0.2874662570790951
ACH-000906,-0.6628441330189718
ACH-000907,-0.5396625832536861
ACH-000910,-0.4488670094993668
ACH-000911,-0.6057732478187815
ACH-000912,-0.6999131376448943
ACH-000913,-0.6852678819087026
ACH-000915,-0.4423285473969745
ACH-000916,-0.8196729945393019
ACH-000917,-0.5493382749817873
ACH-000920,-0.6004285617132706
ACH-000921,-0.5724795363682945
ACH-000924,-0.5724885427258122
ACH-000926,-0.7142270268517954
ACH-000928,-0.6507658522382127
ACH-000929,-0.6662195272183313
ACH-000932,-0.5227096667837475
ACH-000935,-0.5082488738767466
ACH-000936,-0.6668161697645533
ACH-000937,-0.3593071461944892
ACH-000938,-0.5313357643883423
ACH-000939,-0.592643648339311
ACH-000941,-0.4152460189827516
ACH-000943,-0.653972728869685
ACH-000946,-0.5579822235442162
ACH-000947,-0.3868844215279113
ACH-000948,-0.5989969706592131
ACH-000950,-0.7031908877492106
ACH-000953,-0.34230220313927856
ACH-000954,-0.2305675032460757
ACH-000957,-0.4797378857211042
ACH-000958,-0.508304081183039
ACH-000960,-0.5371432184174494
ACH-000963,-0.5538939130979639
ACH-000968,-0.282103964981582
ACH-000969,-0.3634545296499784
ACH-000972,-0.5434689003485499
ACH-000973,-0.7682212436291793
ACH-000974,-0.5371450485067022
ACH-000978,-0.6146915636528741
ACH-000984,-0.5233544794831484
ACH-000986,-0.4805877785199431
ACH-000988,-0.40262876020281096
ACH-000993,-0.6072914741542513
ACH-000994,-0.5881705166496194
ACH-000996,-0.5805108949112392
ACH-001001,-0.4707641768101901
ACH-001020,-0.4866192003707608
ACH-001028,-0.6165990497007977
ACH-001031,-0.6601736028724821
ACH-001038,-0.5397728866442432
ACH-001048,-0.3537827466681535
ACH-001050,-0.42492815518513205
ACH-001053,-0.201574118536064
ACH-001054,-0.4559630395699595
ACH-001061,-0.5341795494166516
ACH-001067,-0.5795066245010565
ACH-001075,-0.31998075418511857
ACH-001096,-0.5538036211857427
ACH-001111,-0.07755964123199882
ACH-001119,-0.6196610254641525
ACH-001128,-0.2996871675823046
ACH-001134,-0.4962335080889079
ACH-001151,-0.38875030309896463
ACH-001163,-0.5338066453797328
ACH-001164,-0.40503000254110505
ACH-001183,-0.42366254671312775
ACH-001192,-0.4290448427425381
ACH-001193,-0.5517825783010771
ACH-001196,-0.5866845597713435
ACH-001197,-0.4654719377591552
ACH-001205,-0.6450485149464851
ACH-001211,-0.6433678906517041
ACH-001212,-0.38182693327294137
ACH-001228,-0.44580971403661374
ACH-001232,-0.7653795254639574
ACH-001239,-0.4091800089856799
ACH-001270,-0.6118778484049688
ACH-001274,-0.8536559461003141
ACH-001275,-0.4200929735345452
ACH-001277,-0.4895405522047087
ACH-001278,-0.4798182403122166
ACH-001280,-0.783663380226644
ACH-001283,-0.3908476328422407
ACH-001289,-0.5883163361455294
ACH-001300,-0.494966851741057
ACH-001301,-0.5163219702217694
ACH-001302,-0.36673148916148296
ACH-001306,-0.5692190883569334
ACH-001318,-0.4397588384585601
ACH-001322,-0.6770304039846275
ACH-001328,-0.5168599732574434
ACH-001332,-0.40426315747596175
ACH-001336,-0.8594568512206934
ACH-001346,-0.4787213432542656
ACH-001353,-0.5121225969427309
ACH-001354,-0.5513398170560727
ACH-001367,-0.3202669657050459
ACH-001368,-0.5742824405831585
ACH-001374,-0.4507020901423318
ACH-001377,-0.4036422117786879
ACH-001380,-0.429200722146058
ACH-001391,-0.4497870000258848
ACH-001408,-0.5196948096429665
ACH-001430,-0.4814161692526314
ACH-001431,-0.4137288172644785
ACH-001450,-0.5740399811694847
ACH-001496,-0.5341135856863731
ACH-001500,-0.5642231380457341
ACH-001523,-0.8876096139024283
ACH-001532,-0.5988520844221925
ACH-001550,-0.6169075653825215
ACH-001552,-0.6943035462250197
ACH-001554,-0.4494380327612699
ACH-001654,-0.4599707823858714
ACH-001735,-0.4399841213735861
ACH-001736,-0.5412641152513259
ACH-001737,-0.3519144724441233
ACH-001740,-0.5158998627353338
ACH-001745,-0.3035880639956431
ACH-001765,-0.4625299587176346
