,RCN2 (5955)
ACH-000167,-0.5609611419816164
ACH-000168,-0.13932997795097027
ACH-000169,-0.2843363282676191
ACH-000178,-0.15778063710040732
ACH-000183,-0.35540314962760905
ACH-000188,-0.14603706997552268
ACH-000189,-0.17555999652104926
ACH-000190,-0.19466307512831355
ACH-000198,-0.06307076523233854
ACH-000203,-0.028097690720002226
ACH-000204,-0.22186671035157315
ACH-000206,-0.0025407769121426264
ACH-000207,-0.1877994868007286
ACH-000208,-0.10091275165442884
ACH-000210,0.1717195371006891
ACH-000211,-0.2401317745107531
ACH-000215,-0.13678924046141588
ACH-000221,-0.05164374220778602
ACH-000222,0.01905140581396536
ACH-000223,-0.17324724702254812
ACH-000226,-0.021375551309878272
ACH-000227,0.06317558229713477
ACH-000228,-0.19569635547747025
ACH-000231,-0.1082797862901197
ACH-000232,-0.13408232102760684
ACH-000233,-0.19939444220278565
ACH-000234,-0.10185773644712648
ACH-000235,-0.1447885802807762
ACH-000237,-0.207444442286472
ACH-000238,-0.16323456714980586
ACH-000242,-0.07374792232153929
ACH-000243,-0.11888412322703815
ACH-000244,-0.20206514295987585
ACH-000246,-0.16634152768080118
ACH-000248,-0.1090300865095894
ACH-000250,-0.16513703573280045
ACH-000251,-0.3196531703675193
ACH-000252,-0.34522133367181895
ACH-000253,-0.11565469236213012
ACH-000255,-0.19481413962324054
ACH-000256,-0.026445291300135967
ACH-000257,-0.16629501210748715
ACH-000258,-0.06515184026264997
ACH-000259,-0.09878982594665192
ACH-000260,-0.1628331151313496
ACH-000261,-0.1237562290968268
ACH-000262,-0.1086455289693466
ACH-000263,0.08447982300816521
ACH-000264,-0.20484605169153527
ACH-000265,-0.1540555613547984
ACH-000266,-0.14968343664858558
ACH-000272,-0.20645507709177147
ACH-000274,-0.2563046475439937
ACH-000277,-0.10956865667340936
ACH-000278,-0.22431274780425456
ACH-000279,-0.17062135120355107
ACH-000280,-0.13238514899057205
ACH-000281,-0.030824071708918044
ACH-000288,-0.09079164671029563
ACH-000291,-0.2635173476624536
ACH-000293,-0.1866588833095944
ACH-000294,0.04372375351464364
ACH-000295,-0.4576891614496134
ACH-000296,-0.23198816235373376
ACH-000302,-0.12076417466472725
ACH-000304,-0.2496952469185212
ACH-000307,-0.15099278536401098
ACH-000308,-0.1829437403416807
ACH-000310,-0.1545289073481911
ACH-000311,-0.27443334122801843
ACH-000312,-0.06513974202272088
ACH-000315,0.007038881094006859
ACH-000316,-0.07228861202398207
ACH-000317,0.19834796186391776
ACH-000318,-0.0972398419984318
ACH-000319,-0.17477741847941025
ACH-000320,-0.10432317253028092
ACH-000322,-0.1049036623654277
ACH-000323,-0.19880817930958308
ACH-000324,-0.08706728166625484
ACH-000329,-0.08099915600445988
ACH-000330,-0.15281383582518826
ACH-000331,-0.22100745585133333
ACH-000332,-0.11242400189198898
ACH-000334,-0.18933170849580744
ACH-000335,-0.20981380677621075
ACH-000336,-0.1471329778967672
ACH-000337,-0.07650946129950417
ACH-000338,-0.4075505977584747
ACH-000339,-0.09202376956312053
ACH-000341,-0.12222821422403035
ACH-000348,-0.1709051346271
ACH-000350,-0.07018638956440944
ACH-000352,-0.09500620433504532
ACH-000356,-0.2886487538558941
ACH-000361,-0.17227995339148314
ACH-000362,-0.11567869591596228
ACH-000363,-0.1000905009581369
ACH-000364,-0.3627550535776459
ACH-000365,-0.11177118994059748
ACH-000366,-0.1379367324620069
ACH-000368,-0.10712034254452796
ACH-000374,-0.0537494261558869
ACH-000375,-0.1323191746662722
ACH-000376,-0.1663206242702614
ACH-000381,-0.43670639424453656
ACH-000383,-0.2185050312047568
ACH-000387,-0.14261493913182285
ACH-000389,-0.0491839137852919
ACH-000390,-0.1765961364478158
ACH-000393,-0.1034271745563061
ACH-000395,-0.08533815016899528
ACH-000396,-0.4183916366671323
ACH-000397,-0.2701983351345944
ACH-000401,-0.14139312388934586
ACH-000402,0.04537303099028251
ACH-000403,-0.13417052866680024
ACH-000404,-0.11760053535098565
ACH-000406,-0.12601810524943846
ACH-000407,-0.18863824343202246
ACH-000408,-0.03225963878857276
ACH-000410,-0.15821461157207145
ACH-000411,-0.1499291196822624
ACH-000414,-0.12837624295261424
ACH-000415,-0.05787915836614299
ACH-000416,-0.10328303714005596
ACH-000420,-0.14621032891111066
ACH-000421,-0.04498752303789636
ACH-000424,-0.2736914948074685
ACH-000425,-0.25125559612532045
ACH-000426,-0.11392215785679766
ACH-000427,-0.15642760742334294
ACH-000433,-0.28397701455021324
ACH-000435,0.12281155915333625
ACH-000436,-0.2720221867216116
ACH-000444,-0.11803848797047282
ACH-000445,-0.2421037009540072
ACH-000448,-0.1860133809641112
ACH-000450,-0.029608466715449762
ACH-000452,-0.1557038553075648
ACH-000454,-0.22493499380867527
ACH-000458,-0.0558323737800324
ACH-000459,-0.10825328327445982
ACH-000460,-0.10166248569215866
ACH-000461,-0.08538070890690021
ACH-000463,-0.07694067443221646
ACH-000464,-0.10266636727723456
ACH-000466,-0.2777084623491329
ACH-000467,-0.19427930801347176
ACH-000468,-0.119824489206179
ACH-000469,-0.13848466039182614
ACH-000470,-0.2225367001299812
ACH-000471,-0.18160565492790776
ACH-000472,-0.09303285797638748
ACH-000473,-0.10862159288730354
ACH-000475,-0.04609724190008164
ACH-000476,-0.1918265775829887
ACH-000477,-0.2304773180790125
ACH-000479,-0.20598061594429065
ACH-000480,-0.3288034295601805
ACH-000481,-0.2011759238714011
ACH-000483,-0.1760636315365685
ACH-000484,-0.10167396479961914
ACH-000485,0.03624129943503597
ACH-000486,-0.18694806504435252
ACH-000487,-0.049085305080874414
ACH-000488,-0.20188445926687693
ACH-000490,0.019362166075339138
ACH-000491,-0.047758689002121504
ACH-000495,-0.22081610913508973
ACH-000496,-0.12912824600253112
ACH-000499,-0.013626607320029013
ACH-000500,0.4093061141387248
ACH-000502,-0.17377012993587454
ACH-000503,-0.11269286971977945
ACH-000505,-0.16902785759237465
ACH-000507,-0.1294632711846466
ACH-000510,-0.13178029447296954
ACH-000511,-0.17660610066426075
ACH-000512,-0.2979661821451149
ACH-000516,-0.23003599834706934
ACH-000517,-0.17048950026672027
ACH-000518,-0.1214539662864798
ACH-000520,-0.005954643304372122
ACH-000521,0.027262297259778388
ACH-000522,-0.17525202268818646
ACH-000524,-0.2973595019756409
ACH-000527,-0.14312218334447455
ACH-000528,-0.15050453327177946
ACH-000537,-0.11015709823765517
ACH-000541,-0.13005401889635712
ACH-000542,-0.1450329641286608
ACH-000544,-0.15092518640287936
ACH-000545,0.037339961277302124
ACH-000547,-0.22092087254118267
ACH-000548,-0.13583708864606944
ACH-000549,-0.19616038688343
ACH-000550,-0.19333097595444887
ACH-000552,-0.16895945326740106
ACH-000556,-0.12025365812387538
ACH-000557,-0.07124863488369007
ACH-000569,-0.3564665800529634
ACH-000570,-0.08117631686968546
ACH-000571,-0.1178168677622946
ACH-000573,-0.2691881522649016
ACH-000576,-0.15225742775978984
ACH-000579,-0.1185754792077796
ACH-000580,-0.0034273410381605537
ACH-000584,-0.12045520610175067
ACH-000585,-0.10285493939269157
ACH-000588,0.04713526687824175
ACH-000589,-0.1552365456232154
ACH-000591,-0.04752260661939967
ACH-000593,-0.0852025053214378
ACH-000600,-0.11800300335063064
ACH-000601,-0.05935373376153461
ACH-000605,-0.1110808549114837
ACH-000606,-0.1448531371267041
ACH-000608,-0.0950562235421018
ACH-000614,-0.18592855458796687
ACH-000616,-0.061308174742283186
ACH-000618,-0.1528247082462221
ACH-000619,-0.16068511863160145
ACH-000620,-0.07216893855256608
ACH-000621,-0.1015666331231739
ACH-000622,-0.04364993766342326
ACH-000623,-0.14331181953699335
ACH-000624,-0.14577837169197688
ACH-000627,-0.136212958929796
ACH-000630,-0.10202285192131708
ACH-000631,0.02696850465461407
ACH-000632,-0.10503550935103324
ACH-000633,-0.031479269984981316
ACH-000637,-0.1819684322390831
ACH-000638,-0.11860119025440015
ACH-000646,-0.03363914664605532
ACH-000647,-0.1473727320749351
ACH-000648,-0.13424703652594785
ACH-000649,-0.18967821554418707
ACH-000651,-0.028698040946178505
ACH-000652,-0.04551884215301565
ACH-000653,-0.20946160910861436
ACH-000657,-0.12608423019128698
ACH-000658,-0.09095214355314298
ACH-000661,-0.09330948892374016
ACH-000662,-0.119682828059949
ACH-000663,-0.21125992803718271
ACH-000665,-0.1658914941276744
ACH-000671,-0.25797734170667386
ACH-000672,-0.15336282761157224
ACH-000673,-0.08642034595607202
ACH-000676,-0.05576647412103921
ACH-000677,-0.12061768220018823
ACH-000681,0.07194462503401408
ACH-000683,-0.19984812290012607
ACH-000684,-0.03615564091880895
ACH-000688,-0.19812866787548172
ACH-000693,-0.06328105776663581
ACH-000694,-0.11841531739372432
ACH-000695,-0.25218008550268417
ACH-000696,-0.14336852191129099
ACH-000697,-0.092392561677733
ACH-000699,-0.15186364626352072
ACH-000701,-0.0731128273329042
ACH-000706,-0.10315015412447688
ACH-000711,-0.11585441881061415
ACH-000713,-0.08320145091420056
ACH-000714,-0.06232533111508114
ACH-000718,-0.1243997557091911
ACH-000720,-0.10458476429179207
ACH-000721,-0.1423007470354486
ACH-000724,-0.003883236674493385
ACH-000725,-0.1834251801076756
ACH-000732,-0.05036873628336306
ACH-000734,-0.15035450294268948
ACH-000735,-0.10800220407178307
ACH-000736,-0.061897236753292686
ACH-000738,-0.10583741770262486
ACH-000746,-0.03978598481792183
ACH-000747,-0.11218500137575983
ACH-000748,-0.0923930718016444
ACH-000753,-0.15890726475936312
ACH-000756,-0.15092592923283096
ACH-000757,-0.16927315671940474
ACH-000758,0.04727029342401823
ACH-000760,-0.11399781123663415
ACH-000762,-0.15291206996277645
ACH-000763,-0.1854123546007341
ACH-000764,0.002677693761835416
ACH-000765,-0.06894578641110663
ACH-000766,-0.20424439457386492
ACH-000767,-0.12505848709063586
ACH-000768,-0.2576264035271381
ACH-000769,-0.2127981827524308
ACH-000770,-0.14326374860418656
ACH-000771,0.03267267808140517
ACH-000773,-0.12312868995669947
ACH-000776,-0.038859142285697985
ACH-000777,-0.15288731566982344
ACH-000778,-0.2335512984224881
ACH-000781,-0.09436647976770292
ACH-000782,-0.2047180116218979
ACH-000783,-0.20385554703665107
ACH-000784,-0.0687338787883522
ACH-000785,-0.11894851543414267
ACH-000787,-0.2193173464133771
ACH-000788,-0.20005125819729924
ACH-000791,-0.02347259122074915
ACH-000792,-0.0473099189590597
ACH-000794,-0.047949783473367216
ACH-000796,-0.1798004257632703
ACH-000798,-0.11179065254008236
ACH-000799,-0.28428560983705936
ACH-000800,-0.2520045591712289
ACH-000802,-0.06686661348298087
ACH-000804,-0.08164409543446563
ACH-000805,-0.04155631667304107
ACH-000809,-0.10546039908189264
ACH-000810,-0.007364802759326198
ACH-000811,-0.10583692856102836
ACH-000817,-0.0811797981922877
ACH-000819,-0.12125998098263195
ACH-000820,-0.07407429052995687
ACH-000821,-0.03345711721859418
ACH-000822,-0.15663441593146954
ACH-000823,-0.11734643109090186
ACH-000824,-0.0904685118300483
ACH-000827,-0.11467161711686215
ACH-000829,-0.2209200953325688
ACH-000831,-0.03633523531570945
ACH-000832,-0.15463698387732658
ACH-000833,-0.06862731869322393
ACH-000834,-0.04038517661973468
ACH-000835,0.046698524289774286
ACH-000836,-0.13033831383511998
ACH-000837,-0.1067875025357707
ACH-000838,-0.19462145579420495
ACH-000839,0.05126750607535053
ACH-000840,-0.061495364254699536
ACH-000841,0.12236970836289078
ACH-000843,-0.2486704752615187
ACH-000846,-0.10433962915976787
ACH-000847,-0.11678407062856147
ACH-000848,-0.07710061018399926
ACH-000849,-0.07675015056858074
ACH-000851,-0.053410833071367084
ACH-000855,-0.08268162981600494
ACH-000856,-0.05794608547062166
ACH-000858,0.008918389620410295
ACH-000859,-0.10939071548925047
ACH-000861,-0.3189900354420616
ACH-000862,-0.1309370520531374
ACH-000865,-0.010681589274146112
ACH-000866,-0.14942835098205978
ACH-000867,-0.11263746236702415
ACH-000869,-0.2558614825205659
ACH-000872,-0.10462571035247988
ACH-000873,-0.19178240569085575
ACH-000876,-0.17708801195589624
ACH-000878,-0.0023414709615442713
ACH-000880,-0.15767287839485158
ACH-000881,-0.012963738677787318
ACH-000882,-0.13211674698886922
ACH-000884,-0.1987286356169255
ACH-000885,-0.14673258388750862
ACH-000887,-0.16784510964782898
ACH-000889,-0.08301582743814563
ACH-000896,-0.14291200465665235
ACH-000898,-0.1574379458624195
ACH-000900,-0.06838391719169246
ACH-000901,-0.1340246069898175
ACH-000905,-0.1789609457208366
ACH-000906,-0.22996562982529706
ACH-000907,-0.12477715992856353
ACH-000910,-0.1475978125156075
ACH-000911,-0.12389160497761385
ACH-000912,-0.09220923557291373
ACH-000913,-0.06951229876578477
ACH-000915,-0.15875853889411567
ACH-000916,-0.18559984774342028
ACH-000917,-0.0836308123972382
ACH-000920,-0.20090777542838675
ACH-000921,-0.13426048137946409
ACH-000924,-0.2852444803857053
ACH-000926,-0.2780439814586824
ACH-000928,-0.26890506966930183
ACH-000929,-0.26931837282898496
ACH-000932,0.008008362045590266
ACH-000935,-0.13475542504158158
ACH-000936,-0.1796941673146472
ACH-000937,-0.06359487698249541
ACH-000938,0.0010305805286181275
ACH-000939,-0.1047310378435588
ACH-000941,-0.06337584287133513
ACH-000943,-0.01984245183409949
ACH-000946,-0.01926279184349213
ACH-000947,-0.09507000951987754
ACH-000948,-0.034140467377688215
ACH-000950,0.0028831374103768788
ACH-000953,-0.05754538657081003
ACH-000954,-0.31127294088494
ACH-000957,0.05232471398530536
ACH-000958,-0.22787348691121034
ACH-000960,-0.061751190212028385
ACH-000963,-0.028027598581586828
ACH-000968,-0.13971712034048386
ACH-000969,-0.1137426496825711
ACH-000972,-0.0887654371989067
ACH-000973,-0.12860487312246696
ACH-000974,-0.039281478002187176
ACH-000978,-0.08249657284382468
ACH-000984,-0.13026689362018412
ACH-000986,-0.13304304666798322
ACH-000988,-0.20116502627546964
ACH-000993,0.059374001956067936
ACH-000994,-0.009201689087084956
ACH-000996,-0.09419613830343294
ACH-001001,-0.13681530556094426
ACH-001020,-0.14643996735840184
ACH-001028,-0.08693023368569938
ACH-001031,-0.14076965050260573
ACH-001038,-0.1958758419470132
ACH-001048,-0.1060018773902149
ACH-001050,-0.3102146482247699
ACH-001053,-0.018691802787338285
ACH-001054,-0.216024128147909
ACH-001061,-0.1394655839872394
ACH-001067,-0.08805447612250135
ACH-001075,-0.13233750570815142
ACH-001096,-0.06685937024067817
ACH-001111,0.01691439106701071
ACH-001119,-0.18590387693539945
ACH-001128,0.016640138528448388
ACH-001134,-0.22967008583781556
ACH-001151,-0.1450660811569262
ACH-001163,-0.18315204294927445
ACH-001164,-0.17609273365022346
ACH-001183,-0.054306111737061666
ACH-001192,-0.3322370884820093
ACH-001193,-0.1336097665967217
ACH-001196,0.016635833910708428
ACH-001197,-0.1308961564817448
ACH-001205,-0.15657443772418872
ACH-001211,-0.23882956705734384
ACH-001212,0.012646102243728086
ACH-001228,-0.16498802680139832
ACH-001232,-0.14440831198226786
ACH-001239,-0.09468941102376834
ACH-001270,-0.14558028182421315
ACH-001274,-0.10118405375155236
ACH-001275,-0.21340719464732485
ACH-001277,-0.04138457501607083
ACH-001278,-0.19305883735558715
ACH-001280,-0.11632068278177572
ACH-001283,-0.04928179962646955
ACH-001289,-0.0899875928300634
ACH-001300,-0.04637943369165737
ACH-001301,-0.19799434961861134
ACH-001302,-0.044943670450626166
ACH-001306,-0.061422857649282125
ACH-001318,-0.05017416441076004
ACH-001322,-0.21043052988409888
ACH-001328,-0.04855338007012136
ACH-001332,-0.1915370121118285
ACH-001336,-0.2018688321448707
ACH-001346,-0.02113265043116782
ACH-001353,-0.13493614072857474
ACH-001354,-0.1011132925445562
ACH-001367,-0.21961098226966316
ACH-001368,-0.04231064642946882
ACH-001374,-0.3423738528199924
ACH-001377,-0.1487708073134268
ACH-001380,-0.11771983650695955
ACH-001391,-0.21329512407943851
ACH-001408,0.0010068845093908617
ACH-001430,-0.11502553185415786
ACH-001431,-0.20265376253062392
ACH-001450,-0.08959328046963219
ACH-001496,-0.17787418785699508
ACH-001500,-0.1267782662178629
ACH-001523,-0.09265081134722772
ACH-001532,-0.12835609023631284
ACH-001550,-0.1686495698435218
ACH-001552,-0.03621586463132123
ACH-001554,-0.08762054619287807
ACH-001654,-0.24154216276346605
ACH-001735,-0.07142564522731402
ACH-001736,-0.005033506160114816
ACH-001737,-0.20475081346599436
ACH-001740,-0.11619090945846122
ACH-001745,-0.14900666010936572
ACH-001765,-0.09082833600875058
