,LRRC8C (84230)
ACH-000004,0.008851726313401689
ACH-000005,-0.07479330691704904
ACH-000007,0.10997387458149713
ACH-000009,-0.015741780299546853
ACH-000011,0.04034429297723601
ACH-000012,0.1198920156227709
ACH-000013,0.07351227967058803
ACH-000014,0.21961827397813974
ACH-000015,0.145158631221845
ACH-000017,0.0470284400542725
ACH-000018,-0.1530735895603368
ACH-000019,-0.07974924614299232
ACH-000021,0.03644608920154503
ACH-000022,0.025915415635089242
ACH-000025,-0.046545610126519005
ACH-000028,0.044463127842436855
ACH-000030,0.021070859115799253
ACH-000035,-0.02687248360543702
ACH-000036,0.09332711168338652
ACH-000037,0.12219616471771964
ACH-000039,0.00484576942553546
ACH-000040,-0.0568654475794309
ACH-000041,-0.040863350526070166
ACH-000042,-0.0460884252409764
ACH-000045,-0.07875569660272927
ACH-000047,0.09434865629676777
ACH-000052,0.07095270367385585
ACH-000053,0.0905524903672691
ACH-000054,-0.004782484168965992
ACH-000055,0.08145629250257078
ACH-000060,-0.13069378531929282
ACH-000067,0.02617065447147845
ACH-000070,0.08745540228151723
ACH-000075,-0.0027328947717973305
ACH-000078,0.08987421564246698
ACH-000082,0.07529857044828092
ACH-000085,0.12966697870690774
ACH-000086,0.04510414676476339
ACH-000087,0.05249647457477888
ACH-000092,-0.01035158045133308
ACH-000095,0.06933915461450285
ACH-000097,0.050860532768966835
ACH-000098,-0.0475403837867073
ACH-000099,0.0187223106239957
ACH-000108,0.07342782874065297
ACH-000113,-0.030878523536523414
ACH-000116,0.06624658957610423
ACH-000118,0.04495050657604673
ACH-000120,-0.0585376655457135
ACH-000123,0.011377953349107999
ACH-000127,0.08126614413958079
ACH-000128,-0.01828007144744756
ACH-000132,0.05320854272938981
ACH-000133,0.04977761757777629
ACH-000137,0.0897988145102235
ACH-000138,0.028085602145887317
ACH-000142,0.07083721694810714
ACH-000143,0.029925687599217318
ACH-000146,0.05118649598494705
ACH-000148,0.047635501998454836
ACH-000150,-0.04660830132016426
ACH-000152,0.020005874415302573
ACH-000153,-0.007151563371164322
ACH-000159,0.09769135890618924
ACH-000160,-0.06831230184752186
ACH-000163,-0.01193743212377098
ACH-000167,-0.17564344058639444
ACH-000168,-0.07513726076632278
ACH-000169,0.013024640789392477
ACH-000178,0.06085825113003419
ACH-000183,0.034128827593639166
ACH-000188,0.0015521509953197812
ACH-000189,0.08022982498091202
ACH-000190,-0.05874036978846876
ACH-000198,-0.04352216307916705
ACH-000203,-0.2003733719271774
ACH-000204,-0.05997217202693506
ACH-000206,-0.16821042891049307
ACH-000207,-0.002804291125437755
ACH-000208,0.16950449852487834
ACH-000210,0.3924203666358795
ACH-000211,0.08018708904697606
ACH-000215,0.02528596956452215
ACH-000221,0.0027039495309355704
ACH-000222,0.12893987694819334
ACH-000223,-0.012203759585422658
ACH-000226,0.055633703905757684
ACH-000227,-0.03437832466052991
ACH-000228,-0.0651024766706033
ACH-000231,0.08390784680711211
ACH-000232,-0.11166395628527638
ACH-000233,0.1093880809008842
ACH-000234,-0.047246016454609546
ACH-000235,0.05228920249860089
ACH-000237,-0.08640594861274839
ACH-000238,-0.018136794180809945
ACH-000242,-0.2568935739133042
ACH-000243,0.005854242636057375
ACH-000244,-0.09100477288130952
ACH-000246,0.06435398220822765
ACH-000248,0.09478268823205843
ACH-000250,0.01950351325132087
ACH-000251,0.00694372260296349
ACH-000252,0.06768649766933132
ACH-000253,0.07128767719670026
ACH-000255,0.06411128815206367
ACH-000256,0.09424898914986896
ACH-000257,0.019743714408935232
ACH-000258,0.11384232792265432
ACH-000259,0.08971101797005797
ACH-000260,0.02785991505053685
ACH-000261,0.013375424914120743
ACH-000262,-0.12997023619450293
ACH-000263,0.23031156097690705
ACH-000264,-0.07416473283396878
ACH-000265,0.08390346890555432
ACH-000266,0.06588492886507442
ACH-000272,-0.11900814630269775
ACH-000274,0.019105760987447425
ACH-000277,-0.0060897759165208605
ACH-000278,0.0052139634530752295
ACH-000279,0.0617939430102277
ACH-000280,0.023586329371640992
ACH-000281,0.15675070021622625
ACH-000288,-0.0003858801861886098
ACH-000291,-0.014395444323734291
ACH-000293,0.10926137202926572
ACH-000294,-0.059894231145394765
ACH-000295,0.10382250966558217
ACH-000296,0.08241513295660909
ACH-000302,0.008275043256537001
ACH-000304,0.04339434515881439
ACH-000307,0.06913962350663773
ACH-000308,0.0404689569040866
ACH-000310,-0.06894603829183751
ACH-000311,0.03768729770094245
ACH-000312,0.16913733396065367
ACH-000315,0.06633564918851996
ACH-000316,0.06854137777113906
ACH-000317,0.003002699330094761
ACH-000318,0.058502910858956085
ACH-000319,-0.06481116384587081
ACH-000320,0.015989927480378856
ACH-000322,0.06845986396611375
ACH-000323,-0.14420834139912406
ACH-000324,0.09760100642881776
ACH-000329,0.0076334370693364436
ACH-000330,0.04699276864600813
ACH-000331,0.07277514187309561
ACH-000332,0.06036941288566845
ACH-000334,0.05048149634234401
ACH-000335,0.0813949170976192
ACH-000336,-0.0024148653097197732
ACH-000337,0.007404580433491641
ACH-000338,0.6055049875049642
ACH-000339,0.0936210107276534
ACH-000341,0.1060707617483066
ACH-000348,0.02398937890408435
ACH-000350,0.058762744528486024
ACH-000352,-0.04867986041363526
ACH-000356,0.009547812669508441
ACH-000361,0.20332500405367745
ACH-000362,-0.06339012468761138
ACH-000363,-0.009974640421361959
ACH-000364,0.10883784908942147
ACH-000365,0.01566820106490015
ACH-000366,-0.008779378343333746
ACH-000368,-0.04737204508937228
ACH-000374,0.00034793813157825887
ACH-000375,-0.12746942748473675
ACH-000376,0.014592258275142775
ACH-000381,0.0536753748120928
ACH-000383,-0.022333943512125733
ACH-000387,0.014548173654592144
ACH-000389,-0.08770128963984195
ACH-000390,-0.031376952766155965
ACH-000393,0.01563476819713765
ACH-000395,0.03703229049777305
ACH-000396,0.057807145895064665
ACH-000397,0.04760338792144286
ACH-000401,0.13151304478022513
ACH-000402,0.02233006721217965
ACH-000403,0.04105826317870071
ACH-000404,0.28959272286366605
ACH-000406,0.11617149337787308
ACH-000407,-0.11534769418795975
ACH-000408,-0.13055056585779531
ACH-000410,0.0753281806344424
ACH-000411,0.09126035707522837
ACH-000414,-0.040712187398952944
ACH-000415,-0.038550216089041564
ACH-000416,-0.0368632562448112
ACH-000420,0.022100741267082443
ACH-000421,0.03584828006896447
ACH-000424,-0.04401880758420662
ACH-000425,0.09331235550649276
ACH-000426,0.12901339773826842
ACH-000427,0.059101900892241876
ACH-000433,0.0305433797319356
ACH-000435,0.05429770699897072
ACH-000436,-0.09700199190708172
ACH-000444,0.03876468894468984
ACH-000445,-0.08417513601873433
ACH-000448,0.031511872915444626
