,HDAC10 (83933)
ACH-000004,-0.11648712155725498
ACH-000005,-0.06016874542858036
ACH-000007,0.12012653121498015
ACH-000009,-0.004905074201919135
ACH-000011,-0.02210025094975478
ACH-000012,-0.02075517227986513
ACH-000013,0.05055166738462352
ACH-000014,0.14159582420134573
ACH-000015,0.1305403681265651
ACH-000017,0.011755627725565827
ACH-000018,0.09873828218537686
ACH-000019,0.14279549846892878
ACH-000021,0.1753606745433966
ACH-000022,0.21284511138832568
ACH-000025,0.06341172848993544
ACH-000028,0.14168570281184648
ACH-000030,0.028763803755223936
ACH-000035,0.21277003490961147
ACH-000036,0.03487453125956564
ACH-000037,0.05499268590959837
ACH-000039,0.06600365223120841
ACH-000040,0.20457622180747265
ACH-000041,0.040461218789689085
ACH-000042,0.10968186727722873
ACH-000045,-0.05766838559114398
ACH-000047,0.03875954446343973
ACH-000052,0.21288916399214775
ACH-000053,0.1072184546533427
ACH-000054,0.11957487436482467
ACH-000055,0.008845300878994109
ACH-000060,-0.07531120321659444
ACH-000067,0.11597610726471452
ACH-000070,0.04266098899982432
ACH-000075,0.264256106022158
ACH-000078,0.07414210298967812
ACH-000082,0.12733206236741326
ACH-000085,0.07659342826705415
ACH-000086,0.19902837711406016
ACH-000087,-0.05522188785395592
ACH-000092,0.209656116845168
ACH-000095,0.030534367082900624
ACH-000097,0.13571925866519854
ACH-000098,0.19652000208550927
ACH-000099,0.08611354194352967
ACH-000108,0.030164249122058426
ACH-000113,0.07937009338661348
ACH-000116,0.12672855115742732
ACH-000118,0.12127881081695673
ACH-000120,-0.004334330427882544
ACH-000123,0.028723295607186176
ACH-000127,0.14724426005012325
ACH-000128,0.11631251141579856
ACH-000132,0.13192041926443626
ACH-000133,0.07134857997204934
ACH-000137,0.06639941940520787
ACH-000138,0.10735835895521548
ACH-000142,0.035004955120282524
ACH-000143,0.08535359922318385
ACH-000146,0.09613796544012858
ACH-000148,0.07986540282944822
ACH-000150,0.052299843187371235
ACH-000152,0.022439334059987104
ACH-000153,0.11991832119069765
ACH-000159,0.19356156397906155
ACH-000160,0.27336930831057665
ACH-000163,0.0754732138957863
ACH-000167,0.4160787276037367
ACH-000168,0.0975080119153557
ACH-000169,0.10318916318696453
ACH-000178,0.13134214542376865
ACH-000183,0.044471101150945
ACH-000188,0.15605633157972945
ACH-000189,-0.08962395103248125
ACH-000190,0.35191806995879954
ACH-000198,0.12638830334142534
ACH-000203,0.2642259855912175
ACH-000204,0.04971368085770737
ACH-000206,0.01570592604640785
ACH-000207,0.11526893792037475
ACH-000208,0.06224616903663752
ACH-000210,0.06688193274261428
ACH-000211,0.10199748270875536
ACH-000215,0.08480166961075357
ACH-000221,-0.04153367111927482
ACH-000222,0.11145800659317924
ACH-000223,0.14238362515817465
ACH-000226,0.21675539968555416
ACH-000227,-0.01177975732060409
