,NOXA1 (10811)
ACH-000153,-0.2358046643311714
ACH-000159,-0.11306595569214295
ACH-000160,-0.19377007976780244
ACH-000163,-0.2263575926339149
ACH-000167,-0.15350766684564615
ACH-000168,-0.3261826372390233
ACH-000169,-0.15654117508155085
ACH-000178,-0.08384119423804366
ACH-000183,-0.20599533304532505
ACH-000188,0.006910184789649567
ACH-000189,-0.02216592228308561
ACH-000190,0.11912148111552193
ACH-000198,-0.20234419962532035
ACH-000203,-0.7482188764378266
ACH-000204,-0.13663533988888224
ACH-000206,-0.12409981295770164
ACH-000207,-0.30688169391868475
ACH-000208,-0.16389516479614416
ACH-000210,-0.04983083523482093
ACH-000211,-0.1503304002045018
ACH-000215,-0.18455288468839207
ACH-000221,-0.06451091994870951
ACH-000222,-0.3762670184405288
ACH-000223,-0.18180791677352906
ACH-000226,0.0036289589961687016
ACH-000227,-0.3599138184024641
ACH-000228,-0.1621172533319459
ACH-000231,-0.14236038855957753
ACH-000232,-0.09689563162830296
ACH-000233,-0.16152674288801366
ACH-000234,-0.15940891705209773
ACH-000235,-0.08544536453897653
ACH-000237,-0.12150184012017527
ACH-000238,-0.1669194686686714
ACH-000242,-0.12539693921776934
ACH-000243,-0.02080550857766876
ACH-000244,-0.2684111951141996
ACH-000246,-0.06775054913346543
ACH-000248,-0.010418950834993442
ACH-000250,-0.3037420343392711
ACH-000251,-0.1910736650367665
ACH-000252,-0.2004064419955498
ACH-000253,-0.12728563677911015
ACH-000255,-0.2255453249176799
ACH-000256,-0.06218771763034973
ACH-000257,-0.19405135809709825
ACH-000258,-0.0004600719733437233
ACH-000259,-0.1687020230974694
ACH-000260,-0.20023092676142693
ACH-000261,-0.1078665162388567
ACH-000262,-0.14101044800254076
ACH-000263,-0.15868722107853542
ACH-000264,-0.2255298477369183
ACH-000265,-0.10167224888383228
ACH-000266,-0.17780052982644348
ACH-000272,-0.29139442331344634
ACH-000274,-0.12992896291421274
ACH-000277,-0.16848497546826552
ACH-000278,-0.08483455511416713
ACH-000279,-0.18555641449758545
ACH-000280,-0.19482637728498312
ACH-000281,-0.31207581835096065
ACH-000288,-0.009236117778822113
ACH-000291,-0.2467010554481693
ACH-000293,-0.1418117304863167
ACH-000294,-0.15488982629788128
ACH-000295,-0.21778969945175167
ACH-000296,-0.18749013174991255
ACH-000302,-0.06473940525552792
ACH-000304,-0.2436724832982513
ACH-000307,-0.1106224953347673
ACH-000308,-0.16946705561792044
ACH-000310,-0.30445625951109345
ACH-000311,-0.13133669430889788
ACH-000312,-0.2036957016137346
ACH-000315,-0.2969858952934576
ACH-000316,-0.0644846886131129
ACH-000317,-0.0006208859457141707
ACH-000318,-0.07521347359481262
ACH-000319,-0.1609228670333203
ACH-000320,-0.271198657961383
ACH-000322,-0.041346228868532266
ACH-000323,-0.22382702545949373
ACH-000324,-0.22570929506633525
ACH-000329,-0.15840493258912872
ACH-000330,-0.25136247478481505
ACH-000331,-0.1143419809550578
ACH-000332,-0.12600009362018785
ACH-000334,-0.09163713140506786
ACH-000335,-0.14836327324067305
ACH-000336,-0.081273669571675
ACH-000337,-0.09622763027461813
ACH-000338,-0.5230121017938368
ACH-000339,-0.08376456312832467
ACH-000341,-0.16931597197043294
ACH-000348,-0.15834903776746778
ACH-000350,-0.04971066944363177
ACH-000352,-0.048531073048102065
ACH-000356,-0.19902938761472053
ACH-000361,-0.17778528260613904
ACH-000362,-0.07497166128491704
ACH-000363,-0.08741997941035838
ACH-000364,-0.16024112396373427
ACH-000365,-0.16270995320360346
ACH-000366,-0.3299562826738357
ACH-000368,-0.08602428704762492
ACH-000374,-0.13110806263468167
ACH-000375,-0.22378674690148995
ACH-000376,-0.02365537552890844
ACH-000381,-0.32651790079255005
ACH-000383,-0.08396685773151301
ACH-000387,-0.11869950657149192
ACH-000389,-0.147857626504965
ACH-000390,-0.18422056486981184
ACH-000393,-0.16468655081473896
ACH-000395,-0.1611767151198871
ACH-000396,0.14060973453944206
ACH-000397,-0.1393851378711148
ACH-000401,-0.2355931389051889
ACH-000402,-0.16706950186775546
ACH-000403,-0.217891059556354
ACH-000404,-0.3465778901245116
ACH-000406,-0.14025533567996612
ACH-000407,-0.1525663183587998
ACH-000408,0.03107032495104865
ACH-000410,-0.26056460208576004
ACH-000411,-0.0723514840114707
ACH-000414,-0.1883305529868921
ACH-000415,-0.08348885209224209
ACH-000416,-0.12341315968669353
ACH-000420,-0.11660375241117353
ACH-000421,-0.06649483401476146
ACH-000424,0.11397564839647277
ACH-000425,-0.1302276102295075
ACH-000426,-0.3509612471236077
ACH-000427,0.023484650305608184
ACH-000433,-0.26577359345141033
ACH-000435,-0.0010852866488169908
ACH-000436,-0.27732324769388844
ACH-000444,-0.1823617662692526
ACH-000445,-0.1435359532638806
ACH-000448,-0.12725882589955145
ACH-000450,-0.2433987643750136
ACH-000452,-0.07976823012462886
ACH-000454,0.07846689267844016
ACH-000458,-0.08827728254604066
ACH-000459,-0.1237067855727709
ACH-000460,-0.2045749284523596
ACH-000461,-0.09721531899337954
ACH-000463,-0.1022113487104199
ACH-000464,-0.2616477528971464
ACH-000466,-0.13600703387142155
ACH-000467,-0.11999063165644028
ACH-000468,-0.007328671846678428
ACH-000469,-0.015778448382532548
ACH-000470,-0.16562301981704505
ACH-000471,-0.12290745608866498
ACH-000472,-0.09229260469902167
ACH-000473,-0.0417765718819718
ACH-000475,-0.2071290656703404
ACH-000476,-0.19403204478200214
ACH-000477,-0.12544630123178507
ACH-000479,0.0393835627188089
ACH-000480,-0.12691321050022294
ACH-000481,-0.1569373223479833
ACH-000483,-0.06298160745152327
ACH-000484,-0.24247559495569124
ACH-000485,-0.17639659167929994
ACH-000486,-0.05242734328220453
ACH-000487,-0.23641911699295884
ACH-000488,-0.11232084975990174
ACH-000490,-0.09992944551830044
ACH-000491,-0.08963518667631111
ACH-000495,-0.12406865844638965
ACH-000496,-0.1214254946020727
ACH-000499,-0.1446364729521024
ACH-000500,-0.4164524554940698
ACH-000502,-0.10243221609732876
ACH-000503,-0.444268825536063
ACH-000505,-0.1356765868276813
ACH-000507,-0.07848605528634768
ACH-000510,-0.20635692983926307
ACH-000511,-0.3143956373497367
ACH-000512,-0.2779461404469088
ACH-000516,-0.10289637088803402
ACH-000517,-0.19557593677784946
ACH-000518,-0.20739790105697872
ACH-000520,-0.2848583411628481
ACH-000521,-0.20826257156080494
ACH-000522,-0.18444467009222135
ACH-000524,-0.12697926199999113
ACH-000527,-0.13070398379986642
ACH-000528,-0.09570578728444176
ACH-000537,-0.24994254301497104
ACH-000541,-0.10194516406329286
ACH-000542,-0.19392748661886228
ACH-000544,0.02012363901245711
ACH-000545,-0.01786323604364396
ACH-000547,0.16514542046353695
ACH-000548,-0.04157432778073012
ACH-000549,-0.08282318481022387
ACH-000550,-0.1392723159076484
ACH-000552,-0.12773117067590145
ACH-000556,-0.1007747424019804
ACH-000557,-0.23090418154888134
ACH-000569,-0.11716953626528907
ACH-000570,-0.13922029826888974
ACH-000571,-0.1246357737585696
ACH-000573,-0.07888543096538557
ACH-000576,-0.08130910053154147
ACH-000579,-0.12035308971722394
ACH-000580,-0.21302898169618872
ACH-000584,-0.0695740567102389
ACH-000585,-0.1383575319010515
ACH-000588,-0.16624566392175585
ACH-000589,-0.2870567492013342
ACH-000591,-0.12435879559339046
ACH-000593,-0.11221727158928743
ACH-000600,-0.14245892172325542
ACH-000601,-0.10368930734890798
ACH-000605,-0.1801235773858432
ACH-000606,-0.030458799560645407
ACH-000608,-0.2625901864485817
ACH-000614,-0.29265608217468503
ACH-000616,-0.09299506207112654
ACH-000618,-0.0632368048830132
ACH-000619,-0.4213443225406833
ACH-000620,-0.09838137186556327
ACH-000621,-0.19404274863783288
ACH-000622,-0.2315763564896504
ACH-000623,-0.1711810167896973
ACH-000624,-0.13347573007729285
ACH-000627,-0.1559126304413808
ACH-000630,-0.1974038867340532
ACH-000631,-0.12829524638447568
ACH-000632,-0.049071834269652254
ACH-000633,-0.2619631083931685
ACH-000637,-0.0749881381256664
ACH-000638,-0.2407774692751089
ACH-000646,0.016525249176422153
ACH-000647,-0.11533962268755915
ACH-000648,-0.16203008411080222
ACH-000649,-0.18315126998755726
ACH-000651,-0.19310381674915475
ACH-000652,-0.351217956011513
ACH-000653,-0.19955854286074048
ACH-000657,-0.14035319963354315
ACH-000658,-0.2612607644737944
ACH-000661,-0.05539611798643829
ACH-000662,-0.3485681942234235
ACH-000663,-0.1756700878579532
ACH-000665,-0.1759068561334658
ACH-000671,-0.0275766987610584
ACH-000672,0.050978330665897915
ACH-000673,-0.12099006320595099
ACH-000676,-0.07604894696186583
ACH-000677,-0.11431669434908052
ACH-000681,-0.1710096552673628
ACH-000683,-0.2521823658611527
ACH-000684,-0.19625913643333603
ACH-000688,-0.2366435044116339
ACH-000693,-0.18247035857872815
ACH-000694,-0.11649163806712702
ACH-000695,0.04150689025545312
ACH-000696,-0.06772860242360575
ACH-000697,0.07566827344414874
ACH-000699,-0.12037016845649527
ACH-000701,-0.1169453119460186
ACH-000706,-0.15296719083312116
ACH-000711,-0.042951220204791404
ACH-000713,-0.08053627457294535
ACH-000714,-0.19776760527678394
ACH-000718,-0.20238421380632807
ACH-000720,-0.03811901279734285
ACH-000721,-0.2517520103005761
ACH-000724,-0.10363779541815353
ACH-000725,-0.08007266061886907
ACH-000732,-0.05266992002127049
ACH-000734,-0.1795605812772837
ACH-000735,-0.1609903319752406
ACH-000736,-0.1699071598245094
ACH-000738,-0.2575562135195853
ACH-000746,-0.1924582276774783
ACH-000747,-0.0579553344621587
ACH-000748,-0.16592821085418025
ACH-000753,-0.1955246691563173
ACH-000756,-0.23514426926415444
ACH-000757,-0.20088857480393954
ACH-000758,-0.08745815618254693
ACH-000760,-0.20222800782867792
ACH-000762,-0.05258853478794962
ACH-000763,-0.18280860805056512
ACH-000764,0.07039592371441626
ACH-000765,-0.13151271364607456
ACH-000766,-0.13286616209326266
ACH-000767,-0.10578512621981788
ACH-000768,-0.22996333549188505
ACH-000769,-0.1993152426383129
ACH-000770,-0.11438484688925878
ACH-000771,-0.1298485863511118
ACH-000773,-0.21749297507883175
ACH-000776,-0.02772618400450653
ACH-000777,-0.0432980412190265
ACH-000778,-0.03876943450893645
ACH-000781,-0.20753030574927075
ACH-000782,-0.12650855359718075
ACH-000783,-0.2362316143820882
ACH-000784,-0.08285516315886153
ACH-000785,-0.16087200191831574
ACH-000787,-0.09761855087944034
ACH-000788,-0.1535159089279048
ACH-000791,-0.2225189606669611
ACH-000792,-0.09026925447787357
ACH-000794,-0.21364157001147568
ACH-000796,-0.21012495236938936
ACH-000798,-0.24503259340034186
ACH-000799,-0.1979443949690146
ACH-000800,0.013429793690198566
ACH-000802,-0.2374593281367045
ACH-000804,-0.31399593062445524
ACH-000805,-0.3089707109257726
ACH-000809,-0.1345253288852598
ACH-000810,-0.08710615880497613
ACH-000811,-0.2006639083007273
ACH-000817,-0.15882208718099014
ACH-000819,-0.1590368173371118
ACH-000820,-0.18800128080263248
ACH-000821,0.010735905218850471
ACH-000822,-0.1852045080278885
ACH-000823,-0.12416592968177607
ACH-000824,-0.16559441953446385
ACH-000827,-0.1711223114642359
ACH-000829,-0.16817297181450516
ACH-000831,-0.048599843096684976
ACH-000832,-0.0759687574877949
ACH-000833,-0.16579633761778675
ACH-000834,-0.09536453926939203
ACH-000835,-0.12167352013479912
ACH-000836,-0.04469805830772917
ACH-000837,-0.30750292973306165
ACH-000838,0.05652865412426709
ACH-000839,-0.15002639651879615
ACH-000840,-0.19953141913895736
ACH-000841,-0.06733802684145837
ACH-000843,-0.05530702858392834
ACH-000846,-0.2952215849090891
ACH-000847,-0.13189245513671544
ACH-000848,-0.099277138316731
ACH-000849,-0.226364544548264
ACH-000851,-0.2100958792258216
ACH-000855,-0.003449892681683215
ACH-000856,-0.08162370954277583
ACH-000858,-0.0476820604960288
ACH-000859,-0.07001580491594535
ACH-000861,-0.056260782946545435
ACH-000862,-0.13515825568024886
ACH-000865,-0.28193944583061725
ACH-000866,-0.06360371170595472
ACH-000867,-0.03809996011900712
ACH-000869,-0.10011414052730054
ACH-000872,-0.23651346944675006
ACH-000873,-0.08827743516029536
ACH-000876,-0.1871084955806533
ACH-000878,-0.27360413581361104
ACH-000880,-0.018529086240666747
ACH-000881,-0.08507431934732178
ACH-000882,-0.0115676377142172
ACH-000884,-0.07386994698734141
ACH-000885,-0.20225538877488786
ACH-000887,-0.1390148802646228
ACH-000889,-0.1876147513200416
ACH-000896,-0.02809779608405644
ACH-000898,-0.1279400183867738
ACH-000900,-0.05477407184859441
ACH-000901,-0.15006025464996278
ACH-000905,-0.08304050538814506
ACH-000906,-0.1494331322897407
ACH-000907,-0.2612937090579019
ACH-000910,-0.4696184906867987
ACH-000911,-0.29408683498024746
ACH-000912,-0.095529969119414
ACH-000913,-0.26232235103852625
ACH-000915,-0.1693704223877919
ACH-000916,-0.3428371408200045
ACH-000917,-0.16608144985859102
ACH-000920,0.07723602011617024
ACH-000921,-0.32526606018081955
ACH-000924,-0.137379012743364
ACH-000926,-0.2499853556727553
ACH-000928,-0.2252079701716345
ACH-000929,-0.05683612368846975
ACH-000932,-0.13135947484049382
ACH-000935,0.07317199537364118
ACH-000936,-0.2410103227755094
ACH-000937,-0.1936197497522668
ACH-000938,0.04888415581220045
ACH-000939,0.042952199812676034
ACH-000941,-0.09587362768451436
ACH-000943,-0.11305975190143655
ACH-000946,-0.05514009301402286
ACH-000947,-0.11896336712286852
ACH-000948,-0.09033852322756004
ACH-000950,-0.1631533689838743
ACH-000953,-0.13215133497742268
ACH-000954,-0.1085680278213258
ACH-000957,-0.08741283884112236
ACH-000958,0.1846628737895092
ACH-000960,-0.1743793827195907
ACH-000963,-0.012170166554643943
ACH-000968,-0.11386887380824548
ACH-000969,-0.1666490744124807
ACH-000972,0.2810175976791923
ACH-000973,-0.10456738472656288
ACH-000974,-0.2468166583559468
ACH-000978,-0.10269536217421388
ACH-000984,-0.059818689547666434
ACH-000986,-0.19737531239544
ACH-000988,-0.16139707301040926
ACH-000993,-0.1823528800482888
ACH-000994,-0.20706048317201456
ACH-000996,0.0008017068295835408
ACH-001001,-0.10067474641212536
ACH-001020,-0.05153216881636808
ACH-001028,-0.1574127389683789
ACH-001031,-0.13580451465521032
ACH-001038,-0.11084197597503403
ACH-001048,-0.15375589897904987
ACH-001050,-0.10064019021957316
ACH-001053,-0.09604395792245177
ACH-001054,-0.28499284472092185
ACH-001061,-0.06417864591518628
ACH-001067,-0.2811846850025416
ACH-001075,0.05253949438338667
ACH-001096,-0.2930449518471833
ACH-001111,0.043759903733910435
ACH-001119,0.015390631783440509
ACH-001128,-0.10148374019846222
ACH-001134,-0.07946221778326339
ACH-001151,-0.18129495130252776
ACH-001163,-0.21360877825596228
ACH-001164,-0.2056158194172558
ACH-001183,-0.023332388575142433
ACH-001192,0.058580718940812224
ACH-001193,-0.07064538212036997
ACH-001196,-0.19527473748380086
ACH-001197,-0.2911057620497335
ACH-001205,-0.2339949922864877
ACH-001211,-0.1330643135940253
ACH-001212,-0.3348048336248895
ACH-001228,-0.42129785988640217
ACH-001232,-0.1460905847875746
ACH-001239,-0.1879528834524752
ACH-001270,-0.2115944334504844
ACH-001274,-0.12033874355022275
ACH-001275,-0.1467353053541329
ACH-001277,-0.09371662815987256
ACH-001278,-0.031582915469597045
ACH-001280,-0.25316059882868663
ACH-001283,-0.02833158134895758
ACH-001289,-0.2487810818518505
ACH-001300,-0.0765901904841842
ACH-001301,-0.19935486600837551
ACH-001302,-0.2583995908209704
ACH-001306,-0.210084160739482
ACH-001318,-0.3410094754004814
ACH-001322,-0.07912836260409341
ACH-001328,-0.15363296351778974
ACH-001332,-0.1533535888822377
ACH-001336,-0.11453373361640842
ACH-001346,-0.24855190303631214
ACH-001353,-0.1333936774585512
ACH-001354,-0.11052175156826413
ACH-001367,-0.2934956236002607
ACH-001368,-0.19211002877334984
ACH-001374,-0.3350571414640248
ACH-001377,-0.19620506574135696
ACH-001380,-0.10817448637392983
ACH-001391,-0.1727162949549972
ACH-001408,-0.18233488877955967
ACH-001430,-0.12110933252171985
ACH-001431,-0.09112478578058872
ACH-001450,-0.3284528089142785
ACH-001496,-0.14591624326321845
ACH-001500,-0.3173379184505524
ACH-001523,-0.3677069070853908
ACH-001532,-0.07661768349870644
ACH-001550,-0.17552920160902896
ACH-001552,-0.30797435375459997
ACH-001554,-0.1568112295290272
ACH-001654,-0.17128815646633735
ACH-001735,-0.040896104830972085
ACH-001736,-0.1805802110524773
ACH-001737,-0.3907256106531697
ACH-001740,-0.12920994560870436
ACH-001745,-0.3250115783673216
ACH-001765,-0.15391106054072495
