,GYPB (2994)
ACH-000004,-0.106965200839541
ACH-000005,-0.1656215785656246
ACH-000007,0.22732493972820725
ACH-000009,-0.018244691769104208
ACH-000011,0.07868517102631692
ACH-000012,-0.15720898122845087
ACH-000013,-0.024649101872152936
ACH-000014,0.09559481484962204
ACH-000015,-0.10285639065690308
ACH-000017,-0.1017002878652546
ACH-000018,-0.21030843464464088
ACH-000019,0.004476144763237186
ACH-000021,-0.0925651065887038
ACH-000022,-0.0048999516191886115
ACH-000025,-0.17737886969282352
ACH-000028,0.05976824934135036
ACH-000030,-0.08837860974491238
ACH-000035,-0.060738662983852915
ACH-000036,0.05635880357183937
ACH-000037,-0.1070750858232202
ACH-000039,-0.11045930221709398
ACH-000040,-0.1603216107026757
ACH-000041,-0.10256972938617072
ACH-000042,-0.08612373033784536
ACH-000045,0.021955675564185238
ACH-000047,-0.13281177936433708
ACH-000052,0.010065493652282232
ACH-000053,-0.10526552250134803
ACH-000054,-0.017589646523264953
ACH-000055,0.054333969161889366
ACH-000060,-0.11212026296562476
ACH-000067,-0.07921356140363969
ACH-000070,-0.3365616388764725
ACH-000075,0.11868637887300952
ACH-000078,-0.2228133997177464
ACH-000082,-0.0947992094241408
ACH-000085,0.15519460389598047
ACH-000086,-0.0864181908524712
ACH-000087,-0.0631883952263852
ACH-000092,-0.1766391156127423
ACH-000095,-0.07223663151557914
ACH-000097,-0.10525374365201724
ACH-000098,-0.07464646579416552
ACH-000099,0.02622353583734112
ACH-000108,-0.04149907719254805
ACH-000113,-0.03849599285265616
ACH-000116,-0.08462580079961378
ACH-000118,0.03157363442769797
ACH-000120,0.01738533926457151
ACH-000123,-0.0407777889632181
ACH-000127,-0.1290410169363612
ACH-000128,-0.022846583304797583
ACH-000132,-0.099721641134019
ACH-000133,-0.13577072880256175
ACH-000137,0.0565003743378901
ACH-000138,0.05345918508693278
ACH-000142,-0.17500753773508912
ACH-000143,-0.058505116877237785
ACH-000146,-0.05833810977063141
ACH-000148,-0.1034659164845892
ACH-000150,0.020174708648281952
ACH-000152,-0.002404598418297163
ACH-000153,-0.1875436900853951
ACH-000159,-0.02925063907073096
ACH-000160,-0.08423964620416585
ACH-000163,-0.16171165000263255
ACH-000167,-0.2386506318994869
ACH-000168,-0.13922751166330338
ACH-000169,-0.12796790148887255
ACH-000178,-0.03725384350020622
ACH-000183,-0.013690985003466716
ACH-000188,-0.09264199511603262
ACH-000189,-0.04184461596720164
ACH-000190,0.003662153053287452
ACH-000198,-0.0462587621662227
ACH-000203,-0.05223846470686019
ACH-000204,-0.21574040438743866
ACH-000206,-0.08618049672794581
ACH-000207,-0.10274029812949542
ACH-000208,-0.027959043227987253
ACH-000210,0.12421595317086635
ACH-000211,-0.06956169740271258
ACH-000215,-0.1306303943102177
ACH-000221,-0.002589638898963659
ACH-000222,-0.2337238482769736
ACH-000223,0.0152462268042839
ACH-000226,0.03610292062248684
ACH-000227,-0.008178760272613467
ACH-000228,-0.14347945800826112
ACH-000231,-0.03607694756799302
ACH-000232,-0.043857002743973056
ACH-000233,-0.04464314237428638
ACH-000234,-0.20928790813428755
ACH-000235,-0.09298938744989788
ACH-000237,-0.12182392629208838
ACH-000238,-0.037391746976339235
ACH-000242,-0.29260938357655736
ACH-000243,-0.17897310497536414
ACH-000244,0.041843610232482856
ACH-000246,-0.07298935737256955
ACH-000248,0.045307539773938664
ACH-000250,-0.12477206362363888
ACH-000251,-0.018355319881064446
ACH-000252,-0.15892265166955485
ACH-000253,-0.20689108528735276
ACH-000255,0.07941756219291303
ACH-000256,-0.034783792972223636
ACH-000257,-0.15079114978577127
ACH-000258,0.1596538984396027
ACH-000259,-0.143931847779267
ACH-000260,-0.1426731822108121
ACH-000261,-0.07706457077681395
ACH-000262,-0.0861081970889486
ACH-000263,0.20965335453344816
ACH-000264,-0.03899052532299807
ACH-000265,-0.11416178453545807
ACH-000266,-0.08816035957250848
ACH-000272,-0.2227979193658843
ACH-000274,-0.023169487039890444
ACH-000277,-0.1357220621200485
ACH-000278,-0.023206606766498692
ACH-000279,-0.012615159660234966
ACH-000280,0.0106146401715787
ACH-000281,0.03953227333722023
ACH-000288,-0.1271799315258957
ACH-000291,-0.14764402204389973
ACH-000293,-0.1315778049001236
ACH-000294,-0.08718883200521962
ACH-000295,0.02131410336311275
ACH-000296,-0.016248581311428912
ACH-000302,-0.16575562149227474
ACH-000304,-0.21369344112456412
ACH-000307,-0.03955544954362752
ACH-000308,-0.01884981762602749
ACH-000310,-0.15120263397421468
ACH-000311,-0.11492487079446405
ACH-000312,-0.1702738946540109
ACH-000315,-0.21550718469459246
ACH-000316,-0.15633808870712065
ACH-000317,-0.07718152847165836
ACH-000318,-0.012812643370934743
ACH-000319,-0.02770350113708884
ACH-000320,-0.09025606083932124
ACH-000322,0.005291569024511394
ACH-000323,-0.09365724205782182
ACH-000324,-0.08990339406311051
ACH-000329,-0.06894643423687963
ACH-000330,-0.08452077066810187
ACH-000331,0.0023338980195220065
ACH-000332,-0.08557138239993271
ACH-000334,-0.19094567403211146
ACH-000335,0.01383064930673202
ACH-000336,-0.11183934950271347
ACH-000337,-0.011393344692290941
ACH-000338,-0.10916684662682376
ACH-000339,-0.0677075209899352
ACH-000341,-0.03003393903493158
ACH-000348,-0.06283132945346204
ACH-000350,-0.03828710271093173
ACH-000352,-0.08488632630373273
ACH-000356,-0.1024844151302698
ACH-000361,0.03129087374486983
ACH-000362,-0.048058593739881236
ACH-000363,-0.058010892810091925
ACH-000364,-0.27169852290520696
ACH-000365,-0.02083791415845537
ACH-000366,-0.1724011460697846
ACH-000368,0.045306390532383854
ACH-000374,-0.2167034726720238
ACH-000375,-0.17110707802168074
ACH-000376,-0.11957616812777877
ACH-000381,0.029563963357140687
ACH-000383,-0.05899115820115144
ACH-000387,-0.07871368986117944
ACH-000389,-0.09192526695870393
ACH-000390,-0.0393499596057384
ACH-000393,0.08071108395576351
ACH-000395,-0.1098895000868627
ACH-000396,0.02957271728729613
ACH-000397,-0.07689607521750405
ACH-000401,-0.17942857273890242
ACH-000402,-0.0653481423377159
ACH-000403,-0.11408584467000825
ACH-000404,0.047318506591388185
ACH-000406,-0.06448086017024922
ACH-000407,-0.14738220010559933
ACH-000408,-0.15416502552521733
ACH-000410,0.014986044856866772
ACH-000411,-0.1546567569578936
ACH-000414,-0.2270908199435518
ACH-000415,-0.1485872166127866
ACH-000416,-0.08478150758569425
ACH-000420,-0.10560643845833996
ACH-000421,-0.09939011130458232
ACH-000424,0.042060383263120456
ACH-000425,-0.08473057837648341
ACH-000426,-0.07477271899896512
ACH-000427,0.07827703307161242
ACH-000433,-0.03599913262741747
ACH-000435,-0.400981117089132
ACH-000436,-0.23694834651336316
ACH-000444,-0.11701996766347908
ACH-000445,-0.2104286356251529
ACH-000448,-0.0764363505812292
ACH-000450,-0.21162906250614266
ACH-000452,-0.10229335034307427
ACH-000454,-0.1861633651236878
ACH-000458,-0.018131582125892817
ACH-000459,-0.14120485740780234
ACH-000460,-0.11404372096226435
ACH-000461,-0.19019589609886026
ACH-000463,-0.14406417437034424
ACH-000464,-0.10334306780017946
ACH-000466,-0.08630412802520569
ACH-000467,-0.01935262719857692
ACH-000468,-0.01327334275956128
ACH-000469,-0.10163375617553416
ACH-000470,-0.03894822880486847
ACH-000471,-0.07389621872159242
ACH-000472,-0.07174213180931079
ACH-000473,-0.1007083714254687
ACH-000475,-0.09668321164841276
ACH-000476,-0.2001115299662602
ACH-000477,-0.12522005465408892
ACH-000479,0.041948394905604085
ACH-000480,-0.12254101991610487
ACH-000481,-0.09645708056989
ACH-000483,-0.050846833644826936
ACH-000484,-0.08384104195415641
ACH-000485,-0.20000401109225752
ACH-000486,-0.05772013463008749
ACH-000487,-0.11948503921715185
ACH-000488,-0.07923646623873899
ACH-000490,-0.07012593604552929
ACH-000491,-0.0844666270038389
ACH-000495,-0.010224255241036016
ACH-000496,0.016185622228010496
ACH-000499,-0.1898619301603276
ACH-000500,-0.17336994755935484
ACH-000502,-0.1079002480178765
ACH-000503,-0.14266382692941798
ACH-000505,-0.049270187253822866
ACH-000507,-0.09956034400612393
ACH-000510,-0.05854529580962715
ACH-000511,-0.1674808327994446
ACH-000512,0.009113620624472412
ACH-000516,-0.027758703309639227
ACH-000517,-0.10267508261185493
ACH-000518,-0.06803823065945543
ACH-000520,-0.052769899099593336
ACH-000521,-0.2399856648983763
ACH-000522,-0.06083444081835775
ACH-000524,-0.06349648270842646
ACH-000527,-0.08217910209217108
ACH-000528,-0.008228871421308391
ACH-000537,-0.036146881113314176
ACH-000541,-0.01782004608243799
ACH-000542,-0.031906310499567256
ACH-000544,-0.05820349655999665
ACH-000545,-0.18428741944262605
ACH-000547,0.013447119563126036
ACH-000548,-0.0901791332748672
ACH-000549,-0.06370111419598848
ACH-000550,-0.1468100751369321
ACH-000552,-0.08031935456040426
ACH-000556,-0.07535737785817531
ACH-000557,-0.06950049369441524
ACH-000569,-0.0730048077733196
ACH-000570,-0.057517141746853725
ACH-000571,-0.060685151551864026
ACH-000573,-0.02756150300178411
ACH-000576,-0.16250112905391614
ACH-000579,0.14595243346692313
ACH-000580,-0.14060213114606732
ACH-000584,0.038938904298848505
ACH-000585,-0.17473184896439825
ACH-000588,0.13148044469397388
ACH-000589,-0.2624829428947985
ACH-000591,-0.15091649057815335
ACH-000593,-0.13994185204916762
ACH-000600,0.03637566951101583
ACH-000601,-0.056172124048810064
ACH-000605,-0.1165655248846085
ACH-000606,-0.08189957996120804
ACH-000608,-0.1020646345706998
ACH-000614,0.12916554672289848
ACH-000616,-0.0026833026396236048
ACH-000618,0.030801356009190636
ACH-000619,0.021712768878166647
ACH-000620,-0.02384528393330268
ACH-000621,-0.04247165776226964
ACH-000622,0.07594973793785886
ACH-000623,-0.08713997991743994
ACH-000624,0.015730191037005292
ACH-000627,-0.05997936228351946
ACH-000630,-0.08436971922550973
ACH-000631,-0.16534071067591893
ACH-000632,-0.13904962741142762
ACH-000633,-0.05013372222886121
ACH-000637,-0.021285112938497625
ACH-000638,-0.13476868580039575
ACH-000646,-0.26857917977453033
ACH-000647,-0.06780431527357582
ACH-000648,-0.3047288387971057
ACH-000649,-0.07657307427963994
ACH-000651,-0.10106897664093537
ACH-000652,-0.16670424945102813
ACH-000653,0.01437036812858325
ACH-000657,-0.029114856311973532
ACH-000658,0.03834339498456636
ACH-000661,-0.1105108933443798
ACH-000662,-0.18911659705942924
ACH-000663,-0.05310792516014826
ACH-000665,-0.060050804547841785
ACH-000671,-0.07713041141726096
ACH-000672,0.02389362619661161
ACH-000673,-0.09330649720632103
ACH-000676,-0.04296743593867668
ACH-000677,0.013099721205739549
ACH-000681,-0.004523308232855016
ACH-000683,-0.08780237809487723
ACH-000684,-0.036559095747479925
ACH-000688,-0.14012222661911874
ACH-000693,-0.12801612410231805
ACH-000694,0.002913458011393982
ACH-000695,-0.1132164286516525
ACH-000696,-0.09793666946357324
ACH-000697,0.05116833386031377
ACH-000699,-0.160674309796305
ACH-000701,0.02779057552112821
ACH-000706,0.012939880764915724
ACH-000711,-0.1435799791979032
ACH-000713,0.009332994774435995
ACH-000714,-0.12286494335402685
ACH-000718,-0.1717595882458329
ACH-000720,-0.10096525368743632
ACH-000721,-0.053229605550609495
ACH-000724,-0.020071891353541264
ACH-000725,-0.05284300588071002
ACH-000732,0.010879299884367723
ACH-000734,-0.048159860353880916
ACH-000735,-0.024499494894347
ACH-000736,-0.12773866638063866
ACH-000738,-0.051923498766693735
ACH-000746,-0.0757304396239707
ACH-000747,-0.050013805780485615
ACH-000748,-0.07227978522051796
ACH-000753,0.06394420937686955
ACH-000756,-0.0825055860522575
ACH-000757,-0.03243260505005145
ACH-000758,-0.06430682714295863
ACH-000760,0.02750150248742593
ACH-000762,-0.056029821726490216
ACH-000763,0.05146837725259265
ACH-000764,-0.17950362440770962
ACH-000765,-0.1789050844274599
ACH-000766,-0.20419665616405985
ACH-000767,-0.03555939170279152
ACH-000768,0.03280776446591645
ACH-000769,-0.0546283400066242
ACH-000770,-0.17663550327606645
ACH-000771,-0.015853930173512127
ACH-000773,0.1159506355379606
ACH-000776,-0.04301836682674697
ACH-000777,-0.16669020594090714
ACH-000778,-0.10422947809972566
ACH-000781,-0.03956343703136276
ACH-000782,-0.11126670160461123
ACH-000783,-0.17789780565192742
ACH-000784,-0.1968543345398688
ACH-000785,-0.03388062203707971
ACH-000787,-0.062079312601346325
ACH-000788,-0.021582365197403853
ACH-000791,-0.10525379269785916
ACH-000792,-0.08277743363570687
ACH-000794,-0.10553050173536396
ACH-000796,-0.05140264980654165
ACH-000798,0.02266457827610277
ACH-000799,0.02880032197586788
ACH-000800,-0.1291226145775604
ACH-000802,-0.14413794521352366
ACH-000804,-0.17181681004392502
ACH-000805,-0.08144904197588222
ACH-000809,0.03951611432156781
ACH-000810,-0.048585102034098895
ACH-000811,-0.08766193996111239
ACH-000817,-0.0931460451434591
ACH-000819,-0.06283708090359891
ACH-000820,0.0011449333394828167
ACH-000821,-0.10292903663532488
ACH-000822,-0.13696535326003415
ACH-000823,-0.08755976656665157
ACH-000824,-0.05033514686986355
ACH-000827,-0.044467848310398635
ACH-000829,-0.1301095500006951
ACH-000831,-0.09201801772075348
ACH-000832,0.019130354757553616
ACH-000833,0.04023537319501538
ACH-000834,0.007856123190868328
ACH-000835,-0.0270680993072359
ACH-000836,-0.009302180868176965
