,RPL10L (140801)
ACH-000004,0.16514045816887962
ACH-000005,-0.00643024361188285
ACH-000007,0.013045774350872959
ACH-000009,0.0979981385489032
ACH-000011,0.18347302554440206
ACH-000012,0.20672558905462005
ACH-000013,0.19336113909285066
ACH-000014,0.008173815804265072
ACH-000015,0.15366116012740014
ACH-000017,0.016974609483827736
ACH-000018,0.21755075325607173
ACH-000019,0.1796026842195243
ACH-000021,0.13384654319069408
ACH-000022,0.16979921925649938
ACH-000025,0.16696657721623906
ACH-000028,0.10615916868422157
ACH-000030,0.022542011792666627
ACH-000035,0.09732994250034803
ACH-000036,0.1452165424002516
ACH-000037,0.3755763025095842
ACH-000039,0.2780625412145651
ACH-000040,0.27049280732919184
ACH-000041,0.07177190687038378
ACH-000042,0.11455324568010712
ACH-000045,0.014715379614800147
ACH-000047,0.12162449438497334
ACH-000052,0.035246634897344135
ACH-000053,0.20490117422945905
ACH-000054,0.2308616926349164
ACH-000055,-0.05046572453478786
ACH-000060,-0.23759374097410205
ACH-000067,-0.006288716226183289
ACH-000070,-0.05814430152528801
ACH-000075,0.1558660575664314
ACH-000078,0.13005104923371166
ACH-000082,0.1246365264481375
ACH-000085,0.10102764763234663
ACH-000086,0.14229682869433347
ACH-000087,0.05687716518046952
ACH-000092,0.17252630696947105
ACH-000095,0.01969523852543416
ACH-000097,0.1004754328508726
ACH-000098,0.15624485464813864
ACH-000099,0.12247851471220915
ACH-000108,0.13011206666746064
ACH-000113,0.09717648738190104
ACH-000116,0.11452898316593715
ACH-000118,0.07875842007882956
ACH-000120,0.1014673219284504
ACH-000123,0.10597136128044302
ACH-000127,0.05990860931902931
ACH-000128,0.07698062044251465
ACH-000132,0.09213301229862504
ACH-000133,0.09960403176398508
ACH-000137,0.02531246577206345
ACH-000138,0.12479446329494275
ACH-000142,0.14419362110096265
ACH-000143,0.1121097841878888
ACH-000146,0.1682303459480438
ACH-000148,0.15489537468415251
ACH-000150,0.08832965677189017
ACH-000152,0.07964817796524931
ACH-000153,0.11370183733640843
ACH-000159,0.08628031567243545
ACH-000160,0.2445745240158156
ACH-000163,0.1939947564216846
ACH-000167,1.3145070589128476
ACH-000168,0.1713586275238509
ACH-000169,0.07365302238058842
ACH-000178,0.1886353112053824
ACH-000183,0.02897511836218059
ACH-000188,0.04259338156921735
ACH-000189,-0.09225914994506257
ACH-000190,0.05563696716252608
ACH-000198,0.1315083987717839
ACH-000203,0.4028042654995546
ACH-000204,0.17163798595582275
ACH-000206,0.15983339842392402
ACH-000207,0.1179514275133284
ACH-000208,-0.0530243780775644
ACH-000210,0.07906381552838987
ACH-000211,0.09534525014715624
ACH-000215,0.11146329372890773
ACH-000221,0.1019930338090727
ACH-000222,0.27387611638904963
ACH-000223,0.08710627213808557
ACH-000226,0.03132372720648039
ACH-000227,0.08359639386638858
ACH-000228,0.04723126689432952
ACH-000231,0.1586964606488793
ACH-000232,0.16831624860637528
ACH-000233,0.14808256468091746
ACH-000234,0.2409482965573768
ACH-000235,0.09431802403248872
ACH-000237,0.1468729495918362
ACH-000238,0.05067961567662997
ACH-000242,0.18429177634777386
ACH-000243,0.0330613141559401
ACH-000244,0.17432330821443404
ACH-000246,0.0835822163117304
ACH-000248,0.054685414264981635
ACH-000250,0.07542724564591542
ACH-000251,0.0762226280131456
ACH-000252,0.03039512795807817
ACH-000253,0.1030461582234072
ACH-000255,0.12301426857724496
ACH-000256,0.09486746301774616
ACH-000257,0.07035486218487945
ACH-000258,0.1068884572367723
ACH-000259,0.1435085239134138
ACH-000260,0.124732095440884
ACH-000261,0.1239117526625295
ACH-000262,0.054466325987223736
ACH-000263,0.1400091744665981
ACH-000264,0.14922756642466287
ACH-000265,0.1166461690375626
ACH-000266,0.05519444463862852
ACH-000272,0.21352786801613316
ACH-000274,0.1234736942761489
ACH-000277,0.13300479960741532
ACH-000278,0.09657489663988444
ACH-000279,0.10491124139463746
ACH-000280,0.15379438053608951
ACH-000281,0.18972333192240215
ACH-000288,0.08578800389979582
ACH-000291,0.13267831471632488
ACH-000293,0.06968744169060334
ACH-000294,0.17446517414454982
ACH-000295,0.13249758176056262
ACH-000296,0.07467519142042242
ACH-000302,0.18373019275570585
ACH-000304,0.20026479387027896
ACH-000307,0.13827914403006294
ACH-000308,0.16335693228485548
ACH-000310,0.12232416956041785
ACH-000311,0.2949396643446627
ACH-000312,0.2486995933346914
ACH-000315,0.09297676749437388
ACH-000316,0.0015890929513838591
ACH-000317,0.23672976298547946
ACH-000318,0.19043633142434954
ACH-000319,0.2336072091472812
ACH-000320,0.19684322604701526
ACH-000322,0.0974023809805604
ACH-000323,0.2500290192570676
ACH-000324,-0.05446553059238856
ACH-000329,0.12957079347881506
ACH-000330,0.011245165444828129
