,RMI2 (116028)
ACH-000896,-0.12454839158497133
ACH-000898,-0.14747162693079185
ACH-000900,-0.21085994947915024
ACH-000901,-0.14438849934935885
ACH-000905,-0.2433679616538971
ACH-000906,-0.2494451950894836
ACH-000907,-0.3999849563786431
ACH-000910,-0.3718408360424069
ACH-000911,-0.2876254045140525
ACH-000912,-0.10387784734349187
ACH-000913,-0.3837701281919188
ACH-000915,-0.1568069688322575
ACH-000916,-0.4321808720076151
ACH-000917,-0.1865137731861881
ACH-000920,-0.00011637604125429502
ACH-000921,-0.15826176603813166
ACH-000924,-0.04382313378581803
ACH-000926,-0.13326607956357614
ACH-000928,-0.1637808963479709
ACH-000929,-0.2729957518822839
ACH-000932,-0.2682445150945787
ACH-000935,-0.2181556661296039
ACH-000936,-0.33448019779907723
ACH-000937,-0.10267509481709748
ACH-000938,-0.08628222351031728
ACH-000939,-0.2961519916994297
ACH-000941,-0.07579023275541152
ACH-000943,-0.1249991767390393
ACH-000946,-0.11845819152772985
ACH-000947,-0.2369248582696468
ACH-000948,-0.3362472163030459
ACH-000950,-0.29011573092642623
ACH-000953,-0.028295400582781394
ACH-000954,-0.38510304654201066
ACH-000957,-0.0630620477956181
ACH-000958,-0.015640970181051168
ACH-000960,0.06829017823093345
ACH-000963,0.07122630761186853
ACH-000968,-0.3142911153052089
ACH-000969,-0.1967403809681254
ACH-000972,-0.31097224954300484
ACH-000973,-0.2277085311189386
ACH-000974,-0.11348331841615633
ACH-000978,-0.16765668538925274
ACH-000984,-0.1808357416243432
ACH-000986,-0.3969073584423566
ACH-000988,-0.04390162631416862
ACH-000993,-0.18750647832488224
ACH-000994,-0.13822135326652474
ACH-000996,-0.1274536622351534
ACH-001001,-0.22376956980804708
ACH-001020,-0.21267612433904626
ACH-001028,-0.1676724263807202
ACH-001031,0.1041275463537165
ACH-001038,-0.27807933905051097
ACH-001048,-0.1138020795454466
ACH-001050,-0.22461777008234912
ACH-001053,-0.2515511627937844
ACH-001054,-0.354593855693674
ACH-001061,-0.21238660238989493
ACH-001067,-0.30934886157460256
ACH-001075,-0.23856603782343436
ACH-001096,-0.35269666788716525
ACH-001111,-0.5310316979612121
ACH-001119,-0.1912798070940009
ACH-001128,-0.3171415816201774
ACH-001134,-0.4476114959645915
ACH-001151,-0.1827337642447874
ACH-001163,-0.10941825205064573
ACH-001164,-0.3213932465938327
ACH-001183,-0.4502214095063107
ACH-001192,-0.07738960245301295
ACH-001193,-0.06393668254922988
ACH-001196,-0.4540356284608747
ACH-001197,0.06403448966660304
ACH-001205,-0.07867797324890491
ACH-001211,0.07427952519028436
ACH-001212,-0.35677646815330083
ACH-001228,-0.23355681865087036
ACH-001232,-0.15645806590723807
ACH-001239,-0.1931343518768959
ACH-001270,-0.4792675107693855
ACH-001274,-0.12975272454286774
ACH-001275,-0.2807638102441327
ACH-001277,-0.3033428652680594
ACH-001278,-0.0385761116685129
ACH-001280,-0.1533878634096449
ACH-001283,-0.24348078018291586
ACH-001289,-0.10079736768575337
ACH-001300,-0.10585359989313073
ACH-001301,-0.20754858929012726
ACH-001302,-0.21219439286750444
ACH-001306,-0.2578892294779558
ACH-001318,-0.17011712399338855
ACH-001322,-0.6784674373012827
ACH-001328,-0.34513633324258075
ACH-001332,-0.015303338738213743
ACH-001336,-0.5111509499571374
ACH-001346,-0.2272510952360741
ACH-001353,-0.25772586430926164
ACH-001354,-0.3983201736737316
ACH-001367,-0.5188978359370222
ACH-001368,-0.0405724344501008
ACH-001374,0.06363725283941613
ACH-001377,-0.22964410180309344
ACH-001380,-0.062370046765031675
ACH-001391,-0.2078306411130856
ACH-001408,-0.4838514408780828
ACH-001430,0.14962868096086596
ACH-001431,-0.0534868545268192
ACH-001450,-0.17020180313232358
ACH-001496,-0.13216444182696274
ACH-001500,-0.123202495521795
ACH-001523,-0.2583420077766118
ACH-001532,-0.2568129796432995
ACH-001550,-0.12428374775744765
ACH-001552,-0.048128944469255495
ACH-001554,-0.21770226700835724
ACH-001654,-0.08193324238159243
ACH-001735,-0.05485692427985234
ACH-001736,-0.010595738015186179
ACH-001737,-0.09765398823923528
ACH-001740,-0.2688914074409308
ACH-001745,-0.33153303574075865
ACH-001765,-0.30889979758196084
