,SCD5 (79966)
ACH-000250,-0.08909773334043491
ACH-000251,-0.15738859008897949
ACH-000252,-0.1937292465797017
ACH-000253,-0.05441780059271279
ACH-000255,-0.07227192000746438
ACH-000256,-0.10259239437457388
ACH-000257,-0.1119197786568724
ACH-000258,-0.03337101414133263
ACH-000259,-0.07444817400679808
ACH-000260,0.021531763175399395
ACH-000261,-0.1379006180366041
ACH-000262,-0.006904904486249962
ACH-000263,0.06880203886901755
ACH-000264,-0.04810795435396615
ACH-000265,-0.1630392368816606
ACH-000266,-0.05582194064334281
ACH-000272,-0.11578655621978312
ACH-000274,0.02123102563481524
ACH-000277,0.016854532089297537
ACH-000278,0.02542964241657396
ACH-000279,-0.11686912204476575
ACH-000280,0.04493461927290735
ACH-000281,-0.0646908037981428
ACH-000288,0.054321826673362064
ACH-000291,-0.2064016789574978
ACH-000293,-0.05239735041440749
ACH-000294,-0.09775073016265684
ACH-000295,-0.00949455928548503
ACH-000296,-0.1325798583323152
ACH-000302,-0.2187525593213491
ACH-000304,-0.17894669931216314
ACH-000307,-0.04184852621647887
ACH-000308,-0.08973187119991441
ACH-000310,-0.08539755120722002
ACH-000311,0.057541106963300975
ACH-000312,-0.10885009057807704
ACH-000315,-0.13076318596490635
ACH-000316,-0.13943651023892334
ACH-000317,-0.021534205981381616
ACH-000318,-0.0709355454856832
ACH-000319,0.02789053621678569
ACH-000320,-0.06226458214937421
ACH-000322,0.002238343721088388
ACH-000323,-0.14527204611471736
ACH-000324,-0.15502868912565812
ACH-000329,-0.11558593372836892
ACH-000330,-0.15442474509045392
ACH-000331,0.0074202197514272655
ACH-000332,-0.1389827751380488
ACH-000334,0.1597265137876558
ACH-000335,-0.1146764934996281
ACH-000336,-0.0732764707456366
ACH-000337,-0.11354190673223585
ACH-000338,0.4278752077216628
ACH-000339,-0.08186316152327365
ACH-000341,-0.16998588077787327
ACH-000348,-0.0059610466965405685
ACH-000350,0.012184580240192795
ACH-000352,0.04532136790237663
ACH-000356,-0.022993598991771416
ACH-000361,-0.2021979145632509
ACH-000362,-0.09422681643669327
ACH-000363,-0.12534077755870307
ACH-000364,-0.03078449451904745
ACH-000365,-0.1598524893054385
ACH-000366,-0.05819884206390656
ACH-000368,-0.05521393235920581
ACH-000374,0.0030489901917629173
ACH-000375,-0.11504113055391335
ACH-000376,-0.08759891011038583
ACH-000381,0.06414013274952758
ACH-000383,-0.03602450360847827
ACH-000387,-0.16179692622926348
ACH-000389,-0.05716005289576698
ACH-000390,-0.15041181392034775
ACH-000393,-0.08476655483153346
ACH-000395,-0.019039530955647217
ACH-000396,-0.20281038592084727
ACH-000397,-0.1171358774237821
ACH-000401,-0.14067339500513396
ACH-000402,-0.1679971634051966
ACH-000403,-0.14292028808823992
ACH-000404,0.07950668603562774
ACH-000406,-0.13039463544975324
ACH-000407,-0.05664518085366922
ACH-000408,-0.08313603386794909
ACH-000410,-0.15970543414298685
ACH-000411,-0.048665957671183854
ACH-000414,-0.07410222438052258
ACH-000415,-0.2797196007238748
ACH-000416,-0.10232471784178264
ACH-000420,-0.07312114830171873
ACH-000421,-0.13862580580587416
ACH-000424,-0.20215730157306347
ACH-000425,-0.14281511482650344
ACH-000426,0.12411478671281345
ACH-000427,-0.10089257238033633
ACH-000433,-0.12383480171110164
ACH-000435,-0.16268052775028538
ACH-000436,0.03412946513115121
ACH-000444,-0.11558024414211768
ACH-000445,-0.015890816871162186
ACH-000448,-0.1346096559788892
ACH-000450,0.11706606541782448
ACH-000452,-0.10246967043450604
ACH-000454,0.004645763706848341
ACH-000458,-0.14110843800765793
ACH-000459,-0.24632879637167274
ACH-000460,-0.11616196730047673
ACH-000461,-0.11896206322369725
ACH-000463,-0.11309462769656943
ACH-000464,-0.1881989655928254
ACH-000466,0.0636773164169035
ACH-000467,-0.03936458469757465
ACH-000468,-0.1275812378714458
ACH-000469,-0.13094038699450475
ACH-000470,-0.26285507879734193
ACH-000471,-0.11495483496882065
ACH-000472,-0.05672586731171383
ACH-000473,0.03659999869705508
ACH-000475,-0.06467894067499393
ACH-000476,-0.17146300514210094
ACH-000477,0.11934748806919016
ACH-000479,-0.2211698142460503
ACH-000480,-0.20116974254477005
ACH-000481,-0.16828414736041014
ACH-000483,0.0018179996789898113
ACH-000484,0.041812781547029935
ACH-000485,-0.027183266845133287
ACH-000486,-0.13897377221487464
ACH-000487,-0.10924650357086572
ACH-000488,-0.13133767295568952
ACH-000490,-0.0010817296113988374
ACH-000491,-0.2847958137488507
ACH-000495,0.024802866489944345
ACH-000496,-0.2108057096662696
ACH-000499,-0.21825218870776747
ACH-000500,-0.1662980081688264
ACH-000502,-0.030215499151112126
ACH-000503,-0.14410534441472375
ACH-000505,-0.02126710138441134
ACH-000507,-0.06510471892678643
ACH-000510,-0.25487979461252946
ACH-000511,-0.07770963326140619
ACH-000512,-0.2291163372752417
ACH-000516,-0.026954708400832986
ACH-000517,-0.06926157294083099
ACH-000518,-0.0936358431827162
ACH-000520,0.1004773921763799
ACH-000521,-0.09600741003936948
ACH-000522,-0.06311036488761124
ACH-000524,-0.07974705286506974
ACH-000527,-0.13331911044094993
ACH-000528,-0.12392663440319407
ACH-000537,-0.2959739947485729
ACH-000541,0.03561089240688933
ACH-000542,-0.07315383986207716
ACH-000544,-0.018599560320615088
ACH-000545,-0.2346116010330519
ACH-000547,-0.23285140469010202
ACH-000548,0.04298822756673007
ACH-000549,-0.0995131604319802
ACH-000550,0.10697760013046943
ACH-000552,-0.2777246480130821
ACH-000556,-0.1327843310729837
ACH-000557,-0.010649835826715416
ACH-000569,-0.24354955199368125
ACH-000570,-0.12409443784749392
ACH-000571,0.01612555068384536
ACH-000573,-0.1202148733529659
ACH-000576,-0.06588196022090742
ACH-000579,-0.14360604424319584
ACH-000580,-0.07707823120271863
ACH-000584,-0.16296463502353173
ACH-000585,-0.10309512252840844
ACH-000588,-0.06744341873484175
ACH-000589,0.0368831418753438
ACH-000591,-0.1177334578333496
ACH-000593,-0.004309117872201692
ACH-000600,-0.188449500656754
ACH-000601,-0.06252712226495671
ACH-000605,0.16579518219303935
ACH-000606,0.07389463020377696
ACH-000608,-0.097081350909051
ACH-000614,-0.10043249378799912
ACH-000616,-0.14248190974766353
ACH-000618,0.012321289110405037
ACH-000619,-0.0045631006059356815
ACH-000620,0.01517145292159466
ACH-000621,-0.05289369950785999
ACH-000622,0.08823969431100083
ACH-000623,-0.13888181992857318
ACH-000624,-0.09029180726591543
ACH-000627,-0.15132711853464167
ACH-000630,-0.10918395012165208
ACH-000631,-0.13275264622697325
ACH-000632,-0.05720647672171107
ACH-000633,-0.057592081548848664
ACH-000637,-0.09077251245750982
ACH-000638,-0.005558709716974307
ACH-000646,-0.056678033925648935
ACH-000647,-0.1873307948401266
ACH-000648,-0.13670996854195488
ACH-000649,-0.14112998559704612
ACH-000651,-0.09943932258920067
ACH-000652,-0.14791269547552804
ACH-000653,0.08820692150529014
ACH-000657,-0.06889588481994144
ACH-000658,0.022159333185801915
ACH-000661,0.062426197581024766
ACH-000662,-0.1945937479499848
ACH-000663,-0.10227093146046104
ACH-000665,-0.3456228257252165
ACH-000671,-0.17379213742317845
ACH-000672,-0.04577640738486384
ACH-000673,-0.10400227093574084
ACH-000676,0.03905417585382797
ACH-000677,-0.11780446851072122
ACH-000681,0.048269164337532616
ACH-000683,-0.06895956536908117
ACH-000684,-0.005824703288392999
ACH-000688,-0.04184213647377091
ACH-000693,-0.17544399461912924
ACH-000694,-0.1825505783202328
ACH-000695,-0.05079153967859856
ACH-000696,-0.10136777598117784
ACH-000697,0.10543994633495353
ACH-000699,-0.05898809283793359
ACH-000701,-0.16510137970732933
ACH-000706,-0.030677023346662162
ACH-000711,-0.10776476502530977
ACH-000713,-0.13255865687172905
ACH-000714,-0.07166061158775501
ACH-000718,-0.09279085627566246
ACH-000720,-0.07979649143977742
ACH-000721,-0.11046622892886113
ACH-000724,0.17152251845418762
ACH-000725,-0.04276708014958607
ACH-000732,-0.08847879218126876
ACH-000734,-0.043590883035247406
ACH-000735,-0.08903048822806965
ACH-000736,-0.07923690623518169
ACH-000738,-0.0549577642280774
ACH-000746,-0.27495451012249345
ACH-000747,-0.1950123103346107
ACH-000748,-0.13939865256444978
ACH-000753,-0.05466696514263025
ACH-000756,-0.15408550650863215
ACH-000757,-0.13138757523758113
ACH-000758,-0.0921067740321588
ACH-000760,-0.009690461106431684
ACH-000762,-0.0746277886482614
ACH-000763,-0.2338352162360357
ACH-000764,0.1915389255416524
ACH-000765,-0.03744622496118289
ACH-000766,-0.06599991225798853
ACH-000767,-0.22914395147311556
ACH-000768,-0.05225971163336618
ACH-000769,-0.1213303654805436
ACH-000770,-0.1252284862482087
ACH-000771,-0.08740360606781035
ACH-000773,-0.11128858651101704
ACH-000776,-0.09928711088126893
ACH-000777,-0.2122071389470028
ACH-000778,-0.1087339116836415
ACH-000781,-0.149091968632199
ACH-000782,-0.07029030784141675
ACH-000783,-0.09497041346488597
ACH-000784,-0.06311985129523434
ACH-000785,-0.1848804191617001
ACH-000787,-0.1329960306585336
ACH-000788,-0.051209442688248334
ACH-000791,-0.09901685651443684
ACH-000792,-0.05349723391118619
ACH-000794,-0.21547255527594264
ACH-000796,-0.17560463517298153
ACH-000798,-0.3879916142849491
ACH-000799,-0.2779479884194967
ACH-000800,-0.11302487293154075
ACH-000802,-0.2503373595980541
ACH-000804,-0.07430916895202049
ACH-000805,-0.1939787341051086
ACH-000809,-0.0772484624874902
ACH-000810,-0.057139702476009926
ACH-000811,-0.06867447891553613
ACH-000817,-0.057106166388362724
ACH-000819,-0.11841734644194235
ACH-000820,-0.12366606591097723
ACH-000821,-0.08699383437020562
ACH-000822,0.15407069376003074
ACH-000823,-0.024252161214458282
ACH-000824,-0.08682878724907607
ACH-000827,-0.17460677310598588
ACH-000829,0.07600136332651049
ACH-000831,-0.16593135529067565
ACH-000832,-0.07557284938258473
ACH-000833,-0.1729519946260086
ACH-000834,-0.08571134523959759
ACH-000835,-0.20867140560033848
ACH-000836,-0.08026861318358659
ACH-000837,-3.6534492706223375e-05
ACH-000838,-0.041509502503315206
ACH-000839,0.07433801191269879
ACH-000840,-0.12379886645973202
ACH-000841,-0.10857280521817306
ACH-000843,0.00741542486387536
ACH-000846,-0.23291707842896264
ACH-000847,-0.22117333380963936
ACH-000848,-0.0479900432519675
ACH-000849,-0.11597545820666495
ACH-000851,0.016484106647228842
ACH-000855,-0.13702365104395253
ACH-000856,-0.08710101212525463
ACH-000858,-0.14250216424561926
ACH-000859,-0.054966395370456035
ACH-000861,-0.18837470699969092
ACH-000862,-0.06597203397572511
ACH-000865,-0.0959272879845166
ACH-000866,-0.18018772171768369
ACH-000867,-0.07013603647533609
ACH-000869,-0.10496916058009084
ACH-000872,-0.12744178100885098
ACH-000873,-0.10208032770511033
ACH-000876,-0.17000595566105345
ACH-000878,-0.20029129508849805
ACH-000880,-0.2240213473619513
ACH-000881,-0.12167741388614968
ACH-000882,-0.16859228118437208
ACH-000884,-0.10315084818831308
ACH-000885,-0.2578036321839329
ACH-000887,-0.11827750841313395
ACH-000889,-0.1220744769632678
ACH-000896,-0.2976611211852905
ACH-000898,-0.17537153416976825
ACH-000900,-0.2111402609301969
ACH-000901,-0.075319123956671
ACH-000905,-0.11714472414506295
ACH-000906,-0.10936959869729353
ACH-000907,-0.030609917891284706
ACH-000910,-0.07570581015455492
ACH-000911,-0.14066403561350688
ACH-000912,-0.11962206798512448
ACH-000913,-0.02500918444226527
ACH-000915,-0.14879180237073286
ACH-000916,-0.2459082786624751
ACH-000917,-0.02742176239174883
ACH-000920,-0.031213948896578463
ACH-000921,-0.0986712090529124
ACH-000924,-0.11766970545074508
ACH-000926,-0.05236278667487753
ACH-000928,-0.17953280280445588
ACH-000929,-0.1956208676701476
ACH-000932,-0.18760283774374706
ACH-000935,-0.11905600358909503
ACH-000936,-0.016051277564594037
ACH-000937,0.0020978558034886173
ACH-000938,-0.08558339727685904
ACH-000939,-0.18893920519634336
ACH-000941,-0.15801562442038913
ACH-000943,-0.06315873360577283
ACH-000946,-0.19501375854507333
ACH-000947,-0.17400104496226648
ACH-000948,-0.19348014889611584
ACH-000950,-0.3310547936544107
ACH-000953,-0.15716904107790222
ACH-000954,-0.2763619174571514
ACH-000957,-0.2773292605418518
ACH-000958,-0.040580473436862025
ACH-000960,-0.11421565550343755
ACH-000963,-0.1634162275337611
ACH-000968,0.011722463779377534
ACH-000969,-0.03763821770182468
ACH-000972,0.10665617914785352
ACH-000973,-0.18657183882352046
ACH-000974,-0.1428460667643698
ACH-000978,0.01353798337467731
ACH-000984,-0.06214072503517026
ACH-000986,0.05487748244693761
ACH-000988,-0.1338237645364383
ACH-000993,-0.09183877389008924
ACH-000994,-0.25645341384622444
ACH-000996,-0.35057177278002993
ACH-001001,-0.13199922405750872
ACH-001020,-0.15377878297921746
ACH-001028,-0.05343183336169503
ACH-001031,-0.15080021050129105
ACH-001038,-0.14089311286722606
ACH-001048,-0.0736535624362751
ACH-001050,-0.11256547870074793
ACH-001053,-0.03716032894746458
ACH-001054,-0.1460576151622972
ACH-001061,-0.1322346251026077
ACH-001067,-0.17133733421807024
ACH-001075,-0.03658176655221857
ACH-001096,-0.1395888632321412
ACH-001111,0.2302580961414616
ACH-001119,-0.0006902981988255801
ACH-001128,0.16301681736240495
ACH-001134,-0.09631431476705797
ACH-001151,-0.13902795131399806
ACH-001163,-0.02349969011001984
ACH-001164,-0.14303198195487285
ACH-001183,0.016869634128777494
ACH-001192,-0.199854272634562
ACH-001193,-0.15076983774176886
ACH-001196,-0.06737297391587548
ACH-001197,0.008277920905280865
ACH-001205,-0.2631411192558883
ACH-001211,-0.3674378449472077
ACH-001212,-0.1106346749757763
ACH-001228,0.014533375345073547
ACH-001232,-0.1262679977541081
ACH-001239,-0.1117956311075636
ACH-001270,-0.09164689416922084
ACH-001274,-0.032424912245274745
ACH-001275,-0.12006728646987645
ACH-001277,-0.1386848040808412
ACH-001278,-0.1256133584258091
ACH-001280,-0.24583761214099945
ACH-001283,-0.13537485449155615
ACH-001289,-0.24083176230848685
ACH-001300,-0.14552071205404396
ACH-001301,-0.029591915709741224
ACH-001302,-0.2226191096390152
ACH-001306,0.08658615871627315
ACH-001318,-0.2544849866228232
ACH-001322,-0.17866363612147962
ACH-001328,0.05476908644628781
ACH-001332,-0.28203770796801564
ACH-001336,-0.2267136968739782
ACH-001346,-0.029159778195202324
ACH-001353,-0.13984317680612346
ACH-001354,0.2927384199599154
ACH-001367,-0.08410166920703427
ACH-001368,-0.004742522806741639
ACH-001374,-0.3897020925469708
ACH-001377,-0.04127974946445664
ACH-001380,-0.06327127551813054
ACH-001391,-0.11970268810484293
ACH-001408,-0.18018200023585754
ACH-001430,-0.13967633156781215
ACH-001431,-0.16475627911920862
ACH-001450,-0.3448269622597649
ACH-001496,-0.2683692968808504
ACH-001500,-0.09763654632317974
ACH-001523,-0.09020830280047537
ACH-001532,-0.057090315257110336
ACH-001550,-0.18138738569340787
ACH-001552,-0.11416744937596715
ACH-001554,-0.16478832575324368
ACH-001654,-0.054230724701921695
ACH-001735,-0.03961709615623999
ACH-001736,-0.08089293015488945
ACH-001737,-0.19042951172999573
ACH-001740,-0.26117966994285396
ACH-001745,-0.2657718800538649
ACH-001765,-0.04876229950413778
