,PTF1A (256297)
ACH-000614,-0.1713405881404385
ACH-000616,-0.0630961123879741
ACH-000618,0.020481362452561352
ACH-000619,0.05410370093311361
ACH-000620,-0.05429609243464061
ACH-000621,0.02123721969912176
ACH-000622,0.00640954684432726
ACH-000623,-0.13817900014710946
ACH-000624,-0.12254595281280135
ACH-000627,-0.12825034588999376
ACH-000630,-0.11737504654967112
ACH-000631,-0.07295229178565119
ACH-000632,0.03677963294512069
ACH-000633,0.03339923960703957
ACH-000637,-0.04283129029221546
ACH-000638,0.04373043906560528
ACH-000646,-0.0881555857128374
ACH-000647,0.009053489173021671
ACH-000648,-0.006904153003228068
ACH-000649,-0.0809195548200025
ACH-000651,-0.02753560870861238
ACH-000652,-0.1155988714763533
ACH-000653,-0.18266079712437724
ACH-000657,-0.011111104102046972
ACH-000658,0.09909300431384
ACH-000661,-0.037073486045511986
ACH-000662,-0.13939829013372576
ACH-000663,0.008509312579315238
ACH-000665,-0.03640939001581856
ACH-000671,-0.07007318234597214
ACH-000672,0.16005025168510462
ACH-000673,-0.027336582497485048
ACH-000676,-0.04317650136954298
ACH-000677,-0.03651742405040338
ACH-000681,-0.10505465831054968
ACH-000683,-0.1276319280072862
ACH-000684,-0.2168915237205172
ACH-000688,0.04365757292718552
ACH-000693,-0.08964301068492159
ACH-000694,-0.17729111861167246
ACH-000695,0.07202557513599657
ACH-000696,-0.028485640672508163
ACH-000697,0.028242237103319662
ACH-000699,-0.0922935058427735
ACH-000701,0.10265287751312806
ACH-000706,0.08713965012415761
ACH-000711,-0.04472138216174857
ACH-000713,0.24784812086342764
ACH-000714,-0.08476998087322782
ACH-000718,0.08300352118552849
ACH-000720,0.008538591280989478
ACH-000721,-0.01565542328890456
ACH-000724,-0.00025372086564412407
ACH-000725,-0.3436615012499145
ACH-000732,0.03674415959465552
ACH-000734,-0.08873305719885217
ACH-000735,-0.11735790104766695
ACH-000736,-0.1142779146018224
ACH-000738,-0.29473411271064764
ACH-000746,0.022987857208014342
ACH-000747,0.1632378715061847
ACH-000748,-0.031716567376785056
ACH-000753,-0.03357487276924052
ACH-000756,0.009664494502545765
ACH-000757,-0.0019039887591574824
ACH-000758,-0.039943534553522585
ACH-000760,-0.01620676391661314
ACH-000762,-0.13377637277757498
ACH-000763,0.13161094475805474
ACH-000764,-0.02803138614647385
ACH-000765,0.1052664450761738
ACH-000766,0.053859427716533785
ACH-000767,-0.0312627571919576
ACH-000768,-0.104361306490857
ACH-000769,-0.0959868162146672
ACH-000770,-0.035861268953877555
ACH-000771,0.0713712786874065
ACH-000773,-0.1659920955058999
ACH-000776,-0.055339083402904436
ACH-000777,-0.0053933462487323475
ACH-000778,-0.011849862479698605
ACH-000781,-0.002631269822681019
ACH-000782,-0.13759172948343432
ACH-000783,-0.06599828013335919
ACH-000784,-0.2009263399133461
ACH-000785,0.08528236803973936
ACH-000787,0.0065659252419235994
ACH-000788,-0.04444415286703631
ACH-000791,0.04965588589859867
ACH-000792,-0.0011812386096512893
ACH-000794,0.02239683520436779
ACH-000796,-0.061860052909465335
ACH-000798,0.021970221408751756
ACH-000799,-0.13387270045858812
ACH-000800,-0.11763922242563322
ACH-000802,-0.052793157529411584
ACH-000804,-0.16096253385648354
ACH-000805,-0.12139227182309005
ACH-000809,0.011205965335585684
ACH-000810,0.1328752551413698
ACH-000811,0.0583689139534229
ACH-000817,0.13602508545495698
ACH-000819,-0.14188811502149745
ACH-000820,-0.4448440292935421
ACH-000821,0.15905470857627735
ACH-000822,-0.20040382070158647
ACH-000823,-0.05238387369381227
ACH-000824,-0.017499670224978954
ACH-000827,-0.030024636687754742
ACH-000829,0.08120692871932572
ACH-000831,0.1486035229942375
ACH-000832,-0.10492060045011846
ACH-000833,-0.03931529135753544
ACH-000834,0.05058332557105274
ACH-000835,-0.10215862576431373
ACH-000836,0.015335153091486203
ACH-000837,-0.03505522704266584
ACH-000838,-0.17998912007479484
ACH-000839,-0.13924573008456098
ACH-000840,0.038558605630245234
ACH-000841,-0.01073613841632758
ACH-000843,-0.10336356662711926
ACH-000846,-0.02799241751540075
ACH-000847,0.0010917610784236381
ACH-000848,-0.04665747123532881
ACH-000849,-0.035310175625338835
ACH-000851,-0.08691629498042859
ACH-000855,-0.0004373479488363184
ACH-000856,0.026193261176998585
ACH-000858,-0.09969041479246486
ACH-000859,-0.0627570843842975
ACH-000861,-0.11613747901181752
ACH-000862,-0.1521777285971507
ACH-000865,0.0019949175836513973
ACH-000866,-0.02102060653958751
ACH-000867,-0.027273226871590648
ACH-000869,-0.0883211534824186
ACH-000872,-0.06612195490135182
ACH-000873,-0.05315557676144974
ACH-000876,-0.18660257832782
ACH-000878,-0.2636665733448273
ACH-000880,-0.07747733922659092
ACH-000881,-0.06011736924717799
ACH-000882,-0.055676912291682985
ACH-000884,-0.01283187810947859
ACH-000885,-0.0528389884454744
ACH-000887,-0.07576350935164948
ACH-000889,-0.018796820436400002
ACH-000896,-0.1360455204955123
ACH-000898,0.15548507482924878
ACH-000900,-0.004556987350527207
ACH-000901,0.0938695549519162
ACH-000905,-0.10699358956426283
ACH-000906,-0.09249234929695456
ACH-000907,0.05898129576039965
ACH-000910,-0.041218627379743564
ACH-000911,0.0006860080679807397
ACH-000912,0.03183612422561753
ACH-000913,-0.006828436971395765
ACH-000915,0.010273946900042522
ACH-000916,-0.222603118497388
ACH-000917,-0.11185855558487408
ACH-000920,0.13759392167502602
ACH-000921,0.00041017740736251065
ACH-000924,-0.06432544705255794
ACH-000926,-0.050435619609241464
ACH-000928,-0.18664157798036568
ACH-000929,-0.2989746949381591
ACH-000932,-0.040507852384151714
ACH-000935,-0.059619797064804615
ACH-000936,-0.11540706377502967
ACH-000937,-0.13531021669328772
ACH-000938,0.06848298860954853
ACH-000939,-0.10591749782561666
ACH-000941,-0.00418498135457349
ACH-000943,-0.015798622422042764
ACH-000946,0.01549519822952136
ACH-000947,-0.18668554437128126
ACH-000948,-0.001666704306458962
ACH-000950,0.13770705980354142
ACH-000953,0.08215218530583562
ACH-000954,0.27787701506813245
ACH-000957,-0.09121951788960016
ACH-000958,-0.06827746832916022
ACH-000960,-0.04439330544901225
ACH-000963,0.024651601761587708
ACH-000968,0.011509794715937587
ACH-000969,-0.07162212915182692
ACH-000972,-0.11950752489637377
ACH-000973,-0.08623359273966119
ACH-000974,-0.024127394067735442
ACH-000978,-0.3443704862468924
ACH-000984,-0.20566553739705967
ACH-000986,-0.10419139934896107
ACH-000988,-0.17405785575138058
ACH-000993,-0.13317124710101352
ACH-000994,-0.12987638902490306
ACH-000996,0.009324408427909416
ACH-001001,-0.12252784558797793
ACH-001020,-0.09318380098718756
ACH-001028,-0.05513974757690383
ACH-001031,-0.05351680961980674
ACH-001038,0.01421217921553064
ACH-001048,0.03706777525581
ACH-001050,-0.00406116573300334
ACH-001053,-0.10366240635997592
ACH-001054,-0.11647030937282025
ACH-001061,-0.11580440722190755
ACH-001067,-0.0457041041805172
ACH-001075,0.061023522192211084
ACH-001096,-0.16625327072916124
ACH-001111,-0.20037216523761356
ACH-001119,0.06311509080037846
ACH-001128,-0.2073925448745833
ACH-001134,0.07757274442678892
ACH-001151,-0.04983671647292821
ACH-001163,-0.018336227837641127
ACH-001164,-0.29160102802131305
ACH-001183,-0.011803816360593944
ACH-001192,-0.19124113719988547
ACH-001193,-0.029528012893855458
ACH-001196,-0.10155671822271696
ACH-001197,-0.1917101624103771
ACH-001205,-0.1910424443157781
ACH-001211,-0.09728748290471187
ACH-001212,-0.2261659753576765
ACH-001228,-0.03824798926430222
ACH-001232,0.002224348961150866
ACH-001239,0.019695614904485927
ACH-001270,0.1373366200009426
ACH-001274,-0.08100268488620008
ACH-001275,-0.05182716943379515
ACH-001277,-0.02466803305842276
ACH-001278,-0.01951606582663358
ACH-001280,-0.3031114758463481
ACH-001283,-0.2565465544728259
ACH-001289,-0.10252251262308666
ACH-001300,-0.0396318263789893
ACH-001301,-0.09253050703034296
ACH-001302,-0.34487041965014165
ACH-001306,-0.02636976094075688
ACH-001318,0.07249798654371918
ACH-001322,-0.0986302722936559
ACH-001328,-0.0028254226245297233
ACH-001332,0.07359442242964558
ACH-001336,-0.022834776554227176
ACH-001346,-0.19914972829732933
ACH-001353,0.018802181689287205
ACH-001354,-0.3088839200443219
ACH-001367,-0.2846353637534792
ACH-001368,-0.007191085604033424
ACH-001374,0.3832231206481352
ACH-001377,-0.003198606925500357
ACH-001380,-0.07017765645399376
ACH-001391,-0.10975605245325397
ACH-001408,-0.019266328505437733
ACH-001430,-0.4465524526519911
ACH-001431,-0.29131928209668784
ACH-001450,0.1592753659499746
ACH-001496,0.010122555300376505
ACH-001500,0.034280961314022015
ACH-001523,-0.07963607361700079
ACH-001532,-0.06494885588329312
ACH-001550,-0.1119942698541795
ACH-001552,-0.09978248709841687
ACH-001554,-0.06683539612486837
ACH-001654,-0.08807424963482466
ACH-001735,-0.04330158108960324
ACH-001736,-0.1270111652100697
ACH-001737,0.7148854778346484
ACH-001740,0.08452648077303647
ACH-001745,0.020420889980776336
ACH-001765,-0.059611109777273075
