,GTSE1 (51512)
ACH-000485,-0.3718852237935772
ACH-000486,-0.19144783750350225
ACH-000487,-0.6528381202936163
ACH-000488,-0.13895334779144067
ACH-000490,-0.4200743373135584
ACH-000491,-0.3143502626249732
ACH-000495,-0.4818515570886539
ACH-000496,-0.17793184512711113
ACH-000499,-0.2348065245046713
ACH-000500,-0.333025966598086
ACH-000502,-0.3611835444540175
ACH-000503,-0.1773865780173149
ACH-000505,-0.19736716600442844
ACH-000507,-0.26116157766422576
ACH-000510,-0.354236502331334
ACH-000511,-0.2457309900851061
ACH-000512,-0.756734787784557
ACH-000516,-0.3653624315971437
ACH-000517,-0.2265079230701528
ACH-000518,-0.2453786000857261
ACH-000520,-0.0890927110845558
ACH-000521,-0.17320115051363974
ACH-000522,-0.07147179810198846
ACH-000524,-0.16242576821180288
ACH-000527,-0.3213902153889008
ACH-000528,-0.13064837358854786
ACH-000537,-0.126639511322329
ACH-000541,0.06628433146312471
ACH-000542,-0.3874489348767368
ACH-000544,-0.3724489789874195
ACH-000545,-0.11213615952587667
ACH-000547,-0.3084587559893195
ACH-000548,-0.3422390920133529
ACH-000549,-0.27037756930467205
ACH-000550,-0.5389408862286046
ACH-000552,-0.21151914798073665
ACH-000556,-0.1644825882812769
ACH-000557,-0.4783510284956937
ACH-000569,0.03739275852991383
ACH-000570,-0.3741180046481749
ACH-000571,-0.4945729343254924
ACH-000573,-0.3127810967579395
ACH-000576,-0.07155051441192667
ACH-000579,-0.2410614802934493
ACH-000580,-0.059704630292644514
ACH-000584,-0.2330844424608706
ACH-000585,-0.4163673703573331
ACH-000588,-0.4523265025349409
ACH-000589,-0.1723484909557988
ACH-000591,-0.5529876054681939
ACH-000593,-0.4045245639431532
ACH-000600,-0.1003651344471773
ACH-000601,-0.2979449420569379
ACH-000605,-0.002166407668169661
ACH-000606,-0.4866050469101559
ACH-000608,-0.3951136108543031
ACH-000614,-0.4187988618918007
ACH-000616,-0.15329308327342306
ACH-000618,-0.33040864699646216
ACH-000619,-0.5174551562727634
ACH-000620,-0.4741413571179758
ACH-000621,-0.233572935295106
ACH-000622,-0.1836462255109841
ACH-000623,-0.4413311104680497
ACH-000624,-0.11802985444274999
ACH-000627,-0.6242658656623596
ACH-000630,-0.4403439728248081
ACH-000631,-0.47479519934634
ACH-000632,-0.23245770910610555
ACH-000633,-0.3332920284642177
ACH-000637,-0.14295491361807808
ACH-000638,-0.3487986547280361
ACH-000646,-0.22877678194719314
ACH-000647,-0.32025061645896863
ACH-000648,-0.18739076889944575
ACH-000649,-0.09805635093795573
ACH-000651,-0.2785996984023625
ACH-000652,-0.31210362941377146
ACH-000653,-0.08017700500376675
ACH-000657,-0.13169902863416952
ACH-000658,-0.137345647535946
ACH-000661,-0.2480165486266964
ACH-000662,-0.05533996518640154
ACH-000663,-0.1940828428681209
ACH-000665,-0.2355305621288281
ACH-000671,-0.14854926296757395
ACH-000672,0.09506367628148786
ACH-000673,-0.4361720594137937
ACH-000676,-0.17626030458850953
ACH-000677,-0.11247882185670094
ACH-000681,-0.312550300524842
ACH-000683,-0.5045162340784272
ACH-000684,-0.2703583393025072
ACH-000688,-0.21423538738764167
ACH-000693,-0.2973933339475037
ACH-000694,-0.2489953070153533
ACH-000695,0.08848496089505778
ACH-000696,-0.2093249752138432
ACH-000697,-0.3708538868577154
ACH-000699,-0.3185107398701636
ACH-000701,-0.50616158154689
ACH-000706,-0.3709436095620777
ACH-000711,-0.39072479541986055
ACH-000713,-0.2263642318290855
ACH-000714,-0.2595123305897452
ACH-000718,-0.14283776080296431
ACH-000720,-0.2995150188999186
ACH-000721,-0.14387001796209167
ACH-000724,-0.1873257704744702
ACH-000725,-0.4581418611838962
ACH-000732,-0.12945678281871584
ACH-000734,-0.2760704589319213
ACH-000735,-0.8100204648952466
ACH-000736,-0.1248596925547312
ACH-000738,-0.17106844119344766
ACH-000746,-0.22564197842359196
ACH-000747,-0.3662301108253741
ACH-000748,-0.0922211519085243
ACH-000753,-0.24187058972466566
ACH-000756,-0.3827803511781414
ACH-000757,-0.3881236027041495
ACH-000758,-0.08732822015624725
ACH-000760,-0.3925605626164668
ACH-000762,0.1007852106874508
ACH-000763,0.012619009858020391
ACH-000764,-0.11169869812782836
ACH-000765,-0.3129305820760046
ACH-000766,-0.31552458921657284
ACH-000767,-0.1924485856944074
ACH-000768,-0.04798612339600216
ACH-000769,-0.07313112268143873
ACH-000770,-0.10985728160631666
ACH-000771,-0.30641790622229403
ACH-000773,-0.534096366148337
ACH-000776,-0.17457080896308638
ACH-000777,-0.0893678559682747
ACH-000778,-0.08927588906377501
ACH-000781,-0.5565882470916793
ACH-000782,-0.4716250223097653
ACH-000783,-0.21734164232866424
ACH-000784,-0.3632960043291238
ACH-000785,-0.6595679763012923
ACH-000787,-0.1392968777939675
ACH-000788,-0.15354473906171215
ACH-000791,-0.1811211936087684
ACH-000792,-0.1338681347460111
ACH-000794,-0.27281439633699944
ACH-000796,-0.17326358366331882
ACH-000798,-0.33144271074894405
ACH-000799,-0.19187504125505328
ACH-000800,-0.4718308441155649
ACH-000802,-0.5273767815500201
ACH-000804,-0.001888133354181229
ACH-000805,-0.3734776886309945
ACH-000809,-0.5223933384586055
ACH-000810,-0.3594690259071962
ACH-000811,-0.101488569519964
ACH-000817,-0.2990524057149024
ACH-000819,-0.2485229819875364
ACH-000820,-0.10453078279590156
ACH-000821,-0.061033016079799884
ACH-000822,-0.20253642133550445
ACH-000823,-0.31588835419339234
ACH-000824,-0.2304328892887359
ACH-000827,-0.20684457237148754
ACH-000829,-0.07872383574210133
ACH-000831,-0.3962837086697957
ACH-000832,-0.22382155965252634
ACH-000833,-0.11702360423819402
ACH-000834,-0.3364474518261931
ACH-000835,-0.3274868705576842
ACH-000836,-0.2122753136977177
ACH-000837,-0.21254017289726165
ACH-000838,-0.2388203290139809
ACH-000839,-0.4229947700104836
ACH-000840,0.057545884471499
ACH-000841,-0.0701346069539105
ACH-000843,-0.1909209464608355
ACH-000846,-0.5493801292060199
ACH-000847,-0.25398767975231584
ACH-000848,-0.3040177288537151
ACH-000849,-0.09232256705765887
ACH-000851,-0.31151394067137445
ACH-000855,-0.16884821125989175
ACH-000856,-0.2942050605616212
ACH-000858,-0.2657135061410259
ACH-000859,-0.4918068646836139
ACH-000861,-0.1336749966345143
ACH-000862,-0.30194604757057786
ACH-000865,-0.2908358197526553
ACH-000866,-0.2562346241698889
ACH-000867,-0.6297585850385192
ACH-000869,-0.016237395188412832
ACH-000872,-0.2770808708387051
ACH-000873,-0.2756303309804701
ACH-000876,-0.2265467674658349
ACH-000878,-0.25636077868289026
ACH-000880,-0.3108026084279547
ACH-000881,-0.1927748419025496
ACH-000882,-0.27982224379792753
ACH-000884,-0.4931566931214187
ACH-000885,-0.15072337892687734
ACH-000887,-0.08358928687858003
ACH-000889,-0.1733712459687206
ACH-000896,-0.4690097802009347
ACH-000898,-0.13516340049753875
ACH-000900,-0.14935861153021596
ACH-000901,-0.12058439352070513
ACH-000905,-0.2437939156221395
ACH-000906,-0.2126991301734465
ACH-000907,-0.3057074537574245
ACH-000910,-0.2929357741179762
ACH-000911,-0.27982914860378977
ACH-000912,-0.3471479069173567
ACH-000913,-0.16432454971530838
ACH-000915,-0.06934057122352258
ACH-000916,-0.4679095031380478
ACH-000917,-0.12980850993848372
ACH-000920,-0.0788845599092799
ACH-000921,-0.1650914102446441
ACH-000924,-0.2692482306620925
ACH-000926,-0.16660799253227307
ACH-000928,-0.39154837402997816
ACH-000929,0.07376015799267059
ACH-000932,-0.23368308188475256
ACH-000935,-0.15883400292131694
ACH-000936,-0.2122400277852912
ACH-000937,-0.1248162927530535
ACH-000938,-0.10164984276447774
ACH-000939,-0.4135102121247137
ACH-000941,-0.1548083679453256
ACH-000943,-0.32867138546880265
ACH-000946,-0.5788459056909377
ACH-000947,-0.17004107041000088
ACH-000948,-0.08803268187256938
ACH-000950,-0.5350882831939534
ACH-000953,-0.1810509117048148
ACH-000954,-0.2013567158050164
ACH-000957,-0.05707869039208222
ACH-000958,-0.3407798773399057
ACH-000960,-0.18970521123580703
ACH-000963,-0.3013773391555635
ACH-000968,-0.4111498445698831
ACH-000969,-0.2442772145108441
ACH-000972,-0.2667766226365943
ACH-000973,-0.24929601380577246
ACH-000974,-0.2710664718493016
ACH-000978,-0.3850769486642029
ACH-000984,-0.3614317673917517
ACH-000986,-0.23716855706538945
ACH-000988,-0.16208435225752224
ACH-000993,-0.2587952319515334
ACH-000994,-0.4649365491788445
ACH-000996,-0.4036687119934137
ACH-001001,-0.1646705618822042
ACH-001020,-0.11991971606017734
ACH-001028,-0.10604647442734008
ACH-001031,-0.11824416919740625
ACH-001038,-0.15200563973888598
ACH-001048,-0.4977593065836754
ACH-001050,-0.3160068291517784
ACH-001053,-0.3603654978928919
ACH-001054,-0.3578999838098326
ACH-001061,-0.1241186991351258
ACH-001067,-0.04695997773552938
ACH-001075,-0.11125409876808236
ACH-001096,-0.21870026865860095
ACH-001111,-0.4504285311333548
ACH-001119,-0.34060769127412105
ACH-001128,-0.2086745430927317
ACH-001134,-0.496698023579777
ACH-001151,-0.052565468984615615
ACH-001163,-0.17040303091076828
ACH-001164,-0.210364799381747
ACH-001183,-0.20947380841754956
ACH-001192,-0.3328833388430578
ACH-001193,-0.2980808687783056
ACH-001196,-0.15201410542643284
ACH-001197,-0.4614386709170047
ACH-001205,-0.036068770787051424
ACH-001211,-0.010121954095264013
ACH-001212,-0.11740706397558955
ACH-001228,-0.2839061695397153
ACH-001232,-0.14336460493418773
ACH-001239,-0.29899027808454665
ACH-001270,-0.15400839348882778
ACH-001274,-0.18395132136752487
ACH-001275,-0.3263039084053349
ACH-001277,-0.04965314513556172
ACH-001278,-0.20786719184451172
ACH-001280,-0.16144292447367292
ACH-001283,-0.12223861931208307
ACH-001289,-0.2319115474569344
ACH-001300,-0.3824640563224326
ACH-001301,-0.9653640360763539
ACH-001302,-0.4848666589201949
ACH-001306,-0.3850901001449037
ACH-001318,-0.18050023468150855
ACH-001322,-0.3006631942784804
ACH-001328,-0.3702216658674404
ACH-001332,-0.2585340936227813
ACH-001336,-0.3032119679920417
ACH-001346,-0.2264838105421424
ACH-001353,-0.18840038133433826
ACH-001354,-0.059334244172965386
ACH-001367,-0.5386864767960383
ACH-001368,-0.04275137225544498
ACH-001374,-0.6316431303247078
ACH-001377,-0.11778281805950624
ACH-001380,-0.1077782641207201
ACH-001391,-0.15168224051812654
ACH-001408,-0.13392496197091072
ACH-001430,-0.12380351580882988
ACH-001431,-0.21141104163211188
ACH-001450,-0.18045247415741794
ACH-001496,-0.3246344163465805
ACH-001500,-0.19969169839767426
ACH-001523,-0.20615317834443933
ACH-001532,-0.0791848243392182
ACH-001550,-0.2664665426472701
ACH-001552,-0.3276860443806701
ACH-001554,-0.1834895106415748
ACH-001654,-0.4106717097731262
ACH-001735,-0.25314011976261064
ACH-001736,-0.5567604935978315
ACH-001737,-0.11988224019345844
ACH-001740,-0.317679753698471
ACH-001745,-0.38845556852472735
ACH-001765,-0.09427840426078216
