,RNF113B (140432)
ACH-000004,-0.27501588315721304
ACH-000005,-0.17293357090606692
ACH-000007,-0.1815346392506573
ACH-000009,-0.0009797446130393398
ACH-000011,-0.07173942108762793
ACH-000012,-0.19584417396148407
ACH-000013,-0.03576340954087105
ACH-000014,-0.279178311675208
ACH-000015,-0.04649416130023937
ACH-000017,-0.0907607447115448
ACH-000018,-0.12631990382563196
ACH-000019,0.07981522423933397
ACH-000021,0.015413174883507585
ACH-000022,-0.0906444671582172
ACH-000025,0.03477152125659619
ACH-000028,-0.05876232426093855
ACH-000030,-0.1066938083996418
ACH-000035,-0.0821811995519078
ACH-000036,-0.08041951662418174
ACH-000037,0.053470690640396765
ACH-000039,-0.28906022848872603
ACH-000040,-0.08492693200028835
ACH-000041,-0.07074938880547635
ACH-000042,-0.11455890085626455
ACH-000045,-0.011437225757255958
ACH-000047,-0.17807015215055294
ACH-000052,-0.27887123934619346
ACH-000053,-0.028671461139910537
ACH-000054,-0.13064718180068305
ACH-000055,-0.2814591878929001
ACH-000060,-0.1224947298045774
ACH-000067,-0.2888231932279026
ACH-000070,-0.045017788516303066
ACH-000075,-0.02778182183827797
ACH-000078,-0.2282504947434154
ACH-000082,-0.08848253308247354
ACH-000085,0.026178101437570045
ACH-000086,-0.14291444217167
ACH-000087,-0.043845230505103736
ACH-000092,-0.02708627351922904
ACH-000095,-0.098119715163464
ACH-000097,-0.027933938941170848
ACH-000098,-0.08983160642879674
ACH-000099,-0.1043593932059558
ACH-000108,-0.2245412565801902
ACH-000113,-0.09532126955607287
ACH-000116,0.012444417509932032
ACH-000118,0.02201966746465369
ACH-000120,-0.14377566161964708
ACH-000123,-0.016118718646943298
ACH-000127,0.061863855336518274
ACH-000128,-0.17319848698815335
ACH-000132,-0.17796891351035174
ACH-000133,0.0946952672937385
ACH-000137,-0.08655521094683029
ACH-000138,-0.048303364556907015
ACH-000142,-0.10965585105583547
ACH-000143,0.1120486947797668
ACH-000146,-0.009145812204999404
ACH-000148,-0.2617615988176957
ACH-000150,-0.019201520332264105
ACH-000152,0.01297140269891005
ACH-000153,0.01712998395832649
ACH-000159,0.058043817804201286
ACH-000160,-0.08853102867994718
ACH-000163,-0.07514224121992784
ACH-000167,0.07466568358676681
ACH-000168,0.1358540339999282
ACH-000169,-0.14696822478610394
ACH-000178,-0.06538520695838154
ACH-000183,-0.011794634398429687
ACH-000188,-0.10645034309060844
ACH-000189,-0.15726181073047232
ACH-000190,-0.0011615584933781097
ACH-000198,-0.12290071577845554
ACH-000203,-0.02729045594682863
ACH-000204,0.06601629979132574
ACH-000206,-0.22273160093365604
ACH-000207,-0.06373986462637965
ACH-000208,0.10975423532211838
ACH-000210,-0.07966254304937984
ACH-000211,-0.07301994558927725
ACH-000215,-0.09766121033066152
ACH-000221,-0.04104737792288493
ACH-000222,-0.1767490127260078
ACH-000223,-0.06908158356480175
ACH-000226,0.021292782025470854
ACH-000227,-0.09968055290993567
ACH-000228,-0.07777690656250459
ACH-000231,-0.07239222851133341
ACH-000232,-0.1321447452469964
ACH-000233,-0.09151330254568886
ACH-000234,-0.21794789620188296
ACH-000235,-0.020697492967429502
ACH-000237,-0.1673290244317116
ACH-000238,-0.07998668523842589
ACH-000242,0.09143549056615888
ACH-000243,-0.05857268892004323
ACH-000244,-0.06492714919712736
ACH-000246,0.031109507541993587
ACH-000248,0.0017500464398283993
ACH-000250,-0.06414687010817402
ACH-000251,0.08286288072167115
ACH-000252,-0.10790089964168774
ACH-000253,-0.07503908858233703
ACH-000255,0.0691264797146266
ACH-000256,-0.18926666165231512
ACH-000257,-0.008123799763374106
ACH-000258,0.13084200448704655
ACH-000259,-0.010146436604924878
ACH-000260,-0.08185239364350964
ACH-000261,-0.08391108143087933
ACH-000262,0.02597136762518416
ACH-000263,-0.10119049176843904
ACH-000264,-0.0472209242200598
ACH-000265,-0.02745259455205845
ACH-000266,-0.1624104422625936
ACH-000272,-0.08467446458284549
ACH-000274,-0.14869678101846912
ACH-000277,-0.12684973961903662
ACH-000278,-0.04282914443248878
ACH-000279,-0.12944900055670755
ACH-000280,-0.060224815186100525
ACH-000281,-0.2255616780590004
