,ENOSF1 (55556)
ACH-000004,0.061024059500698814
ACH-000005,0.3016265251731084
ACH-000007,-0.006505452779619965
ACH-000009,0.03328949822123528
ACH-000011,-0.06479897423896785
ACH-000012,0.13914496690161596
ACH-000013,0.14538647783481867
ACH-000014,0.16090719337200818
ACH-000015,0.12015671589478855
ACH-000017,0.040319063118163086
ACH-000018,0.044944774136483484
ACH-000019,0.2772720763572973
ACH-000021,0.1416432511680507
ACH-000022,-0.04735460587561986
ACH-000025,-0.00498659058217701
ACH-000028,0.032097425042784115
ACH-000030,0.05876200701853523
ACH-000035,0.07464486552407837
ACH-000036,0.06502543724323366
ACH-000037,0.08768479590775351
ACH-000039,0.006101490643666932
ACH-000040,0.16088939877610892
ACH-000041,0.06487163759161221
ACH-000042,0.1041301027370495
ACH-000045,0.2052132355634095
ACH-000047,0.29061885830370465
ACH-000052,0.27991123366668186
ACH-000053,0.012252766332496064
ACH-000054,0.09871267926143848
ACH-000055,0.07759602144761063
ACH-000060,0.05705046916849781
ACH-000067,-0.006841419660798258
ACH-000070,-0.08508800765958463
ACH-000075,0.1213620794207525
ACH-000078,0.01845169548291605
ACH-000082,0.11805288507691288
ACH-000085,-0.11026510256845383
ACH-000086,0.16851207932963538
ACH-000087,0.0908614226963438
ACH-000092,0.10907334398842687
ACH-000095,0.08009343083609026
ACH-000097,0.11744856705527824
ACH-000098,0.0023259280931863576
ACH-000099,-0.00665422188687495
ACH-000108,0.14767006158011808
ACH-000113,0.08977669508181634
ACH-000116,0.03438505843132071
ACH-000118,0.14935447480546793
ACH-000120,0.17137909637026327
ACH-000123,-0.03868738445545513
ACH-000127,0.04754205516445662
ACH-000128,-0.019218353277088162
ACH-000132,0.1555810463104018
ACH-000133,0.06969896824743806
ACH-000137,0.04897111741538094
ACH-000138,0.053192471042670185
ACH-000142,0.06200730959595535
ACH-000143,-0.03633668238916924
ACH-000146,-0.0065180986142753155
ACH-000148,0.1686369408870821
ACH-000150,0.06882928123243016
ACH-000152,0.10841109944441996
ACH-000153,-0.1811690184274332
ACH-000159,0.08444878734910354
ACH-000160,0.11581118898744645
ACH-000163,0.13218051322847305
ACH-000167,-0.1571813367240152
ACH-000168,-0.09555784307710047
ACH-000169,0.25691791357279475
ACH-000178,0.042438569301227816
ACH-000183,-0.06172760499527091
ACH-000188,0.12517801930065015
ACH-000189,0.14989058618271545
ACH-000190,0.09184774877125336
ACH-000198,-0.06476284000528737
ACH-000203,0.23295326837507274
ACH-000204,0.2826730149632033
ACH-000206,0.18070202603494104
ACH-000207,0.04934123400757006
ACH-000208,-0.14385635192648125
ACH-000210,0.0984637071385958
ACH-000211,0.04376112979416959
ACH-000215,0.072647827631308
ACH-000221,-0.02367612388181524
ACH-000222,-0.008735316596115046
ACH-000223,0.07816092128712768
ACH-000226,0.1286689410177546
ACH-000227,0.152914508221288
ACH-000228,0.07757149982169644
ACH-000231,0.12769055794110515
ACH-000232,-0.000393943167368344
ACH-000233,0.15068161477529854
ACH-000234,0.033123905927764256
ACH-000235,0.06344304255045867
ACH-000237,0.04594945386607557
ACH-000238,-0.10469835585551752
ACH-000242,0.039575350573297086
ACH-000243,0.14913781739572562
ACH-000244,-0.09389969368041808
ACH-000246,0.02161899110958888
ACH-000248,0.19464504574757385
ACH-000250,-0.0027712314026593888
ACH-000251,0.09626287755620988
ACH-000252,0.11906985770170952
ACH-000253,-0.014865943880527685
ACH-000255,0.18194823188383846
ACH-000256,0.08704749000551662
ACH-000257,-0.09991224680024556
ACH-000258,0.08945531590158601
ACH-000259,0.1526000570118203
ACH-000260,0.03716794176938861
ACH-000261,0.08712734193749518
ACH-000262,0.02280707124220877
ACH-000263,0.3740977082992469
ACH-000264,0.058557199247523624
ACH-000265,0.17930729026028147
ACH-000266,0.1013721313164886
ACH-000272,0.05812499092654672
ACH-000274,0.05195727313404317
ACH-000277,0.13316449035082426
ACH-000278,0.02744303476095718
ACH-000279,0.04141258439650245
ACH-000280,-0.0028197416073811954
ACH-000281,-0.037618572511431296
ACH-000288,0.1253536732884625
ACH-000291,0.14674526623388726
ACH-000293,0.1971215109204829
ACH-000294,0.12141109058111878
ACH-000295,-0.02813550849395501
ACH-000296,-0.10038343422998394
ACH-000302,0.06181947622308634
ACH-000304,-0.10110257740728512
ACH-000307,-0.046603739464036883
ACH-000308,0.027150314375832586
ACH-000310,-0.20960873285310228
ACH-000311,0.1608291864333507
ACH-000312,0.2242380415235201
ACH-000315,0.24672873463589154
ACH-000316,0.1739726536874385
ACH-000317,0.11843494799443435
ACH-000318,0.22050633799356076
ACH-000319,0.09190005350069863
ACH-000320,0.02798706386955767
ACH-000322,-0.06189046457135725
ACH-000323,-0.06991062513062796
ACH-000324,0.08041584647913846
ACH-000329,-0.004163404363822767
ACH-000330,0.14105431381319616
ACH-000331,0.13025892373028633
ACH-000332,0.11705418862005655
ACH-000334,0.10632818159829108
ACH-000335,0.2520396752354933
ACH-000336,-0.1463532393205674
ACH-000337,0.23773151563749545
ACH-000338,0.062279498702362275
ACH-000339,-0.013979523013083105
ACH-000341,-0.002456970569932238
ACH-000348,0.007486916837890456
ACH-000350,-0.024044210384365182
ACH-000352,0.08134261707466588
ACH-000356,0.18375680121215404
ACH-000361,0.11267462426900113
ACH-000362,0.12030332981108607
ACH-000363,0.06822718439468542
ACH-000364,0.23578708399592385
ACH-000365,0.08745858782410756
ACH-000366,0.0592233582423037
ACH-000368,0.2273670435925526
ACH-000374,0.09890812244042037
ACH-000375,-0.1085135532156052
ACH-000376,0.08918683897693676
ACH-000381,0.15642241520120684
ACH-000383,0.013236930411985929
ACH-000387,0.05416939479348235
ACH-000389,-0.0016387936450971482
ACH-000390,-0.052769084774978985
ACH-000393,0.015389028749376081
ACH-000395,-0.29732562920195466
ACH-000396,0.26449767360052906
ACH-000397,0.0494087778464091
ACH-000401,-0.1157981815410451
ACH-000402,-0.0934919371353846
ACH-000403,-0.0005811383354139858
ACH-000404,-0.034364905204214015
ACH-000406,-0.01099342212837675
ACH-000407,0.06931404492952023
ACH-000408,0.1313698325972657
ACH-000410,0.026613090609738804
ACH-000411,0.05387331715127648
ACH-000414,0.1458083460063033
ACH-000415,0.11401886841285327
ACH-000416,0.07617310642457999
ACH-000420,0.13345772769008646
ACH-000421,0.07313617321931239
ACH-000424,0.050268411027125405
ACH-000425,0.0750291535321443
ACH-000426,0.06891151575596229
ACH-000427,-0.095800721514107
ACH-000433,0.07871174061015662
ACH-000435,-0.3088016045375118
ACH-000436,0.06000585352150646
