,SHBG (6462)
ACH-000257,-0.0963513253739306
ACH-000258,-0.06290651591334635
ACH-000259,-0.045558455189570315
ACH-000260,-0.08344669799039563
ACH-000261,-0.07636947227030946
ACH-000262,0.11911742623831167
ACH-000263,-0.1888860405585927
ACH-000264,-0.1175826167645824
ACH-000265,-0.0598741877959146
ACH-000266,-0.1508744392723428
ACH-000272,-0.004387425419347068
ACH-000274,-0.13333635511616676
ACH-000277,-0.08326536083627659
ACH-000278,-0.0596651793168669
ACH-000279,-0.16801197834705714
ACH-000280,-0.16762246833140862
ACH-000281,-0.32755581171188186
ACH-000288,-0.3525804405326256
ACH-000291,-0.09967606211885932
ACH-000293,-0.07348425151907391
ACH-000294,-0.07547927908874855
ACH-000295,-0.12867268997080114
ACH-000296,-0.4617512891237237
ACH-000302,-0.1847671414967092
ACH-000304,0.1714853183480539
ACH-000307,0.0007884274762139827
ACH-000308,-0.190967678272548
ACH-000310,-0.07389629228613784
ACH-000311,-0.13439104046925382
ACH-000312,-0.08142346189607337
ACH-000315,-0.18427151682755205
ACH-000316,-0.11932719382511205
ACH-000317,0.19655660640183767
ACH-000318,-0.11371959127452727
ACH-000319,-0.18133064269206575
ACH-000320,-0.13639217542514678
ACH-000322,-0.24574350395802946
ACH-000323,0.037158716395079616
ACH-000324,-0.09799628801414648
ACH-000329,-0.1286744118418391
ACH-000330,-0.08483965902171925
ACH-000331,-0.19390428298558965
ACH-000332,-0.131125388864684
ACH-000334,-0.026029361878082358
ACH-000335,0.12989762854729514
ACH-000336,-0.31728733063765274
ACH-000337,-0.12620143817517798
ACH-000338,0.17233291190930367
ACH-000339,-0.11503133038458027
ACH-000341,0.019783680979105482
ACH-000348,-0.04072133563415832
ACH-000350,-0.16115862042146578
ACH-000352,-0.17111014756045026
ACH-000356,-0.3612950723678611
ACH-000361,-0.24254378438588295
ACH-000362,-0.09951024757765163
ACH-000363,-0.041263867796173706
ACH-000364,0.02676584043584453
ACH-000365,-0.11788299032118348
ACH-000366,-0.13196139500022475
ACH-000368,0.05014985766583326
ACH-000374,-0.030298039976109144
ACH-000375,-0.1389171900820579
ACH-000376,-0.12659025286382336
ACH-000381,-0.1225730589391624
ACH-000383,-0.13581425983532985
ACH-000387,-0.1036762027061765
ACH-000389,0.0368821831211755
ACH-000390,-0.029689696065389036
ACH-000393,-0.13084995077118455
ACH-000395,-0.0695083582186865
ACH-000396,-0.6114242483339558
ACH-000397,0.060051296088291566
ACH-000401,0.07514772876430997
ACH-000402,-0.2657245158181144
ACH-000403,-0.08111642863073955
ACH-000404,-0.2602959926549478
ACH-000406,-0.06634676989861295
ACH-000407,-0.23075883355556498
ACH-000408,-0.213705467610404
ACH-000410,0.0905887027435844
ACH-000411,0.009878009430449588
ACH-000414,-0.03752585685430227
ACH-000415,-0.1429377607280822
ACH-000416,-0.04513018838286012
ACH-000420,-0.17345245799593814
ACH-000421,-0.0974888556430388
ACH-000424,-0.049265296424881
ACH-000425,-0.025814779808508583
ACH-000426,0.13469983542859335
ACH-000427,-0.2596501022250309
ACH-000433,-0.20986647544841014
ACH-000435,0.23923830764521326
ACH-000436,0.046549116759561984
ACH-000444,-0.261326904172558
ACH-000445,-0.21749753759848253
ACH-000448,-0.14189845631157852
ACH-000450,0.12909269925691433
ACH-000452,-0.11114666188540692
ACH-000454,-0.03588901204724517
ACH-000458,-0.0995854223001279
ACH-000459,-0.1470274656827296
ACH-000460,-0.08384535359641672
ACH-000461,-0.036527247308772506
ACH-000463,-0.09460794975324427
ACH-000464,-0.1125743991699002
ACH-000466,-0.09711471348561683
ACH-000467,0.0004329882235281952
ACH-000468,-0.0765376208276836
ACH-000469,-0.2319931002388394
ACH-000470,-0.09222899739513413
ACH-000471,-0.1378206588509847
ACH-000472,-0.07206674657723705
ACH-000473,-0.0386179226606874
ACH-000475,-0.1037186264099648
ACH-000476,-0.1594310388155739
ACH-000477,0.030094951202066407
ACH-000479,-0.07448032845604187
ACH-000480,-0.140540986168241
ACH-000481,-0.07233595618937295
ACH-000483,-0.274820065258729
ACH-000484,0.14910733400785078
ACH-000485,0.0257830959482455
ACH-000486,-0.21726814257935712
ACH-000487,-0.16964419968129826
ACH-000488,-0.2419903406742677
ACH-000490,0.005976696667626443
ACH-000491,-0.07470004430025551
ACH-000495,0.1213788611696382
ACH-000496,-0.16971747610784932
ACH-000499,-0.2508881787013228
ACH-000500,0.14090386526015442
ACH-000502,-0.22242084340100893
ACH-000503,-0.08729043400417383
ACH-000505,-0.06887744569210896
ACH-000507,-0.06118169634945767
ACH-000510,-0.1377017443302707
ACH-000511,-0.14107005662159178
ACH-000512,-0.14715206206284925
ACH-000516,-0.08324507937837063
ACH-000517,-0.1477677110795001
ACH-000518,-0.1281417684692991
ACH-000520,-0.06744922186116296
ACH-000521,-0.17179268666507722
ACH-000522,-0.039509227174345116
ACH-000524,-0.15319905121693175
ACH-000527,-0.15680929310739872
ACH-000528,-0.12902718185644946
ACH-000537,-0.003410660591939723
ACH-000541,0.1918005508072572
ACH-000542,-0.0642268330584176
ACH-000544,-0.034086513469698834
ACH-000545,-0.12009591387706435
ACH-000547,-0.2549344627854995
ACH-000548,-0.09533697892459134
ACH-000549,-0.19692861526970895
ACH-000550,-0.2734180340996365
ACH-000552,-0.007511258371624958
ACH-000556,-0.15329928961328873
ACH-000557,-0.06554770598779039
ACH-000569,0.03999733587119832
ACH-000570,-0.1154261542462885
ACH-000571,-0.10741193959902152
ACH-000573,-0.0820611247156066
ACH-000576,-0.14499962753460124
ACH-000579,0.09563429491213488
ACH-000580,0.13545448163134066
ACH-000584,-0.15359561660885238
ACH-000585,-0.1508347209505887
ACH-000588,-0.060205335739304436
ACH-000589,-0.13787798715418273
ACH-000591,-0.15380273911464262
ACH-000593,0.040429896020006635
ACH-000600,-0.05399002962568551
ACH-000601,-0.1354440681416103
ACH-000605,-0.08853814862358811
ACH-000606,-0.07120886337401316
ACH-000608,-0.18416840569691256
ACH-000614,0.015365074511698829
ACH-000616,-0.03856824861470764
ACH-000618,-0.02320471831050993
ACH-000619,-0.0017928929041384524
ACH-000620,-0.16425535978628
ACH-000621,-0.1505198324049677
ACH-000622,-0.14686598974774615
ACH-000623,-0.360850878601428
ACH-000624,-0.20397921749193187
ACH-000627,-0.1493739979857527
ACH-000630,-0.14718420904076668
ACH-000631,-0.2104862202477244
ACH-000632,-0.12770262494835194
ACH-000633,-0.2766589996915999
ACH-000637,0.03151237240109021
ACH-000638,-0.15947387590486328
ACH-000646,0.1380915513641632
ACH-000647,-0.03310930958005033
ACH-000648,-0.012319892328342836
ACH-000649,-0.03612485256859981
ACH-000651,-0.05134283584695834
ACH-000652,-0.35162051410826034
ACH-000653,-0.13232771177582106
ACH-000657,-0.16416017696892213
ACH-000658,-0.058572646586214173
ACH-000661,0.04332366217167856
ACH-000662,0.11637923893912346
ACH-000663,0.10100089254393543
ACH-000665,-0.03541827452869599
ACH-000671,-0.07840750548830114
ACH-000672,-0.3853443810083584
ACH-000673,-0.17674292867327285
ACH-000676,-0.06313829731322819
ACH-000677,-0.06821888739551131
ACH-000681,-0.11497747758388617
ACH-000683,0.06899129557773521
ACH-000684,-0.013695499734614038
ACH-000688,-0.21426687687998253
ACH-000693,-0.07684132103855762
ACH-000694,-0.1825296136683034
ACH-000695,0.08810530238841772
ACH-000696,-0.08575386453139687
ACH-000697,-0.2241460458078812
ACH-000699,-0.07119742530856217
ACH-000701,-0.09490979190253324
ACH-000706,-0.1586395107350866
ACH-000711,-0.12541120662850652
ACH-000713,-0.08590011928152501
ACH-000714,-0.06004279323270234
ACH-000718,0.10744498831070948
ACH-000720,-0.2470783255782152
ACH-000721,-0.12091105295373862
ACH-000724,-0.14486721661440324
ACH-000725,0.008150337892768773
ACH-000732,-0.2675223899714665
ACH-000734,-0.08303690909794223
ACH-000735,-0.04610462203954414
ACH-000736,-0.17506321452938173
ACH-000738,-0.14677001144716176
ACH-000746,-0.05272236777391167
ACH-000747,-0.010391503327972165
ACH-000748,0.06399684365276495
ACH-000753,-0.15097163804792205
ACH-000756,-0.12414090838774874
ACH-000757,-0.04548412742721362
ACH-000758,-0.1166755401694267
ACH-000760,-0.0525795070638725
ACH-000762,-0.34929636053486585
ACH-000763,-0.1248567335006598
ACH-000764,-0.3519297362253875
ACH-000765,0.16564687241226644
ACH-000766,-0.093930436299041
ACH-000767,-0.17560334081861873
ACH-000768,-0.010870555886678176
ACH-000769,-0.08096927984377271
ACH-000770,-0.14810870826584224
ACH-000771,0.06109215479196853
ACH-000773,-0.046792580000634534
ACH-000776,-0.1312118060233391
ACH-000777,-0.17001528614395692
ACH-000778,-0.3554990812768442
ACH-000781,-0.16940314357513114
ACH-000782,-0.18840320735997226
ACH-000783,-0.0901176133545655
ACH-000784,-0.035686627990905384
ACH-000785,-0.08658022939800512
ACH-000787,-0.1812664104853576
ACH-000788,-0.13223794740014105
ACH-000791,-0.2014844242319436
ACH-000792,-0.12758142881332393
ACH-000794,-0.14313645247034798
ACH-000796,-0.1164745088193168
ACH-000798,-0.01600015186821441
ACH-000799,-0.0961714586389614
ACH-000800,-0.11042780825118688
ACH-000802,-0.15277998458783842
ACH-000804,0.08944461269167346
ACH-000805,0.13259684071827185
ACH-000809,-0.09975489486291483
ACH-000810,-0.13505834975807174
ACH-000811,-0.1672602813978233
ACH-000817,0.07474024316630236
ACH-000819,-0.02127979578818874
ACH-000820,-0.1903741145797027
ACH-000821,-0.029196633189819018
ACH-000822,-0.052367783920254894
ACH-000823,-0.0002953774410376623
ACH-000824,-0.0747406934922641
ACH-000827,-0.05353668575403756
ACH-000829,-0.13605465060802366
ACH-000831,0.07011913716487289
ACH-000832,0.05291461195516043
ACH-000833,-0.22290963994947247
ACH-000834,-0.1138043288544614
ACH-000835,0.06269163961966243
ACH-000836,-0.1433017950058329
ACH-000837,-0.19304138109268945
ACH-000838,-0.084729950608921
ACH-000839,-0.08845571817833905
ACH-000840,-0.3325576390280847
ACH-000841,-0.07829363445494597
ACH-000843,-0.15278203933629728
ACH-000846,-0.08598294495271835
ACH-000847,0.01936782537334918
ACH-000848,-0.06346896370927055
ACH-000849,-0.05823942752644536
ACH-000851,-0.1419084243862663
ACH-000855,0.09174065024542802
ACH-000856,-0.12184347912706907
ACH-000858,-0.20106763970877015
ACH-000859,-0.10046391540730984
ACH-000861,-0.19054648381957984
ACH-000862,-0.05185414048893485
ACH-000865,-0.003419006413368105
ACH-000866,-0.12492952483361525
ACH-000867,-0.11466589058722257
ACH-000869,-0.02099294866029536
ACH-000872,-0.18906321662879386
ACH-000873,-0.15151009919410793
ACH-000876,-0.021428543267910525
ACH-000878,-0.3665732061707636
ACH-000880,-0.12725854965851752
ACH-000881,-0.07701706107744533
ACH-000882,0.035055856127525625
ACH-000884,-0.04395351209532832
ACH-000885,-0.17083069616191496
ACH-000887,-0.0951422877434347
ACH-000889,-0.06241079393698084
ACH-000896,-0.039151948761291834
ACH-000898,-0.05598966055507077
ACH-000900,0.06355802609128791
ACH-000901,-0.08972267999637312
ACH-000905,-0.12068239102774905
ACH-000906,-0.1377116881213956
ACH-000907,-0.041847781991674084
ACH-000910,-0.2582436521389953
ACH-000911,-0.19759287189157976
ACH-000912,-0.1997033357101198
ACH-000913,-0.06330773052281825
ACH-000915,-0.2814996653989749
ACH-000916,-0.6414986627996869
ACH-000917,-0.0889525009246255
ACH-000920,0.13164616862645373
ACH-000921,-0.01784826553866958
ACH-000924,-0.05620256293928168
ACH-000926,-0.09654263121665198
ACH-000928,-0.15014152406941694
ACH-000929,-0.19316733879943326
ACH-000932,0.0031140204218235604
ACH-000935,-0.11115874295384684
ACH-000936,0.09866759898058447
ACH-000937,-0.10446236927131243
ACH-000938,-0.03993895863756528
ACH-000939,-0.1446491358502555
ACH-000941,0.021854099439907345
ACH-000943,-0.181882406135186
ACH-000946,-0.028934429713163894
ACH-000947,-0.17208842800348856
ACH-000948,0.006073120376086177
ACH-000950,-0.018548419691934527
ACH-000953,-0.06472773637267894
ACH-000954,0.08522350741242501
ACH-000957,0.07475528752068264
ACH-000958,-0.06238842002188321
ACH-000960,-0.04374209854660546
ACH-000963,-0.0624346070076576
ACH-000968,0.07131133779700181
ACH-000969,-0.1936081376034539
ACH-000972,-0.08050169635003074
ACH-000973,0.018583348764070737
ACH-000974,0.021737682831832097
ACH-000978,0.051888625593880036
ACH-000984,-0.1346382206415484
ACH-000986,-0.14090714980446356
ACH-000988,-0.05773561985303902
ACH-000993,-0.1290726643710709
ACH-000994,-0.10827732682223974
ACH-000996,0.004157950973409564
ACH-001001,-0.08542084450774455
ACH-001020,-0.3346384108816885
ACH-001028,-0.07049341206473254
ACH-001031,-0.1639687895954611
ACH-001038,-0.1290620675195475
ACH-001048,-0.17890287106081332
ACH-001050,-0.1186604719665576
ACH-001053,-0.30771589230671703
ACH-001054,-0.15280994782770652
ACH-001061,0.02478928601686892
ACH-001067,-0.10745890227622096
ACH-001075,-0.12668361427304484
ACH-001096,-0.2239522564113646
ACH-001111,0.2923656183835568
ACH-001119,-0.043156673368802516
ACH-001128,-0.13238697300762206
ACH-001134,-0.06281523518166357
ACH-001151,-0.08468621603076276
ACH-001163,-0.15195874041481836
ACH-001164,-0.035125924001158375
ACH-001183,-0.048810905359036566
ACH-001192,-0.1314141477645646
ACH-001193,0.11872957388198675
ACH-001196,-0.13824648888143995
ACH-001197,-0.1753648495228325
ACH-001205,-0.3826125675285841
ACH-001211,-0.13743572078521435
ACH-001212,-0.010034315516957356
ACH-001228,0.11602632515124008
ACH-001232,-0.17681129891510816
ACH-001239,-0.014249551999379847
ACH-001270,-0.1672014603902879
ACH-001274,-0.04649080779486898
ACH-001275,-0.1867563966050181
ACH-001277,-0.12700771324329396
ACH-001278,-0.12893777451402852
ACH-001280,-0.15293601852559194
ACH-001283,-0.010879646173659446
ACH-001289,-0.13181118970977776
ACH-001300,-0.2125518722799854
ACH-001301,-0.1479904466602021
ACH-001302,-0.06039178976874456
ACH-001306,-0.14957517168983614
ACH-001318,-0.1235087964316256
ACH-001322,-0.11723454266575198
ACH-001328,-0.22974936525040746
ACH-001332,-0.20575228324936687
ACH-001336,-0.014850465609597322
ACH-001346,-0.09485269188915778
ACH-001353,-0.06267903590721656
ACH-001354,0.03095232063501595
ACH-001367,-0.056825395427666785
ACH-001368,0.0054242571554118605
ACH-001374,-0.324785639355472
ACH-001377,-0.17678613198511758
ACH-001380,-0.06503402339428843
ACH-001391,-0.20014389693135567
ACH-001408,-0.1429087301531324
ACH-001430,0.16246677340254467
ACH-001431,-0.11532783621426634
ACH-001450,-0.115658888748703
ACH-001496,-0.15987565450963956
ACH-001500,-0.07482736631641976
ACH-001523,-0.01263326722311098
ACH-001532,-0.11938005138377256
ACH-001550,-0.15066779305960676
ACH-001552,-0.06552603312419364
ACH-001554,-0.04593435364002837
ACH-001654,-0.2533545443107892
ACH-001735,-0.31790302674274457
ACH-001736,-0.03133337224126966
ACH-001737,-0.12009336308828668
ACH-001740,-0.05759046933359217
ACH-001745,-0.04865099354646857
ACH-001765,-0.08332457602072232
