,TPCN1 (53373)
ACH-000004,0.09510985263574433
ACH-000005,0.09928550812499988
ACH-000007,0.11341985000441365
ACH-000009,-0.01825142702097909
ACH-000011,0.29250000567461537
ACH-000012,0.1389470452413935
ACH-000013,0.1914696352352057
ACH-000014,-0.017184503235909532
ACH-000015,0.08959186008493195
ACH-000017,0.2477963278863903
ACH-000018,0.11767642921121532
ACH-000019,0.118691832719844
ACH-000021,0.04044303575116565
ACH-000022,-0.018871412880849318
ACH-000025,-0.022266379282009856
ACH-000028,0.13315624810660565
ACH-000030,0.16013806771270225
ACH-000035,0.09598963146266193
ACH-000036,0.12404837373187015
ACH-000037,0.23826697210566805
ACH-000039,0.041848011229557634
ACH-000040,0.2193818308575096
ACH-000041,-0.062267816379516915
ACH-000042,0.12703657637053306
ACH-000045,0.04218313456786182
ACH-000047,0.1435554245887594
ACH-000052,-0.03289996999436215
ACH-000053,0.18228282740732035
ACH-000054,0.08762477495956758
ACH-000055,0.11465802888921317
ACH-000060,0.1102115389565286
ACH-000067,-0.052668244032165364
ACH-000070,0.2711658072866576
ACH-000075,0.0669772478089988
ACH-000078,0.19276463977564687
ACH-000082,0.1243593844763556
ACH-000085,-0.12683694432577747
ACH-000086,0.051543384857973766
ACH-000087,-0.04366033908119835
ACH-000092,-0.0994169510687974
ACH-000095,0.16911254284154714
ACH-000097,0.1719958647844692
ACH-000098,0.1171704512258278
ACH-000099,0.15681392360668536
ACH-000108,0.08352868882418983
ACH-000113,0.2360383467590209
ACH-000116,0.1637569425646082
ACH-000118,0.2101646759211428
ACH-000120,0.10758728318123684
ACH-000123,-0.0107502316291973
ACH-000127,0.16852637370125334
ACH-000128,0.1870671970380368
ACH-000132,0.13179584739964165
ACH-000133,0.10417241611302994
ACH-000137,0.1145463454591967
ACH-000138,0.10048985197178156
ACH-000142,0.08552436982301001
ACH-000143,0.2341496064454844
ACH-000146,0.07068861152889733
ACH-000148,0.1014415221928502
ACH-000150,0.11132420306048693
ACH-000152,0.14625026418452391
ACH-000153,0.2077295985194952
ACH-000159,0.26044304994347633
ACH-000160,0.12005982373419825
ACH-000163,0.1637709053825288
ACH-000167,-0.06321707292188405
ACH-000168,0.17445803025208162
ACH-000169,0.05021734443278168
ACH-000178,0.12325010165710157
ACH-000183,0.1261431753843734
ACH-000188,0.0934803482261476
ACH-000189,0.09670720480081614
ACH-000190,0.16777439113189374
ACH-000198,0.2160194887047576
ACH-000203,0.043173532056771706
ACH-000204,-0.25780790344240795
ACH-000206,0.29066501265038863
ACH-000207,0.17533270928799782
ACH-000208,0.19713499483598493
ACH-000210,-0.08365815329330184
ACH-000211,0.104503743700784
ACH-000215,0.06808853435436846
ACH-000221,0.05988399839569136
ACH-000222,0.13171113257364667
ACH-000223,0.1879820570788545
ACH-000226,0.09278561695375537
ACH-000227,0.0697402503254094
ACH-000228,0.16549532790836424
ACH-000231,0.11877696038356772
ACH-000232,0.1483828463217586
ACH-000233,0.18662015697377896
