,SFT2D1 (113402)
ACH-000004,0.11873978790015788
ACH-000005,-0.004078430401422137
ACH-000007,0.05968455486753066
ACH-000009,-0.06540054436217056
ACH-000011,0.07122200249293675
ACH-000012,-0.04557779281593916
ACH-000013,-0.11001296105275764
ACH-000014,-0.1174576446201834
ACH-000015,0.09263060379006242
ACH-000017,-0.16713779771587448
ACH-000018,0.04300367139364853
ACH-000019,0.038388030394835064
ACH-000021,-0.15119496666323892
ACH-000022,0.0873957020532823
ACH-000025,-0.016016181388746217
ACH-000028,0.09115454905958116
ACH-000030,0.05168859173482136
ACH-000035,0.04126972319718708
ACH-000036,0.0012111398234973597
ACH-000037,0.010804088498749505
ACH-000039,0.003113175443835553
ACH-000040,0.03081133732616595
ACH-000041,0.015481862233393881
ACH-000042,-0.058319636618116524
ACH-000045,-0.07373102174267178
ACH-000047,-0.02214897246197208
ACH-000052,0.035684753856023085
ACH-000053,-0.06536357738470848
ACH-000054,0.05302890787697859
ACH-000055,-0.19082438661198733
ACH-000060,-0.04926842639041299
ACH-000067,-0.17891892746941349
ACH-000070,-0.08997331667887667
ACH-000075,-0.023987724552517492
ACH-000078,-0.0948474606359168
ACH-000082,-0.04374246559397885
ACH-000085,0.12649250378687873
ACH-000086,0.07018953909974276
ACH-000087,0.20570654276241476
ACH-000092,-0.008389040495063955
ACH-000095,-0.04369566526753535
ACH-000097,0.07882578094002199
ACH-000098,0.09588302580363378
ACH-000099,-0.00989300827920937
ACH-000108,0.0039128049256714845
ACH-000113,-0.10160266817777153
ACH-000116,-0.05434819504491935
ACH-000118,-0.046924957835783314
ACH-000120,-0.07970457306113282
ACH-000123,0.11643643572087405
ACH-000127,-0.026087751787187512
ACH-000128,0.06616509516325429
ACH-000132,0.0023686260836537037
ACH-000133,-0.09756479189108587
ACH-000137,0.0070642184955064
ACH-000138,-0.0384986634174545
ACH-000142,-0.002394702825365621
ACH-000143,-0.1623141643827337
ACH-000146,0.06256883278663493
ACH-000148,-0.02323326648724345
ACH-000150,-0.138153532537671
ACH-000152,0.0011993215049902427
ACH-000153,-0.007044182068106728
ACH-000159,0.005864576325112134
ACH-000160,-0.0034442289348000322
ACH-000163,-0.0725329819743603
ACH-000167,-0.19837985130200014
ACH-000168,-0.09175771007595074
ACH-000169,-0.06482037022661433
ACH-000178,0.0015250881965518564
ACH-000183,0.009719513991630204
ACH-000188,0.06680522957710575
ACH-000189,-0.06695451485966898
ACH-000190,0.07946369845364615
ACH-000198,0.08706162807169868
ACH-000203,-0.11316392511351135
ACH-000204,0.038600423290507724
ACH-000206,0.013166345794896941
ACH-000207,0.016308820160384246
ACH-000208,0.051081514875691285
ACH-000210,-0.2370234621297077
ACH-000211,-0.132935782630753
ACH-000215,-0.06753662933556884
ACH-000221,-0.1038435384669348
ACH-000222,-0.02282439054194784
ACH-000223,-0.048665747241439385
ACH-000226,0.07688825314331489
ACH-000227,-0.020821377095684667
ACH-000228,-0.09476695902654303
ACH-000231,0.03521187027603346
ACH-000232,-0.04982103047693881
ACH-000233,-0.007249246449573473
ACH-000234,-0.020469224769958917
ACH-000235,-0.01663271635008442
ACH-000237,-0.0735355016685881
ACH-000238,0.023077021899332147
ACH-000242,0.32854392778388675
ACH-000243,0.005989360156524213
ACH-000244,0.18728556043621047
ACH-000246,-0.07463572562028778
ACH-000248,-0.014578826634635585
ACH-000250,-0.04466666538600736
ACH-000251,0.14859556019081685
ACH-000252,-0.15320650600348582
ACH-000253,-0.07475314906131351
ACH-000255,0.09338680482231164
ACH-000256,0.14691236973504945
ACH-000257,0.034779227746505624
ACH-000258,-0.11265943193621646
ACH-000259,-0.055988529513471434
ACH-000260,-0.06542961047430744
ACH-000261,-0.050512087007683365
ACH-000262,-0.1826937047010288
ACH-000263,0.10412086482390492
ACH-000264,0.016059294863009048
ACH-000265,-0.01369873203743104
ACH-000266,-0.13884396021625398
ACH-000272,-0.016355742370558486
ACH-000274,-0.12941130660960778
ACH-000277,-0.062355440199469474
ACH-000278,-0.02220705674217905
ACH-000279,-0.028282159478855432
ACH-000280,-0.03638202470808136
ACH-000281,-0.02589430818623106
ACH-000288,0.027071304930285933
ACH-000291,-0.10048199008557032
ACH-000293,0.07799761283741778
ACH-000294,0.0005864353127112154
ACH-000295,-0.07725771964073873
ACH-000296,-0.11693226256543285
ACH-000302,-0.031951833910446883
ACH-000304,-0.04373199133441004
ACH-000307,-0.013347293152491951
ACH-000308,0.0043268950339972355
ACH-000310,-0.01134802719740224
ACH-000311,-0.06981204061838597
ACH-000312,-0.05414374372063993
ACH-000315,0.2547927830077585
ACH-000316,0.1199573091336029
ACH-000317,-0.04313634971032492
ACH-000318,0.11747246116950967
ACH-000319,-0.18496711480992312
ACH-000320,0.11832333688053732
ACH-000322,0.1724715558732144
ACH-000323,-0.049928367539504886
ACH-000324,-0.15145634548122447
ACH-000329,-0.013981268430491788
ACH-000330,-0.1961983548045751
ACH-000331,-0.042914194145086494
ACH-000332,-0.007029506880371375
ACH-000334,-0.2625587440553729
ACH-000335,0.04999708266671249
ACH-000336,0.2575163730172806
ACH-000337,0.09790377215701644
ACH-000338,-0.5347280432712886
ACH-000339,-0.014628464608439784
ACH-000341,-0.029528428925463767
ACH-000348,-0.09812699213073746
ACH-000350,-0.08897878768597971
ACH-000352,-0.16056100018380232
ACH-000356,-0.04157479038380844
ACH-000361,-0.20082704566250728
ACH-000362,0.011566673449986657
ACH-000363,-0.09638607377378662
ACH-000364,-0.2077673987873432
ACH-000365,-0.0022873959372248977
ACH-000366,0.005716444316570363
ACH-000368,-0.03191545791612944
ACH-000374,0.10077399068388196
ACH-000375,-0.08682399544159843
ACH-000376,-0.038617803729544285
ACH-000381,0.10002273381528508
ACH-000383,-0.06578973203496648
ACH-000387,0.010229142743699642
ACH-000389,-0.08330582006026971
ACH-000390,-0.0859552831959435
ACH-000393,-0.019742483000092573
ACH-000395,-0.060278832616676464
ACH-000396,-0.06818182443171777
ACH-000397,-0.0669078052386276
ACH-000401,0.1248512117440538
ACH-000402,0.12495542292742648
ACH-000403,0.019522584690395518
ACH-000404,-0.05398904134977316
ACH-000406,-0.048814255435728204
ACH-000407,-0.025387545912618697
ACH-000408,-0.013803578963649988
ACH-000410,-0.04495150039435957
ACH-000411,0.12198216645538824
ACH-000414,-0.01970388152647604
ACH-000415,-0.14205653877758406
ACH-000416,-0.015156727679855382
ACH-000420,-0.09035302529725536
ACH-000421,0.017565590463220256
ACH-000424,0.04921218333694159
ACH-000425,-0.007143154161232734
ACH-000426,0.03922964917913066
ACH-000427,-0.12328324765865555
ACH-000433,0.03861471363237397
ACH-000435,0.026014187603741468
ACH-000436,-0.02999590651446774
ACH-000444,-0.005561675013497662
ACH-000445,-0.20659365229482135
ACH-000448,-0.023539458791340912
ACH-000450,-0.04593423241433403
ACH-000452,-0.11903402322375255
ACH-000454,-0.12639463464960635
ACH-000458,-0.1012536108534082
ACH-000459,0.02158332233893464
ACH-000460,-0.08045296810013276
ACH-000461,-0.1164542389443748
ACH-000463,-0.17242121558513232
ACH-000464,-0.07399755601484334
ACH-000466,-0.02382401207122915
ACH-000467,0.028756261273772024
ACH-000468,-0.0675407063110823
ACH-000469,-0.11195911383770596
ACH-000470,-0.08474203954875788
ACH-000471,-0.0054712552303958
ACH-000472,0.006212853938778582
ACH-000473,0.010174450518256007
ACH-000475,-0.02293102557081372
ACH-000476,0.014368339258597929
ACH-000477,-0.004424185558955436
ACH-000479,0.018209060196039982
ACH-000480,0.04931855341968935
ACH-000481,-0.07701649306471213
ACH-000483,-0.061463811634592164
ACH-000484,0.12287804331068065
ACH-000485,-0.11134023769191796
ACH-000486,-0.09902771274894064
ACH-000487,-0.1963279982056419
ACH-000488,-0.04501435044629099
ACH-000490,-0.04579062464303352
ACH-000491,0.0910738275098707
ACH-000495,-0.028492013005500708
ACH-000496,-0.09744726954613027
ACH-000499,-0.06507795219277382
ACH-000500,-0.044456106808019584
ACH-000502,-0.061020000855532074
ACH-000503,0.1451022172218319
ACH-000505,-0.09948598887141273
ACH-000507,-0.006723010553649284
ACH-000510,0.012830960307652085
ACH-000511,-0.1154841701486969
ACH-000512,-0.13701098092981015
ACH-000516,-0.06858414701420752
ACH-000517,-0.0012312683146992074
ACH-000518,0.05953863268476576
ACH-000520,-0.11887634904247285
ACH-000521,0.036007361281216184
ACH-000522,-0.04588622678191523
ACH-000524,-0.056432330766160665
ACH-000527,-0.06506070738054641
ACH-000528,-0.03216070597266543
ACH-000537,-0.03651326444233432
