,OR4K1 (79544)
ACH-000004,-0.363722512640286
ACH-000005,-0.5129897580454748
ACH-000007,-0.293799596714951
ACH-000009,-0.5386043490527109
ACH-000011,-0.4352094906259026
ACH-000012,-0.5488733878590553
ACH-000013,-0.45662118575704796
ACH-000014,-0.368705347646671
ACH-000015,-0.2972191654074139
ACH-000017,-0.6266266787017459
ACH-000018,-0.27543961967032
ACH-000019,-0.40568284536780586
ACH-000021,-0.3834977382312997
ACH-000022,-0.5049668707720649
ACH-000025,-0.4112191517743202
ACH-000028,-0.4358433295558571
ACH-000030,-0.2530284068001069
ACH-000035,-0.4225080801330981
ACH-000036,-0.4790758585888232
ACH-000037,-0.5523236446163355
ACH-000039,-0.4676933524959184
ACH-000040,-0.4168433473111944
ACH-000041,-0.2596640347763302
ACH-000042,-0.3824487217965456
ACH-000045,-0.4700167203141385
ACH-000047,-0.4489211657770738
ACH-000052,-0.5162311362794973
ACH-000053,-0.4679643234083921
ACH-000054,-0.4421554161848458
ACH-000055,-0.3670041322605646
ACH-000060,-0.5443911343545189
ACH-000067,-0.3355164235418513
ACH-000070,-0.5155398576821726
ACH-000075,-0.4229827062730315
ACH-000078,-0.38967404668618827
ACH-000082,-0.4535830152309855
ACH-000085,-0.302116144133737
ACH-000086,-0.2830773342996965
ACH-000087,-0.395599683527461
ACH-000092,-0.41775902412126104
ACH-000095,-0.4766104793404374
ACH-000097,-0.4386573330847883
ACH-000098,-0.3593935178174841
ACH-000099,-0.4997182386736424
ACH-000108,-0.4395729960853548
ACH-000113,-0.6520857853855111
ACH-000116,-0.4689388113530704
ACH-000118,-0.4798013650072871
ACH-000120,-0.24060789876354494
ACH-000123,-0.3927334824550348
ACH-000127,-0.4768691233904052
ACH-000128,-0.4456756137780803
ACH-000132,-0.35986782103010223
ACH-000133,-0.4652170266235087
ACH-000137,-0.3054766450877556
ACH-000138,-0.4031999287253464
ACH-000142,-0.3276099223804144
ACH-000143,-0.6710012815071347
ACH-000146,-0.4641503163717816
ACH-000148,-0.4692601503215
ACH-000150,-0.18613680876555067
ACH-000152,-0.502299953248187
ACH-000153,-0.4575430954165691
ACH-000159,-0.5522833557495135
ACH-000160,-0.3745088657667301
ACH-000163,-0.3126234361045924
ACH-000167,-0.3221733712234737
ACH-000168,-0.28379671322759165
ACH-000169,-0.5410195996360435
ACH-000178,-0.2952473491920629
ACH-000183,-0.5445070336573917
ACH-000188,-0.5927543247260422
ACH-000189,-0.4672461602949356
ACH-000190,-0.4877609040937606
ACH-000198,-0.4516697672558509
ACH-000203,-0.3517870720388764
ACH-000204,-0.5167121893263701
ACH-000206,-0.41470321448646985
ACH-000207,-0.34703931609458416
ACH-000208,-0.3185508816707833
ACH-000210,-0.3460295127328181
ACH-000211,-0.4906804513430879
ACH-000215,-0.4049567690014
ACH-000221,-0.5275549687752449
ACH-000222,-0.3989244798286691
ACH-000223,-0.5177315417928389
ACH-000226,-0.4852538757255626
ACH-000227,-0.2765277177833277
ACH-000228,-0.5214250999643038
ACH-000231,-0.3723092824243456
ACH-000232,-0.5317081281584558
ACH-000233,-0.5376862162668671
ACH-000234,-0.4811993303480139
ACH-000235,-0.3326236164156196
ACH-000237,-0.2345025113715253
ACH-000238,-0.3837113548234756
ACH-000242,-0.3006034648060204
ACH-000243,-0.3790998769579556
ACH-000244,-0.3772882838395768
ACH-000246,-0.5118063189989893
ACH-000248,-0.5569419585609421
ACH-000250,-0.3505135303547226
ACH-000251,-0.3917798951595791
ACH-000252,-0.6849863938446589
ACH-000253,-0.3954028731962442
ACH-000255,-0.2841441902611293
ACH-000256,-0.5029025355452725
ACH-000257,-0.8509966841726643
ACH-000258,-0.5907213101678023
ACH-000259,-0.3608784872453505
ACH-000260,-0.4420819503931856
ACH-000261,-0.4044508375501051
ACH-000262,-0.4034536128871049
ACH-000263,-0.2505977193748569
ACH-000264,-0.5255960698944906
ACH-000265,-0.45784604811206
ACH-000266,-0.4641179169064469
ACH-000272,-0.4813705166852542
ACH-000274,-0.3205331323719842
