,REM1 (28954)
ACH-000004,-0.36474113800064173
ACH-000005,-0.7768174267316427
ACH-000007,-0.10076071707440816
ACH-000009,-0.08583879143851351
ACH-000011,-0.030039760748340288
ACH-000012,-0.048282547579742256
ACH-000013,0.12229952479354278
ACH-000014,-0.1324889340957163
ACH-000015,-0.13852222877409415
ACH-000017,-0.02217898404818584
ACH-000018,-0.06979858164049572
ACH-000019,-0.038308898590934566
ACH-000021,-0.10268214487073532
ACH-000022,-0.059789528086882
ACH-000025,-0.2870991315051961
ACH-000028,-0.04419020055753844
ACH-000030,-0.13970871423681647
ACH-000035,-0.12136529766575935
ACH-000036,-0.13894778705408042
ACH-000037,0.008761421432400742
ACH-000039,-0.2105498039525509
ACH-000040,-0.01204007163871023
ACH-000041,0.006313355858070586
ACH-000042,-0.09213458141531808
ACH-000045,-0.19014187828823573
ACH-000047,0.04216378238911273
ACH-000052,-0.0508288919173345
ACH-000053,-0.05227694464143296
ACH-000054,-0.038546560332507834
ACH-000055,-0.19823641576161327
ACH-000060,-0.14305202757353944
ACH-000067,-0.2427212245435713
ACH-000070,-0.0042123787905359285
ACH-000075,0.0579295266437692
ACH-000078,-0.1448734526285688
ACH-000082,0.001758959558042483
ACH-000085,-0.0835791911056242
ACH-000086,-0.07901323622145738
ACH-000087,0.08806162026052243
ACH-000092,-0.10227315601350467
ACH-000095,-0.005550451942610688
ACH-000097,-0.04446611119876498
ACH-000098,0.038920182634766515
ACH-000099,-0.019159334635889428
ACH-000108,-0.2804666830163723
ACH-000113,-0.00694039027028767
ACH-000116,-0.11114439336190014
ACH-000118,-0.06636843968637084
ACH-000120,0.08764544083305174
ACH-000123,-0.13558894411508024
ACH-000127,-0.02006782677975241
ACH-000128,-0.017100295989788922
ACH-000132,-0.020646595651888682
ACH-000133,-0.07066052419825629
ACH-000137,-0.005307904959672138
ACH-000138,-0.06819160883406758
ACH-000142,0.02964477218910312
ACH-000143,0.05956408357855233
ACH-000146,-0.08702009008417927
ACH-000148,0.05569627207355909
ACH-000150,0.015188192888520472
ACH-000152,-0.05641301898422577
ACH-000153,-0.2186089787764985
ACH-000159,0.11870842396277265
ACH-000160,-0.059346316978381525
ACH-000163,-0.21023770824445626
ACH-000167,-0.18460117492122888
ACH-000168,-0.07153875317148063
ACH-000169,-0.005233712046701455
ACH-000178,-0.08641868218801782
ACH-000183,0.14551491520408968
ACH-000188,-0.18795468467888804
ACH-000189,-0.1661253321627799
ACH-000190,0.02402967006630541
ACH-000198,-0.06948027904157697
ACH-000203,0.24738792539380636
ACH-000204,-0.01772140725503591
ACH-000206,0.0425178852829777
ACH-000207,-0.1874680073104848
ACH-000208,0.1601791158323678
ACH-000210,-0.081380656059915
ACH-000211,0.052611595372680085
ACH-000215,-0.04328822932673888
ACH-000221,-0.05501362826701499
ACH-000222,-0.17007443656922894
ACH-000223,-0.03444016379097368
ACH-000226,0.08920154248132024
ACH-000227,-0.0985093009130917
ACH-000228,-0.26519177736698474
ACH-000231,-0.10473984651306856
ACH-000232,-0.022755887082030718
ACH-000233,-0.12290574672643355
ACH-000234,-0.2908450236609435
ACH-000235,-0.03740405051777956
ACH-000237,0.059741609049091315
ACH-000238,-0.11316382266520195
ACH-000242,0.12073882980024694
ACH-000243,-0.05900241932544512
ACH-000244,-0.002330126368185437
ACH-000246,-0.09988686041108068
ACH-000248,-0.017961857221485873
ACH-000250,-0.030132221620528612
ACH-000251,0.27644221905893024
ACH-000252,-0.20665480498332794
ACH-000253,-0.11216882442490964
ACH-000255,0.00743378627164193
ACH-000256,-0.02433837655689068
ACH-000257,0.08244605560282135
ACH-000258,0.04359947874370103
ACH-000259,-0.0865190701682519
ACH-000260,-0.11659574363445173
ACH-000261,-0.08763794105176291
ACH-000262,-0.371779956932818
ACH-000263,-0.06770558680768872
ACH-000264,-0.02707348099480428
ACH-000265,-0.1384322922339009
ACH-000266,-0.03891132756613483
ACH-000272,-0.09497480072746313
ACH-000274,-0.09712314588558188
ACH-000277,-0.05782994344592519
ACH-000278,-0.03142627155358175
ACH-000279,-0.05057769304852161
ACH-000280,-0.21807927375304734
ACH-000281,0.08651302699539241
ACH-000288,0.01247787739267002
ACH-000291,-0.13117586533823622
ACH-000293,0.2007602580259633
ACH-000294,-0.03484807751273318
ACH-000295,-0.0020838910874722105
ACH-000296,-0.15446059291462813
ACH-000302,-0.16821310039869433
ACH-000304,0.3000768785949904
ACH-000307,-0.0011529984392548815
ACH-000308,-0.028912855838526756
ACH-000310,0.039821234413876236
ACH-000311,0.07959175004252587
ACH-000312,-0.12476545542886762
ACH-000315,0.15566126533935476
ACH-000316,-0.1229636736490878
ACH-000317,-0.08457483822723096
ACH-000318,-0.06318319723935549
ACH-000319,0.02654727920929236
ACH-000320,-0.0409351967642442
ACH-000322,0.09255247676130764
ACH-000323,0.1917979143856619
ACH-000324,0.0647209569282474
ACH-000329,-0.13323029692185073
ACH-000330,-0.18688862085515653
ACH-000331,-0.0018139170929160466
ACH-000332,0.012543515471990526
ACH-000334,-0.0925766199008846
ACH-000335,0.1512664738756893
ACH-000336,0.21743015339569652
ACH-000337,-0.15563586055370446
ACH-000338,-0.6365808940647352
ACH-000339,0.0661799282077781
ACH-000341,-0.17679757613858718
ACH-000348,-0.045216743546766885
ACH-000350,-0.146492589726577
ACH-000352,-0.10381690523984123
ACH-000356,-0.03783432191110082
ACH-000361,-0.308939113439284
ACH-000362,-0.15441726092612598
ACH-000363,-0.06491864786158516
ACH-000364,0.1403046278601529
ACH-000365,-0.0952101784373554
ACH-000366,-0.00991305157949096
ACH-000368,-0.09244932005556787
ACH-000374,-0.14104247901406014
ACH-000375,-0.15087093501171278
ACH-000376,-0.094111027335419
ACH-000381,-0.058224680745165174
ACH-000383,-0.09588071556706873
ACH-000387,-0.15349570946089225
ACH-000389,0.026462180846458
ACH-000390,0.11132162983023744
ACH-000393,0.03695118901071412
ACH-000395,-0.09268317711142117
ACH-000396,0.21883398977251287
ACH-000397,0.053147830633886686
ACH-000401,-0.17217934985822073
ACH-000402,-0.1543945605696595
ACH-000403,-0.07355900588948988
ACH-000404,0.04947426880518047
ACH-000406,-0.009152562850910864
ACH-000407,-0.08249089196356399
ACH-000408,0.003544088545305064
ACH-000410,0.058150369058859536
ACH-000411,0.13325177402219845
ACH-000414,-0.10814886765829462
ACH-000415,-0.0268529239142217
ACH-000416,0.062037479650983
ACH-000420,-0.09918838461601226
ACH-000421,-0.16650130736244398
ACH-000424,-0.3020657313833467
ACH-000425,0.032536536318887616
ACH-000426,0.050111154497437416
ACH-000427,-0.196330031063294
ACH-000433,-0.10616853617047196
ACH-000435,-0.37046008692222615
ACH-000436,-0.0024732347618180465
ACH-000444,-0.00016148864557321378
ACH-000445,-0.1137320951737246
ACH-000448,-0.0791474336897682
ACH-000450,-0.2679272169002166
ACH-000452,-0.021964232050128086
ACH-000454,0.0002406186754850415
ACH-000458,-0.0012258427248482994
ACH-000459,-0.2836601025074331
ACH-000460,0.0029713953643402727
ACH-000461,-0.0202220075572709
ACH-000463,0.037194924385291324
ACH-000464,-0.008750112184741445
ACH-000466,-0.04225669345994355
ACH-000467,-0.12728364322695893
ACH-000468,-0.22044102819385733
ACH-000469,0.02061918947377405
ACH-000470,-0.06934131842691696
ACH-000471,-0.07543171296673094
ACH-000472,0.037396046322594106
ACH-000473,0.07838646617629047
ACH-000475,-0.10199843721966943
ACH-000476,-0.04923046348502195
ACH-000477,0.08613993264400596
ACH-000479,0.0049514395797039855
ACH-000480,-0.10566845872154314
ACH-000481,-0.17618735015947307
ACH-000483,-0.09791199528245352
ACH-000484,0.015289208783368185
ACH-000485,-0.10780744590413052
ACH-000486,-0.004199553369567347
ACH-000487,-0.06332682244274576
ACH-000488,-0.06591971531085677
ACH-000490,0.012280948324005012
ACH-000491,0.059711967172875476
ACH-000495,0.037598146167520434
ACH-000496,-0.1810611009312776
ACH-000499,-0.013153057190773323
ACH-000500,-0.2720813219960759
ACH-000502,0.0013048920746877484
ACH-000503,0.1032766661959848
ACH-000505,-0.0377607522021162
ACH-000507,-0.010269967650933418
ACH-000510,-0.12257877451159208
ACH-000511,-0.08657063956690612
ACH-000512,0.009187303752744434
ACH-000516,-0.028598909483439558
ACH-000517,-0.005596937176443772
ACH-000518,0.06365031507425807
ACH-000520,-0.09762172120396184
ACH-000521,-0.07008347863427036
ACH-000522,-0.008077635258707156
ACH-000524,-0.09552948481671727
ACH-000527,-0.10600756836755587
ACH-000528,0.04619496209270388
ACH-000537,-0.282337811895
ACH-000541,-0.12183954129652035
ACH-000542,0.0318499091538192
ACH-000544,-0.08897730933802456
ACH-000545,-0.058845800727725425
ACH-000547,-0.29095194244459843
ACH-000548,0.04897576472454796
ACH-000549,-0.06473257566026107
ACH-000550,-0.058186163212797126
ACH-000552,-0.06922755222576223
ACH-000556,0.034760120573847704
ACH-000557,-0.2896122631625003
ACH-000569,-0.09093150034945212
ACH-000570,-0.13302833198241307
ACH-000571,0.06820047201471982
ACH-000573,-0.06582654904151035
ACH-000576,-0.03366814129057232
ACH-000579,0.051323204592500414
ACH-000580,-0.0430641359286907
ACH-000584,0.0747266996898727
ACH-000585,0.0005051474160954745
ACH-000588,-0.15931157268344567
ACH-000589,-0.144632375913381
ACH-000591,-0.08688300633360073
ACH-000593,-0.07705264862829839
ACH-000600,-0.055141464338204924
ACH-000601,0.0038876624535665897
ACH-000605,-0.06872393560698796
ACH-000606,-0.04370696581936963
ACH-000608,-0.20340636402288947
ACH-000614,-0.06284428998327768
ACH-000616,0.08271803963076277
ACH-000618,-0.1666214514002334
ACH-000619,-0.018611459893543042
ACH-000620,-0.0019191243893554653
ACH-000621,0.06521950578609621
ACH-000622,-0.12088617964316985
ACH-000623,-0.0757165899425389
ACH-000624,0.03136642965079914
ACH-000627,-0.07798472475283913
ACH-000630,0.03019310305033828
ACH-000631,-0.1279766600160174
ACH-000632,-0.009758613165811648
ACH-000633,-0.18672778830246325
ACH-000637,0.113922615672934
ACH-000638,-0.13772124884772327
ACH-000646,0.10738561791343874
ACH-000647,0.02026098500293053
ACH-000648,-0.13250202145633674
ACH-000649,-0.0035829403804410413
ACH-000651,0.005349291223601545
ACH-000652,-0.020042161830807405
ACH-000653,0.044578840310949316
ACH-000657,-0.11047335606038457
ACH-000658,-0.0649837028513985
ACH-000661,-0.11831213442259698
ACH-000662,-0.15707172849215065
ACH-000663,-0.2070401037184781
ACH-000665,-0.17065197579190394
ACH-000671,-0.13475366613720294
ACH-000672,0.035413972251572445
ACH-000673,0.04133838244377603
ACH-000676,-0.006641027478982918
ACH-000677,-0.047724655031733364
ACH-000681,-0.11865401693547695
ACH-000683,-0.08394319196820041
ACH-000684,0.007740812586936804
ACH-000688,-0.10946231988293152
ACH-000693,0.010658148233181236
ACH-000694,-0.0065241935182982205
ACH-000695,0.046552352297770896
ACH-000696,-0.04866028809126347
ACH-000697,0.16236970823671146
ACH-000699,-0.02826689785905848
ACH-000701,-0.052259522158757815
ACH-000706,0.038311299157078406
ACH-000711,0.11116741704151692
ACH-000713,-0.15992604947687045
ACH-000714,-0.07126484242704834
ACH-000718,-0.2906823853217277
ACH-000720,-0.040421085917693
ACH-000721,-0.035496145661178057
ACH-000724,-0.2974787853481227
ACH-000725,-0.04989090079963476
ACH-000732,-0.05198723232662708
ACH-000734,-0.002384379579831028
ACH-000735,-0.0998891561635802
ACH-000736,-0.0755440742669209
ACH-000738,0.01658976436840925
ACH-000746,-0.2289977882431611
ACH-000747,-0.17326635818351352
ACH-000748,0.04064263364439412
ACH-000753,0.04185052094213645
ACH-000756,-0.03176339320463998
ACH-000757,-0.08378079005152515
ACH-000758,-0.1574488009159136
ACH-000760,-0.014819076100577337
ACH-000762,0.04658288062145422
ACH-000763,0.00710813676698901
ACH-000764,-0.02687343694007896
ACH-000765,0.11357906930615018
ACH-000766,-0.07637304056635749
ACH-000767,-0.15825611178636398
ACH-000768,-0.0646158356253493
ACH-000769,-0.04134231205380234
ACH-000770,-0.04125972751725589
ACH-000771,0.010583297804072331
ACH-000773,-0.011077042727817446
ACH-000776,-0.004353098843266482
ACH-000777,0.05670964736764635
ACH-000778,-0.14506820948180285
ACH-000781,-0.09309719054915863
ACH-000782,-0.10570345612262676
ACH-000783,0.03506821241727449
ACH-000784,-0.11741947199479445
ACH-000785,0.03083185625222502
ACH-000787,-0.09899851084021613
ACH-000788,-0.0709049864462079
ACH-000791,-0.0723724506492786
ACH-000792,-0.018225151729454752
ACH-000794,0.01973065758593024
ACH-000796,-0.03353745939677639
ACH-000798,-0.052601785536689566
ACH-000799,0.09317678401336256
ACH-000800,0.011436217417071242
ACH-000802,-0.05506657821485575
ACH-000804,0.1622996224574451
ACH-000805,-0.04081997553781045
ACH-000809,-0.08440982256935503
ACH-000810,0.1708101630337883
ACH-000811,-0.06693172109918538
ACH-000817,0.0966590660097309
ACH-000819,-0.03399513166902927
ACH-000820,-0.048225578388525
ACH-000821,-0.13821968827407244
ACH-000822,0.020382867777169016
ACH-000823,-0.22089606978958226
ACH-000824,0.16592301177405094
ACH-000827,0.03224880654095684
ACH-000829,-0.1874624573746014
ACH-000831,0.023847101999800512
ACH-000832,-0.06382435333721034
ACH-000833,-0.09302680925569663
ACH-000834,-0.10075862484328074
ACH-000835,0.023237987803629682
ACH-000836,-0.09820500277428812
ACH-000837,-0.07175822161832958
ACH-000838,0.003473576242382415
ACH-000839,-0.06081752776640894
ACH-000840,0.10825823705802054
ACH-000841,-0.10940185286785307
ACH-000843,-0.05092934582196646
ACH-000846,-0.029489323475250517
ACH-000847,-0.06332626753610786
ACH-000848,-0.0514204228536809
ACH-000849,0.06978525525149677
ACH-000851,-0.1959461185885224
ACH-000855,0.07660345260899208
ACH-000856,-0.03455013197758515
ACH-000858,-0.04915352849072808
ACH-000859,-0.19773913536022567
ACH-000861,-0.007247863829010886
ACH-000862,-0.0029292162741525306
ACH-000865,0.00134131197551409
ACH-000866,-0.06596033332027715
ACH-000867,-0.02944085022050026
ACH-000869,0.046016746632003135
ACH-000872,0.10761379153643873
ACH-000873,-0.029756892623340636
ACH-000876,-0.11279131944197596
ACH-000878,-0.3176061921627764
ACH-000880,-0.3031237966750984
ACH-000881,-0.01725575232192582
ACH-000882,-0.0674640847315084
ACH-000884,0.09531475539521256
ACH-000885,-0.18062586185317692
ACH-000887,0.02536396731577205
ACH-000889,0.12965455648431445
ACH-000896,0.016935212661653678
ACH-000898,-0.07023427796503892
ACH-000900,-0.09919489512462368
ACH-000901,-0.08632180673359774
ACH-000905,-0.06568910766480231
ACH-000906,0.03750960715902917
ACH-000907,-0.0743769741989343
ACH-000910,-0.05657111674917436
ACH-000911,-0.1777397393837561
ACH-000912,-0.10469840647156722
ACH-000913,-0.143363783216422
ACH-000915,-0.07713402380369913
ACH-000916,0.8777928822480368
ACH-000917,-0.08422783048564021
ACH-000920,0.011766229719699477
