,YPEL5 (51646)
ACH-000004,-0.4528742255692236
ACH-000005,-0.7271310255563699
ACH-000007,-0.7113763068886179
ACH-000009,-0.3148225940485283
ACH-000011,-0.7483328917134887
ACH-000012,-0.6911391256401692
ACH-000013,-1.1024145421749654
ACH-000014,-0.4611405824448122
ACH-000015,-0.4595177749300618
ACH-000017,-1.0748924764032193
ACH-000018,-0.7280706221116705
ACH-000019,-1.0320955443523927
ACH-000021,-0.3703728633967196
ACH-000022,-0.14184598224134107
ACH-000025,-0.5188746559885411
ACH-000028,-1.0182262022161148
ACH-000030,-1.1050846342324798
ACH-000035,-0.6898277640436657
ACH-000036,-0.8594570521269006
ACH-000037,-0.4616443575375471
ACH-000039,-0.8637576050593537
ACH-000040,-0.7337901535103074
ACH-000041,-0.7711150251848322
ACH-000042,-0.8908756394199298
ACH-000045,-0.7153337178862784
ACH-000047,-0.9586536394609284
ACH-000052,-0.7259882136772808
ACH-000053,0.07916322644599615
ACH-000054,-0.7059146981564633
ACH-000055,-0.4876616541384309
ACH-000060,-0.8998956268558358
ACH-000067,-1.0468142479017204
ACH-000070,-1.0955012784924072
ACH-000075,-0.41845531850963696
ACH-000078,-0.5287460788267777
ACH-000082,-1.3334114695585937
ACH-000085,-1.0191234175420216
ACH-000086,-0.6159141906252605
ACH-000087,-0.3187501996021164
ACH-000092,-1.0116891037835054
ACH-000095,-0.6445491888563349
ACH-000097,-1.2175141927197903
ACH-000098,-0.7598011045732393
ACH-000099,-0.6756590885380385
ACH-000108,-0.8541658082536441
ACH-000113,-0.8654263223330076
ACH-000116,-0.9535617645230752
ACH-000118,-0.9174000235927006
ACH-000120,-0.6792367001554414
ACH-000123,-0.6844406858953495
ACH-000127,-0.4922286896719832
ACH-000128,-0.6383716688693601
ACH-000132,-0.26029608155592104
ACH-000133,-1.1115845343880402
ACH-000137,-0.7616249897680265
ACH-000138,-0.6011340691705962
ACH-000142,-0.7449109375169124
ACH-000143,-0.7474588207371184
ACH-000146,-0.5559086777569067
ACH-000148,-0.5408877886335967
ACH-000150,-0.7365968371768914
ACH-000152,-0.7852637052222784
ACH-000153,-0.5515389112380513
ACH-000159,-0.4767895223386234
ACH-000160,-0.19632909963910888
ACH-000163,-0.3898953472740709
ACH-000167,-0.8328911201935141
ACH-000168,-0.26806852987584145
ACH-000169,-0.3902042496812769
ACH-000178,-0.9173872142998136
ACH-000183,-0.6974091359286455
ACH-000188,-0.5911431958363121
ACH-000189,-0.6625175696445369
ACH-000190,-0.5892073545945211
ACH-000198,-0.3305227194522543
ACH-000203,-0.58216828660478
ACH-000204,-0.6478457268322851
ACH-000206,-0.3100518412526302
ACH-000207,-0.6120792295173948
ACH-000208,-0.4272995054341109
ACH-000210,-0.29776334288874234
ACH-000211,-0.8270504061267872
ACH-000215,-0.5472199080836441
ACH-000221,-0.20395658736098865
ACH-000222,-0.8685568793346676
ACH-000223,-0.8326769699945435
ACH-000226,-0.5006326225445353
ACH-000227,-0.18470172183528225
ACH-000228,-0.7662905041476623
ACH-000231,-0.9434168740254012
ACH-000232,-0.7048233008622068
ACH-000233,-0.3732523327557283
ACH-000234,-0.6917588146780708
ACH-000235,-0.9139271258652454
ACH-000237,-0.858200216326665
ACH-000238,-0.7953141762876486
ACH-000242,-1.1240237934047963
ACH-000243,-0.8755483910153046
ACH-000244,-0.3716534296280408
ACH-000246,-0.9319257282517428
ACH-000248,-1.0977135634937214
ACH-000250,-0.4615005556246153
ACH-000251,-0.87385163927993
ACH-000252,-0.5121343402249078
ACH-000253,-0.9647348696917428
ACH-000255,-0.8397349217733882
ACH-000256,-0.6653623847585303
ACH-000257,-0.14543304901281168
ACH-000258,-0.8801916184524418
ACH-000259,-0.8290462771991947
ACH-000260,-0.6974724962444394
ACH-000261,-0.5444314998648794
ACH-000262,-0.6487475651580201
ACH-000263,-1.0236936951232094
ACH-000264,-0.8441782839030437
ACH-000265,-0.3320910396339877
ACH-000266,-1.0011727452745496
ACH-000272,-0.8183605235435047
ACH-000274,-0.8698899530071629
ACH-000277,-0.6824669241656655
ACH-000278,-0.5871390044078972
ACH-000279,-0.4437586521173764
ACH-000280,-0.6169302768713099
ACH-000281,-0.8618990148469127
ACH-000288,-0.943439199851596
ACH-000291,-0.44355221596191263
ACH-000293,-0.9966687926214599
ACH-000294,-0.3280134291254982
ACH-000295,-0.22755173846321275
ACH-000296,-0.3867654998544617
ACH-000302,-0.9100322051134944
ACH-000304,-1.1934863066391348
ACH-000307,-0.9817961594254622
ACH-000308,-0.8702486047274638
ACH-000310,-0.3749108188144069
ACH-000311,-0.686273355634663
ACH-000312,-0.7164441630385744
ACH-000315,-0.2661926722218265
ACH-000316,-0.3764292198979122
ACH-000317,-0.735661319950236
ACH-000318,-0.6852963040943657
ACH-000319,-0.6039535349111155
ACH-000320,-0.5711143871192028
ACH-000322,-0.6089966873443984
ACH-000323,-0.3644791592153164
ACH-000324,-0.5102861285068195
ACH-000329,-0.043961184243414886
ACH-000330,-0.9926990448585626
ACH-000331,-0.9585865405008722
ACH-000332,-0.3817400502250013
ACH-000334,-1.3964902900002871
ACH-000335,-0.6215101800987243
ACH-000336,-0.5924547793419611
ACH-000337,-0.6400134066250313
ACH-000338,-0.4043754790322743
ACH-000339,-0.29414981788828515
ACH-000341,-0.2775309388669117
ACH-000348,-0.6168804319454313
ACH-000350,-1.2037842132066991
ACH-000352,-1.0093031897572926
ACH-000356,-0.9102107547361484
ACH-000361,-0.3809015557274418
ACH-000362,-0.1235795526810576
ACH-000363,-0.9063684610996072
ACH-000364,-0.7029388252441814
ACH-000365,-0.8169014449982591
ACH-000366,-0.955187190087235
ACH-000368,-0.9971671461743272
ACH-000374,-0.6459032793819119
ACH-000375,-0.7481864676832005
ACH-000376,-0.6419271918421264
ACH-000381,-0.4179118778748152
ACH-000383,-0.4551236746855248
ACH-000387,-0.3148634188707907
ACH-000389,-0.2405505610731017
ACH-000390,-0.4511304005454782
ACH-000393,-0.43360918004504384
ACH-000395,-0.7754807262198607
ACH-000396,-1.005036038628991
ACH-000397,-1.243470709261403
ACH-000401,-0.9147847740997108
ACH-000402,-0.363395823002495
ACH-000403,-1.0805423325522718
ACH-000404,-0.7032763482908063
ACH-000406,-0.21444202748539826
ACH-000407,-0.22600489897351386
ACH-000408,-0.7203204785692242
ACH-000410,-0.9054673355422572
ACH-000411,-0.6807762941938443
ACH-000414,-0.6519854081606407
ACH-000415,-0.3948044324045553
ACH-000416,-0.8404562125925654
ACH-000420,-0.3878544335205392
ACH-000421,-0.5244794726503952
ACH-000424,-0.5513519194913359
ACH-000425,-0.9096849249422292
ACH-000426,-0.6295574266148035
ACH-000427,-1.0088466930366418
ACH-000433,-0.6519989780913462
ACH-000435,-0.7698783496598343
ACH-000436,-0.7366777274077816
ACH-000444,-0.4505500746978364
ACH-000445,-0.5376690499524499
ACH-000448,-1.0555217231599665
ACH-000450,-0.7889766461252912
ACH-000452,-0.6828492124259301
ACH-000454,-0.7180427774360076
ACH-000458,-0.5298289616516397
ACH-000459,-0.9259491743803898
ACH-000460,-1.1636599979685214
ACH-000461,-0.5172841849400116
ACH-000463,-0.5116234823080804
ACH-000464,-0.7681649629332703
ACH-000466,-0.8852004324908511
ACH-000467,-0.952801516513673
ACH-000468,-0.8977695061708855
ACH-000469,-0.7100492153332651
ACH-000470,-0.5893182608929773
ACH-000471,-0.16641227768636735
ACH-000472,-0.4090926794735408
ACH-000473,-0.8656962679518331
ACH-000475,-0.71425186583063
ACH-000476,-0.6464320445144863
ACH-000477,-0.6046972254553363
ACH-000479,-0.3930876804885354
ACH-000480,-0.4928618492525829
ACH-000481,-0.10061584550134456
ACH-000483,-0.9073998060036472
ACH-000484,0.26416752752454925
ACH-000485,-0.8727323494190377
ACH-000486,-0.7602627049253936
ACH-000487,-0.7277742208675183
ACH-000488,-0.7849387267582263
ACH-000490,-0.7360495529534493
ACH-000491,-0.6241437494799535
ACH-000495,-0.6804310291329232
ACH-000496,-0.7478369869920325
ACH-000499,-0.5244877188248089
ACH-000500,-0.5301523681289853
ACH-000502,-0.6684009538823765
ACH-000503,-0.4070927147092697
ACH-000505,-0.704357937678601
ACH-000507,-0.5762853798717014
ACH-000510,-0.5269031737092009
ACH-000511,-0.7146383989478273
ACH-000512,-0.6967783104209229
ACH-000516,-0.7120228687849801
ACH-000517,-0.3888404357058652
ACH-000518,-0.9102575265586609
ACH-000520,-0.5278869864909198
ACH-000521,-0.7339066336752321
ACH-000522,-0.5864461636135078
ACH-000524,-1.1906467745931593
ACH-000527,-0.91171687485641
ACH-000528,-0.8441998024925521
ACH-000537,-0.9867094391208224
ACH-000541,-1.5081812320869896
ACH-000542,-0.5658471918606091
ACH-000544,-0.21297474566255967
ACH-000545,-0.5280364528965322
ACH-000547,-0.6490381282656674
ACH-000548,-1.0093446158137538
ACH-000549,-0.8170991796528787
