,PNLIP (5406)
ACH-000004,0.14679014164989168
ACH-000005,0.2522030996626073
ACH-000007,0.12300650299511695
ACH-000009,0.19702125238733914
ACH-000011,0.1828390273844863
ACH-000012,0.11358207304197852
ACH-000013,0.18876931269234848
ACH-000014,0.09183624169445063
ACH-000015,0.04382202493959314
ACH-000017,0.17113663400633028
ACH-000018,0.2321369591340678
ACH-000019,0.258654135857096
ACH-000021,0.1508658254774692
ACH-000022,0.08378750089793628
ACH-000025,0.01251036507636113
ACH-000028,0.2086808390534481
ACH-000030,0.11207413974791412
ACH-000035,0.040295312947721235
ACH-000036,0.11594348874026222
ACH-000037,0.03416858099132033
ACH-000039,0.14474752527383622
ACH-000040,0.03215425642412667
ACH-000041,0.1333724498172369
ACH-000042,0.030481711252552474
ACH-000045,0.07484490379516825
ACH-000047,0.10403378932714684
ACH-000052,-0.10743368868928173
ACH-000053,0.17113185563403166
ACH-000054,0.08287565812850667
ACH-000055,0.08247021854475724
ACH-000060,0.014045154010650205
ACH-000067,0.011936829289886474
ACH-000070,0.1950536823691963
ACH-000075,0.12425746514113375
ACH-000078,0.14626913254527665
ACH-000082,0.0864677648536887
ACH-000085,0.03893056417407048
ACH-000086,0.08870596841654571
ACH-000087,0.11291731384776878
ACH-000092,0.14076157749513218
ACH-000095,0.17081772756989114
ACH-000097,0.11779130029214448
ACH-000098,0.052436164349047236
ACH-000099,0.1106822118891465
ACH-000108,0.1743175491233519
ACH-000113,0.1964289242797341
ACH-000116,0.15091383338817366
ACH-000118,0.014549982743359913
ACH-000120,0.13341913593822294
ACH-000123,0.07854484117953299
ACH-000127,0.18836104357621286
ACH-000128,0.08484755957847187
ACH-000132,0.13811622551467792
ACH-000133,0.05359381637992746
ACH-000137,0.19025041529638068
ACH-000138,0.10131133725459487
ACH-000142,0.11524501910722636
ACH-000143,0.18275782059659115
ACH-000146,0.2287201443161721
ACH-000148,0.06468882965302344
ACH-000150,0.2657557250644254
ACH-000152,0.1216186712229863
ACH-000153,0.07236937701301294
ACH-000159,0.14081135520758958
ACH-000160,0.2008039328121312
ACH-000163,0.03638045712866013
ACH-000167,-0.08039369082903658
ACH-000168,0.14329163572004544
ACH-000169,-0.0718882313090913
ACH-000178,0.12625813254750992
ACH-000183,-0.020095766296322842
ACH-000188,0.18396493002679667
ACH-000189,0.011536249611613085
ACH-000190,0.23948986194218616
ACH-000198,-0.022519562280613137
ACH-000203,0.03145769057103105
ACH-000204,0.07978716047947879
ACH-000206,0.21399856920651708
ACH-000207,-0.08882795602063631
ACH-000208,-0.03934796558668421
ACH-000210,-0.044355386440045864
ACH-000211,0.06481308881101823
ACH-000215,0.19438595832188016
ACH-000221,0.120327759447328
ACH-000222,0.14506936994955638
ACH-000223,0.12397476585649425
ACH-000226,0.08756371167528712
ACH-000227,0.1797177075420303
ACH-000228,0.17035601648958135
ACH-000231,0.11298936297066335
ACH-000232,0.06387020380570596
ACH-000233,0.07753563371730776
ACH-000234,0.1978335716242408
ACH-000235,0.14415803927308704
ACH-000237,0.09700818181120877
ACH-000238,0.2057799920655748
ACH-000242,-0.17563534149005106
ACH-000243,0.0011398961781614988
ACH-000244,0.1374245740205601
ACH-000246,0.14310342895607495
ACH-000248,0.16593784075628018
ACH-000250,0.04490647036652064
ACH-000251,0.06743895944859347
ACH-000252,-0.05816101633213142
ACH-000253,0.1137652027369732
ACH-000255,0.14106762482995247
ACH-000256,0.213819607821084
ACH-000257,-0.08148775362050391
ACH-000258,0.01179715726757834
ACH-000259,0.0926209526663676
ACH-000260,0.15676673265992028
ACH-000261,0.1620500087775618
ACH-000262,0.0356554653915136
ACH-000263,0.3729602159408769
ACH-000264,0.2035937043498437
ACH-000265,0.10987892505230114
ACH-000266,0.12510397156521605
ACH-000272,0.06459655110744944
ACH-000274,0.07756135481089321
ACH-000277,-0.049235179196688114
ACH-000278,0.07688578522605961
ACH-000279,-0.004592277019759992
ACH-000280,0.08342528673016154
ACH-000281,0.15635005994142984
ACH-000288,0.005933466923314576
ACH-000291,0.03338515604143378
ACH-000293,0.07446978849653954
ACH-000294,0.08116011450025892
ACH-000295,0.026982417414887785
ACH-000296,0.06978102009296358
ACH-000302,0.09259747294340616
ACH-000304,0.07024287472802394
ACH-000307,-0.05134821277174181
ACH-000308,0.09018155035310428
ACH-000310,0.16204206305825786
ACH-000311,0.08226444313109674
ACH-000312,0.06341683694638807
ACH-000315,0.11652209261296614
ACH-000316,0.049075425331839666
ACH-000317,0.11495725130024835
ACH-000318,0.1939429287037776
ACH-000319,0.11354441150196652
ACH-000320,-0.06545432206467122
ACH-000322,0.2104920752801263
ACH-000323,0.22317030604496174
ACH-000324,0.1225085491757904
ACH-000329,0.11586820453610945
ACH-000330,0.057070601504079124
ACH-000331,0.14730639472343768
ACH-000332,0.09106853013145946
ACH-000334,0.04934881304000744
ACH-000335,0.3068468611754017
ACH-000336,0.21977607255503376
ACH-000337,0.32054679753279064
ACH-000338,0.22316201803962354
ACH-000339,0.10092897921748
ACH-000341,0.23248691643089614
ACH-000348,0.0789334219218517
ACH-000350,0.0871562503177278
ACH-000352,0.17183947814445186
ACH-000356,0.2720112224379441
ACH-000361,0.15324470742484608
ACH-000362,0.029339228523644706
ACH-000363,0.12559013864073426
ACH-000364,0.023946313905324958
ACH-000365,0.1395799383940276
ACH-000366,0.09928214224352352
ACH-000368,0.1056177469176162
ACH-000374,0.11728919140965208
ACH-000375,-0.06812380963809936
ACH-000376,0.04462555980894553
ACH-000381,0.14015743408253234
ACH-000383,0.10570183009467243
ACH-000387,0.17657888149068832
ACH-000389,-0.007052121276090441
ACH-000390,0.21714749873276745
ACH-000393,0.13630071542926872
ACH-000395,-0.16664552291463178
ACH-000396,0.1830110292468073
ACH-000397,0.15533738112168624
ACH-000401,0.07752547433428446
ACH-000402,0.5777568279172083
ACH-000403,0.07413904782792577
ACH-000404,-0.031231646716090862
ACH-000406,0.09114800154355153
ACH-000407,0.0647561354488776
ACH-000408,0.057074864428498885
ACH-000410,0.11995420100592735
ACH-000411,0.12130199626158315
ACH-000414,0.14226025380512206
ACH-000415,0.1488206289127552
ACH-000416,0.12982294631325142
ACH-000420,0.00955818352485307
ACH-000421,0.15278504265586898
ACH-000424,0.2985996937988459
ACH-000425,0.07270735613260186
ACH-000426,0.07278203156522307
ACH-000427,0.18565437298486934
ACH-000433,0.0748496495590707
ACH-000435,0.06983915286580378
ACH-000436,0.17276512996084742
ACH-000444,0.10545202054190446
ACH-000445,0.23076700018450766
ACH-000448,0.1833847208908902
ACH-000450,-0.013581448053265829
ACH-000452,0.10362787455414248
ACH-000454,0.1406390211932647
ACH-000458,0.1622528480470001
ACH-000459,-0.02149321074410772
ACH-000460,0.2057840863477665
ACH-000461,0.1739686803601572
ACH-000463,0.20016378485220251
ACH-000464,0.15999737605393274
ACH-000466,0.051871377516485115
ACH-000467,0.1720434287792521
ACH-000468,0.0795874815854422
ACH-000469,0.03612680992592557
ACH-000470,0.1701576698786685
ACH-000471,0.1048487838357436
ACH-000472,0.1186081334755478
ACH-000473,0.050760994556730527
ACH-000475,0.0901641604620554
ACH-000476,0.2224745848742447
ACH-000477,0.04092822453109712
ACH-000479,0.3354656856888156
ACH-000480,0.01580196226190906
ACH-000481,0.08590296321549185
ACH-000483,0.17043681927238502
ACH-000484,0.23652774356164194
ACH-000485,0.0578595797845477
ACH-000486,0.06551897025485899
ACH-000487,0.026331059516672292
ACH-000488,0.09519705376016074
ACH-000490,0.13713067830908654
ACH-000491,0.20591783509949796
ACH-000495,0.17778697889118
ACH-000496,0.054758744797601344
ACH-000499,0.13443027228567994
ACH-000500,0.04430814140510163
ACH-000502,0.16632567608891735
ACH-000503,0.07324922693822554
ACH-000505,0.04795388119507012
ACH-000507,0.058000772487275434
ACH-000510,0.0577680712343116
ACH-000511,0.18730677901291384
ACH-000512,0.18136475112902894
ACH-000516,0.13396688637193824
ACH-000517,0.1734342661056052
ACH-000518,0.08586247311627478
ACH-000520,-0.014476103486018832
ACH-000521,0.10614455497267992
ACH-000522,0.10491697760572362
ACH-000524,0.1551629962599155
ACH-000527,0.11474028360878727
ACH-000528,0.11579089353805648
ACH-000537,0.04364240033062892
ACH-000541,-0.18463965369671634
ACH-000542,0.1396921374863893
ACH-000544,0.16283682204324018
ACH-000545,0.1839069810624908
ACH-000547,0.11849629914634086
ACH-000548,0.16998443982991288
ACH-000549,0.2251545280658805
ACH-000550,0.021519483255315764
ACH-000552,0.0845024744076379
ACH-000556,0.036449501565978926
ACH-000557,0.005315489953264914
ACH-000569,0.1552725309504088
ACH-000570,0.21358403978896465
ACH-000571,0.17683709816027493
ACH-000573,0.14366143078484553
ACH-000576,0.033896746975060725
ACH-000579,0.02710911039258554
ACH-000580,0.011657174244758943
ACH-000584,0.046593340519495
ACH-000585,0.13489250139053086
ACH-000588,0.062289695932449124
ACH-000589,0.16692921205151615
ACH-000591,0.08899682846512556
ACH-000593,0.05211730415830113
ACH-000600,0.1229201848280611
ACH-000601,0.13205546351314418
ACH-000605,0.12848474715984273
ACH-000606,0.12685608013758434
ACH-000608,0.14798596029495434
ACH-000614,0.2306552761601535
ACH-000616,0.10407843022341397
ACH-000618,0.12006086246597827
ACH-000619,0.014267230286050897
ACH-000620,0.15311641460118866
ACH-000621,0.1323989010651212
ACH-000622,0.03664547562860167
ACH-000623,0.03952168757684184
ACH-000624,0.1774859052368039
ACH-000627,0.15109927490077926
ACH-000630,0.0628892751523969
ACH-000631,0.16821033981352862
ACH-000632,0.09702046718799433
ACH-000633,0.1653562086182377
ACH-000637,0.1431612600283232
ACH-000638,0.13190063980689087
ACH-000646,0.09038285547984708
ACH-000647,0.08799937993648549
ACH-000648,0.0235896218750348
ACH-000649,0.10350189067660988
ACH-000651,-0.05602355907654373
ACH-000652,0.057238640309798576
ACH-000653,0.10941788860200112
ACH-000657,0.1347739837615337
ACH-000658,0.11306766143202615
ACH-000661,0.1877600088982041
ACH-000662,0.10824007259974927
ACH-000663,0.1403568041605481
ACH-000665,0.10713543324131172
ACH-000671,0.03925285446086088
ACH-000672,0.31586333287056484
ACH-000673,0.07842691231296653
