,CDHR1 (92211)
ACH-000004,-0.1564923089031773
ACH-000005,-0.27309429926224105
ACH-000007,-0.0771818884666636
ACH-000009,-0.03000488470869862
ACH-000011,-0.1159274117219381
ACH-000012,-0.1543760623028667
ACH-000013,-0.16329042671077645
ACH-000014,-0.26632542648698765
ACH-000015,-0.14060864815929658
ACH-000017,-0.13397517942826428
ACH-000018,-0.43214342203079503
ACH-000019,-0.19925190806432788
ACH-000021,-0.33956374401721223
ACH-000022,-0.21680180728824167
ACH-000025,-0.2795712622009562
ACH-000028,-0.12124311595833888
ACH-000030,-0.34381914418378395
ACH-000035,-0.20129028371325655
ACH-000036,-0.28139961592850743
ACH-000037,-0.2272170636270376
ACH-000039,-0.06917531099023706
ACH-000040,-0.19946367097360976
ACH-000041,-0.1097193690639124
ACH-000042,-0.2366290307129905
ACH-000045,-0.34578918802396386
ACH-000047,-0.1198691765071341
ACH-000052,-0.30242280341502714
ACH-000053,-0.26954562655870257
ACH-000054,-0.2593572731828005
ACH-000055,-0.18230562028631975
ACH-000060,-0.1757129925196396
ACH-000067,-0.2926543938571935
ACH-000070,-0.29138447101596043
ACH-000075,0.022834009716979124
ACH-000078,-0.18838101514320765
ACH-000082,-0.15768467805477013
ACH-000085,-0.3423680896581842
ACH-000086,-0.21282923048950475
ACH-000087,0.07312022653580975
ACH-000092,-0.1204983284885911
ACH-000095,-0.18571170732567846
ACH-000097,-0.14688915369235195
ACH-000098,-0.06527520445948777
ACH-000099,-0.17284382649735636
ACH-000108,-0.05892690339189927
ACH-000113,-0.10123411741615687
ACH-000116,-0.11764056412508173
ACH-000118,-0.2490144251492745
ACH-000120,-0.20907576262710756
ACH-000123,-0.22133604451692007
ACH-000127,-0.23031555820033375
ACH-000128,-0.21807251008482054
ACH-000132,-0.1022534825597556
ACH-000133,-0.2316440274359759
ACH-000137,-0.32927049658500107
ACH-000138,-0.09951452311216846
ACH-000142,-0.16406664249048578
ACH-000143,-0.2009959177367253
ACH-000146,-0.22375487664555416
ACH-000148,-0.20945359689627932
ACH-000150,-0.11800394259539353
ACH-000152,-0.07043166758261031
ACH-000153,0.03968499959801943
ACH-000159,-0.2252748884606689
ACH-000160,0.03042064684996425
ACH-000163,-0.16102581023445942
ACH-000167,-0.1609372603657049
ACH-000168,-0.06493374946328914
ACH-000169,-0.19909781298516774
ACH-000178,-0.14821058421795755
ACH-000183,-0.27062377016859995
ACH-000188,-0.2632826231336796
ACH-000189,-0.18354383020034015
ACH-000190,-0.2279362638455583
ACH-000198,-0.15186744047838327
ACH-000203,-0.5013637513753176
ACH-000204,-0.10742461423767496
ACH-000206,-0.2161445190092701
ACH-000207,-0.19055576180221995
ACH-000208,-0.3682649087994607
ACH-000210,-0.4060982742380696
ACH-000211,-0.3085696170715332
ACH-000215,-0.10593920295395612
ACH-000221,-0.054668796927527616
ACH-000222,-0.12002915970773442
ACH-000223,-0.2568124659692747
ACH-000226,-0.20109598293982406
ACH-000227,-0.38719197060052896
