,PRAME (23532)
ACH-000004,0.1601073997434624
ACH-000005,0.127766871129306
ACH-000007,0.10398633212436327
ACH-000009,0.18511732800853248
ACH-000011,0.1352345170544102
ACH-000012,0.05049156795877143
ACH-000013,0.09158804633084568
ACH-000014,0.17440194608881687
ACH-000015,-0.07638875210843088
ACH-000017,0.07761335995526497
ACH-000018,0.11827966916251988
ACH-000019,0.05290770383546077
ACH-000021,0.1174504350158042
ACH-000022,0.026700540099034824
ACH-000025,-0.12715485458527115
ACH-000028,-0.10279092191543908
ACH-000030,-0.007797999109597407
ACH-000035,0.019529675413380968
ACH-000036,0.13923333704200014
ACH-000037,0.005915108481151735
ACH-000039,0.023064077885761643
ACH-000040,0.041699195084391315
ACH-000041,-0.049817117957737696
ACH-000042,0.044300774751415486
ACH-000045,-0.04749045117119138
ACH-000047,0.11198827184693556
ACH-000052,0.04437550088723605
ACH-000053,0.037540626308420144
ACH-000054,0.039626788968725145
ACH-000055,0.12457648092543475
ACH-000060,-0.0034832974009427033
ACH-000067,0.08745347790464758
ACH-000070,0.09228818642393703
ACH-000075,0.002832620305530292
ACH-000078,0.10972968213127507
ACH-000082,0.2250791540938296
ACH-000085,0.05331820471643983
ACH-000086,0.15975446096786744
ACH-000087,0.16737671168499638
ACH-000092,0.04228955241214925
ACH-000095,0.07242468095627028
ACH-000097,0.09113493839543624
ACH-000098,-0.06050685743220832
ACH-000099,0.10957866477438412
ACH-000108,0.021159106438706617
ACH-000113,-0.008474676568423102
ACH-000116,-0.12873488135909522
ACH-000118,0.05563525713204644
ACH-000120,0.11024830543647947
ACH-000123,0.06465058994672011
ACH-000127,0.10715889209788433
ACH-000128,0.04037511618052726
ACH-000132,0.16984720719290736
ACH-000133,0.11062823136067836
ACH-000137,-0.00492929644066905
ACH-000138,0.23639458437512184
ACH-000142,0.1788163239706684
ACH-000143,0.06972971862070734
ACH-000146,0.07608806321662431
ACH-000148,0.007104038504773412
ACH-000150,0.1008274244005163
ACH-000152,0.13251565972017945
ACH-000153,0.07660256875144272
ACH-000159,0.1987832393994981
ACH-000160,-0.026436712813857385
ACH-000163,0.13546358539811668
ACH-000167,0.06995864862161648
ACH-000168,0.07099483063792981
ACH-000169,-0.0900914028170054
ACH-000178,0.215949638387785
ACH-000183,-0.10148377462916132
ACH-000188,0.20378759038570912
ACH-000189,0.2803480275928165
ACH-000190,-0.14513257307473892
ACH-000198,0.11529341731245354
ACH-000203,0.4286496345960034
ACH-000204,0.05421926158052082
ACH-000206,0.2529052261759587
ACH-000207,0.10346774059159684
ACH-000208,-0.027676754690272632
ACH-000210,0.17405633798405484
ACH-000211,0.021863825437071303
ACH-000215,0.07105253262216217
ACH-000221,0.17774558510914645
ACH-000222,0.08326520613515548
ACH-000223,0.06709712965363072
ACH-000226,0.08823899752516642
ACH-000227,0.10173242095278516
ACH-000228,0.07531564366636828
ACH-000231,0.03541741467783785
ACH-000232,0.06266589774839673
ACH-000233,0.08558631318746412
ACH-000234,0.2311787268196014
ACH-000235,0.08576130765374873
ACH-000237,0.03202982650618926
ACH-000238,-0.027022639738283557
ACH-000242,-0.05534057861986445
ACH-000243,0.043585488422267935
ACH-000244,0.21088620659812027
ACH-000246,0.1779422773928982
ACH-000248,0.0014927946174035636
ACH-000250,0.11248568977894433
ACH-000251,0.1386917503426397
ACH-000252,0.04947099715671144
ACH-000253,0.12020993554997488
ACH-000255,0.02402030220136806
ACH-000256,0.17774631759847004
ACH-000257,0.3348051300941302
ACH-000258,0.10195618576923972
ACH-000259,0.21298276602440774
ACH-000260,0.1055754577747455
ACH-000261,0.03398095606007884
ACH-000262,0.18347995433842773
ACH-000263,0.1641369809325886
ACH-000264,-0.002497626826265932
ACH-000265,0.056519428162942274
ACH-000266,0.10196624992480882
ACH-000272,0.07052576014212752
ACH-000274,0.08769177616083232
ACH-000277,0.08002337214044751
ACH-000278,-0.05161342321115876
ACH-000279,0.06378501369012808
ACH-000280,0.027086081744727496
ACH-000281,0.2818940556552583
ACH-000288,0.06679702732576236
ACH-000291,-0.003158795043413609
ACH-000293,0.09863678942407857
ACH-000294,0.1801716528131124
ACH-000295,0.0012816165527146327
ACH-000296,0.21130599323275825
ACH-000302,-0.06165778726634472
ACH-000304,0.02350107318639518
ACH-000307,0.09926877928789496
ACH-000308,0.02730603147327261
ACH-000310,0.044749928094698216
ACH-000311,0.11906235011906938
ACH-000312,0.1973089968149177
ACH-000315,0.009204921637526444
ACH-000316,0.1142125371217002
ACH-000317,0.21281303737189264
ACH-000318,0.0008444923705990066
ACH-000319,0.057055234610915134
ACH-000320,-0.03686707678005621
ACH-000322,-0.044973805092605706
ACH-000323,0.07162370475110237
ACH-000324,0.03025936352287292
ACH-000329,0.1602841253025778
ACH-000330,-0.02747860169412879
ACH-000331,0.17012655958105086
ACH-000332,0.039340673933621416
ACH-000334,0.18262342925227434
ACH-000335,0.045118400990081416
ACH-000336,0.23104388534678344
ACH-000337,0.015980922028739252
ACH-000338,-0.14717680361350036
ACH-000339,0.0428968011086927
ACH-000341,-0.04724918205977899
ACH-000348,-0.007648653261890392
ACH-000350,0.025632006169581608
ACH-000352,0.11341081266378795
ACH-000356,-0.003689005761534057
ACH-000361,0.1840687690814299
ACH-000362,0.10914218744105447
ACH-000363,-0.07204497485775986
ACH-000364,-0.007470088739734919
ACH-000365,-0.05719111672396985
ACH-000366,0.1897423763090186
ACH-000368,0.011279132170218892
ACH-000374,0.18990912275589375
ACH-000375,0.05883889937050345
ACH-000376,0.05594847042428897
ACH-000381,0.059347477354340324
ACH-000383,0.040418286382198534
ACH-000387,0.059232193084664625
ACH-000389,0.0458946957565275
ACH-000390,-0.010643690071124187
ACH-000393,0.0620060181143807
ACH-000395,0.18924234608583354
ACH-000396,0.00638246321162098
ACH-000397,0.08888420475056961
ACH-000401,-0.1176045669401328
ACH-000402,0.19972528888479005
ACH-000403,0.08290810420588215
ACH-000404,0.5018935633134136
ACH-000406,0.11506507363148763
ACH-000407,0.2233843907931639
ACH-000408,0.18012342001870787
ACH-000410,0.01394110122709188
ACH-000411,0.1069920359519907
ACH-000414,0.0008996466809818459
ACH-000415,0.1271633602865722
ACH-000416,0.04769047722808621
ACH-000420,-0.10028700557709236
ACH-000421,0.008336191231156155
ACH-000424,-0.10892344349171858
ACH-000425,-0.04489757904303194
ACH-000426,0.026652058453703796
ACH-000427,0.1587386362838622
ACH-000433,0.0005338673464501968
ACH-000435,0.15906210762868492
ACH-000436,-0.1385128166138102
ACH-000444,0.11814468343601768
ACH-000445,0.0838727322327325
ACH-000448,-0.019702840107396064
ACH-000450,0.12447903153989813
ACH-000452,0.1564231910408046
ACH-000454,-0.04667760114353102
ACH-000458,0.021159562011305758
ACH-000459,-0.016397473529423917
ACH-000460,0.11333732114077835
ACH-000461,0.052390818977888616
ACH-000463,0.13974338457504087
ACH-000464,-0.014711975350312882
ACH-000466,0.17337380478921074
ACH-000467,0.1228215982174615
ACH-000468,0.12239525545485475
ACH-000469,0.0846009118114497
ACH-000470,-0.004721268532414807
ACH-000471,-0.03857928195637226
ACH-000472,0.034971087196891106
ACH-000473,0.09256932691986547
ACH-000475,0.11057749587133064
ACH-000476,0.09098557121935036
ACH-000477,-0.01930608427438085
ACH-000479,-0.20704460325956991
ACH-000480,0.15267806232919368
ACH-000481,0.09749151877002518
ACH-000483,-0.09062073486384314
ACH-000484,0.15191016728994955
ACH-000485,0.09451387352633672
ACH-000486,-0.10285942625654512
ACH-000487,0.1383462105558289
ACH-000488,0.07241816994988381
ACH-000490,0.1522614470147546
ACH-000491,0.08107952758051892
ACH-000495,0.13284905806093547
ACH-000496,0.22289397159053026
ACH-000499,0.051099852411756914
ACH-000500,0.0742953986571907
ACH-000502,0.05821150795764798
ACH-000503,0.020113898002928947
ACH-000505,0.06854419014910884
ACH-000507,0.11629935942863301
ACH-000510,0.061507849459361524
ACH-000511,0.04211191258429679
ACH-000512,0.2257760078535625
