,SCGB1D1 (10648)
ACH-000004,-0.16755182610554903
ACH-000005,0.04317744651723305
ACH-000007,-0.3434991901268357
ACH-000009,-0.1705583886964584
ACH-000011,-0.2743358928503614
ACH-000012,-0.2496813741789521
ACH-000013,-0.30314927520948914
ACH-000014,-0.04491447334370662
ACH-000015,-0.2422768762512803
ACH-000017,-0.26746304942775306
ACH-000018,-0.14653397581044356
ACH-000019,-0.1728227831041593
ACH-000021,-0.2504643453634248
ACH-000022,-0.2431233361853453
ACH-000025,-0.1882186159165969
ACH-000028,-0.24104449838448366
ACH-000030,-0.25409507176101265
ACH-000035,-0.07275280702600571
ACH-000036,-0.2806975906088648
ACH-000037,-0.3518023432062412
ACH-000039,-0.3310591979253502
ACH-000040,-0.37146497313140797
ACH-000041,-0.18179319753033388
ACH-000042,-0.32229253181922946
ACH-000045,-0.22449796823495846
ACH-000047,-0.1252497354847103
ACH-000052,-0.284056221760194
ACH-000053,-0.2834672514284052
ACH-000054,-0.2078821009605925
ACH-000055,0.016075392455088076
ACH-000060,-0.2275857765850953
ACH-000067,-0.1257269049306798
ACH-000070,-0.30547295322804624
ACH-000075,-0.06341208797956885
ACH-000078,-0.34130088649963963
ACH-000082,-0.2829016126730065
ACH-000085,-0.3676149811109068
ACH-000086,-0.3169555592757423
ACH-000087,-0.17675325047038065
ACH-000092,-0.3117865805928404
ACH-000095,-0.15849767628445438
ACH-000097,-0.1801734843406257
ACH-000098,-0.184015395042822
ACH-000099,-0.13779065788787928
ACH-000108,-0.2997588550855273
ACH-000113,-0.13579304462360145
ACH-000116,-0.34928459886819857
ACH-000118,-0.39889258695224206
ACH-000120,-0.30208764865369203
ACH-000123,-0.39049375008196896
ACH-000127,-0.20151510999056368
ACH-000128,-0.1077462296310312
ACH-000132,-0.2619587572635296
ACH-000133,-0.1515187996673686
ACH-000137,-0.3374105951505168
ACH-000138,-0.3689700568561845
ACH-000142,-0.3441999922275595
ACH-000143,-0.041932785952127925
ACH-000146,-0.16399774184932422
ACH-000148,-0.2911384199715698
ACH-000150,-0.28883560012397075
ACH-000152,-0.2195800910736652
ACH-000153,-0.33152210901411144
ACH-000159,-0.23049425950887484
ACH-000160,-0.2607047021263205
ACH-000163,-0.21207724353446286
ACH-000167,-0.5025655764785346
ACH-000168,-0.10280480282654474
ACH-000169,-0.27429867746916176
ACH-000178,-0.19400231274650964
ACH-000183,-0.2760552653111851
ACH-000188,-0.52338696409088
ACH-000189,-0.3670986612572055
ACH-000190,-0.2876151971259439
ACH-000198,-0.2853632680621791
ACH-000203,-0.20077513089983096
ACH-000204,-0.2481163411298275
ACH-000206,-0.3795905289543108
ACH-000207,-0.33773683792426523
ACH-000208,-0.1288725708322974
ACH-000210,-0.19047000104651865
ACH-000211,-0.23185418163330784
ACH-000215,-0.14708181664198428
ACH-000221,-0.22738761418502354
ACH-000222,-0.3317262637036685
ACH-000223,-0.19561283348191147
ACH-000226,-0.2246021997562842
ACH-000227,-0.3485030648103541
ACH-000228,-0.3320692346929259
ACH-000231,-0.19401890669010896
ACH-000232,-0.14492027783843084
ACH-000233,-0.21832661839402145
ACH-000234,-0.2653868360327164
ACH-000235,-0.2323919985060033
ACH-000237,-0.31138236998810337
ACH-000238,-0.28250927318835883
ACH-000242,-0.3938842372244173
ACH-000243,-0.26257377104000085
ACH-000244,-0.1594630771108187
ACH-000246,-0.2809647969337486
ACH-000248,-0.19941980668032505
ACH-000250,-0.1750090065918843
ACH-000251,-0.14453390301159913
ACH-000252,-0.2394884016858394
ACH-000253,-0.18443357070385985
ACH-000255,-0.015224100277955937
ACH-000256,-0.4263800487335335
ACH-000257,0.3428965114404041
ACH-000258,-0.34966822292294725
ACH-000259,-0.2963779136906906
ACH-000260,-0.2536300847229628
ACH-000261,-0.3017612888691904
ACH-000262,-0.2827767236495031
ACH-000263,-0.1799377770660437
ACH-000264,-0.3237403737793097
ACH-000265,-0.15578439934267108
ACH-000266,-0.2380360255004145
ACH-000272,-0.1822983148646699
ACH-000274,-0.14558512105207347
ACH-000277,-0.15773189498035434
ACH-000278,-0.09974417597598233
ACH-000279,-0.18572600928653368
ACH-000280,-0.26182393390892705
ACH-000281,-0.22222270991921214
ACH-000288,-0.2757112511118129
ACH-000291,-0.06797480326049096
ACH-000293,-0.22450804892985726
ACH-000294,-0.3664878881160493
ACH-000295,-0.3517818292074137
ACH-000296,-0.09709956451719684
ACH-000302,-0.2071127785557304
ACH-000304,-0.1514972546317607
ACH-000307,-0.19969342084189184
ACH-000308,-0.4165649908388882
ACH-000310,-0.1414683907986721
ACH-000311,-0.14627961211807064
ACH-000312,-0.18770605147654007
ACH-000315,-0.21925896449490853
ACH-000316,-0.2630201828903096
ACH-000317,-0.3666449868136246
ACH-000318,-0.5130687428435832
ACH-000319,-0.4185895894287575
ACH-000320,-0.0863139256471732
ACH-000322,-0.2168244098450042
ACH-000323,-0.2322272927221085
ACH-000324,-0.3533028239592844
ACH-000329,-0.08429272881999463
ACH-000330,-0.4150913402489037
ACH-000331,-0.39049360481653417
ACH-000332,-0.19409837870178467
ACH-000334,-0.15754434445714785
ACH-000335,-0.2894399124298702
ACH-000336,-0.2474344364359188
ACH-000337,-0.32222412008470896
ACH-000338,-0.06452088508894192
ACH-000339,-0.1899293456006298
ACH-000341,-0.30875448561784136
ACH-000348,-0.1403965494894053
ACH-000350,-0.32306114114261275
ACH-000352,-0.26130157478438554
ACH-000356,-0.34124724660004285
ACH-000361,-0.3689115376107566
ACH-000362,-0.2136510159962875
ACH-000363,-0.15432916551874182
ACH-000364,-0.17103570405645993
ACH-000365,-0.2529566807928024
ACH-000366,-0.4021324835009629
ACH-000368,-0.17536142092852813
ACH-000374,-0.4664014950064331
ACH-000375,-0.2207839511117032
ACH-000376,-0.13463194441764714
ACH-000381,-0.2137130132739052
ACH-000383,-0.28338139621108804
ACH-000387,-0.11455048554280887
ACH-000389,-0.2301570643756779
ACH-000390,-0.2131597188476088
ACH-000393,-0.18913011608417613
ACH-000395,-0.12226458535574924
ACH-000396,-0.265675148040488
ACH-000397,-0.3086255368300109
ACH-000401,-0.12488204275722105
ACH-000402,-0.3517371201563904
ACH-000403,-0.2125545430461365
ACH-000404,-0.3799410510214907
ACH-000406,-0.2036485849078809
ACH-000407,-0.3139615822165895
ACH-000408,-0.4011082495535091
ACH-000410,-0.17670951875460147
ACH-000411,-0.2422128208708373
ACH-000414,-0.16335402241791686
ACH-000415,-0.5102908326194392
ACH-000416,-0.09060585200578276
ACH-000420,-0.25606192116318216
ACH-000421,-0.32352020795589864
ACH-000424,-0.298780019059284
ACH-000425,-0.17206313512547353
ACH-000426,-0.25722756202946073
ACH-000427,-0.3134315628721565
ACH-000433,-0.11314087097752662
ACH-000435,-0.17515825562011958
ACH-000436,-0.041668993466592266
ACH-000444,-0.20974284098486806
ACH-000445,-0.22335702750351336
ACH-000448,-0.1789312282899134
ACH-000450,-0.09778704415344487
ACH-000452,-0.32107674226881583
ACH-000454,-0.19513162905103784
ACH-000458,-0.4124233008145149
ACH-000459,-0.07996103115956611
ACH-000460,-0.2158668411309593
ACH-000461,-0.4468750498814468
ACH-000463,-0.22822082463944535
ACH-000464,-0.1836461735221912
ACH-000466,-0.21045456345239685
ACH-000467,-0.11353325012993724
ACH-000468,-0.220427757139708
ACH-000469,-0.2691074404567131
ACH-000470,-0.07445824437122535
ACH-000471,-0.223773029350728
ACH-000472,-0.18604739686331992
ACH-000473,-0.2395505086598363
ACH-000475,-0.211869828587773
ACH-000476,-0.27766767452451324
ACH-000477,-0.21344243245757946
ACH-000479,-0.25362358489796083
ACH-000480,-0.3599859332940025
ACH-000481,-0.21150017544991265
ACH-000483,-0.35770940298801635
ACH-000484,-0.327485128315936
ACH-000485,-0.2518506944318637
ACH-000486,-0.25811798242957085
ACH-000487,-0.13190334888523622
ACH-000488,-0.21681607749295329
ACH-000490,-0.16615870909172292
ACH-000491,-0.14641602330468614
ACH-000495,-0.14351950039371456
ACH-000496,-0.1960793040639116
ACH-000499,-0.4170542538839673
ACH-000500,-0.1601295828417361
ACH-000502,-0.2801669853615815
ACH-000503,-0.27894024517040905
ACH-000505,-0.17240858847197782
ACH-000507,-0.16854709771248028
ACH-000510,-0.15045093730735035
ACH-000511,-0.27416275901098874
ACH-000512,-0.0071505314153294435
ACH-000516,-0.10724180388853304
ACH-000517,-0.2534983614153844
ACH-000518,-0.2636816479358419
ACH-000520,-0.13968781571889008
ACH-000521,-0.13716236078484206
ACH-000522,-0.1952570818576544
ACH-000524,-0.12434693213283095
ACH-000527,-0.14373553962471136
ACH-000528,-0.2667029031688149
ACH-000537,-0.3572370229630575
ACH-000541,-0.6512811022924652
ACH-000542,-0.25345540145210443
ACH-000544,-0.27086679818872034
ACH-000545,-0.4735860110195123
ACH-000547,-0.2603693101999219
ACH-000548,-0.35701770275657746
ACH-000549,-0.3593480007983306
ACH-000550,-0.1364653144711256
ACH-000552,-0.2321663972954631
ACH-000556,-0.2495602219880908
ACH-000557,-0.25325397675946376
ACH-000569,-0.042806063611087235
ACH-000570,-0.40544856769855897
ACH-000571,-0.3300416680845069
ACH-000573,-0.15050750110127528
ACH-000576,-0.2386826135356995
ACH-000579,-0.32197521742305546
ACH-000580,-0.3786908522853903
ACH-000584,-0.20691522852940386
ACH-000585,-0.34519992111738906
ACH-000588,-0.2737421704311888
ACH-000589,-0.15194076807249676
ACH-000591,-0.2914996737753328
ACH-000593,-0.2363511707900153
ACH-000600,-0.4461050791893164
ACH-000601,-0.15038995793366852
ACH-000605,-0.248618478921154
ACH-000606,-0.419698044967916
ACH-000608,-0.3836860366144351
ACH-000614,-0.3261807439406232
ACH-000616,-0.1946506204960776
ACH-000618,-0.3743906579121154
ACH-000619,-0.4041316594964373
ACH-000620,-0.05814597710959756
ACH-000621,-0.2541988157396867
ACH-000622,-0.2159936367113144
ACH-000623,-0.3627355317213388
ACH-000624,-0.1925559988446412
ACH-000627,-0.1580357645620145
ACH-000630,-0.250502438839797
ACH-000631,-0.21655223182716532
ACH-000632,-0.2108819139766217
ACH-000633,-0.39520295173663816
ACH-000637,-0.4375969578052975
ACH-000638,-0.1330710943767022
ACH-000646,-0.1540050546192223
ACH-000647,-0.2816990839667847
ACH-000648,-0.3292472194532271
ACH-000649,-0.3162170980533165
ACH-000651,-0.15971244222844946
ACH-000652,-0.18403328350609316
ACH-000653,-0.33308952365490546
ACH-000657,-0.25997462125944065
ACH-000658,-0.3193519164673289
ACH-000661,-0.3459245710505476
ACH-000662,-0.058196703524527625
ACH-000663,-0.3382700658061301
ACH-000665,-0.34116655387830563
ACH-000671,-0.3897344249084917
ACH-000672,-0.2920545083871565
ACH-000673,-0.22771949979958855
ACH-000676,-0.2294118394508735
ACH-000677,-0.3176736881554807
ACH-000681,-0.2457933899631101
ACH-000683,-0.2864078673149026
ACH-000684,-0.28143091988658525
ACH-000688,-0.24073154185534096
ACH-000693,-0.3573588873892741
ACH-000694,-0.33718930622449017
ACH-000695,-0.16343806216940082
ACH-000696,-0.2502550844852226
ACH-000697,-0.3636753953821277
ACH-000699,-0.2394956822244905
ACH-000701,-0.1776676764558198
ACH-000706,-0.10845072579514067
ACH-000711,-0.18742745035543584
ACH-000713,-0.3162703130838145
ACH-000714,-0.2587132473108204
ACH-000718,-0.14026386592156548
ACH-000720,-0.17516748500231435
ACH-000721,-0.1596829951662962
ACH-000724,-0.120775659617976
ACH-000725,-0.09807098384308112
ACH-000732,-0.25746002595380946
ACH-000734,-0.4530705524677983
ACH-000735,-0.16521458329787989
ACH-000736,-0.3424965896010628
ACH-000738,-0.245278656970512
ACH-000746,-0.4472878547726297
ACH-000747,-0.20717143235495653
ACH-000748,-0.3929346937459015
ACH-000753,-0.31324003110671994
ACH-000756,-0.43930714771160795
ACH-000757,-0.3594546377879058
ACH-000758,-0.2697682403113913
ACH-000760,-0.2319709115199031
ACH-000762,-0.4042095919619755
ACH-000763,-0.2492582920380936
ACH-000764,-0.3321557778785052
ACH-000765,-0.4228789680856376
ACH-000766,-0.13461709401983504
ACH-000767,-0.04765177548563113
ACH-000768,-0.13233890659691608
ACH-000769,-0.3441502134734179
ACH-000770,-0.19854166833423745
ACH-000771,-0.18061405229112715
ACH-000773,-0.33063921401851976
ACH-000776,-0.28633514096337714
ACH-000777,-0.25959491429270304
ACH-000778,-0.15094935980711655
ACH-000781,-0.30971869604539354
ACH-000782,-0.3530090522128807
ACH-000783,-0.2462126633841493
ACH-000784,-0.19680440338769595
ACH-000785,-0.17976013145324535
ACH-000787,-0.15492770577990675
ACH-000788,-0.18469266651407595
ACH-000791,-0.3207023839158183
ACH-000792,-0.17455892819057126
ACH-000794,-0.43152944598239024
ACH-000796,-0.29951087493928713
ACH-000798,-0.1560310507265199
ACH-000799,-0.2377820267167509
ACH-000800,-0.2752908051291477
ACH-000802,-0.2554213104424817
ACH-000804,-0.2814014117551356
ACH-000805,-0.17047697583720914
ACH-000809,-0.2259610151191059
ACH-000810,-0.3496751710282903
ACH-000811,-0.21691519780586704
ACH-000817,-0.38560632536509293
ACH-000819,-0.21411205665727884
ACH-000820,-0.20845015283893514
ACH-000821,-0.25841846941684177
ACH-000822,-0.2563009025720881
ACH-000823,-0.3093387893251802
ACH-000824,-0.3903007114116824
ACH-000827,-0.15636776904627547
ACH-000829,-0.197681303954966
ACH-000831,-0.15119512111064273
ACH-000832,-0.3994731387910526
ACH-000833,-0.20129323665278093
ACH-000834,-0.4439432822156
ACH-000835,-0.3238635175582133
ACH-000836,-0.17490582175185038
ACH-000837,-0.20748783523989345
ACH-000838,-0.3687449143664294
ACH-000839,-0.5098973704407384
ACH-000840,-0.1896214653496164
ACH-000841,-0.1127218196560574
ACH-000843,-0.4248956949828232
ACH-000846,-0.26467571072549545
ACH-000847,-0.370175952158842
ACH-000848,-0.36441204915669817
ACH-000849,-0.20383938016774125
ACH-000851,-0.15336484916336052
ACH-000855,-0.2886234903769138
ACH-000856,-0.22788661889116926
ACH-000858,-0.14235958367845644
ACH-000859,-0.2557033531725784
ACH-000861,-0.33845474481724963
ACH-000862,-0.16512342365608754
ACH-000865,-0.2343385175720605
ACH-000866,-0.18201179739669465
ACH-000867,-0.2347474995025579
ACH-000869,-0.2298257052408269
ACH-000872,-0.2884855419412813
ACH-000873,-0.15924711216738574
ACH-000876,-0.3694642920136639
ACH-000878,-0.22242165292568336
ACH-000880,-0.17443082459189496
ACH-000881,-0.2242294850650788
ACH-000882,-0.20573127538917613
ACH-000884,-0.09708542626839224
ACH-000885,-0.22662929698537165
ACH-000887,-0.3487635421164881
ACH-000889,-0.17074117848137055
ACH-000896,-0.2664583548515644
ACH-000898,-0.24351845653429044
ACH-000900,-0.19704754479181816
ACH-000901,-0.41738677345409736
ACH-000905,-0.20295444158994488
ACH-000906,-0.2127907164778859
ACH-000907,-0.07043944446563001
ACH-000910,-0.1845348205582112
ACH-000911,-0.25562221837830645
ACH-000912,-0.2861598410755352
ACH-000913,-0.21473769667058992
ACH-000915,-0.198705463296986
ACH-000916,0.1091164636183883
ACH-000917,-0.39587913510968137
ACH-000920,-0.21717225311814148
ACH-000921,-0.21783140634396705
ACH-000924,-0.1499160209409837
ACH-000926,-0.16115477854416255
ACH-000928,-0.21693699667642374
ACH-000929,-0.2963116620394905
ACH-000932,-0.16422033854984192
ACH-000935,-0.12603174699042125
ACH-000936,-0.3646865576844612
ACH-000937,-0.1268924680392132
ACH-000938,-0.27213041483676503
ACH-000939,-0.28450340510920824
ACH-000941,-0.3911000117790652
ACH-000943,-0.2949819957943873
ACH-000946,-0.3429784710462677
ACH-000947,-0.22909106270375384
ACH-000948,-0.17805881148556635
ACH-000950,-0.2447202327313636
ACH-000953,-0.21171632491406175
ACH-000954,-0.1370103268731107
ACH-000957,-0.3274816822912648
ACH-000958,-0.13312042570093932
ACH-000960,-0.18174955234286336
ACH-000963,-0.4812575974323137
ACH-000968,-0.5045040520765505
ACH-000969,-0.4047929629760423
ACH-000972,-0.3551894539183037
ACH-000973,-0.2380463499308935
ACH-000974,-0.25115426972687993
ACH-000978,-0.28572719976144645
ACH-000984,-0.0663881906396217
ACH-000986,-0.20821345632562474
ACH-000988,-0.20000955619493166
ACH-000993,-0.16164477793598614
ACH-000994,-0.3895746844139532
ACH-000996,-0.289446285848742
ACH-001001,-0.1506279004147975
ACH-001020,-0.21943399754834564
ACH-001028,-0.19252663907884748
ACH-001031,-0.39062176184763936
ACH-001038,-0.2370615969557837
ACH-001048,-0.2515497508297001
ACH-001050,-0.2160897232259063
ACH-001053,-0.2796471814644391
