,PLEKHM1 (9842)
ACH-000189,-0.10559951440284043
ACH-000190,-0.3806415324885437
ACH-000198,-0.11780184783236605
ACH-000203,-0.17099377021455284
ACH-000204,-0.2736293944107948
ACH-000206,-0.09929009424502888
ACH-000207,0.016657711247165908
ACH-000208,-0.25772114668433765
ACH-000210,-0.41905373397438217
ACH-000211,-0.3008814640187183
ACH-000215,-0.1950066471813628
ACH-000221,-0.3856680665844663
ACH-000222,-0.1945339839030773
ACH-000223,-0.25914210061474163
ACH-000226,-0.2682834348535029
ACH-000227,-0.45034541957159097
ACH-000228,-0.34709147938976953
ACH-000231,-0.2454559972819367
ACH-000232,0.005704056586333524
ACH-000233,-0.3633954549484362
ACH-000234,-0.28920099323348325
ACH-000235,-0.17610052028784487
ACH-000237,-0.15604324876754294
ACH-000238,-0.4964971554599974
ACH-000242,-0.304946453739461
ACH-000243,-0.36471792953556
ACH-000244,-0.30385947058909896
ACH-000246,-0.09277239253092973
ACH-000248,-0.4793208698422549
ACH-000250,-0.1705175055666796
ACH-000251,-0.21946708962622186
ACH-000252,-0.13483523612257833
ACH-000253,-0.26658816921333994
ACH-000255,-0.20807353361900666
ACH-000256,-0.3128223956504617
ACH-000257,-0.061697210258316
ACH-000258,-0.16229869937807612
ACH-000259,-0.21377697280066132
ACH-000260,-0.1813670695816279
ACH-000261,-0.22757872426403794
ACH-000262,-0.09639936666307272
ACH-000263,-0.20064703070030745
ACH-000264,-0.3632530094449344
ACH-000265,-0.2163006307202872
ACH-000266,-0.21603795244825988
ACH-000272,-0.3392554716966603
ACH-000274,-0.2163548760836705
ACH-000277,-0.2903269944396472
ACH-000278,-0.08239404669561025
ACH-000279,-0.16797272758072546
ACH-000280,-0.2417256290510653
ACH-000281,-0.1814159257055064
ACH-000288,-0.3385194635038043
ACH-000291,-0.2626973790338339
ACH-000293,-0.12259492350186182
ACH-000294,-0.057670469882348
ACH-000295,-0.2095819500188307
ACH-000296,-0.4348869536721444
ACH-000302,-0.15366196909773308
ACH-000304,-0.38352464163823824
ACH-000307,-0.2670444617102645
ACH-000308,-0.17199871485351434
ACH-000310,-0.3342127741498575
ACH-000311,-0.08946052121996995
ACH-000312,-0.3035177091524825
ACH-000315,-0.2253935395074661
ACH-000316,-0.3459225975677582
ACH-000317,-0.11079690982163658
ACH-000318,-0.23868337949776194
ACH-000319,-0.4133771297186386
ACH-000320,-0.2085319788750452
ACH-000322,-0.35141854057419825
ACH-000323,-0.4352504819376543
ACH-000324,-0.2616520809108823
ACH-000329,-0.24306608497254475
ACH-000330,-0.08045555394124898
ACH-000331,-0.1281321675777364
ACH-000332,-0.1955770896048534
ACH-000334,-0.3991235245349302
ACH-000335,-0.15371549053253875
ACH-000336,-0.3540199780737809
ACH-000337,-0.5351075424253008
ACH-000338,-0.4907320716965878
ACH-000339,-0.2142330365593022
ACH-000341,-0.3027819560211385
ACH-000348,-0.1845360941949139
ACH-000350,-0.04175090526088282
ACH-000352,-0.12740087406778336
ACH-000356,-0.3070600839808493
ACH-000361,-0.26332681872136143
ACH-000362,-0.030035811635711375
ACH-000363,-0.18342645744375624
ACH-000364,-0.21885948577751935
ACH-000365,-0.19491789590501507
ACH-000366,-0.1862428014998347
ACH-000368,-0.21817067738325216
ACH-000374,-0.23078868196648805
ACH-000375,-0.2662234861634156
ACH-000376,-0.07680582036612085
ACH-000381,-0.02604911758577126
ACH-000383,-0.1377664125511393
ACH-000387,-0.20752589659073373
ACH-000389,-0.17884544397221733
ACH-000390,-0.2688585045191172
ACH-000393,-0.16210834338648358
ACH-000395,-0.2128234171124096
ACH-000396,-0.3276747243158551
ACH-000397,-0.4257778977326444
ACH-000401,-0.263232887758765
ACH-000402,-0.5524004999796437
ACH-000403,-0.221020896968687
ACH-000404,-0.4486359498449126
ACH-000406,-0.135323973702017
ACH-000407,-0.19781192534049533
ACH-000408,-0.08626200426124593
ACH-000410,-0.2472337529904819
ACH-000411,-0.2630418853771791
ACH-000414,-0.13006791031177156
ACH-000415,-0.2910525936782985
ACH-000416,-0.21271348332704704
ACH-000420,-0.17741882081585034
ACH-000421,-0.3296647883703402
ACH-000424,-0.06761987243755449
ACH-000425,-0.12611933970250225
ACH-000426,-0.19039513904927505
ACH-000427,-0.32172975677378723
ACH-000433,-0.3110762111512471
ACH-000435,0.390737091142741
ACH-000436,-0.10655439477112737
ACH-000444,-0.2435481649038315
ACH-000445,-0.3367567678925323
ACH-000448,-0.1440066392729175
ACH-000450,-0.17056646050027088
ACH-000452,-0.2628949575409808
ACH-000454,-0.16290575287020073
ACH-000458,-0.0719957447296201
ACH-000459,-0.2375716202481785
ACH-000460,-0.06662313841275386
ACH-000461,-0.2059709092847861
ACH-000463,-0.16353052802222928
ACH-000464,-0.3742284313665711
ACH-000466,-0.3701615221782222
ACH-000467,-0.17844469477729094
ACH-000468,-0.2948469267247016
ACH-000469,-0.4095109227576604
ACH-000470,-0.2916162172507241
ACH-000471,0.01651427716810586
ACH-000472,-0.2651738456618187
ACH-000473,-0.053674075926854886
ACH-000475,-0.192460911388038
ACH-000476,-0.32671707602252303
ACH-000477,-0.001299629521779682
ACH-000479,-0.4948662399592282
ACH-000480,-0.2546263138044609
ACH-000481,-0.21683654024392368
ACH-000483,-0.20306819320459887
ACH-000484,0.0880614754767974
ACH-000485,-0.2976264595441548
ACH-000486,-0.2334908988392829
ACH-000487,-0.2712460606857017
ACH-000488,-0.216731442612096
ACH-000490,-0.09791347121225068
ACH-000491,-0.3279437399972157
ACH-000495,-0.0673451669385269
ACH-000496,-0.2543238127011046
ACH-000499,-0.209857818518063
ACH-000500,-0.02382270988169723
ACH-000502,-0.2432614089765406
ACH-000503,0.023163084421426727
ACH-000505,-0.2874553554463052
ACH-000507,-0.22944398755168224
ACH-000510,-0.11394470401331933
ACH-000511,-0.3494168782157445
ACH-000512,-0.2684611176281864
ACH-000516,-0.29549905322597697
ACH-000517,-0.2345701916041413
ACH-000518,-0.12260501840620808
ACH-000520,-0.17835567511629846
ACH-000521,-0.2424199718859932
ACH-000522,-0.17469445069539832
ACH-000524,-0.2388879018871909
ACH-000527,-0.26470893410862595
ACH-000528,-0.13614445806459716
ACH-000537,-0.1537238395599364
ACH-000541,-0.35674705391714
ACH-000542,-0.316739830449921
ACH-000544,-0.2432307873814623
ACH-000545,-0.10507538877011427
ACH-000547,-0.21008809004684004
ACH-000548,-0.2427685144966847
ACH-000549,-0.2462557894833952
ACH-000550,-0.17485992428058664
ACH-000552,-0.25367012381810505
ACH-000556,-0.3280119027012585
ACH-000557,-0.07054423905965465
ACH-000569,0.11257866910126453
ACH-000570,-0.3220187728025178
ACH-000571,-0.16623663126729932
ACH-000573,-0.272716137425402
ACH-000576,-0.14733124084317192
ACH-000579,-0.19049799721303995
ACH-000580,-0.21057817340421367
ACH-000584,-0.1824845017280189
ACH-000585,-0.2742096237958698
ACH-000588,-0.3700141405835116
ACH-000589,-0.2870907137776847
ACH-000591,-0.22213237769641986
ACH-000593,-0.3365288759234309
ACH-000600,-0.16963123964167853
ACH-000601,-0.2012389538737064
ACH-000605,-0.1852203123520036
ACH-000606,-0.38546488413361546
ACH-000608,-0.2464345668721281
ACH-000614,-0.21947386539452066
ACH-000616,-0.2319716837722656
ACH-000618,-0.35351426633192223
ACH-000619,-0.22760840723444245
ACH-000620,-0.05433448959074178
ACH-000621,-0.3471417814059268
ACH-000622,-0.22811326912356164
ACH-000623,-0.2377316787263843
ACH-000624,-0.34368891506970034
ACH-000627,-0.3555244846522471
ACH-000630,-0.259567286697968
ACH-000631,-0.10436862997060876
ACH-000632,-0.10970137214659156
ACH-000633,-0.21653143280330636
ACH-000637,-0.21605255385822794
ACH-000638,-0.24271376884817294
ACH-000646,-0.3626830768002451
ACH-000647,-0.3602013015086915
ACH-000648,0.0034460678562367114
ACH-000649,-0.22026496162614626
ACH-000651,-0.1712083657190089
ACH-000652,-0.2522573715392277
ACH-000653,-0.37938510093489625
ACH-000657,-0.208433341444517
ACH-000658,-0.10170801906503656
ACH-000661,-0.1520937646757882
ACH-000662,-0.05992007231943412
ACH-000663,-0.2560199723214395
ACH-000665,-0.1315869143512573
ACH-000671,-0.09552614519139443
ACH-000672,-0.05894226088978303
ACH-000673,-0.29322630801668864
ACH-000676,-0.4569204855309799
ACH-000677,-0.13433507982498918
ACH-000681,-0.13879153050397347
ACH-000683,-0.18871551593309052
ACH-000684,-0.2730085115159534
ACH-000688,-0.4217585331844724
ACH-000693,-0.09992720899844416
ACH-000694,-0.22379268845441147
ACH-000695,-0.0905388894256983
ACH-000696,-0.26353227529891604
ACH-000697,-0.29640184718740403
ACH-000699,-0.23766161450325576
ACH-000701,-0.23154391674201855
ACH-000706,-0.2488645442310567
ACH-000711,-0.1822941034072328
ACH-000713,-0.24114184839646866
ACH-000714,-0.04956561339946641
ACH-000718,-0.3252361796932653
ACH-000720,-0.2630615141800126
ACH-000721,-0.3173243166465079
ACH-000724,-0.07825604101805819
ACH-000725,-0.12650327679203338
ACH-000732,-0.20137234016485456
ACH-000734,-0.03065552640966449
ACH-000735,-0.2630084477612929
ACH-000736,-0.10727677243964713
ACH-000738,-0.39957276221373
ACH-000746,-0.3203326516366905
ACH-000747,-0.1991549247817999
ACH-000748,-0.13362592701866222
ACH-000753,-0.29483729585393353
ACH-000756,-0.33475460079948266
ACH-000757,-0.2555695315467498
ACH-000758,-0.3064666577977235
ACH-000760,-0.12863753869341055
ACH-000762,-0.33761777940929905
ACH-000763,0.12260670718537947
ACH-000764,-0.1888713190984405
ACH-000765,-0.3879769050699488
ACH-000766,-0.3700953825178424
ACH-000767,-0.21773263035916285
ACH-000768,-0.1913737305050716
ACH-000769,-0.2277486203720788
ACH-000770,-0.13465130821470706
ACH-000771,-0.15389719219576914
ACH-000773,-0.12876069769508552
ACH-000776,-0.3860002940044705
ACH-000777,-0.16100267574392654
ACH-000778,-0.23593190211847634
ACH-000781,-0.17013861877056274
ACH-000782,-0.13216029309903807
ACH-000783,-0.10539227326693068
ACH-000784,-0.2838681274285204
ACH-000785,-0.1797672081310144
ACH-000787,-0.29396709221623296
ACH-000788,-0.3858029825596718
ACH-000791,-0.2303172906500021
ACH-000792,-0.3064339879339803
ACH-000794,-0.22461499596123435
ACH-000796,-0.3021652592742133
ACH-000798,-0.4759942564514955
ACH-000799,-0.15373595161142867
ACH-000800,-0.14910609719185666
ACH-000802,-0.1946502421391069
ACH-000804,0.012535846835899922
ACH-000805,-0.2949316464151697
ACH-000809,-0.3264184636226786
ACH-000810,-0.14563769810766772
ACH-000811,-0.3374700795662749
ACH-000817,-0.1762664236596079
ACH-000819,-0.10994784764297064
ACH-000820,-0.16775178623599366
ACH-000821,-0.4515259675034358
ACH-000822,-0.3625942052096332
ACH-000823,-0.21717768061110493
ACH-000824,-0.11462181518211872
ACH-000827,-0.12289495416779618
ACH-000829,-0.2167223921013792
ACH-000831,-0.1002533990423812
ACH-000832,-0.2262421844448567
ACH-000833,0.0010636614935074645
ACH-000834,-0.17518904928445708
ACH-000835,-0.2815411725364847
ACH-000836,-0.16112644186065544
ACH-000837,-0.30094301141822866
ACH-000838,-0.2248993489897833
ACH-000839,-0.3209239146778095
ACH-000840,-0.2536031284077961
ACH-000841,-0.33129446016024305
ACH-000843,-0.2658720369541213
ACH-000846,-0.2457872668706524
ACH-000847,-0.18965460809378026
ACH-000848,-0.2168088988097345
ACH-000849,-0.23212660271736385
ACH-000851,-0.26653328627091993
ACH-000855,-0.11766086715741166
ACH-000856,-0.22255566838309476
ACH-000858,-0.2375203673731173
ACH-000859,-0.2526182123638709
ACH-000861,-0.11042725694295967
ACH-000862,-0.07543861893772312
ACH-000865,-0.1200145819398982
ACH-000866,-0.2703327910678309
ACH-000867,-0.25331789535424754
ACH-000869,-0.04902261386494318
ACH-000872,-0.3063277100251308
ACH-000873,-0.09331010179012014
ACH-000876,-0.06208224958925505
ACH-000878,-0.38889944327365067
ACH-000880,-0.006386395534591514
ACH-000881,-0.32284886924083017
ACH-000882,-0.14707180139015089
ACH-000884,-0.14391114901823793
ACH-000885,-0.19675686842609366
ACH-000887,-0.22171952043047005
ACH-000889,-0.04998936513665879
ACH-000896,-0.22306189865629003
ACH-000898,-0.15691202759583014
ACH-000900,-0.2565551091793691
ACH-000901,-0.17967940709005806
ACH-000905,-0.14043219738512644
ACH-000906,-0.17241267268808694
ACH-000907,-0.3191166348738922
ACH-000910,-0.22057239080819788
ACH-000911,-0.28186428599282165
ACH-000912,-0.10504960691546106
ACH-000913,-0.3240064680239454
ACH-000915,-0.3965449852573439
ACH-000916,-0.3905419972505167
ACH-000917,-0.2498274618103764
ACH-000920,-0.2336593634880824
ACH-000921,-0.259145190414174
ACH-000924,-0.3733361950643912
ACH-000926,-0.012135508033406331
ACH-000928,-0.3457743863570881
ACH-000929,-0.12327627927741272
ACH-000932,-0.20987396955440976
ACH-000935,-0.4493507948794935
ACH-000936,-0.17819688122839827
ACH-000937,-0.06828680518982709
ACH-000938,-0.0803833689724131
ACH-000939,-0.3823782702981847
ACH-000941,-0.2681165296304509
ACH-000943,-0.2321407852131063
ACH-000946,-0.12894378127122888
ACH-000947,-0.17053345762670566
ACH-000948,-0.02555198617276809
ACH-000950,-0.2946284694339591
ACH-000953,-0.12084793640642068
ACH-000954,-0.38486355179553294
ACH-000957,-0.1694990492762042
ACH-000958,-0.16721027826001886
ACH-000960,-0.01845057137929688
ACH-000963,-0.14373163231093228
ACH-000968,-0.21841788669580992
ACH-000969,-0.22435845055190995
ACH-000972,-0.3138638908524848
ACH-000973,-0.2562908288881489
ACH-000974,-0.2658397675743447
ACH-000978,-0.1959424476969477
ACH-000984,-0.23997309884103135
ACH-000986,-0.1170841826073436
ACH-000988,-0.32994200632335496
ACH-000993,-0.2891980540273614
ACH-000994,-0.3608716110420325
ACH-000996,-0.3249734318906601
ACH-001001,-0.11112709894621048
ACH-001020,-0.1875688626975912
ACH-001028,-0.2300966694076675
ACH-001031,-0.3748727437752963
ACH-001038,-0.2678632273250596
ACH-001048,-0.213102850108922
ACH-001050,-0.4391438714229331
ACH-001053,-0.3833925788387237
ACH-001054,-0.5494013248459642
ACH-001061,-0.2743616035208204
ACH-001067,-0.0232527313161611
ACH-001075,-0.08311787672225003
ACH-001096,-0.14235571059332125
ACH-001111,-0.15514041132425033
ACH-001119,-0.17391878708216335
ACH-001128,-0.20933768425446286
ACH-001134,-0.2878848109970829
ACH-001151,-0.16269439944577435
ACH-001163,-0.26221386763035737
ACH-001164,-0.11035414149225596
ACH-001183,-0.2990455131936036
ACH-001192,-0.3053999708130326
ACH-001193,-0.3655059083535664
ACH-001196,-0.1955176501552991
ACH-001197,-0.6734920443664352
ACH-001205,-0.0258412970069886
ACH-001211,-0.21442366209404184
ACH-001212,-0.5387616207067912
ACH-001228,-0.2762100299350745
ACH-001232,-0.17802020111402908
ACH-001239,-0.17653861634223889
ACH-001270,-0.3125358840671373
ACH-001274,-0.16837728750422792
ACH-001275,-0.23846739616598156
ACH-001277,-0.15767412454833926
ACH-001278,-0.20498333034327004
ACH-001280,-0.08610820795213496
ACH-001283,-0.3571178185972392
ACH-001289,-0.22854788910992035
ACH-001300,-0.23407078790191854
ACH-001301,-0.3019675078895096
ACH-001302,-0.6329008663019609
ACH-001306,-0.21399544557215586
ACH-001318,-0.140613662044403
ACH-001322,-0.3278269253281119
ACH-001328,-0.25154303294595537
ACH-001332,-0.1931916199362431
ACH-001336,-0.11943670197487252
ACH-001346,-0.1406630758002753
ACH-001353,-0.14909206329753014
ACH-001354,-0.09670408002058964
ACH-001367,-0.3782644634354133
ACH-001368,-0.3403998820541415
ACH-001374,-0.058656803510988675
ACH-001377,-0.10620734680305913
ACH-001380,-0.30314284769659433
ACH-001391,-0.05092712246303914
ACH-001408,-0.1219094368178284
ACH-001430,-0.17063341743783403
ACH-001431,-0.292747930948022
ACH-001450,0.062198410882464236
ACH-001496,-0.3601096820972328
ACH-001500,-0.3817202559007426
ACH-001523,-0.3691270222043766
ACH-001532,-0.10792660665464368
ACH-001550,-0.3021924635608169
ACH-001552,-0.2818040761427879
ACH-001554,-0.3591758469362671
ACH-001654,-0.07262411756668083
ACH-001735,-0.32783259638246903
ACH-001736,-0.2931037274150858
ACH-001737,-0.16981148576579969
ACH-001740,-0.24053769465857505
ACH-001745,-0.3985917363663824
ACH-001765,-0.22480977134652028
