,HLA-DPB1 (3115)
ACH-000004,-0.08788644209071356
ACH-000005,0.033174003067756745
ACH-000007,-0.02678098801251181
ACH-000009,-0.01849858364967129
ACH-000011,0.044623686818451413
ACH-000012,-0.055473459273850965
ACH-000013,-0.02165299759961569
ACH-000014,-0.09358965993217427
ACH-000015,0.051723777511473855
ACH-000017,-0.004612483706908793
ACH-000018,0.11420826284780318
ACH-000019,0.016051246874277333
ACH-000021,0.06400853567544025
ACH-000022,0.0585652402139935
ACH-000025,0.02823591201707162
ACH-000028,-0.043363768401658224
ACH-000030,0.10928912712582113
ACH-000035,-0.003006222625070424
ACH-000036,0.11698239927020655
ACH-000037,0.12207087117573175
ACH-000039,0.03900176157306938
ACH-000040,0.12997438351317167
ACH-000041,0.1553439196877316
ACH-000042,0.0994146521130188
ACH-000045,-0.04668960909191994
ACH-000047,0.06553911342421984
ACH-000052,0.03882092036538546
ACH-000053,0.09090765707464124
ACH-000054,-0.02612973996403431
ACH-000055,0.08363138012433485
ACH-000060,0.033148054209868744
ACH-000067,-0.007423945731546416
ACH-000070,0.047385230687663024
ACH-000075,0.02383177938590739
ACH-000078,-0.07089013186281931
ACH-000082,0.07681426136740073
ACH-000085,0.07177691060116345
ACH-000086,0.013846025500672595
ACH-000087,0.038539267013312783
ACH-000092,0.06139112484626048
ACH-000095,0.0228288775315061
ACH-000097,0.13059922421767106
ACH-000098,0.0974478392591307
ACH-000099,0.04792611587864001
ACH-000108,-0.05100451813206605
ACH-000113,-0.0038824066801074007
ACH-000116,0.0449362868539864
ACH-000118,0.12720988059401442
ACH-000120,0.02067389045460819
ACH-000123,-0.0060962262906536354
ACH-000127,0.04325608763903993
ACH-000128,-0.049342766068981816
ACH-000132,0.02173429597634698
ACH-000133,0.07484596493098011
ACH-000137,0.041043750477562105
ACH-000138,-0.03882554808764832
ACH-000142,-0.02496197853222882
ACH-000143,0.028968439624174388
ACH-000146,0.037247573327681485
ACH-000148,0.045895986591041035
ACH-000150,-0.009607564305068352
ACH-000152,-0.002085097377722672
ACH-000153,-0.13603435842003367
ACH-000159,-0.0331440264339935
ACH-000160,0.042126474764755034
ACH-000163,0.1220053425631691
ACH-000167,-0.17924995194507426
ACH-000168,0.013991792211709306
ACH-000169,0.056474659019510175
ACH-000178,0.06836758634953413
ACH-000183,0.13606773704100736
ACH-000188,0.04320317851026882
ACH-000189,0.15712944864408432
ACH-000190,0.2435921277875193
ACH-000198,-0.004588604850444238
ACH-000203,0.00028458599992561444
ACH-000204,0.11873065737533656
ACH-000206,0.10509477354117004
ACH-000207,-0.03365052415116004
ACH-000208,0.030294574810811256
ACH-000210,-0.027348984374709957
ACH-000211,0.08084370101421823
ACH-000215,0.08805868017404989
ACH-000221,0.02195299397697077
ACH-000222,0.02617817726029769
ACH-000223,0.05428193089940441
ACH-000226,0.16276762882182624
ACH-000227,-0.016561167912998994
ACH-000228,-0.0852836897441791
ACH-000231,0.058031682558533235
ACH-000232,0.04136383408799233
ACH-000233,0.11345369699206173
ACH-000234,-0.036463952122918586
ACH-000235,-0.010935254498182778
ACH-000237,0.08292951957828246
ACH-000238,0.060331111937956726
ACH-000242,0.09642605897679317
ACH-000243,0.07635085154388256
ACH-000244,0.2560510939724537
ACH-000246,0.0194169975920964
ACH-000248,-0.050749156978792564
ACH-000250,-0.007714389467859809
ACH-000251,0.213042464570925
ACH-000252,-0.05483118818279389
ACH-000253,0.06232489504406069
ACH-000255,0.03259285309016632
ACH-000256,-0.05027875750481977
ACH-000257,-0.09204013569261783
ACH-000258,0.12121572011227474
ACH-000259,0.1171083214387076
ACH-000260,0.06110303501049937
ACH-000261,-0.023678999376873358
ACH-000262,0.0998952966975718
ACH-000263,0.05320620664664116
ACH-000264,0.006883864947223636
ACH-000265,0.018936035049661504
ACH-000266,0.019463838957103127
ACH-000272,0.0366377683946054
ACH-000274,0.03435126322128556
ACH-000277,0.13365074275821492
ACH-000278,0.11158463367976604
ACH-000279,-0.01296697262938755
ACH-000280,0.02353109660496965
ACH-000281,0.0033764808132093344
ACH-000288,0.030159322027074057
ACH-000291,0.02312152830180456
ACH-000293,0.06911773368901848
ACH-000294,0.01676299413015156
ACH-000295,-0.18610569638648225
ACH-000296,0.18120983542146696
ACH-000302,-0.0355569847713007
ACH-000304,-0.15527422185257658
ACH-000307,0.07534055354465441
ACH-000308,0.044128976541618216
ACH-000310,-0.06521737897580092
ACH-000311,-0.05705916041195719
ACH-000312,0.10097122966462012
ACH-000315,3.0213505659471973e-05
ACH-000316,-0.03643071361040879
ACH-000317,-0.10962622954625628
ACH-000318,0.020192073446576652
ACH-000319,0.06955179564340247
ACH-000320,-0.014973404410645028
ACH-000322,0.0441351721734968
ACH-000323,0.17399802589767466
ACH-000324,0.010281742414789177
ACH-000329,0.04490851856352565
ACH-000330,0.025309987799462426
ACH-000331,-0.0011147185524878103
ACH-000332,0.06644410977551425
ACH-000334,0.032133430325544776
ACH-000335,0.12137148637235705
ACH-000336,0.015198491746254974
ACH-000337,0.020497077930738537
