,DEFB127 (140850)
ACH-000004,0.1386189407427077
ACH-000005,-0.09880459200411257
ACH-000007,0.1187640551583735
ACH-000009,0.16084621253607526
ACH-000011,0.0990422926205164
ACH-000012,0.0796267804873819
ACH-000013,0.05298959832603451
ACH-000014,0.06679485778792221
ACH-000015,0.1285750504890248
ACH-000017,0.1031497551136546
ACH-000018,0.023120505902583445
ACH-000019,0.061373034304448126
ACH-000021,0.07595807428010404
ACH-000022,0.011209502736047448
ACH-000025,0.20168060236511595
ACH-000028,0.05992673526787112
ACH-000030,0.09874569891098234
ACH-000035,0.1927977803857104
ACH-000036,0.137141979139472
ACH-000037,0.145673438336738
ACH-000039,0.043053021962044885
ACH-000040,0.09647080333614172
ACH-000041,0.28697180672285755
ACH-000042,0.11076105832198498
ACH-000045,0.17442786994498582
ACH-000047,0.2051794711363935
ACH-000052,0.13842721830182506
ACH-000053,0.0923747225794052
ACH-000054,0.04376733784404816
ACH-000055,0.05661227205737476
ACH-000060,0.13354241845888504
ACH-000067,0.2778383923178407
ACH-000070,-0.0009229582644142357
ACH-000075,0.1667608640946083
ACH-000078,0.09376922441470904
ACH-000082,0.15235682224513514
ACH-000085,0.18357320705345975
ACH-000086,0.1827766737330644
ACH-000087,0.34703382177543035
ACH-000092,0.13950787087325256
ACH-000095,0.1502313229008998
ACH-000097,0.1009565408665913
ACH-000098,0.18696948755512147
ACH-000099,0.07579005155413794
ACH-000108,0.1471332819820423
ACH-000113,0.1919954191054281
ACH-000116,0.09276240311678788
ACH-000118,0.1970092358907602
ACH-000120,0.10575361945198168
ACH-000123,0.2608231331772282
ACH-000127,0.24320085870980102
ACH-000128,0.21899719226400147
ACH-000132,0.2250453195848189
ACH-000133,0.09934681103766982
ACH-000137,0.19204138530557768
ACH-000138,0.11523888525149853
ACH-000142,0.1868046714847004
ACH-000143,0.1949810346815771
ACH-000146,0.12463297297480035
ACH-000148,0.1902148001116311
ACH-000150,0.1352885675730804
ACH-000152,0.12722004138814114
ACH-000153,0.1901436337726745
ACH-000159,-0.01836128345467869
ACH-000160,0.04699323875829101
ACH-000163,0.10544676485695026
ACH-000167,-0.08298355822127468
ACH-000168,-0.003233885527404473
ACH-000169,0.12152102637777353
ACH-000178,0.05373177023047727
ACH-000183,0.06797820048897182
ACH-000188,0.10909167355563523
ACH-000189,-0.07193278138448622
ACH-000190,0.03649863736238902
ACH-000198,0.1382780954538175
ACH-000203,0.23774104766482024
ACH-000204,0.20156662568746167
ACH-000206,0.2725408060571384
ACH-000207,0.10371967966276899
ACH-000208,0.028958128081204633
ACH-000210,0.22910600030681386
ACH-000211,0.07632134121902732
ACH-000215,0.1262245941002929
ACH-000221,0.1437847482698755
ACH-000222,0.06406222087479327
ACH-000223,0.08709461836383273
ACH-000226,0.16442811426166273
ACH-000227,0.15724722345278547
ACH-000228,0.22806361755390486
ACH-000231,0.21594615508199613
ACH-000232,0.09290905133006272
ACH-000233,0.19717031658216347
ACH-000234,0.08332935859500153
ACH-000235,0.053276531976773615
ACH-000237,0.21634412528420452
ACH-000238,0.13496385942991496
ACH-000242,-0.013064980933295669
ACH-000243,0.06547495144518742
ACH-000244,0.05546071913920887
ACH-000246,0.15414409963982567
ACH-000248,0.0589596785629724
ACH-000250,0.14488702213945825
ACH-000251,-0.019857036051154648
ACH-000252,0.16348932349239814
ACH-000253,0.17038574299547807
ACH-000255,0.1166795086501074
ACH-000256,0.22258318717050146
ACH-000257,0.3140032773152486
ACH-000258,0.1486831452832463
ACH-000259,0.10144984418314086
ACH-000260,0.0861847883586299
ACH-000261,0.12868913953348146
ACH-000262,0.09039594529221254
ACH-000263,0.2470450236667605
ACH-000264,0.030030748299057376
ACH-000265,0.11017675110198144
ACH-000266,0.1585814777048881
ACH-000272,0.18849555859769446
ACH-000274,0.15042770852348347
ACH-000277,0.00573857079963429
ACH-000278,0.20003827238340105
ACH-000279,0.11866661439543412
ACH-000280,0.1312617474412996
ACH-000281,0.195812474022797
ACH-000288,0.1066558640726748
ACH-000291,0.1458368133899776
ACH-000293,0.1488287156457217
ACH-000294,0.25507234698324266
ACH-000295,0.1366961947642361
ACH-000296,0.08676081870394448
ACH-000302,0.17028386791099726
ACH-000304,-0.021370451436893888
ACH-000307,0.10359477662127957
ACH-000308,0.017771623275888663
ACH-000310,0.19131605571323693
ACH-000311,0.16064219145258368
ACH-000312,0.19935821121254765
ACH-000315,0.3861001405142551
ACH-000316,0.19660329021365466
ACH-000317,0.14879168438158155
ACH-000318,0.22344015099549805
ACH-000319,0.1028430809818394
ACH-000320,0.16058866092176022
ACH-000322,0.21608469566489927
ACH-000323,0.3572260962742544
ACH-000324,0.2694858213078282
ACH-000329,0.15034221320747665
ACH-000330,0.1848243297847542
ACH-000331,0.05680853784378714
ACH-000332,0.11221502989979026
ACH-000334,0.09283105664693486
ACH-000335,0.23548255134628684
ACH-000336,0.4437632578586493
ACH-000337,0.12271281030618332
ACH-000338,0.18325374762875246
ACH-000339,0.10922702671704627
ACH-000341,0.11655676927119225
ACH-000348,0.18122470670029692
ACH-000350,0.09054991764215936
ACH-000352,0.07624189417418667
ACH-000356,0.3169490139401919
ACH-000361,0.35714362034395586
ACH-000362,0.07124458742641382
ACH-000363,0.09801810274960247
ACH-000364,0.16570325881386802
ACH-000365,0.14924059241570506
ACH-000366,0.17965645787498655
ACH-000368,-0.05215394568163004
ACH-000374,0.18494635327564413
ACH-000375,0.12475203223306992
ACH-000376,0.17511733843582228
ACH-000381,0.2312345584918049
ACH-000383,0.12553664253861765
ACH-000387,0.17609321071914685
ACH-000389,0.3539009903197952
ACH-000390,0.13155998575881034
ACH-000393,0.1874913031471904
ACH-000395,0.2176239425998868
ACH-000396,0.3897122001882779
ACH-000397,0.1462212048754455
ACH-000401,0.14207777126823534
ACH-000402,0.16855832820114394
ACH-000403,0.17534382174322502
ACH-000404,0.34029608362199965
ACH-000406,0.14421574609109314
ACH-000407,0.15048757792251027
ACH-000408,-0.009562173478022695
ACH-000410,0.14624044113440318
ACH-000411,0.03487208731333677
ACH-000414,0.08081516275207226
ACH-000415,0.10115501691736
ACH-000416,0.0904343264979398
ACH-000420,0.20593664851586269
ACH-000421,0.15900104526391573
ACH-000424,-0.0045500182428358255
ACH-000425,0.1210763231183092
ACH-000426,0.09964296394119973
ACH-000427,0.014361506312808001
ACH-000433,0.1790961773354963
ACH-000435,0.04824436089227262
ACH-000436,-0.09763433198002523
ACH-000444,0.07536926692565389
ACH-000445,0.17661449792822895
ACH-000448,0.012668908274891384
ACH-000450,0.14720948915439347
ACH-000452,0.2025297491769218
ACH-000454,0.18799684519502188
ACH-000458,0.07349290599917149
ACH-000459,0.11367108938118092
