,CARS (833)
ACH-000150,-1.1173476548106576
ACH-000152,-0.9923481160212468
ACH-000153,-0.9722189558311636
ACH-000159,-0.9305524166976632
ACH-000160,-0.9759647198830688
ACH-000163,-1.0760085485673812
ACH-000167,-1.3754915344111955
ACH-000168,-1.1217655805339524
ACH-000169,-1.01997378525892
ACH-000178,-0.9528312041888648
ACH-000183,-1.2066451314625868
ACH-000188,-0.8993961278954669
ACH-000189,-1.035922774371122
ACH-000190,-1.151144599411289
ACH-000198,-1.041770762101931
ACH-000203,-1.1935622107414123
ACH-000204,-1.0036796071095655
ACH-000206,-0.8920023822906122
ACH-000207,-1.015642723544982
ACH-000208,-1.104540735061635
ACH-000210,-0.9125746906735456
ACH-000211,-1.0610342150221947
ACH-000215,-1.0898411901541023
ACH-000221,-1.3307612863690867
ACH-000222,-1.284564101590471
ACH-000223,-0.9637393757903904
ACH-000226,-1.2027387037977346
ACH-000227,-0.8695233742703029
ACH-000228,-1.0852051464790342
ACH-000231,-1.1902446688929442
ACH-000232,-1.1861385175343306
ACH-000233,-1.0937419625027431
ACH-000234,-1.0805312597148409
ACH-000235,-1.031534873914056
ACH-000237,-1.054600991058835
ACH-000238,-1.0145171651568243
ACH-000242,-1.4884163435966886
ACH-000243,-0.9677786988450412
ACH-000244,-1.0353283669651123
ACH-000246,-0.9958616140010818
ACH-000248,-1.123138616075371
ACH-000250,-1.0256585742054307
ACH-000251,-0.9693582016581216
ACH-000252,-1.1683268777823017
ACH-000253,-1.093942190543958
ACH-000255,-0.6094108862678895
ACH-000256,-1.2537051157780703
ACH-000257,-1.0532005569430876
ACH-000258,-0.9273666139586588
ACH-000259,-1.1780866386678006
ACH-000260,-0.9444504745644025
ACH-000261,-1.0838080856505743
ACH-000262,-1.1113922057764565
ACH-000263,-1.35858188688849
ACH-000264,-1.1364932825824021
ACH-000265,-1.031370157731965
ACH-000266,-0.9789030327492608
ACH-000272,-1.134877008849628
ACH-000274,-1.1013286902451551
ACH-000277,-0.9857368338469096
ACH-000278,-1.2359798893162648
ACH-000279,-1.1904959856897863
ACH-000280,-1.0895499626785554
ACH-000281,-0.9939527532135304
ACH-000288,-1.109043540506128
ACH-000291,-0.9392969851779168
ACH-000293,-1.1174832522570173
ACH-000294,-1.0595349558410054
ACH-000295,-0.8329140468728997
ACH-000296,-0.9616703564759159
ACH-000302,-1.0424941162904997
ACH-000304,-1.1797182618459858
ACH-000307,-1.1555790750954489
ACH-000308,-1.3361669300033914
ACH-000310,-1.2014936058495844
ACH-000311,-0.866240541781162
ACH-000312,-1.1949035062094735
ACH-000315,-1.0451270556925745
ACH-000316,-0.8689615163504867
ACH-000317,-1.2308213308507743
ACH-000318,-1.0909018086153712
ACH-000319,-1.1725373819823397
ACH-000320,-1.3479277448974474
ACH-000322,-0.9809520485183596
ACH-000323,-1.2421223611118704
ACH-000324,-0.978009888508168
ACH-000329,-1.0871910319876943
ACH-000330,-1.1703657182972766
ACH-000331,-0.8884791051208164
ACH-000332,-0.9464414573257984
ACH-000334,-0.9750810905885526
ACH-000335,-1.141422671454582
ACH-000336,-0.9283716659928268
ACH-000337,-0.9101333959686664
ACH-000338,-1.3022236812349302
ACH-000339,-1.0709597759662408
ACH-000341,-1.0807332273769974
ACH-000348,-1.0166244757555989
ACH-000350,-0.9055114123457138
ACH-000352,-0.9065710930973672
ACH-000356,-1.193463641675805
ACH-000361,-1.2035646624365852
ACH-000362,-0.9725480466867568
ACH-000363,-0.9583237342895036
ACH-000364,-1.018639024030105
ACH-000365,-1.1303860370837198
ACH-000366,-1.202809269483661
ACH-000368,-1.0814153430033489
ACH-000374,-1.1509523560156958
ACH-000375,-1.1898335133164888
ACH-000376,-0.989746326445889
ACH-000381,-1.028624117054418
ACH-000383,-1.0291555288748666
ACH-000387,-1.025062175780564
ACH-000389,-0.8885882211479873
ACH-000390,-1.2341419453509679
ACH-000393,-1.081732915699847
ACH-000395,-1.0342244900573283
ACH-000396,-1.1219449303511893
ACH-000397,-1.1146302892203137
ACH-000401,-1.0771082855043137
ACH-000402,-0.8142573579137781
ACH-000403,-1.0930614158942296
ACH-000404,-0.6435181837301275
ACH-000406,-1.2617467307552244
ACH-000407,-0.868868927883288
ACH-000408,-1.1376596748197227
ACH-000410,-1.0411748187094996
ACH-000411,-0.9116538808881072
ACH-000414,-1.0923103714854183
ACH-000415,-1.114494297584132
ACH-000416,-1.0937785235047162
ACH-000420,-1.101506751983237
ACH-000421,-1.0863664207512376
ACH-000424,-0.9181730601273309
ACH-000425,-1.0975416633426942
ACH-000426,-0.8258540141598406
ACH-000427,-1.1459506214067996
ACH-000433,-1.1313022413003857
ACH-000435,-1.2008121859511514
ACH-000436,-0.9973227710073412
ACH-000444,-1.0751390938974847
ACH-000445,-1.1591216449283013
ACH-000448,-1.0189184113214116
ACH-000450,-0.9704980833418082
ACH-000452,-1.2175949001987607
ACH-000454,-0.7962758552788585
ACH-000458,-0.8796519046301672
ACH-000459,-0.697418136517526
ACH-000460,-1.1111674394326787
ACH-000461,-1.1011832018457657
ACH-000463,-1.1507372132480944
ACH-000464,-1.272344503168254
ACH-000466,-0.9706155136129804
ACH-000467,-1.0450084556482009
ACH-000468,-1.0724482175537902
ACH-000469,-1.2822098050256152
ACH-000470,-1.152323287137653
ACH-000471,-1.2578323300241028
ACH-000472,-0.9862240390308942
ACH-000473,-1.353838147190187
ACH-000475,-1.1664519922008187
ACH-000476,-1.0208778047116691
ACH-000477,-1.2618777421280192
ACH-000479,-1.154852421366949
ACH-000480,-1.0805177870850704
ACH-000481,-1.134361347017648
ACH-000483,-1.2952940387176632
ACH-000484,-0.9187690594265712
ACH-000485,-1.1154903003937342
ACH-000486,-1.1311357668779176
ACH-000487,-1.0684559975789802
ACH-000488,-0.8802154402183622
ACH-000490,-0.9813853748183816
ACH-000491,-1.1950467319994358
ACH-000495,-1.0387478493200424
ACH-000496,-1.0270710871963604
ACH-000499,-1.2049092110242463
ACH-000500,-1.0649813280030982
ACH-000502,-1.0969795026176394
ACH-000503,-1.2647450621746037
ACH-000505,-0.8711080910008363
ACH-000507,-1.1228971089176132
ACH-000510,-0.969355431560328
ACH-000511,-1.0141206328292296
ACH-000512,-1.3071588255334774
ACH-000516,-0.9928188729279888
ACH-000517,-1.1685888859879576
ACH-000518,-1.193003966458605
ACH-000520,-0.9351592815120447
ACH-000521,-1.1678985380276845
ACH-000522,-1.1782601854703616
ACH-000524,-1.1084123105479022
ACH-000527,-0.9804860999676682
ACH-000528,-1.0498507912512196
ACH-000537,-1.069630408531186
ACH-000541,-1.0225670286995503
ACH-000542,-1.0663842943160982
ACH-000544,-1.0849778036287463
ACH-000545,-0.9318673794137212
ACH-000547,-1.1686324618298731
ACH-000548,-0.8671501620630655
ACH-000549,-0.902062320235748
ACH-000550,-1.0462560839238555
ACH-000552,-1.0587529589653284
ACH-000556,-1.0304663900872333
ACH-000557,-1.2987800805742054
ACH-000569,-1.1171955937374634
ACH-000570,-1.1667854833995916
ACH-000571,-1.2002104359581964
ACH-000573,-1.1735594385672683
ACH-000576,-0.7352728480126104
ACH-000579,-1.042844578466153
ACH-000580,-0.9825480564832191
ACH-000584,-1.1965562596627308
ACH-000585,-1.1543683540962415
ACH-000588,-1.1972892199600949
ACH-000589,-1.0564657642554414
ACH-000591,-1.1547242051445434
ACH-000593,-1.1871990185333268
ACH-000600,-1.1409438927864708
ACH-000601,-1.0998207354213716
ACH-000605,-1.0147697281907648
ACH-000606,-0.9103825085191096
ACH-000608,-0.937033416274368
ACH-000614,-0.9290375309781014
ACH-000616,-1.0836119636505293
ACH-000618,-0.9198356889450928
ACH-000619,-1.0821190280324842
ACH-000620,-1.1182815131639543
ACH-000621,-1.173500765091928
ACH-000622,-1.3456251000171149
ACH-000623,-1.1183332949438811
ACH-000624,-1.2638973182540674
ACH-000627,-0.9464188120982294
ACH-000630,-1.014061797767383
ACH-000631,-1.423647339983778
ACH-000632,-1.0682429449883901
ACH-000633,-1.1995825505979545
ACH-000637,-0.9466131601592775
ACH-000638,-1.0088760233663558
ACH-000646,-1.132924763602617
ACH-000647,-1.1950742695725631
ACH-000648,-1.1125029253749708
ACH-000649,-1.0944377529359226
ACH-000651,-1.0659028746271118
ACH-000652,-1.0515743071541168
ACH-000653,-1.1587318049742004
ACH-000657,-1.123861733805585
ACH-000658,-1.1229255989975673
ACH-000661,-1.0493543350233894
ACH-000662,-1.0937570609051754
ACH-000663,-1.0694068695766608
ACH-000665,-1.0509752163569568
ACH-000671,-1.153896236497771
ACH-000672,-1.1007530232765272
ACH-000673,-1.0308800568493106
ACH-000676,-0.904242182878135
ACH-000677,-1.0102118343019906
ACH-000681,-1.1064167120468962
ACH-000683,-1.176926553659886
ACH-000684,-1.2173810730588577
ACH-000688,-1.0254688598627013
ACH-000693,-0.9936894369490116
ACH-000694,-0.9951993360031216
ACH-000695,-0.8743859398890954
ACH-000696,-1.0835462354728544
ACH-000697,-1.0709567261453394
ACH-000699,-1.120109528383795
ACH-000701,-0.9642601007779183
ACH-000706,-1.069989288248335
ACH-000711,-1.1634770597286666
ACH-000713,-1.267270058279698
ACH-000714,-1.0922688447543656
ACH-000718,-1.1161641948664824
ACH-000720,-1.222132048982751
ACH-000721,-1.0417283407779137
ACH-000724,-1.0238865070839631
ACH-000725,-0.973898310284554
ACH-000732,-0.9602983788010994
ACH-000734,-1.1396466124972242
ACH-000735,-1.0561127540213444
ACH-000736,-1.055318941127284
ACH-000738,-0.9563696956130492
ACH-000746,-1.113177823854835
ACH-000747,-1.0794188554524673
ACH-000748,-1.1483073907894703
ACH-000753,-1.0666176952637578
ACH-000756,-1.054409014104912
ACH-000757,-0.9993760284140056
ACH-000758,-1.1603156226505458
ACH-000760,-1.1793550541921711
ACH-000762,-1.0556982281872358
ACH-000763,-0.9542346107872516
ACH-000764,-1.0867431024912448
ACH-000765,-1.2284469243452218
ACH-000766,-1.142541126003233
ACH-000767,-1.0952449447049843
ACH-000768,-1.0132438589288348
ACH-000769,-0.9941518476893874
ACH-000770,-1.2094554679847875
ACH-000771,-1.0579541004344497
ACH-000773,-1.2032581409646024
ACH-000776,-0.9166438902471009
ACH-000777,-0.7195536120863587
ACH-000778,-0.8795013674556107
ACH-000781,-1.1249455098830794
ACH-000782,-0.9719570304689928
ACH-000783,-1.4868943829734584
ACH-000784,-1.0981544784820478
ACH-000785,-1.02484603332325
ACH-000787,-1.259346420424553
ACH-000788,-1.067112029199313
ACH-000791,-1.0666711543858771
ACH-000792,-1.0839832335347992
ACH-000794,-0.8908598447875175
ACH-000796,-1.1339556014510492
ACH-000798,-1.09625278589096
ACH-000799,-1.0342366895651052
ACH-000800,-0.9458864820235028
ACH-000802,-1.116790200742786
ACH-000804,-1.0759568538972282
ACH-000805,-0.9102421932602216
ACH-000809,-0.8420138008714165
ACH-000810,-0.7129304838805668
ACH-000811,-1.111414475309654
ACH-000817,-1.0151662542822149
ACH-000819,-1.1301441170119786
ACH-000820,-1.3368670523754953
ACH-000821,-0.9305840818675348
ACH-000822,-1.1602505971988424
ACH-000823,-1.159567545859398
ACH-000824,-1.2597700203677078
ACH-000827,-0.9074171296704686
ACH-000829,-0.796932804014508
ACH-000831,-1.020464581021994
ACH-000832,-1.0615680522040458
ACH-000833,-1.0245794614024055
ACH-000834,-0.9988663024467209
ACH-000835,-1.08950519710072
ACH-000836,-1.1304657701414742
ACH-000837,-1.0810419059318568
ACH-000838,-1.295251989311549
ACH-000839,-0.8715298445921628
ACH-000840,-1.0288682715405726
ACH-000841,-1.1375016854703073
ACH-000843,-0.9824892293608996
ACH-000846,-1.068219320067354
ACH-000847,-1.0415480380401951
ACH-000848,-1.056260442203634
ACH-000849,-1.2022859099808143
ACH-000851,-1.1148260713562397
ACH-000855,-1.1665208476462012
ACH-000856,-1.0522456986507358
ACH-000858,-1.0054025389359773
ACH-000859,-1.0028941273836869
ACH-000861,-1.0893257086025043
ACH-000862,-0.9298328512372742
ACH-000865,-1.074797780111494
ACH-000866,-1.1282775499939957
ACH-000867,-1.1191615912454396
ACH-000869,-1.240410620858636
ACH-000872,-1.1520543605781508
ACH-000873,-1.0540399829811946
ACH-000876,-0.9287093413350338
ACH-000878,-0.9732865304988316
ACH-000880,-1.1812286534850576
ACH-000881,-0.8418615291603657
ACH-000882,-1.0669107361876349
ACH-000884,-1.1470850525654162
ACH-000885,-0.9175813994215104
ACH-000887,-0.9568172926728092
ACH-000889,-0.8974978046672254
ACH-000896,-1.0429735202370825
ACH-000898,-0.9810215887938272
ACH-000900,-1.0608602721357696
ACH-000901,-1.0072590354323163
ACH-000905,-0.8750465608084055
ACH-000906,-1.0214886097574531
ACH-000907,-1.0738829683436992
ACH-000910,-1.1527748008903147
ACH-000911,-0.8401529397023109
ACH-000912,-1.0182425658084633
ACH-000913,-1.0332967081001545
ACH-000915,-1.0608070266135754
ACH-000916,-1.3567837224137085
ACH-000917,-1.0585938998214517
ACH-000920,-1.1155358826637112
ACH-000921,-1.149392461286623
ACH-000924,-0.9639134638719808
ACH-000926,-1.2596965354955425
ACH-000928,-1.1224033365437416
ACH-000929,-1.1459507583553954
ACH-000932,-1.0765556169499368
ACH-000935,-0.9383587081559368
ACH-000936,-0.9952499969924888
ACH-000937,-1.0414132458322491
ACH-000938,-1.1594988158191584
ACH-000939,-1.2018181017570655
ACH-000941,-1.2594278713758629
ACH-000943,-1.0035237887085209
ACH-000946,-1.0016047440573652
ACH-000947,-0.9678398648129944
ACH-000948,-1.0156702580550945
ACH-000950,-0.9104098151601469
ACH-000953,-1.0033543084673917
ACH-000954,-0.8474198845934152
ACH-000957,-0.8988358637345581
ACH-000958,-0.9969316398065466
ACH-000960,-1.137879374630096
ACH-000963,-1.001812456205043
ACH-000968,-0.8982854233851651
ACH-000969,-1.149322571935239
ACH-000972,-0.7825997270775256
ACH-000973,-1.0856368897527289
ACH-000974,-1.0887287242842796
ACH-000978,-0.9624043015048332
ACH-000984,-1.0142704864784993
ACH-000986,-1.0725782040746756
ACH-000988,-0.9572107689902823
ACH-000993,-0.996453014183643
ACH-000994,-0.9904232526590432
ACH-000996,-1.137475618761144
ACH-001001,-1.1085812078686217
ACH-001020,-1.0061920785490166
ACH-001028,-1.0713164461699898
ACH-001031,-1.0377108756432387
ACH-001038,-1.169551299250437
ACH-001048,-1.2864258310795385
ACH-001050,-1.0297566400573777
ACH-001053,-0.9598090696145184
ACH-001054,-1.0692660859839398
ACH-001061,-0.8785059573405148
ACH-001067,-1.0698884837940212
ACH-001075,-0.9398921389061976
ACH-001096,-1.1655036401799794
ACH-001111,-1.2227037889891328
ACH-001119,-0.9848904602975136
ACH-001128,-1.387297189005224
ACH-001134,-1.1186109405133342
ACH-001151,-1.138595942829763
ACH-001163,-1.2267162762853538
ACH-001164,-1.1132453892205898
ACH-001183,-1.3715817005962123
ACH-001192,-1.0397980114689611
ACH-001193,-0.5614347345392622
ACH-001196,-0.9805967811594319
ACH-001197,-1.1958223830265886
ACH-001205,-1.234850033715898
ACH-001211,-1.017523631856029
ACH-001212,-0.9225265945597618
ACH-001228,-1.155596430550187
ACH-001232,-1.0742366264553465
ACH-001239,-0.9520847459005122
ACH-001270,-1.0759592665860107
ACH-001274,-0.8989718253109724
ACH-001275,-1.173874984383637
ACH-001277,-1.131607995491302
ACH-001278,-1.0689627185447883
ACH-001280,-1.2031341413156922
ACH-001283,-1.0779317037878149
ACH-001289,-0.8362750912629613
ACH-001300,-1.126091904803291
ACH-001301,-1.0913955766578147
ACH-001302,-1.245224842766071
ACH-001306,-0.953620144372474
ACH-001318,-1.1221178319736191
ACH-001322,-0.9515875748078092
ACH-001328,-1.037511668519017
ACH-001332,-1.1546549166350353
ACH-001336,-1.2041209654940352
ACH-001346,-1.0124646035636475
ACH-001353,-0.9855461639034432
ACH-001354,-1.0926580215792476
ACH-001367,-1.0931439286417304
ACH-001368,-1.1643019283974814
ACH-001374,-1.2057953398156362
ACH-001377,-0.9745058112987284
ACH-001380,-0.9980910116213682
ACH-001391,-0.8993569034747999
ACH-001408,-1.3090047656611714
ACH-001430,-1.2534676707835513
ACH-001431,-1.1558386375458
ACH-001450,-0.9882120774938878
ACH-001496,-1.1986604825935812
ACH-001500,-1.14512722146919
ACH-001523,-1.0906934130709391
ACH-001532,-0.8910398463527419
ACH-001550,-1.0712010112495052
ACH-001552,-1.1116719053596378
ACH-001554,-0.9214070074302758
ACH-001654,-1.1291412543515609
ACH-001735,-1.1630294556532574
ACH-001736,-1.018145218506408
ACH-001737,-1.0819274215503645
ACH-001740,-1.1239544601232627
ACH-001745,-1.0044774799815237
ACH-001765,-0.9344878403007626
