,DKKL1 (27120)
ACH-000004,-0.06990467783399468
ACH-000005,-0.13112492829754244
ACH-000007,-0.122343731416038
ACH-000009,-0.1060798063530818
ACH-000011,0.03169179635210779
ACH-000012,-0.02712954159432769
ACH-000013,-0.13008375968521368
ACH-000014,-0.022035408360593686
ACH-000015,-0.1393832551731337
ACH-000017,0.028124641698507192
ACH-000018,0.0824980046277897
ACH-000019,-0.1608976489683223
ACH-000021,-0.019689802540171362
ACH-000022,-0.08773278081026513
ACH-000025,0.09265148851474388
ACH-000028,-0.11238615964316803
ACH-000030,-0.1382423488867311
ACH-000035,-0.04414617684443625
ACH-000036,0.04098713871035098
ACH-000037,0.07880737755584205
ACH-000039,0.013179818873766591
ACH-000040,-0.00973555066917416
ACH-000041,0.058015035393400284
ACH-000042,-0.06462771804602488
ACH-000045,-0.16338777288182552
ACH-000047,-0.01966059480653415
ACH-000052,-0.06877094224212747
ACH-000053,-0.03106911936452244
ACH-000054,0.02525506568513087
ACH-000055,-0.23016982910266526
ACH-000060,-0.014884394916321084
ACH-000067,0.0696773656817424
ACH-000070,-0.11539739822494173
ACH-000075,0.08677155657271914
ACH-000078,-0.07221494679917535
ACH-000082,-0.01694641816061369
ACH-000085,0.14510452909608335
ACH-000086,-0.07922334492758105
ACH-000087,-0.09040257809458656
ACH-000092,-0.048816901099790116
ACH-000095,0.005750492841335577
ACH-000097,-0.1383656054963792
ACH-000098,-0.053564769609874566
ACH-000099,-0.07869615111673095
ACH-000108,-0.15251185770853082
ACH-000113,-0.06102816519887482
ACH-000116,0.031778011768244116
ACH-000118,-0.06135869607579751
ACH-000120,-0.10247746202262796
ACH-000123,-0.05137285936290421
ACH-000127,-0.03274057523403217
ACH-000128,0.1442060023672113
ACH-000132,0.024326325687066438
ACH-000133,-0.10940084252345013
ACH-000137,-0.08294173858507924
ACH-000138,-0.1390801688538942
ACH-000142,-0.014467619723911857
ACH-000143,-0.10385879125494876
ACH-000146,-0.04378029316182419
ACH-000148,0.06354076655176565
ACH-000150,0.06914424380154041
ACH-000152,-0.09357173205386876
ACH-000153,-0.009048870582433487
ACH-000159,-0.062453097689106424
ACH-000160,-0.11420496250574955
ACH-000163,-0.05815797479229395
ACH-000167,0.2863950162868258
ACH-000168,0.05611099795998895
ACH-000169,-0.06863969755303134
ACH-000178,-0.007910201546122014
ACH-000183,-0.1450630327819514
ACH-000188,-0.02894723566468785
ACH-000189,-0.006547398888482504
ACH-000190,-0.16261532536265771
ACH-000198,-0.002157346122805382
ACH-000203,-0.042650075104086034
ACH-000204,-0.05319319068779402
ACH-000206,-0.060258355331250686
ACH-000207,-0.01330200986499942
ACH-000208,-0.24246544590996816
ACH-000210,0.2108876132215992
ACH-000211,0.017050773241683612
ACH-000215,0.05673493232788605
ACH-000221,-0.0466913837522602
ACH-000222,-0.19141379822913684
ACH-000223,0.05880790593420355
ACH-000226,-0.2310208183422769
ACH-000227,0.010733365284659914
ACH-000228,-0.08593772359185436
ACH-000231,0.00518797548585603
ACH-000232,0.009739616473020943
ACH-000233,-0.04806548065121643
ACH-000234,-0.005169155369801432
ACH-000235,-0.05332439281854884
