,VEZT (55591)
ACH-000231,-0.8510976783439861
ACH-000232,-0.6663641476149081
ACH-000233,-0.3841221874687025
ACH-000234,-0.6760262986510206
ACH-000235,-0.3386603902142247
ACH-000237,-0.5454076130092489
ACH-000238,-0.6091793127905661
ACH-000242,-0.530710664690336
ACH-000243,-0.2512193661815326
ACH-000244,-0.05878387341416753
ACH-000246,-0.22188357560206914
ACH-000248,-0.4305841921064594
ACH-000250,-0.4709737245572359
ACH-000251,-0.5203179947906725
ACH-000252,-0.6158762773708194
ACH-000253,-0.2358616690299937
ACH-000255,-0.5981558770257271
ACH-000256,-0.3116588436141711
ACH-000257,-0.36862776966419175
ACH-000258,-0.4684405950293333
ACH-000259,-0.3141881091065688
ACH-000260,-0.6609155254378184
ACH-000261,-0.7540144167578461
ACH-000262,-0.6282155041250035
ACH-000263,-0.2623508334233403
ACH-000264,-0.5910295543966271
ACH-000265,-0.4952638152074361
ACH-000266,-0.4435496942032599
ACH-000272,-0.37610367987067056
ACH-000274,-0.1729506603621624
ACH-000277,-0.27065949773979303
ACH-000278,-0.4179021175130261
ACH-000279,-0.5017231100213436
ACH-000280,-0.4298977201344352
ACH-000281,-0.5460787919994248
ACH-000288,-0.6098802216239809
ACH-000291,-0.5733455769378702
ACH-000293,-0.3470180517389585
ACH-000294,-0.5171408794202738
ACH-000295,-0.3803739712434822
ACH-000296,-0.7486294486110442
ACH-000302,-0.30843777113335
ACH-000304,-0.3011819860612738
ACH-000307,-0.6643437981010659
ACH-000308,-0.3050183755543772
ACH-000310,-0.20856182133783746
ACH-000311,-0.28328910333153595
ACH-000312,-0.4460433670038021
ACH-000315,-0.2318228259631424
ACH-000316,-0.6047794601270763
ACH-000317,-0.4078132942912933
ACH-000318,-0.5334999182018988
ACH-000319,-0.5058263327000752
ACH-000320,-0.33355368432379706
ACH-000322,-0.25875063852800595
ACH-000323,-0.4523642334537787
ACH-000324,-0.5368854349608622
ACH-000329,-0.4089120913498664
ACH-000330,-0.4773289488854748
ACH-000331,-0.5248637058050212
ACH-000332,-0.4473674654352392
ACH-000334,-0.14586722305280767
ACH-000335,-0.6730157196265686
ACH-000336,-0.331173836379424
ACH-000337,-0.5609635532191461
ACH-000338,-0.9336961242679178
ACH-000339,-0.5462559437890954
ACH-000341,-0.42234359409213096
ACH-000348,-0.4112978713216953
ACH-000350,-0.3103496180219931
ACH-000352,-0.04179815329011122
ACH-000356,-0.5609012865859498
ACH-000361,-0.4631347991482584
ACH-000362,-0.37430851854169706
ACH-000363,-0.07301619616163448
ACH-000364,-0.5552267587756523
ACH-000365,-0.17619804344132606
ACH-000366,-0.456707822230112
ACH-000368,-0.6594337722340973
ACH-000374,-0.7616811855570227
ACH-000375,-0.29990170962932994
ACH-000376,-0.427291706700541
ACH-000381,-0.33622453178437084
ACH-000383,-0.0813217864036683
ACH-000387,-0.3615269232615677
ACH-000389,-0.655413685357115
ACH-000390,-0.4710693501376949
ACH-000393,-0.4012207049233557
ACH-000395,-0.39376160008240185
ACH-000396,-0.5293075499202483
ACH-000397,-0.4319611419405466
ACH-000401,-0.6139252762192746
ACH-000402,-0.38555852049296974
ACH-000403,-0.15698682290381774
ACH-000404,-0.585947932610327
ACH-000406,-0.3333396318086348
ACH-000407,-0.6128376376144521
ACH-000408,-0.5794249214907583
ACH-000410,-0.3960267169171623
ACH-000411,-0.3338200192194786
ACH-000414,-0.2625469001873965
ACH-000415,-0.5066608019404366
ACH-000416,-0.2691689417473155
ACH-000420,-0.5183246290083237
ACH-000421,-0.295201420595014
ACH-000424,-0.5803052899864644
ACH-000425,-0.245840855009868
ACH-000426,-0.2831387524993505
ACH-000427,-0.3467348626708682
ACH-000433,-0.5363692930844833
ACH-000435,-0.4413375841249769
ACH-000436,-0.43264183480593904
ACH-000444,-0.5948394425964376
ACH-000445,-0.5870874638688995
ACH-000448,-0.6145387287863645
ACH-000450,-0.27560202509520954
ACH-000452,-0.6208964148177049
ACH-000454,-0.507828919337404
ACH-000458,-0.4230779366461645
ACH-000459,-0.2492890939888424
ACH-000460,-0.6938145808339983
ACH-000461,-0.3988045744258256
ACH-000463,-0.6504618777135744
ACH-000464,-0.5134544325293955
ACH-000466,-0.5235838012517721
ACH-000467,-0.4642861984697859
ACH-000468,-0.4781409664849095
ACH-000469,-0.4256033692047235
ACH-000470,-0.5878471246211097
ACH-000471,-0.6475034564220759
ACH-000472,-0.5311501728341731
ACH-000473,-0.6639060246104447
ACH-000475,-0.40073051085172817
ACH-000476,-0.34936250499453564
ACH-000477,-0.21521792265580364
ACH-000479,-0.569295027970821
ACH-000480,-0.46838655892631503
ACH-000481,-0.32362548800935625
ACH-000483,-0.4007347172759822
ACH-000484,-0.4491830668968291
ACH-000485,-0.22508803602017666
ACH-000486,-0.341795654363579
ACH-000487,-0.382098706857791
ACH-000488,-0.4588724558366077
ACH-000490,-0.6799814244028464
ACH-000491,-0.1525766450313139
ACH-000495,-0.4443627884676746
ACH-000496,-0.4660949395721097
ACH-000499,-0.4405314472824296
ACH-000500,-0.2998266334288759
ACH-000502,-0.3843936963652786
ACH-000503,-0.5460173819371152
ACH-000505,-0.4163500584079431
ACH-000507,-0.5516189522798948
ACH-000510,-0.4292229583902093
ACH-000511,-0.4416201224929073
ACH-000512,-0.12508779202011686
ACH-000516,-0.5737572659886648
ACH-000517,-0.4555770381501283
ACH-000518,-0.660760952037382
ACH-000520,-0.475477700293035
ACH-000521,-0.423328422232534
ACH-000522,-0.4086600483245276
ACH-000524,-0.36022631953381723
ACH-000527,-0.5318546881955243
ACH-000528,-0.33090058635409514
ACH-000537,-0.517000790572372
ACH-000541,-0.13718885855009091
ACH-000542,-0.6373205504950554
ACH-000544,-0.4931605653607945
ACH-000545,-0.6410747641962676
ACH-000547,-0.5580070096978622
ACH-000548,-0.23986827567575625
ACH-000549,-0.6587328656181456
ACH-000550,-0.7633148118140519
ACH-000552,-0.5595248698206745
ACH-000556,-0.29081303210428283
ACH-000557,0.07577918959729038
ACH-000569,-0.4290875673499097
ACH-000570,-0.391458748958159
ACH-000571,-0.2668618395535172
ACH-000573,-0.44416480518026347
ACH-000576,-0.3203313726616661
ACH-000579,-0.2767105700251123
ACH-000580,-0.4788705939505129
ACH-000584,-0.5666307334410193
ACH-000585,-0.6007276297518294
ACH-000588,-0.3452136969924591
ACH-000589,-0.4087045157771049
ACH-000591,-0.5462415664107741
ACH-000593,-0.6224261285471548
ACH-000600,-0.2908643028581603
ACH-000601,-0.5468433582834789
ACH-000605,-0.523716541585267
ACH-000606,-0.7486005363690563
ACH-000608,-0.19806025147751896
ACH-000614,-0.4772682337789026
ACH-000616,-0.5086312199757668
ACH-000618,-0.417300730058496
ACH-000619,-0.5240996592045828
ACH-000620,-0.3933983560470283
ACH-000621,-0.2740679061034821
ACH-000622,-0.41300658557394304
ACH-000623,-0.4582297093412007
ACH-000624,-0.4788403957024383
ACH-000627,-0.3220243679420917
ACH-000630,-0.6516652046855637
ACH-000631,-0.5119176307494517
ACH-000632,-0.518070166200025
ACH-000633,0.056800210298964815
ACH-000637,-0.4227788174852594
ACH-000638,-0.4185600317925632
ACH-000646,-0.1823689066267634
ACH-000647,-0.33765653326882483
ACH-000648,-0.3640443369315556
ACH-000649,-0.5723139354786757
ACH-000651,-0.5700847286900228
ACH-000652,-0.4850564043839986
ACH-000653,-0.2520219851826962
ACH-000657,-0.4847317349483681
ACH-000658,-0.046682318694170034
ACH-000661,-0.3805897660906635
ACH-000662,-0.2567968046235598
ACH-000663,-0.3802589113323657
ACH-000665,-0.31560434466588283
ACH-000671,-0.3316423916434311
ACH-000672,-0.3333224454215216
ACH-000673,-0.5358840113367778
ACH-000676,-0.2418676028749008
ACH-000677,-0.3040086548917629
ACH-000681,-0.3903250880945581
ACH-000683,-0.19949577691222514
ACH-000684,-0.4690514191428613
ACH-000688,-0.4470049131772781
ACH-000693,-0.4927205273676639
ACH-000694,-0.4852803195862512
ACH-000695,-0.18542733746870824
ACH-000696,-0.5906352058118879
ACH-000697,-0.36910076180063295
ACH-000699,-0.4567413831271941
ACH-000701,-0.2948122154678635
ACH-000706,-0.3382704108533281
ACH-000711,-0.2865289881311611
ACH-000713,-0.6338508145787328
ACH-000714,-0.42923208028698495
ACH-000718,-0.4415158073652667
ACH-000720,-0.4033233372243663
ACH-000721,-0.49195432073576206
ACH-000724,-0.2908214648600504
ACH-000725,-0.3123810893281362
ACH-000732,-0.6441097646980445
ACH-000734,-0.4552432018478455
ACH-000735,-0.6793069512617699
ACH-000736,-0.4100003009584683
ACH-000738,-0.5060528148543314
ACH-000746,-0.19773270554398825
ACH-000747,-0.5043364558648957
ACH-000748,-0.5128465011045079
ACH-000753,-0.4207248812541067
ACH-000756,-0.6941007408106272
ACH-000757,-0.08406967475239946
ACH-000758,-0.6694415191307926
ACH-000760,-0.3664330187345277
ACH-000762,-0.6088996592758235
ACH-000763,-0.2428207088732537
ACH-000764,-0.6188462922637127
ACH-000765,-0.5931258855323144
ACH-000766,-0.5850330115044603
ACH-000767,-0.048087234379049534
ACH-000768,-0.5902275935800786
ACH-000769,-0.5772521954080958
ACH-000770,-0.4403299529609095
ACH-000771,-0.6439210742638688
ACH-000773,-0.4446369895116922
ACH-000776,-0.34656980791421205
ACH-000777,-0.6076358368488541
ACH-000778,-0.5926744847706914
ACH-000781,-0.3513499710888223
ACH-000782,-0.3370744911022069
ACH-000783,-0.2370975201828378
ACH-000784,-0.489401326456695
ACH-000785,-0.0971572924933466
ACH-000787,-0.48341843669627005
ACH-000788,-0.5994387286912375
ACH-000791,-0.2887776207007742
ACH-000792,-0.37442468460754497
ACH-000794,-0.5743648837814228
ACH-000796,-0.4821242329502858
ACH-000798,-0.1928444523500876
ACH-000799,-0.4859526941486462
ACH-000800,-0.5064149219294661
ACH-000802,-0.5595684827681824
ACH-000804,-0.4737393238104869
ACH-000805,-0.550561437989004
ACH-000809,-0.39406835046077604
ACH-000810,-0.4896604255610096
ACH-000811,-0.3933974796237367
ACH-000817,-0.34706884653023234
ACH-000819,-0.4886002508591573
ACH-000820,-0.8008469229184014
ACH-000821,-0.3454280855775172
ACH-000822,-0.3761524439271502
ACH-000823,-0.4689693625549509
ACH-000824,-0.5661799593715526
ACH-000827,-0.4968388668574817
ACH-000829,-0.031383740416734286
ACH-000831,-0.6955854194524959
ACH-000832,-0.6578627155321601
ACH-000833,-0.41153414688777096
ACH-000834,-0.4940848506872398
ACH-000835,-0.5960448008251392
ACH-000836,-0.7438184597897031
ACH-000837,-0.4873135834477084
ACH-000838,-0.3111827887751325
ACH-000839,-0.5833529808774555
ACH-000840,-0.6079538232220191
ACH-000841,-0.5363319866764544
ACH-000843,-0.5561880092995873
ACH-000846,-0.4606141249043696
ACH-000847,-0.332852115412328
ACH-000848,-0.5733820694406374
ACH-000849,-0.4958060633101422
ACH-000851,-0.4600191736561548
ACH-000855,-0.6846077689362807
ACH-000856,-0.42037773555778746
ACH-000858,-0.41027483319654107
ACH-000859,-0.6728346981079409
ACH-000861,-0.42975925300786333
ACH-000862,-0.5381739803136175
ACH-000865,-0.7040007159945714
ACH-000866,-0.5338636423609906
ACH-000867,-0.35091771054056353
ACH-000869,-0.3889862909995648
ACH-000872,-0.3964276538361664
ACH-000873,-0.4259572926002781
ACH-000876,-0.21433521524419055
ACH-000878,-0.7192650188895309
ACH-000880,-0.4460350512597999
ACH-000881,-0.418039565992498
ACH-000882,-0.40137848421518585
ACH-000884,-0.4544022033151074
ACH-000885,-0.3580256232130479
ACH-000887,-0.4795160436862137
ACH-000889,-0.26503840434573184
ACH-000896,-0.37374264699242293
ACH-000898,-0.08867970089995622
ACH-000900,-0.24477848299007315
ACH-000901,-0.4482496499110315
ACH-000905,-0.5734901987054777
ACH-000906,-0.5626730910991676
ACH-000907,-0.16565251317574026
ACH-000910,-0.4400611024954443
ACH-000911,-0.6637590161244741
ACH-000912,-0.5933995713481851
ACH-000913,-0.5185973428837178
ACH-000915,-0.4535745638034832
ACH-000916,-0.4360735144899344
ACH-000917,-0.6869507970851904
ACH-000920,-0.014994833604814831
ACH-000921,-0.5924963705141683
ACH-000924,-0.4196391015399712
ACH-000926,-0.4354688442774366
ACH-000928,-0.3627138462144818
ACH-000929,-0.6536805838123255
ACH-000932,-0.2818591975339892
ACH-000935,-0.5087289411214422
ACH-000936,-0.34666577380443364
ACH-000937,-0.20789580206854547
ACH-000938,-0.4239325638659552
ACH-000939,-0.6040256249186126
ACH-000941,-0.4259508923097741
ACH-000943,-0.4033753302957341
ACH-000946,-0.4375006971429622
ACH-000947,-0.30896960924589234
ACH-000948,-0.3947428913118295
ACH-000950,-0.4335797363353897
ACH-000953,0.12805150943278792
ACH-000954,-0.4042152642500471
ACH-000957,-0.41964784946942907
ACH-000958,-0.5899305649241813
ACH-000960,-0.3746958664263431
ACH-000963,-0.6445046261132588
ACH-000968,-0.4244533086220265
ACH-000969,-0.17720001649599132
ACH-000972,-0.4583586950913942
ACH-000973,-0.6006965768405186
ACH-000974,-0.28654603788043226
ACH-000978,-0.28677458668382033
ACH-000984,-0.2506265032158422
ACH-000986,-0.3263746646724767
ACH-000988,-0.4736926734279111
ACH-000993,-0.3198339048574708
ACH-000994,-0.3685879742021365
ACH-000996,-0.4408153817314121
ACH-001001,-0.5256340404931132
ACH-001020,-0.3166841416581825
ACH-001028,-0.4815964840575968
ACH-001031,-0.5342616013133313
ACH-001038,-0.16678718833709982
ACH-001048,-0.5139840695253608
ACH-001050,-0.3365968213334985
ACH-001053,-0.5988852263113019
ACH-001054,-0.5642064036918942
ACH-001061,-0.4683517980400444
ACH-001067,-0.4147519966598313
ACH-001075,-0.7333231365720848
ACH-001096,-0.5647917896383683
ACH-001111,-0.4637312450033313
ACH-001119,-0.390347843480838
ACH-001128,-0.6442069016166658
ACH-001134,-0.21317371868840929
ACH-001151,-0.643454189353027
ACH-001163,-0.3437975721326349
ACH-001164,-0.5245273262265746
ACH-001183,-0.5740423719387556
ACH-001192,-0.3966899624973068
ACH-001193,-0.7018026365784369
ACH-001196,-0.6342807261640788
ACH-001197,-0.337980453793118
ACH-001205,-0.5639904926507943
ACH-001211,-0.5416697580616169
ACH-001212,-0.4325914992694523
ACH-001228,-0.4005964809537297
ACH-001232,-0.6765597817908489
ACH-001239,-0.2996766548330667
ACH-001270,-0.7862195239482177
ACH-001274,-0.3628291549165929
ACH-001275,-0.25092506529586023
ACH-001277,-0.35968385245586665
ACH-001278,-0.3468998567657293
ACH-001280,-0.1467954224843166
ACH-001283,-0.3399562341052572
ACH-001289,-0.411068620483526
ACH-001300,-0.3659009265266329
ACH-001301,-0.587599157055552
ACH-001302,-0.3084626572009347
ACH-001306,-0.5688364393467762
ACH-001318,-0.4773916500988351
ACH-001322,-0.5999394506527657
ACH-001328,-0.6266816640080419
ACH-001332,-0.4542356148468134
ACH-001336,-0.7489840374640515
ACH-001346,-0.6541469736264461
ACH-001353,-0.3144012510668264
ACH-001354,-0.612568142045331
ACH-001367,-0.4330103734397263
ACH-001368,-0.362859530928565
ACH-001374,-0.7921438316115077
ACH-001377,-0.598727784201735
ACH-001380,-0.2697449772498543
ACH-001391,-0.2467352252448096
ACH-001408,-0.3376002535968607
ACH-001430,-0.445259837141982
ACH-001431,-0.5591008127938061
ACH-001450,-0.28361421083625105
ACH-001496,-0.7881624602367641
ACH-001500,-0.34197895511280985
ACH-001523,-0.4942787951635039
ACH-001532,-0.3659608787748544
ACH-001550,-0.4048325357960325
ACH-001552,-0.4317665109489536
ACH-001554,-0.3181577157231107
ACH-001654,-0.6298555789827368
ACH-001735,-0.2350256018340811
ACH-001736,-0.411897367775744
ACH-001737,-0.22022144267825036
ACH-001740,-0.2444870850321345
ACH-001745,-0.3561763505406245
ACH-001765,-0.1962250906685832
