,PTPRS (5802)
ACH-000004,0.16331573984802866
ACH-000005,0.18592709996859966
ACH-000007,0.13261250652551687
ACH-000009,0.12718226095645774
ACH-000011,0.19772932700412085
ACH-000012,0.06435293574729553
ACH-000013,-0.0016613034636878384
ACH-000014,0.1269837554336394
ACH-000015,0.03791755331159352
ACH-000017,0.08593505299094174
ACH-000018,0.12683412575466196
ACH-000019,0.08491203924715336
ACH-000021,0.06916999181408058
ACH-000022,0.011906189137742013
ACH-000025,0.04124447241180017
ACH-000028,0.034870161470328134
ACH-000030,0.000758081199012758
ACH-000035,-0.06084704704795212
ACH-000036,0.15555182227206862
ACH-000037,0.10166797474696236
ACH-000039,0.05547402206939925
ACH-000040,0.031238224405072856
ACH-000041,0.11269896677864935
ACH-000042,0.05826914302939264
ACH-000045,0.1768004181226976
ACH-000047,-0.08438113060002622
ACH-000052,0.16797671623048566
ACH-000053,0.012724910876477171
ACH-000054,0.052755124649291434
ACH-000055,0.040083464876685314
ACH-000060,0.12809112505671136
ACH-000067,0.017017181192003992
ACH-000070,-0.035792510796660064
ACH-000075,-0.03766234993003226
ACH-000078,0.1708484411212823
ACH-000082,0.013444591890269909
ACH-000085,0.1304708458722534
ACH-000086,0.09303598186506906
ACH-000087,0.3117093265639729
ACH-000092,0.03915830406811748
ACH-000095,0.08288555722245201
ACH-000097,0.08334942381483915
ACH-000098,-0.11795827287452185
ACH-000099,0.13936983315076304
ACH-000108,-0.03967432062123593
ACH-000113,0.09691086018325526
ACH-000116,0.09594840007921383
ACH-000118,0.14774907364906242
ACH-000120,-0.003185593294831159
ACH-000123,0.03290621025185081
ACH-000127,0.015585911130364347
ACH-000128,0.04478651599935606
ACH-000132,-0.03320392273731465
ACH-000133,0.13572857379876782
ACH-000137,0.05398938651963898
ACH-000138,-0.08329143624788447
ACH-000142,-0.04191771780262695
ACH-000143,0.1210178541185911
ACH-000146,0.03783594221634223
ACH-000148,0.08693004001728863
ACH-000150,-0.019321140881388574
ACH-000152,0.1197598510237926
ACH-000153,0.19081605978111188
ACH-000159,0.08036801352420157
ACH-000160,0.034847243339208814
ACH-000163,-0.05767106768048556
ACH-000167,-0.11788931864018405
ACH-000168,-0.007114590463198543
ACH-000169,0.20818707550821328
ACH-000178,0.03560668188543815
ACH-000183,0.11461393912516984
ACH-000188,0.00522721987762288
ACH-000189,0.01749328922665888
ACH-000190,0.17959192056240106
ACH-000198,0.06418970902952043
ACH-000203,0.2269187057687125
ACH-000204,0.05852013030911005
ACH-000206,0.3049955073488615
ACH-000207,-0.04131356840710405
ACH-000208,-0.1646727245006704
ACH-000210,0.23754390333096784
ACH-000211,0.0746554785626539
ACH-000215,0.04630495956390867
ACH-000221,0.044582198451011086
ACH-000222,0.05961882098351898
ACH-000223,0.05698891196586382
ACH-000226,-0.024426369357728326
ACH-000227,0.3184944742559142
ACH-000228,0.16450129710185854
ACH-000231,0.15107663737746851
ACH-000232,0.0007272563931377642
ACH-000233,0.12035190404149675
ACH-000234,0.12696972380620872
ACH-000235,0.00749729585999731
ACH-000237,-0.000983914808416898
ACH-000238,0.017838628037354608
ACH-000242,0.0957506173086461
ACH-000243,-0.013027914965488377
ACH-000244,-0.007990789390039055
ACH-000246,0.018928307529804855
ACH-000248,0.00785812107263932
ACH-000250,-0.008883305568155484
ACH-000251,0.14929488358567658
ACH-000252,0.07342339820107087
ACH-000253,0.08029916967965406
ACH-000255,0.13486197882281056
ACH-000256,0.06993384049820575
ACH-000257,0.1750164437980104
ACH-000258,-0.0022645317190746693
ACH-000259,0.02174700171871782
ACH-000260,-0.010648435901227904
ACH-000261,0.09339606597002327
ACH-000262,-0.019281135247614628
ACH-000263,-0.0010331887941528923
ACH-000264,0.04133977408395161
ACH-000265,0.09863001371570253
ACH-000266,-0.028587091093037486
ACH-000272,0.13940842771902873
ACH-000274,0.008536820847641523
ACH-000277,0.09204728808026247
ACH-000278,0.12188322209887892
ACH-000279,0.1823012007734908
ACH-000280,-0.012086120488780288
ACH-000281,0.06389576275693325
ACH-000288,0.1041666958130558
ACH-000291,0.04113978755632438
ACH-000293,0.21462435553032025
ACH-000294,-0.03103476669847295
ACH-000295,0.08546850114284253
ACH-000296,0.06730390538514612
ACH-000302,-0.01477951332805648
ACH-000304,0.07258065616405424
ACH-000307,0.04180063335490447
ACH-000308,0.02326538186021624
ACH-000310,0.009625416752022338
ACH-000311,0.04991704047766899
ACH-000312,0.032604723000771337
ACH-000315,-0.15111641030209064
ACH-000316,0.08728138050922346
ACH-000317,0.30277369543050914
ACH-000318,-0.03399761152777028
ACH-000319,0.07432316920066384
ACH-000320,-0.17067384792785634
ACH-000322,0.22907181056516634
ACH-000323,0.1247096620698863
ACH-000324,0.02793471213337026
ACH-000329,0.11997876005465988
ACH-000330,-0.07037446540774665
ACH-000331,0.08220723441776108
ACH-000332,0.04468493434870647
ACH-000334,-0.06889862408833047
ACH-000335,-0.0783845011590857
ACH-000336,0.2231342253455596
ACH-000337,0.2264756639763778
ACH-000338,-0.12151765314350693
ACH-000339,0.043145205089598265
ACH-000341,-0.0223241526564454
ACH-000348,0.060356943176034336
ACH-000350,0.07738565542143007
ACH-000352,0.0596073467858834
ACH-000356,0.3144442056246597
ACH-000361,0.2529159999223908
ACH-000362,0.06087567609718717
ACH-000363,-0.05019387894746373
ACH-000364,0.18393095349249072
ACH-000365,0.10491922170718004
ACH-000366,0.1176751048318237
ACH-000368,-0.003903969373171104
ACH-000374,0.14458190700975335
ACH-000375,0.11078340072690353
ACH-000376,0.050710080912161636
ACH-000381,-0.08787340812468973
ACH-000383,0.05786009443175465
ACH-000387,0.07728840620089847
ACH-000389,-0.041423708824305065
ACH-000390,-0.049649281591652286
ACH-000393,0.016148241665551098
ACH-000395,0.3031025295434017
ACH-000396,-0.019255123753119968
ACH-000397,0.014855812756977225
ACH-000401,-0.06339003675041008
ACH-000402,0.5022193635820664
ACH-000403,0.08629128582021675
ACH-000404,-0.001988921111137641
ACH-000406,0.08436105069970644
ACH-000407,0.01344449772523593
ACH-000408,0.13819872737643624
ACH-000410,0.044568353008342436
ACH-000411,0.0981870947185557
ACH-000414,0.035977989676388815
ACH-000415,0.1671470826909142
ACH-000416,0.013328456473253588
ACH-000420,-0.026480752569156444
ACH-000421,0.07185775872095958
ACH-000424,0.2452223669328815
ACH-000425,0.036979129564987216
ACH-000426,-0.03593727039224079
ACH-000427,0.10544411503436817
ACH-000433,0.018896713299288964
ACH-000435,-0.11169176668178173
ACH-000436,-0.020026796712446386
ACH-000444,0.17485438318647525
ACH-000445,-0.0796397443968796
ACH-000448,-0.0035014075182045893
ACH-000450,0.057941501461527135
ACH-000452,-0.011992426800665463
ACH-000454,0.01895374427915408
ACH-000458,0.12567196074451076
ACH-000459,0.09599548897931497
ACH-000460,0.01944008168037419
ACH-000461,-0.05426527210130985
ACH-000463,0.06506847416345614
ACH-000464,0.16254052729771573
ACH-000466,0.011515032106905387
ACH-000467,0.0002118783346728537
ACH-000468,0.04827246260772218
ACH-000469,0.03277509075783232
ACH-000470,0.117321277706295
ACH-000471,0.0340339605519409
ACH-000472,0.058981703350737234
ACH-000473,-0.020556277193015032
ACH-000475,0.08528996583015422
ACH-000476,0.09018591984715234
ACH-000477,0.01966748501209633
ACH-000479,0.01922758716282423
ACH-000480,0.0726886077104222
ACH-000481,0.16359437266088964
ACH-000483,0.16821191187491716
ACH-000484,0.1823430131863993
ACH-000485,0.1411158517575351
ACH-000486,0.041889391328790784
ACH-000487,0.02980483409406908
ACH-000488,0.09204392447893896
ACH-000490,-0.1806943869700071
ACH-000491,0.051152890059598465
ACH-000495,0.1925891223474864
ACH-000496,0.0018558993328361304
ACH-000499,0.18582658437909585
ACH-000500,0.1527174221864472
ACH-000502,-0.004386736064447123
ACH-000503,-0.13425581187448588
ACH-000505,-0.02301688252242637
ACH-000507,-0.17893589985944705
ACH-000510,0.033683935917635216
ACH-000511,0.09314790336207897
ACH-000512,-0.06498834371750042
ACH-000516,0.09959675639477894
ACH-000517,0.040880978051062604
ACH-000518,-0.03186827596747975
ACH-000520,0.17901123023402066
ACH-000521,-0.047588451403491334
ACH-000522,0.007138466280577898
ACH-000524,-0.06011291617717024
ACH-000527,0.07661954577073392
ACH-000528,0.041763576636552786
ACH-000537,0.07351116497976427
ACH-000541,0.093969216407368
ACH-000542,0.09267178583201946
ACH-000544,0.13611194805293084
ACH-000545,-0.12358999693247902
ACH-000547,0.1309145290735863
ACH-000548,0.07386148658105678
