,TXK (7294)
ACH-000411,-0.13008717615928028
ACH-000414,-0.07132469747874445
ACH-000415,-0.18417868336051768
ACH-000416,-0.12926655570495707
ACH-000420,-0.12258768072034545
ACH-000421,-0.13006676998917882
ACH-000424,-0.16967627769448854
ACH-000425,0.020821856334107727
ACH-000426,-0.03498334097612013
ACH-000427,-0.02883604208739794
ACH-000433,-0.09441900487598162
ACH-000435,-0.014230654176112419
ACH-000436,-0.026506418292860618
ACH-000444,-0.07493260295786247
ACH-000445,0.1741122120979001
ACH-000448,-0.053081023629378686
ACH-000450,-0.09287557794474363
ACH-000452,-0.09457191878141764
ACH-000454,0.09374195309449257
ACH-000458,-0.08944392380955428
ACH-000459,-0.1978396769081152
ACH-000460,-0.16675438184726607
ACH-000461,0.03619838080497384
ACH-000463,-0.07038724917980993
ACH-000464,-0.030921445593376368
ACH-000466,-0.17045210283077672
ACH-000467,-0.107622940509388
ACH-000468,0.10518304063281796
ACH-000469,-0.07016010675669954
ACH-000470,-0.19260621513627255
ACH-000471,-0.004793758770993395
ACH-000472,-0.054158734145031216
ACH-000473,0.002242089477021045
ACH-000475,-0.14056759618242345
ACH-000476,-0.07151862575517065
ACH-000477,-0.08266545990032483
ACH-000479,0.13130183575769527
ACH-000480,-0.2038931260555372
ACH-000481,-0.031868654793536975
ACH-000483,0.07952284245418524
ACH-000484,-0.04831606749914075
ACH-000485,-0.148865271781299
ACH-000486,-0.08469342526092632
ACH-000487,-0.10481058287329133
ACH-000488,-0.07002998075351431
ACH-000490,-0.13386168666707432
ACH-000491,-0.054253918145797324
ACH-000495,-0.06133395362586697
ACH-000496,0.08832725568200242
ACH-000499,-0.036815208309053694
ACH-000500,0.04171526085331891
ACH-000502,-0.04121913808879864
ACH-000503,-0.1896143679510119
ACH-000505,-0.06879960752749148
ACH-000507,0.09583471210122473
ACH-000510,-0.05728912179262145
ACH-000511,-0.14164454273954338
ACH-000512,-0.13235466244026264
ACH-000516,-0.13986960615334948
ACH-000517,-0.02743334566185845
ACH-000518,-0.05668946717740191
ACH-000520,-0.06379072765004888
ACH-000521,-0.2243915558716517
ACH-000522,-0.018704029993275927
ACH-000524,-0.02982498691657715
ACH-000527,-0.16651839626308565
ACH-000528,-0.0426144149688844
ACH-000537,0.0201201510498963
ACH-000541,-0.10392081043596817
ACH-000542,-0.06157331146511155
ACH-000544,-0.04818472440368502
ACH-000545,-0.028148166549149683
ACH-000547,0.04001036988341287
ACH-000548,-0.07835803087516058
ACH-000549,-0.14161679118802953
ACH-000550,-0.14737435845379845
ACH-000552,-0.04198789526743596
ACH-000556,-0.2801679424813153
ACH-000557,-0.14710517338332185
ACH-000569,-0.1541594227185818
ACH-000570,-0.2188878827382436
ACH-000571,-0.12351791558746306
ACH-000573,-0.04548779582767993
ACH-000576,-0.12661184317036842
ACH-000579,-0.11802541458374408
ACH-000580,-0.18770227675804665
ACH-000584,0.007552539719895349
ACH-000585,-0.10387882958492724
ACH-000588,-0.04661075236549996
ACH-000589,-0.06781793947896551
ACH-000591,0.15459505555300346
ACH-000593,-0.11951570400407213
ACH-000600,-0.09460464362474884
ACH-000601,-0.2280044492653888
ACH-000605,0.006867184867238251
ACH-000606,-0.20224974763692133
ACH-000608,-0.06043788668258295
ACH-000614,-0.07932237159217367
ACH-000616,-0.23092061733898586
ACH-000618,-0.034652726124259486
ACH-000619,-0.1432512424551224
ACH-000620,-0.1001004122295749
ACH-000621,-0.1002383720407507
ACH-000622,-0.1225172038090548
ACH-000623,-0.1379435919912665
ACH-000624,-0.0668275977279983
ACH-000627,-0.20385548202140685
ACH-000630,0.032323345072088734
ACH-000631,-0.007326899224361485
ACH-000632,-0.20790347153570427
ACH-000633,0.037648329830457065
ACH-000637,-0.17253317215581845
ACH-000638,0.09209401822322373
ACH-000646,0.15310809201787282
ACH-000647,-0.0963717038422661
ACH-000648,-0.22248977294361766
ACH-000649,0.0121992372593493
ACH-000651,0.06661059011750886
ACH-000652,0.14474974747081445
ACH-000653,0.02489861626881901
ACH-000657,-0.045186276302131255
ACH-000658,-0.09525047037699344
ACH-000661,-0.1354391018660156
ACH-000662,0.07937976699560471
ACH-000663,0.014551969373817846
ACH-000665,0.06962953996119328
ACH-000671,-0.04063238283553894
ACH-000672,-0.12890869927057144
ACH-000673,-0.11655632006143385
ACH-000676,-0.02224985710320906
ACH-000677,-0.16300803869897054
ACH-000681,-0.058157951043116225
ACH-000683,-0.02903556595269512
ACH-000684,-0.3090842736527121
ACH-000688,-0.26487189406414785
ACH-000693,-0.08752083663479057
ACH-000694,-0.10853385991163504
ACH-000695,-0.0003883336165280919
ACH-000696,-0.15231661960266435
ACH-000697,0.1327013623528831
ACH-000699,-0.03539433170600294
ACH-000701,0.06814877764954655
ACH-000706,-0.04982405187973565
ACH-000711,-0.03215091680275077
ACH-000713,0.11051610237010852
ACH-000714,0.002265880602695607
ACH-000718,0.023325165133994984
ACH-000720,-0.1971548177816207
ACH-000721,-0.04094100489601562
ACH-000724,-0.14875633929087215
ACH-000725,-0.14019696157451386
ACH-000732,0.17092452208804412
ACH-000734,0.007696047508037356
ACH-000735,-0.09118379574040596
ACH-000736,-0.10582865103509327
ACH-000738,-0.12800104238105026
ACH-000746,-0.07734646810452718
ACH-000747,-0.22020978764121646
ACH-000748,-0.2752201250399408
ACH-000753,-0.08266488405525754
ACH-000756,0.0329431788225914
ACH-000757,-0.017703055539315057
ACH-000758,-0.08896707831917935
ACH-000760,-0.048354344052034696
ACH-000762,-0.2027390390332333
ACH-000763,-0.08573549078486825
ACH-000764,0.06446388490613861
ACH-000765,0.042740403242140304
ACH-000766,-0.007180227927590512
ACH-000767,-0.021637242519288898
ACH-000768,0.02226397370323932
ACH-000769,0.07334942829670385
ACH-000770,-0.06463526309149561
ACH-000771,-0.04178808565936787
ACH-000773,-0.1479376232597061
ACH-000776,-0.02534805434130663
ACH-000777,-0.08798887833106615
ACH-000778,-0.07524605204925675
ACH-000781,-0.08575843465268616
ACH-000782,0.07876366860927253
ACH-000783,0.008722440544850935
ACH-000784,-0.04448712679852988
ACH-000785,-0.16221972848491029
ACH-000787,-0.1851932052181752
ACH-000788,-0.07823683630910308
ACH-000791,0.034258340200851244
ACH-000792,-0.2246889712043261
ACH-000794,-0.3386147743809557
ACH-000796,-0.12104119609791672
ACH-000798,-0.0443627023142336
ACH-000799,-0.4020753222166007
ACH-000800,0.04058628229173529
ACH-000802,-0.07006430781459523
ACH-000804,-0.03620972065355517
ACH-000805,-0.11947638911966718
ACH-000809,-0.09094869834420406
ACH-000810,-0.06232166333328092
ACH-000811,-0.1438651513588117
ACH-000817,-0.08487566783311064
ACH-000819,-0.011558717539286929
ACH-000820,-0.04804942095628166
ACH-000821,-0.011180430063872005
ACH-000822,-0.1035823510975135
ACH-000823,-0.08873760399420996
ACH-000824,-0.1211045939840114
ACH-000827,-0.10585577608379802
ACH-000829,-0.12114560681225263
ACH-000831,-0.2055013177912628
ACH-000832,-0.016074591589278448
ACH-000833,-0.01733020635601399
ACH-000834,-0.12955359018174947
ACH-000835,-0.2452308179542385
ACH-000836,-0.1174498051768091
ACH-000837,-0.04012886011460467
ACH-000838,-0.15029939714849191
ACH-000839,-0.2350998352145921
ACH-000840,-0.010664591266902028
ACH-000841,-0.04875149282767348
ACH-000843,-0.2874468975063451
ACH-000846,-0.09538106465815864
ACH-000847,0.06256211556114784
ACH-000848,-0.07559574908567064
ACH-000849,-0.1136313912979544
ACH-000851,0.009157265866748398
ACH-000855,-0.07629097168459732
ACH-000856,0.01210422050164901
ACH-000858,-0.2182980056043908
ACH-000859,0.044851796131941984
ACH-000861,-0.060356186321928885
ACH-000862,-0.1032739861192408
ACH-000865,0.011035377190980732
ACH-000866,-0.09920480856939153
ACH-000867,-0.13043640911068025
ACH-000869,0.06984829071874389
ACH-000872,-0.03563166812813752
ACH-000873,-0.06476592689071273
ACH-000876,-0.07830587814094486
ACH-000878,-0.10895087334218682
ACH-000880,-0.041892384852945434
ACH-000881,-0.07439771470432305
ACH-000882,0.005684950616271567
ACH-000884,-0.2267803165317009
ACH-000885,-0.09486305260660967
ACH-000887,-0.10155662245825772
ACH-000889,0.09114029943901814
ACH-000896,-0.16835294156150168
ACH-000898,-0.13521909751333636
ACH-000900,-0.18672881753387435
ACH-000901,-0.04174060123166992
ACH-000905,-0.17479269211948864
ACH-000906,0.005854984125816214
ACH-000907,-0.06840756882546857
ACH-000910,-0.15545906633659715
ACH-000911,-0.06681517296935409
ACH-000912,-0.03531960038461327
ACH-000913,-0.05815861528150181
ACH-000915,0.028598579783184964
ACH-000916,0.05812374212531669
ACH-000917,-0.14961834875219934
ACH-000920,-0.06475183905068292
ACH-000921,-0.1431774555712494
ACH-000924,-0.1113164009441424
ACH-000926,-0.047118794053902936
ACH-000928,-0.2594270616611757
ACH-000929,-0.12187843350234785
ACH-000932,-0.15546312076763247
ACH-000935,0.0014418200459282034
ACH-000936,-0.0913606964003474
ACH-000937,-0.03950222748954535
ACH-000938,-0.17138443031051426
ACH-000939,-0.3266132992876487
ACH-000941,-0.21834236623998152
ACH-000943,-0.029287740811309425
ACH-000946,0.028672018371444268
ACH-000947,-0.08775188649981737
ACH-000948,-0.04331655280861309
ACH-000950,-0.3198557913119414
ACH-000953,-0.033037325110760934
ACH-000954,-0.11715505881226472
ACH-000957,-0.09949103123442846
ACH-000958,-0.1263052117460708
ACH-000960,-0.060338074481096314
ACH-000963,-0.12407726104739165
ACH-000968,0.12879677150449514
ACH-000969,-0.12774509163077624
ACH-000972,-0.2408683756645292
ACH-000973,-0.1527924377059999
ACH-000974,-0.0767509225901628
ACH-000978,-0.15323347442077734
ACH-000984,-0.21146040711242434
ACH-000986,-0.015933373394502574
ACH-000988,-0.12389860754710785
ACH-000993,-0.0017257217665588053
ACH-000994,-0.2294867660188444
ACH-000996,-0.2653926578888965
ACH-001001,-0.03108293853396497
ACH-001020,-0.029806424186816324
ACH-001028,-0.034362231688449464
ACH-001031,-0.03532508095779311
ACH-001038,-0.04247711962184679
ACH-001048,-0.0889270557990072
ACH-001050,-0.002687871704305597
ACH-001053,0.06479082879856174
ACH-001054,-0.015917127917605422
ACH-001061,-0.007340077810405875
ACH-001067,0.0939667321695566
ACH-001075,0.14122081072303347
ACH-001096,-0.046671409407083086
ACH-001111,-0.09632952978740976
ACH-001119,0.002209584632666595
ACH-001128,0.02277033462166061
ACH-001134,0.0512204788828872
ACH-001151,-0.005614126361144159
ACH-001163,-0.06610818076931746
ACH-001164,0.16316571327303878
ACH-001183,-0.24422880680175435
ACH-001192,-0.04736073504849378
ACH-001193,-0.1132368208560783
ACH-001196,-0.0390921819267619
ACH-001197,0.0572340938341241
ACH-001205,-0.1530692115892745
ACH-001211,-0.12868729929384215
ACH-001212,0.04644952771809845
ACH-001228,-0.2498430299486097
ACH-001232,-0.025096797440444484
ACH-001239,-0.007784312174331838
ACH-001270,-0.5022477286389354
ACH-001274,-0.20217020749506864
ACH-001275,0.03102410889502472
ACH-001277,-0.035651142277146275
ACH-001278,-0.1823598450994193
ACH-001280,-0.11364454956069027
ACH-001283,-0.0716238857420685
ACH-001289,-0.097746080530755
ACH-001300,-0.11438336420475485
ACH-001301,-0.4049681803883559
ACH-001302,-0.2700268095033364
ACH-001306,0.07551327043096766
ACH-001318,0.08494887523611018
ACH-001322,-0.20724064269629294
ACH-001328,-0.20670302265407656
ACH-001332,-0.1937033492625881
ACH-001336,-0.10112336732943704
ACH-001346,-0.0697537758095946
ACH-001353,-0.07221996647612518
ACH-001354,-0.13237530870218206
ACH-001367,-0.18715509245115666
ACH-001368,-0.08100287918542819
ACH-001374,0.3674143998789935
ACH-001377,-0.09953718320334423
ACH-001380,-0.040224054935712426
ACH-001391,0.011612427440607795
ACH-001408,0.10808614328725397
ACH-001430,-0.037900110727892115
ACH-001431,-0.045290728413586
ACH-001450,-0.06733889526658288
ACH-001496,-0.08824275330525615
ACH-001500,-0.0903728340512376
ACH-001523,-0.0074042861579895515
ACH-001532,-0.10016339470664166
ACH-001550,-0.15807389118555973
ACH-001552,-0.0012605162068176881
ACH-001554,-0.03518821402628758
ACH-001654,-0.014214590220065144
ACH-001735,-0.012325379639647364
ACH-001736,-0.06872714321182179
ACH-001737,-0.021135398660240643
ACH-001740,0.03994064640814856
ACH-001745,-0.0788460014662161
ACH-001765,-0.04257258286424855
