,AQPEP (206338)
ACH-000304,0.08293109395838215
ACH-000307,-0.0441208043576126
ACH-000308,-0.027168026909405542
ACH-000310,0.07220604871771552
ACH-000311,-0.09139631925228556
ACH-000312,0.030932534107930187
ACH-000315,-0.367182485683656
ACH-000316,0.09553557415391156
ACH-000317,-0.20346527655814775
ACH-000318,-0.07296035205914146
ACH-000319,-0.12680591325222368
ACH-000320,0.10780117481365044
ACH-000322,-0.16132397687822111
ACH-000323,-0.07467440906845936
ACH-000324,-0.05430385674043655
ACH-000329,-0.023279210648729638
ACH-000330,-0.02035983447221926
ACH-000331,-0.08302976023797279
ACH-000332,-0.07319790327538052
ACH-000334,-0.04046895513187428
ACH-000335,0.009392051848897796
ACH-000336,-0.11385809284350284
ACH-000337,0.19504557850907708
ACH-000338,0.5181732378334774
ACH-000339,0.0037073773503047314
ACH-000341,0.15261142724729168
ACH-000348,-0.05892657215269431
ACH-000350,-0.05698050060060088
ACH-000352,0.07363914537347972
ACH-000356,0.05281214189756007
ACH-000361,-0.21105165841934448
ACH-000362,0.009787695282671469
ACH-000363,-0.04703501966718724
ACH-000364,-0.32141117275098724
ACH-000365,-0.0775269583727202
ACH-000366,-0.02590125836641381
ACH-000368,-0.10449041327327648
ACH-000374,-0.057174715521902376
ACH-000375,-0.1059074041037325
ACH-000376,-0.11747094453790485
ACH-000381,0.0056246233458506645
ACH-000383,0.04701043599128965
ACH-000387,-0.06218640588159221
ACH-000389,-0.0960519208880349
ACH-000390,-0.04395155110611456
ACH-000393,-0.10090547277528007
ACH-000395,0.014658626410277513
ACH-000396,0.06783155205386451
ACH-000397,-0.05215321162016505
ACH-000401,-0.17758093311943293
ACH-000402,0.10495916828290183
ACH-000403,0.005250838293832477
ACH-000404,0.21607369196369114
ACH-000406,-0.009974608283813262
ACH-000407,-0.08692776602120604
ACH-000408,0.0709727524714921
ACH-000410,-0.014325068573760326
ACH-000411,-0.06476187590728476
ACH-000414,-0.040204384119431516
ACH-000415,-0.02193513841396254
ACH-000416,0.02483476330562037
ACH-000420,-0.14844913125837025
ACH-000421,0.07143002007652034
ACH-000424,0.037573596366680284
ACH-000425,0.00911622891652364
ACH-000426,-0.04459701394323644
ACH-000427,-0.15934094902254126
ACH-000433,-0.1747974881971615
ACH-000435,-0.043146062733427824
ACH-000436,-0.01500663864117103
ACH-000444,-0.021357355169907187
ACH-000445,-0.05481015916977455
ACH-000448,0.0031627753206564754
ACH-000450,0.0913477059716321
ACH-000452,-0.07452309069822333
ACH-000454,-0.08245557645987346
ACH-000458,-0.02599887284887447
ACH-000459,0.003592005864145317
ACH-000460,0.009416142949086815
ACH-000461,-0.1364654041957397
ACH-000463,-0.1140690680371748
ACH-000464,-0.015231887907623216
ACH-000466,0.027006474124277997
ACH-000467,-0.007578882398603152
ACH-000468,-0.001366563186268338
ACH-000469,-0.02826272499822015
ACH-000470,-0.03593836139268233
ACH-000471,-0.01121597932431317
ACH-000472,0.014794787737472496
ACH-000473,-0.10815210115378776
ACH-000475,-0.002996359315173242
ACH-000476,-0.04580389444353726
ACH-000477,0.04067260642260406
ACH-000479,-0.006586369121349583
ACH-000480,0.11166916635693458
ACH-000481,0.07654503612532887
ACH-000483,0.21876796921659086
ACH-000484,0.07342370263420707
ACH-000485,-0.08893634768696287
ACH-000486,-0.05304788938578453
ACH-000487,-0.19993249308113795
ACH-000488,0.04288784882688431
ACH-000490,-0.08428553235061112
ACH-000491,-0.3186992294068677
ACH-000495,-0.046046500610081406
ACH-000496,0.06795676833339187
ACH-000499,-0.06774725686682245
ACH-000500,0.09060804779771628
ACH-000502,-0.04073571155454007
ACH-000503,-0.4568817632554008
ACH-000505,-0.12369210114162127
ACH-000507,-0.03924538847080582
ACH-000510,-0.00660801458957535
ACH-000511,0.051762039912100384
ACH-000512,-0.02215934456571001
ACH-000516,-0.016309542607571163
ACH-000517,0.0386704701629663
ACH-000518,0.013039138109600971
ACH-000520,-0.03987344296959016
ACH-000521,-0.11161881653263477
ACH-000522,-0.0989491462194093
ACH-000524,0.019122821376496783
ACH-000527,0.017060801545292787
ACH-000528,-0.060662372576649436
ACH-000537,0.06815348007799489
ACH-000541,0.03828808452603411
ACH-000542,-0.023092519480249173
ACH-000544,-0.2141389518620546
ACH-000545,0.13664425454077975
ACH-000547,-0.1841565333819916
ACH-000548,-0.08773567481061202
ACH-000549,0.052080068805561035
ACH-000550,0.04686220139958557
ACH-000552,-0.08716055519653078
ACH-000556,0.03721878789516603
ACH-000557,0.015334773806080976
ACH-000569,0.15702200850560938
ACH-000570,0.1482225440682372
ACH-000571,-0.05287480964634828
ACH-000573,-0.10633533919826732
ACH-000576,0.013677919113524931
ACH-000579,-0.09114525568613817
ACH-000580,-0.0547319128195962
ACH-000584,-0.03365772799572495
ACH-000585,0.016662486680876894
ACH-000588,-0.049446630550636916
ACH-000589,-0.07149083841112126
ACH-000591,0.04628140048963069
ACH-000593,-0.0765922647570298
ACH-000600,-0.05455562352758808
ACH-000601,-0.0160203898575204
ACH-000605,-0.19065481831299214
ACH-000606,-0.06841103786199093
ACH-000608,0.02361850653341181
ACH-000614,0.12850979610269211
ACH-000616,0.14972584664946978
ACH-000618,-0.08950800970299025
ACH-000619,0.045012274821180386
ACH-000620,-0.0643722535018004
ACH-000621,0.06542808314765644
ACH-000622,0.020859365554416115
ACH-000623,-0.031237086272063886
ACH-000624,-0.03900665134883603
ACH-000627,-0.06436339716874549
ACH-000630,-0.06128364098014051
ACH-000631,-0.1817856662029096
ACH-000632,0.03321570534992471
ACH-000633,0.040900713004980514
ACH-000637,0.09431908852365864
ACH-000638,-0.1282607237577146
ACH-000646,-0.06676312981862152
ACH-000647,-0.009017827253508436
ACH-000648,-0.032181701248495065
ACH-000649,-0.03980910683062175
ACH-000651,-0.11993251482910065
ACH-000652,-0.09855665264202053
ACH-000653,-0.030075973456960437
ACH-000657,-0.009940227769217972
ACH-000658,-0.03314068136454497
ACH-000661,-0.057088853745619464
ACH-000662,0.3660682607951045
ACH-000663,0.017394092850564778
ACH-000665,0.006400859005851643
ACH-000671,-0.02533242472903971
ACH-000672,-0.2539880924426447
ACH-000673,-0.04142850004912959
ACH-000676,-0.08813094843026846
ACH-000677,0.10760846892085073
ACH-000681,-0.012319805107618756
ACH-000683,0.000830274323896264
ACH-000684,-0.13846885160758554
ACH-000688,-0.043071009994808784
ACH-000693,-0.08017972268034095
ACH-000694,-0.05241320567051507
ACH-000695,0.047264724933456514
ACH-000696,0.06687006431452618
ACH-000697,-0.044562896934295534
ACH-000699,-0.018866006068070425
ACH-000701,-0.0110530202949716
ACH-000706,0.05787800842507256
ACH-000711,-0.08792368055765758
ACH-000713,-0.005854584772623587
ACH-000714,-0.06926445255295957
ACH-000718,0.012466982396950562
ACH-000720,0.0910415364547147
ACH-000721,-0.14650104124716062
ACH-000724,-0.2485782363418194
ACH-000725,-0.02714303259413231
ACH-000732,-0.16247093666204154
ACH-000734,-0.05368137798364682
ACH-000735,-0.06036093862352146
ACH-000736,-0.0802433468270212
ACH-000738,0.04608228819624191
ACH-000746,-0.18765652666739574
ACH-000747,-0.013087405430240723
ACH-000748,0.005086577574755661
ACH-000753,-0.038015549440312206
ACH-000756,0.05329223099748425
ACH-000757,-0.0915795705383124
ACH-000758,0.03870121069208257
ACH-000760,-0.011902195965611876
ACH-000762,-0.026988033612237824
ACH-000763,-0.03965248465848184
ACH-000764,-0.2319851664039514
ACH-000765,0.10495301450304703
ACH-000766,-0.06576403454158776
ACH-000767,0.038489594461907965
ACH-000768,-0.09569251110513936
ACH-000769,-0.015989143926384095
ACH-000770,-0.03985375546973975
ACH-000771,-0.07325187341850001
ACH-000773,-0.1245147534444988
ACH-000776,-0.11534517758840225
ACH-000777,-0.037518344373895916
ACH-000778,0.05704818132337292
ACH-000781,0.004265276179767185
ACH-000782,-0.07957328310033858
ACH-000783,0.007198047256436822
ACH-000784,-0.025730715445933947
ACH-000785,0.03697704967434751
ACH-000787,0.08462881576997174
ACH-000788,-0.02736671881888814
ACH-000791,0.01041504382890443
ACH-000792,-0.1398621545817397
ACH-000794,-0.17234625890968802
ACH-000796,-0.05477828155169856
ACH-000798,-0.09631204371211838
ACH-000799,0.11571811854801987
ACH-000800,-0.00291222136449175
ACH-000802,-0.14603232593336987
ACH-000804,0.20942980576935755
ACH-000805,-0.062369291583609224
ACH-000809,-0.04251326197944364
ACH-000810,-0.24063967121360044
ACH-000811,0.04516219064282781
ACH-000817,-0.041088348966399305
ACH-000819,-0.09833298195013407
ACH-000820,-0.2321402678714323
ACH-000821,-0.14642254262187807
ACH-000822,-0.03560107667069231
ACH-000823,-0.04154105316233735
ACH-000824,0.0739735716410752
ACH-000827,-0.04744016218534177
ACH-000829,-0.2560138939799738
ACH-000831,-0.09430982051509364
ACH-000832,-0.0748084238837538
ACH-000833,0.07187161781943842
ACH-000834,-0.02716815907173692
ACH-000835,0.026489475251533067
ACH-000836,-0.03940628877879593
ACH-000837,-0.11127069068821092
ACH-000838,-0.022335011612396958
ACH-000839,-0.13725753499981158
ACH-000840,0.2002907179212093
ACH-000841,0.091329575728992
ACH-000843,-0.020789249970323918
ACH-000846,0.04616764221433707
ACH-000847,0.034546196654080284
ACH-000848,0.05668540463903799
ACH-000849,-0.042817099607537726
ACH-000851,-0.052079728525576637
ACH-000855,-0.0812300296661505
ACH-000856,0.01838768619583899
ACH-000858,-0.09894039957548284
ACH-000859,-0.018794522126178898
ACH-000861,-0.037344538106629764
ACH-000862,-0.032743262721034436
ACH-000865,-0.15207774015624273
ACH-000866,-0.024019204557621545
ACH-000867,-0.06663417572208419
ACH-000869,-0.026858949266122468
ACH-000872,-0.008694287914043294
ACH-000873,-0.0010693888450292142
ACH-000876,0.013614634066862249
ACH-000878,-0.22622453813098345
ACH-000880,-0.134893760886072
ACH-000881,-0.013597038422830507
ACH-000882,-0.12473533836969565
ACH-000884,0.014524622298421531
ACH-000885,0.02329888003544732
ACH-000887,-0.022036949696274725
ACH-000889,0.06173664647656151
ACH-000896,0.005395928603547451
ACH-000898,-0.1046249698448729
ACH-000900,-0.05303593465437049
ACH-000901,0.11294141092493552
ACH-000905,-0.11372458619523923
ACH-000906,0.0031868942182390237
ACH-000907,-0.12491477825180793
ACH-000910,-0.007854505313343961
ACH-000911,0.0019136064758704704
ACH-000912,-0.05919427944621219
ACH-000913,-0.005881397197786016
ACH-000915,-0.09789874756559318
ACH-000916,0.09344281121985053
ACH-000917,-0.0717495880554595
ACH-000920,0.2461489413279039
ACH-000921,-0.1012160563497273
ACH-000924,-0.01124754154800653
ACH-000926,0.09977373300593913
ACH-000928,0.04184378441506007
ACH-000929,0.09844131702103404
ACH-000932,0.0051288603285340574
ACH-000935,-0.05512901063919893
ACH-000936,0.010724611948952157
ACH-000937,0.01598604177258937
ACH-000938,0.11948373496821199
ACH-000939,0.06928787891737917
ACH-000941,0.06700485233104532
ACH-000943,-0.016811325660269855
ACH-000946,-0.11190027639840364
ACH-000947,-0.07099298633290989
ACH-000948,-0.12093129384225068
ACH-000950,-0.2144184094616918
ACH-000953,-0.03403677268849446
ACH-000954,-0.010354621447011526
ACH-000957,0.057624515764656166
ACH-000958,-0.024655813535855442
ACH-000960,0.01724256668784858
ACH-000963,-0.053167318850943286
ACH-000968,-0.13279184705195204
ACH-000969,-0.07585751056865044
ACH-000972,0.09822751598151533
ACH-000973,0.002150473271064896
ACH-000974,-0.061744192476731574
ACH-000978,-0.2713131897053337
ACH-000984,-0.15409845034864247
ACH-000986,0.01737462569302127
ACH-000988,-0.11953109981337998
ACH-000993,-0.11295552078486355
ACH-000994,0.18367417434290498
ACH-000996,-0.011675834468807515
ACH-001001,-0.02283376777609092
ACH-001020,-0.12936762362001175
ACH-001028,0.04259048629108789
ACH-001031,-0.021283342046653404
ACH-001038,-0.010260623650549142
ACH-001048,0.0005842383334682432
ACH-001050,0.02785999616451108
ACH-001053,-0.12228634278159972
ACH-001054,-0.16419332041789347
ACH-001061,-0.10305328358613926
ACH-001067,0.10392813189888812
ACH-001075,-0.15192139630521542
ACH-001096,-0.15269807234323832
ACH-001111,-0.1283093714385942
ACH-001119,0.17826094392835598
ACH-001128,-0.2359648948244803
ACH-001134,-0.09458855000534333
ACH-001151,0.037442362454856784
ACH-001163,-0.0010153234631808284
ACH-001164,0.11058824975660587
ACH-001183,0.050132026814447984
ACH-001192,-0.1208976752764884
ACH-001193,0.2650187144912156
ACH-001196,0.07013905508853951
ACH-001197,-0.10260272489822456
ACH-001205,-0.0009006399627957227
ACH-001211,-0.017174152501655854
ACH-001212,-0.07613402303449683
ACH-001228,-0.035005253863830764
ACH-001232,0.04004006443983348
ACH-001239,-0.10880334964846017
ACH-001270,-0.10305533299974552
ACH-001274,0.06208352164740984
ACH-001275,-0.029982148692433236
ACH-001277,-0.07171686098854375
ACH-001278,-0.06410447311430914
ACH-001280,-0.04242819574527497
ACH-001283,-0.09883131142908587
ACH-001289,-0.2383622723068653
ACH-001300,0.07268608470204284
ACH-001301,-0.10802787357363099
ACH-001302,-0.24110163266464865
ACH-001306,0.0052739124925793536
ACH-001318,-0.04456129461317023
ACH-001322,-0.07182689888888237
ACH-001328,0.012908550513395815
ACH-001332,-0.1801099021671178
ACH-001336,-0.09943014960468613
ACH-001346,-0.06699354587969
ACH-001353,-0.043261571992177776
ACH-001354,0.2789753320272408
ACH-001367,-0.09571621706742944
ACH-001368,-0.0028412892689971226
ACH-001374,-0.288077700019607
ACH-001377,-0.05512697856314318
ACH-001380,-0.18617564277351684
ACH-001391,0.018506509301408555
ACH-001408,0.03277247069902086
ACH-001430,-0.10544155387422363
ACH-001431,0.00554803425461719
ACH-001450,-0.12946357875672396
ACH-001496,0.02170018743271961
ACH-001500,-0.07612839677413265
ACH-001523,0.044551632241897884
ACH-001532,-0.12078974158352962
ACH-001550,0.023380716209246352
ACH-001552,0.0640904982060195
ACH-001554,-0.19461139911022135
ACH-001654,-0.011550500242746406
ACH-001735,-0.0018904290190321566
ACH-001736,-0.03844225255359987
ACH-001737,0.1269150139310714
ACH-001740,-0.23272801783502556
ACH-001745,-0.006987793455786729
ACH-001765,-0.08311994161843894
