,FCGR2B (2213)
ACH-000004,-0.11974356619458244
ACH-000005,0.16337458801724086
ACH-000007,0.045170028535884185
ACH-000009,-0.106595837007669
ACH-000011,-0.06118382024274091
ACH-000012,-0.006456144901930261
ACH-000013,0.05533935546012412
ACH-000014,-0.04615316157093954
ACH-000015,-0.08388532929300138
ACH-000017,0.15636757844663082
ACH-000018,-0.02523410243609056
ACH-000019,-0.03800697156445234
ACH-000021,-0.034639425380723815
ACH-000022,-0.07708233423290715
ACH-000025,-0.1036133493666348
ACH-000028,0.02864180016905625
ACH-000030,-0.06696901086733396
ACH-000035,0.09805105597842267
ACH-000036,0.017013210723445915
ACH-000037,-0.029392724704221388
ACH-000039,-0.04765263877794977
ACH-000040,-0.0323940735495997
ACH-000041,0.1322749473654216
ACH-000042,0.21426619151989407
ACH-000045,-0.029080970877050326
ACH-000047,-0.045361271401623326
ACH-000052,-0.04040760031917043
ACH-000053,-0.05808005368806456
ACH-000054,-0.06419046351813626
ACH-000055,0.03803970539250908
ACH-000060,0.13597640809433295
ACH-000067,0.12606693668295565
ACH-000070,-0.016827351409082463
ACH-000075,-0.08098148069320453
ACH-000078,-0.1982339825460453
ACH-000082,0.043978167694410125
ACH-000085,-0.2278385205408016
ACH-000086,-0.1566609826665189
ACH-000087,0.2804806266226161
ACH-000092,-0.0443949033521085
ACH-000095,-0.04837193604616661
ACH-000097,-0.10674603775586984
ACH-000098,-0.11608077204820955
ACH-000099,-0.055607106310174834
ACH-000108,0.06595426020589945
ACH-000113,-0.140384378547178
ACH-000116,-0.038228185810760144
ACH-000118,0.09592569854070797
ACH-000120,0.19121641209078366
ACH-000123,0.021529025392228042
ACH-000127,-0.07935008354867182
ACH-000128,-0.02925411826383853
ACH-000132,-0.01267191844997792
ACH-000133,0.05672796390359256
ACH-000137,0.09092087879441998
ACH-000138,0.01811177636178305
ACH-000142,-0.0534257226749079
ACH-000143,0.14868953494280265
ACH-000146,-0.07382452245277933
ACH-000148,-0.2107226073810439
ACH-000150,0.06266452540985533
ACH-000152,0.04434411333435311
ACH-000153,-0.19135034365100634
ACH-000159,-0.10371262044261664
ACH-000160,0.05882233132184765
ACH-000163,-0.1275272435528855
ACH-000167,-0.01042219817730412
ACH-000168,-0.03161875041779332
ACH-000169,-0.07621911635993693
ACH-000178,0.02650976343304752
ACH-000183,0.1928067352299192
ACH-000188,0.10038576269730448
ACH-000189,-0.09057206221808874
ACH-000190,-0.14092199889657528
ACH-000198,-0.07344257431142451
ACH-000203,-0.012889380293008193
ACH-000204,-0.05833427724046698
ACH-000206,0.40368499449369344
ACH-000207,0.0038725854371474415
ACH-000208,0.04429958285312726
ACH-000210,-0.04130468854876882
ACH-000211,-0.07588748681145817
ACH-000215,-0.024233486293897464
ACH-000221,-0.0012061373373428665
ACH-000222,-0.031198412491908332
ACH-000223,0.03147921510953302
ACH-000226,0.16725636709072625
ACH-000227,0.20526650573373525
ACH-000228,0.023218118008334912
ACH-000231,0.03528530666692508
ACH-000232,-0.1821696855710985
ACH-000233,-0.06150454476375916
ACH-000234,-0.06642188358026095
ACH-000235,-0.06151649437569519
ACH-000237,-0.208546984143334
ACH-000238,0.07020231393261424
ACH-000242,-0.3648148514134171
ACH-000243,0.02597567050062957
ACH-000244,0.06011498940558775
ACH-000246,-0.03262319963833489
ACH-000248,-0.05283394349722607
ACH-000250,0.006384291479942324
ACH-000251,0.16998684465421648
ACH-000252,0.003065852541222423
ACH-000253,-0.02954632499973512
ACH-000255,-0.035835091594468606
ACH-000256,-0.01412359857504269
ACH-000257,-0.01128340757287298
ACH-000258,-0.4769744692524032
ACH-000259,-0.1119424871618685
ACH-000260,0.02189660011285776
ACH-000261,0.06808712543931265
ACH-000262,0.05070306166206723
ACH-000263,-0.16261609073417296
ACH-000264,-0.07346972118627924
ACH-000265,0.02571459171987262
ACH-000266,-0.020883588528968915
ACH-000272,-0.07238274436123897
ACH-000274,0.181705478954379
ACH-000277,0.08642362536820299
ACH-000278,-0.19963310463290931
ACH-000279,0.052476975905232516
ACH-000280,-0.3169300670961827
ACH-000281,0.10047573524856436
ACH-000288,-0.048812891000597415
ACH-000291,0.007990954889709955
ACH-000293,0.0428734759063529
ACH-000294,-0.10220802524708927
ACH-000295,0.041978300047075576
ACH-000296,-0.11372731746948732
ACH-000302,-0.014858657669363748
ACH-000304,0.1879973089085731
ACH-000307,-0.05368724550196585
ACH-000308,-0.11844757335759235
ACH-000310,-0.14121699494280374
ACH-000311,-0.09160923589636874
ACH-000312,0.025744422592729268
ACH-000315,0.15923015168225485
ACH-000316,-0.0011565224059671944
ACH-000317,-0.16227222922350348
ACH-000318,-0.17955263231664212
ACH-000319,-0.0058782787172101565
ACH-000320,0.009812615638021644
ACH-000322,0.0070570692629392424
ACH-000323,-0.19232760749582886
ACH-000324,-0.2304045308279427
ACH-000329,0.032873986603642234
ACH-000330,-0.0021702037336117754
ACH-000331,-0.0014601270310268788
ACH-000332,-0.07600209319435673
ACH-000334,-0.08518528929639564
