,POLR2G (5436)
ACH-000237,-0.7788228074354832
ACH-000238,-0.7429042336645304
ACH-000242,-1.1399076167342743
ACH-000243,-0.9364365374754778
ACH-000244,-0.6850650090395156
ACH-000246,-0.8876971742753882
ACH-000248,-0.8580186231693032
ACH-000250,-0.9692812717847262
ACH-000251,-1.1483968411419658
ACH-000252,-0.8369376030313234
ACH-000253,-0.8715973799262552
ACH-000255,-0.9535566966413758
ACH-000256,-0.6619552996739323
ACH-000257,-1.3116076876723366
ACH-000258,-1.01693805127388
ACH-000259,-0.9004115792483924
ACH-000260,-0.8790671503671226
ACH-000261,-0.8263225017781143
ACH-000262,-0.6198441690115091
ACH-000263,-1.0272600435468682
ACH-000264,-0.7846165618592458
ACH-000265,-0.9691129696549444
ACH-000266,-1.0063433989397088
ACH-000272,-0.7674209411354745
ACH-000274,-1.0174945273249019
ACH-000277,-0.9791246153014844
ACH-000278,-0.8514477616456483
ACH-000279,-0.453856009844935
ACH-000280,-0.8409597703705448
ACH-000281,-0.9607777070573836
ACH-000288,-0.8479017669916308
ACH-000291,-1.0156965004559877
ACH-000293,-1.136920925580691
ACH-000294,-0.9725485004839004
ACH-000295,-0.9005447473789099
ACH-000296,-1.0619698864380986
ACH-000302,-0.7618476989678847
ACH-000304,-0.93157180720589
ACH-000307,-0.8831788292391175
ACH-000308,-0.9101402838873668
ACH-000310,-0.7948816400424624
ACH-000311,-1.0233185013332378
ACH-000312,-0.902454074109034
ACH-000315,-0.6559905560439308
ACH-000316,-0.8147059645449741
ACH-000317,-0.866450552102994
ACH-000318,-0.9676914912483362
ACH-000319,-0.8053688218071378
ACH-000320,-0.8952289327947099
ACH-000322,-0.8167019954085901
ACH-000323,-1.1135075966781844
ACH-000324,-0.8512146161100393
ACH-000329,-0.8391737568468604
ACH-000330,-0.9562232697701532
ACH-000331,-1.0184436379300337
ACH-000332,-1.0398796858439308
ACH-000334,-1.021284823497982
ACH-000335,-0.677758883198919
ACH-000336,-0.9274505456928364
ACH-000337,-1.1452434972553134
ACH-000338,-1.57193641299353
ACH-000339,-0.9660745194853849
ACH-000341,-0.9977429016753409
ACH-000348,-0.8871051534780104
ACH-000350,-0.7024091895253419
ACH-000352,-0.8286745741620715
ACH-000356,-1.0138007748794908
ACH-000361,-0.9757625938408524
ACH-000362,-1.0281469624952562
ACH-000363,-0.9466495710464724
ACH-000364,-0.9571232090624684
ACH-000365,-1.0657509118973214
ACH-000366,-0.9018345579215984
ACH-000368,-0.8252219081298732
ACH-000374,-0.7534537521040888
ACH-000375,-0.7665510086956779
ACH-000376,-0.9496605113805308
ACH-000381,-1.0526221928180155
ACH-000383,-1.1515725880924603
ACH-000387,-0.9684892988810724
ACH-000389,-1.1351386244253918
ACH-000390,-0.8907348554991057
ACH-000393,-0.9149767304246502
ACH-000395,-0.8776195906286838
ACH-000396,-0.9376393973618088
ACH-000397,-1.1551298056213364
ACH-000401,-0.9967637330840604
ACH-000402,-1.0160557907181236
ACH-000403,-1.0707373202448769
ACH-000404,-0.7754210662918863
ACH-000406,-0.9210372641273828
ACH-000407,-1.0477791638611311
ACH-000408,-0.8730291582595651
ACH-000410,-0.8192032276131459
ACH-000411,-0.973644623071526
ACH-000414,-0.8596517014422272
ACH-000415,-0.8173389159214477
ACH-000416,-0.9748125775573332
ACH-000420,-1.0226319747656418
ACH-000421,-1.2005328780114224
ACH-000424,-1.0222346271511604
ACH-000425,-0.8246144465480235
ACH-000426,-1.0861793480433282
ACH-000427,-0.950531495181513
ACH-000433,-0.8648625299675371
ACH-000435,-1.301570130237936
ACH-000436,-0.9530841961066066
ACH-000444,-0.8605676791766599
ACH-000445,-1.0286776327327116
ACH-000448,-0.8813021132012339
ACH-000450,-1.1256295385557005
ACH-000452,-1.0060617500427802
ACH-000454,-0.8400098871107241
ACH-000458,-0.7923583012647311
ACH-000459,-0.5470701396203256
ACH-000460,-0.922888938746262
ACH-000461,-0.5776717850464417
ACH-000463,-0.8244464165390619
ACH-000464,-0.5428165622917306
ACH-000466,-1.0149968396464344
ACH-000467,-0.9026844160852926
ACH-000468,-0.8842237200119564
ACH-000469,-0.9260321357794764
ACH-000470,-1.0559574759186223
ACH-000471,-1.0737061432888235
ACH-000472,-0.9223757388425646
ACH-000473,-0.9290415989688816
ACH-000475,-1.016488233208077
ACH-000476,-0.8235620988777708
ACH-000477,-0.7092326252604408
ACH-000479,-0.8226584549245601
ACH-000480,-0.9407692645656952
ACH-000481,-1.1766896306527292
ACH-000483,-1.0972241341421771
ACH-000484,-1.1686743834242297
ACH-000485,-0.6275697012910223
ACH-000486,-0.9563374076597206
ACH-000487,-0.9755095722214148
ACH-000488,-0.8326308558813079
ACH-000490,-0.9694237184865124
ACH-000491,-0.9862127486740098
ACH-000495,-0.9107841293362005
ACH-000496,-0.9608614832587704
ACH-000499,-0.8109292682279761
ACH-000500,-1.1314387972956654
ACH-000502,-0.9167566953588062
ACH-000503,-0.6309089846979941
ACH-000505,-0.9771602292728414
ACH-000507,-0.8301284889724366
ACH-000510,-0.7826068162895105
ACH-000511,-0.9508414148974594
ACH-000512,-1.2244036842059618
ACH-000516,-1.0059668649796027
ACH-000517,-1.1522825638244552
ACH-000518,-1.000915513767567
ACH-000520,-1.1111437158149242
ACH-000521,-0.8792609177173721
ACH-000522,-0.9797605102234269
ACH-000524,-0.8986866527492234
ACH-000527,-0.9102416901985128
ACH-000528,-0.855367134666875
ACH-000537,-1.045645560462076
ACH-000541,-0.672117111895873
ACH-000542,-0.9437113770276242
ACH-000544,-0.9812668290541702
ACH-000545,-0.8625640786691395
ACH-000547,-0.9881506544850698
ACH-000548,-1.0837080097181242
ACH-000549,-1.0669947949653271
ACH-000550,-0.9516733881903428
ACH-000552,-1.0455407481497836
ACH-000556,-1.0556931708287507
ACH-000557,-0.8606590740338493
ACH-000569,-0.6596944056002839
ACH-000570,-0.9528483953018104
ACH-000571,-0.8070265736733053
ACH-000573,-0.7740372317383554
ACH-000576,-0.6349230037706272
ACH-000579,-0.7222284110440221
ACH-000580,-0.7581110071619256
ACH-000584,-0.7976926323230553
ACH-000585,-0.8696147230556251
ACH-000588,-0.8549067962370662
ACH-000589,-1.028707457288042
ACH-000591,-0.9442783620825188
ACH-000593,-0.8718922899764212
ACH-000600,-0.8207769786949629
ACH-000601,-0.9569503219306008
ACH-000605,-1.0155147783991056
ACH-000606,-0.8870317825295652
ACH-000608,-0.8278882114401422
ACH-000614,-0.8906534131843415
ACH-000616,-0.7634941879949506
ACH-000618,-0.911225840535213
ACH-000619,-0.9690717150219462
ACH-000620,-0.8424036348970166
ACH-000621,-0.9113919404107248
ACH-000622,-0.7528509714389754
ACH-000623,-0.8564173372202588
ACH-000624,-1.148805250949828
ACH-000627,-0.8981627633167513
ACH-000630,-0.7608375589066152
ACH-000631,-0.8837364571064978
ACH-000632,-0.9179413031277216
ACH-000633,-0.8898217081144832
ACH-000637,-0.8093871798095774
ACH-000638,-0.9824473311865284
ACH-000646,-0.9278717030300122
ACH-000647,-1.134061146928961
ACH-000648,-0.6473460166963982
ACH-000649,-0.9550823454639844
ACH-000651,-0.7847489999623365
ACH-000652,-1.136455682886322
ACH-000653,-1.033880165203218
ACH-000657,-0.7986853910627378
ACH-000658,-0.7386851536996508
ACH-000661,-0.8972006662859476
ACH-000662,-0.9864316534491474
ACH-000663,-0.8712615043958539
ACH-000665,-1.0005382953538278
ACH-000671,-1.0375159092147055
ACH-000672,-0.9687179358907656
ACH-000673,-0.7665652237401361
ACH-000676,-0.6976473592810566
ACH-000677,-0.8242723191390724
ACH-000681,-0.6939987208666659
ACH-000683,-0.8881584162835615
ACH-000684,-0.8579345260457075
ACH-000688,-0.9584899815735638
ACH-000693,-0.8738877926593726
ACH-000694,-0.7888791814301965
ACH-000695,-0.9191306876541248
ACH-000696,-1.0081523833005726
ACH-000697,-1.036993839583552
ACH-000699,-0.6405016939557551
ACH-000701,-1.1921944062140706
ACH-000706,-0.780336831174632
ACH-000711,-0.9842489970423449
ACH-000713,-1.0142181058509183
ACH-000714,-1.1762564583941368
ACH-000718,-1.0525357101429105
ACH-000720,-1.1158042056723736
ACH-000721,-0.9638027298826514
ACH-000724,-0.8776754842734427
ACH-000725,-0.9789551387157704
ACH-000732,-0.9054849496900556
ACH-000734,-0.7845684940925127
ACH-000735,-0.763236548102348
ACH-000736,-1.0950762702535626
ACH-000738,-0.9114290185816656
ACH-000746,-0.9145131674851372
ACH-000747,-0.9815950322489856
ACH-000748,-0.8854896266092122
ACH-000753,-0.7114768397264654
ACH-000756,-1.022615928556297
ACH-000757,-1.0598207743467458
ACH-000758,-1.0008982238720043
ACH-000760,-1.0253526586137778
ACH-000762,-0.8060280471927961
ACH-000763,-1.1218655803118835
ACH-000764,-1.147850487268633
ACH-000765,-1.0367832966506287
ACH-000766,-0.9360392516107128
ACH-000767,-0.9026837994035372
ACH-000768,-1.0588588123026683
ACH-000769,-1.0278164335010849
ACH-000770,-0.9698106208774842
ACH-000771,-0.8159176098090538
ACH-000773,-0.9771460328241268
ACH-000776,-0.7508244516321938
ACH-000777,-0.9022742696259388
ACH-000778,-0.8365424733656138
ACH-000781,-1.0410632906493202
ACH-000782,-0.8247907632361337
ACH-000783,-1.2278223504831296
ACH-000784,-0.8655782996417687
ACH-000785,-1.120110340736203
ACH-000787,-0.7497457797534753
ACH-000788,-0.9548986510624772
ACH-000791,-1.0983966077875833
ACH-000792,-0.9732830179225226
ACH-000794,-0.8465943537541082
ACH-000796,-0.9103734390184752
ACH-000798,-0.9881020898305432
ACH-000799,-0.9464409744534028
ACH-000800,-0.7640233351181416
ACH-000802,-0.943991589202494
ACH-000804,-0.8763433424157671
ACH-000805,-0.8612193145345487
ACH-000809,-0.9236499928097897
ACH-000810,-0.8531767642566483
ACH-000811,-0.7571364497105433
ACH-000817,-1.0316552321091401
ACH-000819,-1.0958923961336853
ACH-000820,-0.9781701017494756
ACH-000821,-0.8846431868018405
ACH-000822,-0.8742952345915516
ACH-000823,-0.9111692861885377
ACH-000824,-0.9734978328143454
ACH-000827,-0.9152331047339524
ACH-000829,-0.9691390935761538
ACH-000831,-0.9366440951800368
ACH-000832,-1.0865055872937406
ACH-000833,-0.8940908793896107
ACH-000834,-0.8537724785397176
ACH-000835,-0.8505256717675416
ACH-000836,-0.4759683715787049
ACH-000837,-0.8112486021390745
ACH-000838,-1.1483149992528454
ACH-000839,-1.0296886372397875
ACH-000840,-1.005874561148619
ACH-000841,-0.9939905622856255
ACH-000843,-0.9361902658906848
ACH-000846,-1.1339920302961035
ACH-000847,-0.8555647856813452
ACH-000848,-1.1000522061840052
ACH-000849,-0.9478918566703468
ACH-000851,-1.116187599346263
ACH-000855,-0.7147427239376869
ACH-000856,-0.8352211250382781
ACH-000858,-1.0985876038296207
ACH-000859,-1.1380190050759729
ACH-000861,-0.9023718975877548
ACH-000862,-0.9626889833110724
ACH-000865,-1.0804478254010301
ACH-000866,-0.9695130918532008
ACH-000867,-1.0813699069620129
ACH-000869,-0.93977471746152
ACH-000872,-1.0462000107670528
ACH-000873,-0.9209161140601528
ACH-000876,-0.8738557438500345
ACH-000878,-0.9996896622464116
ACH-000880,-0.8344755922089593
ACH-000881,-0.7965333733302995
ACH-000882,-0.8393243090203489
ACH-000884,-0.7919482293078194
ACH-000885,-0.8068884331881991
ACH-000887,-0.9272459883957505
ACH-000889,-0.6622729843062273
ACH-000896,-1.0437295359291074
ACH-000898,-1.1424617476841314
ACH-000900,-1.023241536169062
ACH-000901,-0.7426276228323002
ACH-000905,-0.9705313961796076
ACH-000906,-0.9077512802431764
ACH-000907,-0.9598125060273994
ACH-000910,-0.8564332378323476
ACH-000911,-0.8898798615682518
ACH-000912,-0.9007487410089602
ACH-000913,-0.7512259626324606
ACH-000915,-0.8591593727507448
ACH-000916,-0.6717833983599978
ACH-000917,-0.7923293285649624
ACH-000920,-0.7691494668901706
ACH-000921,-0.9534087187532216
ACH-000924,-0.8080351980007849
ACH-000926,-0.8847003728283562
ACH-000928,-1.010011202832027
ACH-000929,-0.8357746233243235
ACH-000932,-0.967577308124968
ACH-000935,-0.7265521785594554
ACH-000936,-0.9928863686820828
ACH-000937,-0.9058822554341356
ACH-000938,-0.7192968393544794
ACH-000939,-0.5598330424705277
ACH-000941,-0.8166482316633357
ACH-000943,-0.8897681039522413
ACH-000946,-0.8385733169645234
ACH-000947,-0.8428940674330883
ACH-000948,-0.9673206618004014
ACH-000950,-0.79973127623882
ACH-000953,-0.8940546136479339
ACH-000954,-0.7514176682123108
ACH-000957,-0.8634685393515747
ACH-000958,-1.0915302103443956
ACH-000960,-0.8410411122780942
ACH-000963,-0.9248104704889868
ACH-000968,-0.8368259268904015
ACH-000969,-0.9937630237585642
ACH-000972,-0.7770243227202084
ACH-000973,-0.9893816167973905
ACH-000974,-0.959728750080274
ACH-000978,-1.0224731362301638
ACH-000984,-0.9457506095432832
ACH-000986,-0.9226245816849968
ACH-000988,-0.8147549778787683
ACH-000993,-0.9832121439269365
ACH-000994,-0.811474885579173
ACH-000996,-1.1128953682012117
ACH-001001,-0.9426465658326072
ACH-001020,-0.5492801049905954
ACH-001028,-0.9629888182255216
ACH-001031,-0.8265515782536649
ACH-001038,-0.7472456596160912
ACH-001048,-0.7885630571800855
ACH-001050,-0.9064353798627479
ACH-001053,-0.9532483901234124
ACH-001054,-0.8042093293456424
ACH-001061,-0.7337374490964184
ACH-001067,-0.9371378868363992
ACH-001075,-0.9121748443728112
ACH-001096,-0.7557866471917015
ACH-001111,-0.954138150687004
ACH-001119,-0.9310567352110948
ACH-001128,-0.24816911521887716
ACH-001134,-0.8723148966837921
ACH-001151,-0.9306197408836704
ACH-001163,-0.7552752678405636
ACH-001164,-0.91261965538563
ACH-001183,-0.9677621873305884
ACH-001192,-0.8142186749873779
ACH-001193,-1.1984446765514658
ACH-001196,-0.8258210960099353
ACH-001197,-0.6685337263077267
ACH-001205,-0.9643159590261448
ACH-001211,-0.7676659837380728
ACH-001212,-1.0202365409558558
ACH-001228,-0.9980940868640509
ACH-001232,-0.796615134869648
ACH-001239,-0.8090999801908269
ACH-001270,-0.7692826858758619
ACH-001274,-0.919732905366502
ACH-001275,-1.0135054638821697
ACH-001277,-0.8665463019565323
ACH-001278,-0.8788344577439541
ACH-001280,-0.7541159124053679
ACH-001283,-0.9005135406076963
ACH-001289,-0.887985205782832
ACH-001300,-0.9300006435339546
ACH-001301,-0.9285049709236052
ACH-001302,-0.9809305759511234
ACH-001306,-1.011516580558368
ACH-001318,-0.9530139686987534
ACH-001322,-1.085000416268956
ACH-001328,-0.8497767307959977
ACH-001332,-1.0046266620115674
ACH-001336,-1.0526019383480432
ACH-001346,-0.8584117318896132
ACH-001353,-0.9602018814737564
ACH-001354,-1.025271695680467
ACH-001367,-0.8229209166667101
ACH-001368,-0.9541707881538152
ACH-001374,-1.2163011014627971
ACH-001377,-0.8569247317263955
ACH-001380,-0.7854781838940574
ACH-001391,-1.1317413979420303
ACH-001408,-1.0744099798143485
ACH-001430,-0.9280638322814804
ACH-001431,-0.8339501615396704
ACH-001450,-0.8947328663314906
ACH-001496,-0.5179798514136792
ACH-001500,-0.8722021276805604
ACH-001523,-0.7977422795088317
ACH-001532,-0.8804839142915842
ACH-001550,-0.6454967262212568
ACH-001552,-0.9693626966341508
ACH-001554,-0.9250069059695968
ACH-001654,-0.7643197595923946
ACH-001735,-0.9681101322588264
ACH-001736,-0.8610247636921868
ACH-001737,-1.3077952498639616
ACH-001740,-0.7093379396342934
ACH-001745,-0.7628414843177018
ACH-001765,-1.0244285193661211
