,SESTD1 (91404)
ACH-000004,0.09022992808396864
ACH-000005,-0.20288611155761951
ACH-000007,0.09938635662544433
ACH-000009,0.07375821589885849
ACH-000011,0.09261878294165432
ACH-000012,0.035173086302098165
ACH-000013,0.05665045210057058
ACH-000014,-0.01650059934171332
ACH-000015,0.051826721918156966
ACH-000017,0.04460013922161468
ACH-000018,-0.028932985087121537
ACH-000019,-0.03451025421392898
ACH-000021,0.09995877874552694
ACH-000022,0.047697270627551865
ACH-000025,0.07226529338267255
ACH-000028,0.10323529667037304
ACH-000030,-0.04592712975770612
ACH-000035,0.1222303818492963
ACH-000036,-0.015049192545365204
ACH-000037,0.006410454793959238
ACH-000039,0.2002867917809468
ACH-000040,-0.11741511409644212
ACH-000041,0.029042931723150537
ACH-000042,0.008495091308175301
ACH-000045,0.006186231699950285
ACH-000047,-0.034832033293336895
ACH-000052,-0.030752156704733156
ACH-000053,0.0462138700628788
ACH-000054,0.07584884690347107
ACH-000055,-0.038654588452518
ACH-000060,0.0049733740706108575
ACH-000067,0.012176677477410929
ACH-000070,0.09468663889353264
ACH-000075,-0.12257900467605673
ACH-000078,0.12224279912573245
ACH-000082,-0.029076203883311943
ACH-000085,0.13679479401995787
ACH-000086,0.016660779782622964
ACH-000087,-0.008028955378427542
ACH-000092,-0.007866790121430682
ACH-000095,7.849198030711438e-05
ACH-000097,0.04662029583531396
ACH-000098,0.03617888049444376
ACH-000099,0.03419227047368549
ACH-000108,0.00900813644874458
ACH-000113,0.07037162416327879
ACH-000116,0.12050255739858655
ACH-000118,0.05559781978060115
ACH-000120,-0.015329457799131382
ACH-000123,0.09702943194701033
ACH-000127,0.037659295335035564
ACH-000128,-0.03076691386374882
ACH-000132,0.1549439006092836
ACH-000133,-0.026379321381178458
ACH-000137,-0.06638612537262033
ACH-000138,0.017544633548049176
ACH-000142,0.1149212531456542
ACH-000143,-0.05481770935054898
ACH-000146,0.06630162778036623
ACH-000148,0.1014066669237008
ACH-000150,0.22516072925204847
ACH-000152,0.049498732084120124
ACH-000153,-0.02090806140162621
ACH-000159,-0.03514840718119365
ACH-000160,0.07059928162875116
ACH-000163,-0.021660601867992783
ACH-000167,-0.11362788369546158
ACH-000168,0.04461988101805873
ACH-000169,0.07082372501682478
ACH-000178,0.030253461477173862
ACH-000183,-0.05292958381949334
ACH-000188,0.12281762090250585
ACH-000189,0.12720585944313648
ACH-000190,-0.08732463989721875
ACH-000198,0.02793679739619808
ACH-000203,0.3320045357474599
ACH-000204,0.18057696262235448
ACH-000206,0.025860689171625182
ACH-000207,0.09618525117615123
ACH-000208,0.03666656921682036
ACH-000210,0.11275901156388785
ACH-000211,0.004932156437695177
ACH-000215,0.08666426801002969
ACH-000221,0.016582414473939933
ACH-000222,0.10334836177396953
ACH-000223,-0.1099061734584538
ACH-000226,0.04430439978997119
ACH-000227,0.07324737542712621
ACH-000228,0.11787919194169565
ACH-000231,0.08215733059432616
ACH-000232,0.043607860833575006
ACH-000233,0.09299138718114976
ACH-000234,0.02027526445735942
ACH-000235,0.06480960584841895
ACH-000237,0.04100378456087763
ACH-000238,0.021874614731383715
ACH-000242,-0.0005344100925286918
ACH-000243,0.0937493333645878
ACH-000244,-0.01925559557033241
ACH-000246,-0.015090828698736984
ACH-000248,-0.0075853212746088685
ACH-000250,0.0681266505876187
ACH-000251,0.0419739010784531
ACH-000252,-0.025817300616541698
ACH-000253,0.041824470213998766
ACH-000255,0.014191948979904553
ACH-000256,-0.038004438311954415
ACH-000257,0.1212856678778142
ACH-000258,0.02239909645106573
ACH-000259,-0.01297250478855353
ACH-000260,0.03353246273794815
ACH-000261,0.0848443612937132
ACH-000262,0.08539096260460298
ACH-000263,0.28764990888123565
ACH-000264,0.11520007824517743
ACH-000265,-0.049189389646383926
ACH-000266,0.06389393330918829
ACH-000272,0.03378740354018374
ACH-000274,0.0756612779427243
ACH-000277,-0.021290442250695558
ACH-000278,-0.010295258552443131
ACH-000279,-0.09053290881928024
ACH-000280,-0.010870425357319856
ACH-000281,0.022359231177586973
ACH-000288,0.051164862409167934
ACH-000291,-0.030610054048924563
ACH-000293,0.014054520193964573
ACH-000294,0.12469486286884401
ACH-000295,0.011907669399511742
ACH-000296,-0.011682575418330659
ACH-000302,0.03776951772416685
ACH-000304,0.06900008375781769
ACH-000307,-0.008105839807131103
ACH-000308,0.047987083786368206
ACH-000310,0.1065845902996151
ACH-000311,-0.004945408143878414
ACH-000312,0.11171061260945707
ACH-000315,0.1318893023687847
ACH-000316,0.1076833224451626
ACH-000317,0.030666756114767012
ACH-000318,0.07904238795613679
ACH-000319,-0.07012277857309332
ACH-000320,-0.0035720629851822092
ACH-000322,-0.039680379737798775
ACH-000323,0.0444538648392393
ACH-000324,0.006510189910884015
ACH-000329,0.024589884413051082
ACH-000330,-0.01185389343485229
ACH-000331,-0.03803939717906255
ACH-000332,0.05500032989291795
ACH-000334,0.09263897439629704
ACH-000335,0.11433538768821885
ACH-000336,0.12701656765235236
ACH-000337,-0.09414550587939216
ACH-000338,-0.23544740046368384
ACH-000339,0.0392799383294006
ACH-000341,0.15938264200781413
ACH-000348,0.10973601500271582
ACH-000350,0.14437070278082315
ACH-000352,0.02684160780224604
ACH-000356,0.1604869171273225
ACH-000361,0.020840878301772243
ACH-000362,-0.02562530925840256
ACH-000363,0.050556036128297815
ACH-000364,0.040558968565195315
ACH-000365,-0.024632497221522186
ACH-000366,0.008657831331166528
ACH-000368,0.012294058350325158
ACH-000374,-0.008316820067870849
ACH-000375,-0.17599467413855666
ACH-000376,0.038241205007646065
ACH-000381,0.035366722527331466
ACH-000383,0.02330991953195844
ACH-000387,0.0683624854205494
ACH-000389,0.2408227417056985
ACH-000390,0.0386140611448718
ACH-000393,-0.03280198601803341
ACH-000395,0.13240640696623915
ACH-000396,-0.04561742113557005
ACH-000397,0.12438860223934355
ACH-000401,-0.02288361724354416
ACH-000402,0.08165932197488365
ACH-000403,-0.00036083300140145536
ACH-000404,0.15046690743698848
ACH-000406,-0.030512834085762906
ACH-000407,0.08135546922717192
ACH-000408,0.06408437314513474
ACH-000410,0.04139926060104796
ACH-000411,-0.020403513947033547
ACH-000414,0.04651244259011605
