,MYZAP (100820829)
ACH-000004,0.12298129982731948
ACH-000005,0.2310591010674752
ACH-000007,0.16645941057381386
ACH-000009,0.0913018023613292
ACH-000011,0.12889900294241974
ACH-000012,0.107214836825863
ACH-000013,0.15859898192226032
ACH-000014,0.16867345195839473
ACH-000015,0.1547577834247319
ACH-000017,0.19637653089661744
ACH-000018,0.17224278557068234
ACH-000019,0.16056144928340604
ACH-000021,0.25339100588626184
ACH-000022,0.07486548747137127
ACH-000025,0.1121984416486466
ACH-000028,0.26342738451896336
ACH-000030,0.1269552884110025
ACH-000035,0.09614549572972636
ACH-000036,0.2403591675398453
ACH-000037,0.0874157914099673
ACH-000039,0.17949610385815895
ACH-000040,0.25179219209288434
ACH-000041,4.980665272890261e-05
ACH-000042,0.16769059549900375
ACH-000045,0.16347902645735046
ACH-000047,0.15606204842778776
ACH-000052,0.09936935699598068
ACH-000053,0.16643823073516087
ACH-000054,0.18909083844826305
ACH-000055,0.11517642207262185
ACH-000060,0.2039205667514751
ACH-000067,0.19157697710899474
ACH-000070,0.1865397570136301
ACH-000075,0.12047087233158447
ACH-000078,0.13711894922989967
ACH-000082,0.20377052914208246
ACH-000085,0.13719343234994116
ACH-000086,0.12318051297587715
ACH-000087,0.13827712018906688
ACH-000092,0.12180731632541912
ACH-000095,0.14380693962870975
ACH-000097,0.1858430293480448
ACH-000098,0.2275242093228894
ACH-000099,0.09248491137674328
ACH-000108,0.11581188381023436
ACH-000113,0.14260134749795034
ACH-000116,0.10731959040663476
ACH-000118,0.213728820673436
ACH-000120,0.1599063492621049
ACH-000123,0.1698075449712728
ACH-000127,0.1855530966746408
ACH-000128,0.18692606994186087
ACH-000132,0.043909691390225436
ACH-000133,0.24994441461616795
ACH-000137,0.14553389755043492
ACH-000138,0.2382532654057441
ACH-000142,0.23446204479768104
ACH-000143,0.2439857033407256
ACH-000146,0.13550393726218665
ACH-000148,0.14856971190117887
ACH-000150,0.09626509819415073
ACH-000152,0.2127265171787482
ACH-000153,0.013743424454942713
ACH-000159,0.1717919286926662
ACH-000160,0.1019589218713422
ACH-000163,0.15634502535967562
ACH-000167,0.2158430858737231
ACH-000168,0.14486247127979127
ACH-000169,0.14901243070344178
ACH-000178,0.12036796479198265
ACH-000183,0.18933913912897174
ACH-000188,0.08295747140548525
ACH-000189,0.20602426303402907
ACH-000190,0.12236857582905325
ACH-000198,0.1707260126997184
ACH-000203,0.04718099407053679
ACH-000204,0.14622163738770005
ACH-000206,0.09036362274208612
ACH-000207,0.16467100127443784
ACH-000208,0.013573642265192672
ACH-000210,-0.019164440968453624
ACH-000211,0.22391193937704748
ACH-000215,0.18689244407843647
ACH-000221,0.02352750463027628
ACH-000222,0.20219344016228336
ACH-000223,0.1266013328316551
ACH-000226,0.13608575982870386
ACH-000227,0.04724079326942123
ACH-000228,0.13317021691377232
ACH-000231,0.1318106974747926
ACH-000232,0.21752704489583952
ACH-000233,0.05771946900387528
ACH-000234,0.13764571863729738
