,TRMT61A (115708)
ACH-000471,-0.5167701378336363
ACH-000472,-0.22950242472761756
ACH-000473,-0.3303295259674599
ACH-000475,-0.2572429113890446
ACH-000476,0.10256547128127204
ACH-000477,-0.26069510671516943
ACH-000479,-0.5145556282778971
ACH-000480,-0.522171503428402
ACH-000481,-0.20058078281527195
ACH-000483,-0.3669510962741959
ACH-000484,-0.38160633417785
ACH-000485,-0.2710924118863585
ACH-000486,-0.4180321825494847
ACH-000487,-0.5650151817754697
ACH-000488,-0.40367964178436827
ACH-000490,-0.6368450626024676
ACH-000491,-0.3856481233155153
ACH-000495,-0.3229563671041286
ACH-000496,-0.5973832232128671
ACH-000499,-0.5613524723215835
ACH-000500,-0.5726500091718235
ACH-000502,-0.3183412267288439
ACH-000503,-0.37312962601134336
ACH-000505,-0.2451048663964269
ACH-000507,-0.4147647718992935
ACH-000510,-0.3403360075282841
ACH-000511,-0.4165190915698912
ACH-000512,-0.6638295187240736
ACH-000516,-0.005431789558205239
ACH-000517,-0.15420011675005366
ACH-000518,-0.3858658608065567
ACH-000520,-0.20146262359499195
ACH-000521,-0.3614592027030032
ACH-000522,-0.3483691116415495
ACH-000524,0.02601509326334546
ACH-000527,-0.2960276528573039
ACH-000528,-0.21253654810012693
ACH-000537,-0.4421109527852
ACH-000541,-0.21534566711152034
ACH-000542,-0.5822055661119528
ACH-000544,-0.6455472294921721
ACH-000545,-0.6757001744419286
ACH-000547,-0.3472836640745889
ACH-000548,-0.42140431253970173
ACH-000549,-0.2675092413383311
ACH-000550,-0.4238472599165684
ACH-000552,-0.4765984646145574
ACH-000556,-0.03698528823042332
ACH-000557,-0.15808880814948809
ACH-000569,-0.10868938327408584
ACH-000570,-0.6020910983851889
ACH-000571,-0.2747310785337683
ACH-000573,-0.29440385016546416
ACH-000576,-0.2768095439477309
ACH-000579,0.07230206938592762
ACH-000580,-0.1165125455499278
ACH-000584,-0.3431741050746145
ACH-000585,-0.35009544740653825
ACH-000588,-0.2693734385165897
ACH-000589,-0.07620285518830486
ACH-000591,-0.5752796694060629
ACH-000593,-0.5224002734768792
ACH-000600,-0.3722676397781241
ACH-000601,-0.519193167464816
ACH-000605,-0.17213380613011836
ACH-000606,-0.5385220375804523
ACH-000608,-0.2428135146207263
ACH-000614,-0.4595634821041418
ACH-000616,-0.4067159764768126
ACH-000618,-0.32939632801738084
ACH-000619,-0.5095647121741225
ACH-000620,-0.14463201570068027
ACH-000621,-0.09903802439967682
ACH-000622,-0.3388423323353489
ACH-000623,-0.5304479283770115
ACH-000624,-0.17221159566148125
ACH-000627,-0.5639446502545732
ACH-000630,-0.3989589604648197
ACH-000631,-0.8106395294193142
ACH-000632,-0.5212582604210704
ACH-000633,-0.1170901031697243
ACH-000637,-0.2826600129782737
ACH-000638,-0.2423845912871607
ACH-000646,-0.1727263862982733
ACH-000647,-0.20308410157965345
ACH-000648,-0.4496167092404574
ACH-000649,-0.6924666126195421
ACH-000651,-0.4904418779332951
ACH-000652,-0.41430911477852
ACH-000653,-0.24401006997320426
ACH-000657,-0.3348260700275333
ACH-000658,-0.2457606702925118
ACH-000661,-0.2600833801349425
ACH-000662,-0.2330104415314973
ACH-000663,-0.44955563592990894
ACH-000665,-0.3430086403140761
ACH-000671,-0.4396510481626689
ACH-000672,-0.08069343033174252
ACH-000673,-0.48172542960945597
ACH-000676,-0.36581817292738655
ACH-000677,-0.22732364560456164
ACH-000681,-0.3976897846974067
ACH-000683,-0.20504048527693405
ACH-000684,-0.5524822444610817
ACH-000688,-0.31596315646218576
ACH-000693,-0.493442933950402
ACH-000694,-0.3699292742105952
ACH-000695,0.017041500190253658
ACH-000696,-0.4328038391607566
ACH-000697,-0.2931968274656461
ACH-000699,-0.2181361951823105
ACH-000701,-0.4716236406407166
ACH-000706,-0.21305837138427344
ACH-000711,-0.4024321206906361
ACH-000713,-0.22216427003428174
ACH-000714,-0.5383132079651529
ACH-000718,-0.2879866782585901
ACH-000720,-0.4522840723728251
ACH-000721,-0.4804069431795999
ACH-000724,-0.2577098096707941
ACH-000725,-0.2058213514740632
ACH-000732,-0.5782332782057271
ACH-000734,-0.4901129403862274
ACH-000735,-0.4509747877211723
ACH-000736,-0.17546188807418756
ACH-000738,-0.4872263971324735
ACH-000746,-0.35172143046867993
ACH-000747,-0.4174851317542333
ACH-000748,-0.6928017571284033
ACH-000753,-0.4694023113402677
ACH-000756,-0.4855509578879828
ACH-000757,-0.3515479026846083
ACH-000758,-0.4795319953713145
ACH-000760,-0.3707613887269191
ACH-000762,-0.6805414109540082
ACH-000763,-0.019744675907717564
ACH-000764,-0.6023583713779808
ACH-000765,-0.5288584564626353
ACH-000766,-0.5146577802921273
ACH-000767,-0.10491408076942912
ACH-000768,-0.4597198542143022
ACH-000769,-0.3733583174368935
ACH-000770,-0.2530271521993572
ACH-000771,-0.5698353176691554
ACH-000773,-0.2518416026818638
ACH-000776,-0.4363915149955272
ACH-000777,-0.6704329227566487
ACH-000778,-0.4600548508626542
ACH-000781,-0.5241955948555705
ACH-000782,-0.2294734694678444
ACH-000783,-0.1098338514696354
ACH-000784,-0.5663805270029373
ACH-000785,-0.2887091914900054
ACH-000787,-0.4915731095505672
ACH-000788,-0.6198266848874862
ACH-000791,-0.2631246840292669
ACH-000792,-0.5149475450152005
ACH-000794,-0.4435265225308807
ACH-000796,-0.09854061386781623
ACH-000798,-0.28489120114884764
ACH-000799,-0.20372544995222727
ACH-000800,0.12693814767284464
ACH-000802,-0.28717472885639056
ACH-000804,-0.11009187322901236
ACH-000805,-0.3709957462155952
ACH-000809,-0.3119603018572417
ACH-000810,-0.6563326927823004
ACH-000811,-0.24289927387839624
ACH-000817,-0.487364295373229
ACH-000819,-0.3661918129981877
ACH-000820,-0.63096710194949
ACH-000821,-0.19055800392749386
ACH-000822,-0.1681154273659792
ACH-000823,-0.5373742561852239
ACH-000824,-0.13310723985922338
ACH-000827,-0.32887393895671285
ACH-000829,-0.14788163409504562
ACH-000831,-0.4882204896254403
ACH-000832,-0.4352969103539936
ACH-000833,-0.4943841246014084
ACH-000834,-0.445989976608996
ACH-000835,-0.5580820519890937
ACH-000836,-0.4192536117056504
ACH-000837,-0.4668542136400777
ACH-000838,-0.4866443431354851
ACH-000839,-0.544718925224549
ACH-000840,-0.10993113603347957
ACH-000841,-0.27688459002534965
ACH-000843,-0.5352759492355863
ACH-000846,-0.13232428968895174
ACH-000847,-0.4499892537872594
ACH-000848,-0.4778620325432013
ACH-000849,-0.4167075564021172
ACH-000851,-0.4206728617083039
ACH-000855,-0.4071478158440944
ACH-000856,-0.2116498832126683
ACH-000858,-0.21872176021011566
ACH-000859,-0.3018592754011746
ACH-000861,-0.2032562799931702
ACH-000862,-0.30071194499067305
ACH-000865,-0.6730447375786994
ACH-000866,-0.31859136191823545
ACH-000867,0.13217708118071347
ACH-000869,-0.2994021276719791
ACH-000872,-0.33104913731910696
ACH-000873,-0.4440442706678767
ACH-000876,-0.07686294414848119
ACH-000878,-0.6789731699557586
ACH-000880,-0.24007582501833397
ACH-000881,-0.5803963520457075
ACH-000882,-0.5482576713572364
ACH-000884,-0.5653393979027661
ACH-000885,-0.1859382298397584
ACH-000887,-0.6113825559691385
ACH-000889,-0.4668944459257686
ACH-000896,-0.5391286786556965
ACH-000898,0.015145461117193532
ACH-000900,-0.281443638667136
ACH-000901,-0.21718685651254294
ACH-000905,-0.5647387101653205
ACH-000906,-0.4668929401083394
ACH-000907,-0.3315833789514653
ACH-000910,-0.1129976307634479
ACH-000911,-0.3433436671315035
ACH-000912,-0.5067133972727224
ACH-000913,-0.4797010332271338
ACH-000915,-0.6919906521904303
ACH-000916,-0.4481565579061125
ACH-000917,-0.4758602151834091
ACH-000920,-0.3782920676122066
ACH-000921,-0.38673754079626177
ACH-000924,-0.2150226229454932
ACH-000926,-0.5408858561295535
ACH-000928,-0.21486281948581806
ACH-000929,-0.20334438913751798
ACH-000932,-0.3134327163390454
ACH-000935,-0.3737339265508853
ACH-000936,-0.4344677850482536
ACH-000937,-0.4275335302754956
ACH-000938,-0.38525299313474
ACH-000939,-0.4651171210022086
ACH-000941,-0.24359977621952866
ACH-000943,-0.4327369344449496
ACH-000946,-0.16080492079715075
ACH-000947,-0.3362658700915984
ACH-000948,-0.17723009652740426
ACH-000950,-0.3732549063988712
ACH-000953,-0.14855315933086954
ACH-000954,-0.449204755252129
ACH-000957,-0.1651590777465566
ACH-000958,-0.1637369792929194
ACH-000960,-0.2158616263761302
ACH-000963,-0.7876572403941723
ACH-000968,-0.305442994845202
ACH-000969,-0.15516736664568398
ACH-000972,-0.2582648189566141
ACH-000973,-0.5681805543345705
ACH-000974,-0.373952909507144
ACH-000978,-0.15950155032436314
ACH-000984,-0.3402932257423005
ACH-000986,-0.4590032879027448
ACH-000988,-0.3869274038532352
ACH-000993,-0.13762006539109894
ACH-000994,-0.09935728714352096
ACH-000996,-0.04311419083601552
ACH-001001,-0.2838161801004046
ACH-001020,-0.326308607758653
ACH-001028,-0.5178969715020556
ACH-001031,-0.2954523909475002
ACH-001038,-0.1883551928360629
ACH-001048,-0.5402975850582603
ACH-001050,-0.5620318835592076
ACH-001053,-0.6201965817462908
ACH-001054,-0.3869659688554427
ACH-001061,-0.3947958103181306
ACH-001067,-0.283939765290176
ACH-001075,-0.4003346855414501
ACH-001096,-0.4536572977470308
ACH-001111,-0.30724715650723755
ACH-001119,-0.30946707989649763
ACH-001128,-0.3165501460997539
ACH-001134,-0.25315615486956755
ACH-001151,-0.30361174784982004
ACH-001163,-0.3576066672067394
ACH-001164,-0.41376066229961306
ACH-001183,-0.28866901268886425
ACH-001192,-0.480502757117728
ACH-001193,-0.2201926672349874
ACH-001196,-0.4122166354225541
ACH-001197,-0.36190501986274615
ACH-001205,-0.4683777247061908
ACH-001211,-0.11622396581056978
ACH-001212,-0.33677526740516744
ACH-001228,-0.20671128705245898
ACH-001232,-0.5998504795087208
ACH-001239,-0.2767719167216229
ACH-001270,-0.4192928358624894
ACH-001274,-0.2046452426326716
ACH-001275,-0.3429081768508672
ACH-001277,-0.2938372997626352
ACH-001278,-0.06527385951738261
ACH-001280,-0.18091342913744066
ACH-001283,-0.6368276828389526
ACH-001289,-0.1991359506087092
ACH-001300,-0.3935201487291056
ACH-001301,-0.2877529449865961
ACH-001302,-0.20364905582189435
ACH-001306,-0.3108019861436405
ACH-001318,-0.4898613225639558
ACH-001322,-0.4886650626765628
ACH-001328,-0.3361546943687363
ACH-001332,-0.6259603411284842
ACH-001336,-0.4250142864115515
ACH-001346,-0.5408800937689919
ACH-001353,-0.4049681043321623
ACH-001354,-0.5071519227141382
ACH-001367,-0.452251452020511
ACH-001368,-0.2798809932373433
ACH-001374,-0.6611133770148395
ACH-001377,-0.13705723610096324
ACH-001380,-0.3480876057700669
ACH-001391,-0.15610579972443026
ACH-001408,-0.3818494942678979
ACH-001430,-0.404361273960904
ACH-001431,-0.3141176286794874
ACH-001450,-0.5238569555269957
ACH-001496,-0.4536542906399384
ACH-001500,-0.5964839790243507
ACH-001523,-0.3786396085582472
ACH-001532,-0.1532673076119001
ACH-001550,-0.3330093806181081
ACH-001552,-0.16535019391126365
ACH-001554,-0.35226718438598514
ACH-001654,-0.3686792200786853
ACH-001735,-0.26763241719533065
ACH-001736,-0.2780545653237484
ACH-001737,-0.3403573557525813
ACH-001740,-0.351582936087574
ACH-001745,-0.2727648960439066
ACH-001765,-0.546372938613722
