,PTH1R (5745)
ACH-000004,0.09096515893833487
ACH-000005,0.3401961610216647
ACH-000007,0.17513629006619585
ACH-000009,0.07818286804699469
ACH-000011,0.1505491211526774
ACH-000012,0.10376056961994816
ACH-000013,0.08698961574348911
ACH-000014,-0.013294434314169618
ACH-000015,0.12640711796268994
ACH-000017,0.0900109017572161
ACH-000018,0.13959091570515386
ACH-000019,0.13194887560072707
ACH-000021,0.01991318027900637
ACH-000022,-0.02419390122326161
ACH-000025,0.041526587975091116
ACH-000028,0.13887900494186944
ACH-000030,0.15090357815984135
ACH-000035,0.18195108682784136
ACH-000036,0.18289169793552912
ACH-000037,0.11970495681831402
ACH-000039,0.04813906834088738
ACH-000040,0.10824059308952387
ACH-000041,0.12445580004815525
ACH-000042,0.08808353373374765
ACH-000045,0.0799193519369185
ACH-000047,0.02798402736761188
ACH-000052,0.14369405928329929
ACH-000053,0.17671226440054208
ACH-000054,0.08020949954773103
ACH-000055,0.061511459244385024
ACH-000060,0.046854764013667415
ACH-000067,0.11405167047873807
ACH-000070,0.037674092004167666
ACH-000075,0.0964956720604247
ACH-000078,0.16637299697023986
ACH-000082,0.12233593356509208
ACH-000085,-0.000635744678043408
ACH-000086,0.1706542551027641
ACH-000087,0.20206453865271687
ACH-000092,0.05528564648754055
ACH-000095,0.16933870258142122
ACH-000097,0.11260608366408564
ACH-000098,0.15986803587141604
ACH-000099,0.17900855897942428
ACH-000108,-0.050956849576399316
ACH-000113,0.09910728425009384
ACH-000116,0.004802019067837768
ACH-000118,0.07109514793976474
ACH-000120,0.01802631774677639
ACH-000123,0.06290319016307892
ACH-000127,0.09454869882334437
ACH-000128,0.1438914556849078
ACH-000132,0.10561979012937878
ACH-000133,0.08603027400545994
ACH-000137,0.22147270057278634
ACH-000138,0.01827940789206893
ACH-000142,0.11697516441442313
ACH-000143,0.30127676888393
ACH-000146,0.1354487191883447
ACH-000148,0.03688987906765217
ACH-000150,-0.006294220281807597
ACH-000152,0.15979981970079693
ACH-000153,0.11574856049021374
ACH-000159,0.15024009214977765
ACH-000160,0.15003004507677134
ACH-000163,0.0851414864296803
ACH-000167,-0.0740003997865845
ACH-000168,0.2407308435299915
ACH-000169,0.10689413047856204
ACH-000178,0.1321957482575844
ACH-000183,0.07284028095020757
ACH-000188,0.09142701741582217
