,GUCY1B3 (2983)
ACH-000004,-0.027847499655316563
ACH-000005,0.0585068508546928
ACH-000007,0.09894794286892533
ACH-000009,0.209384130970572
ACH-000011,-0.006973468392835844
ACH-000012,0.1536134235067197
ACH-000013,0.17949243787831853
ACH-000014,0.003014818944695787
ACH-000015,0.03727293653163551
ACH-000017,0.048541622774329406
ACH-000018,0.33519693735528383
ACH-000019,0.2437087475689428
ACH-000021,0.08516410178473804
ACH-000022,0.21137197444870506
ACH-000025,0.1735053770675005
ACH-000028,0.18200959850782766
ACH-000030,0.14727765855527866
ACH-000035,0.17367489319551133
ACH-000036,0.06392356328389615
ACH-000037,0.057358583863093886
ACH-000039,0.016077817266178688
ACH-000040,0.09215230054282186
ACH-000041,0.01908044180579177
ACH-000042,0.10119136013891424
ACH-000045,0.18195541939871185
ACH-000047,0.32075906115230385
ACH-000052,0.10826644128841012
ACH-000053,0.21207011570974169
ACH-000054,0.20910097710064374
ACH-000055,0.2449031819859372
ACH-000060,0.08294498475717735
ACH-000067,0.05765631427469192
ACH-000070,0.2138705253649997
ACH-000075,-0.03452383115387029
ACH-000078,0.2654718541121611
ACH-000082,0.16004951148276064
ACH-000085,-0.005136172491784453
ACH-000086,0.1027985475909974
ACH-000087,0.26357090289628315
ACH-000092,0.16608397494408972
ACH-000095,0.09430825878454877
ACH-000097,0.09760720207031673
ACH-000098,0.12567457348781072
ACH-000099,0.051008490663436525
ACH-000108,0.1578395216917128
ACH-000113,0.24668193312334524
ACH-000116,0.1305759651185975
ACH-000118,0.12057300019641765
ACH-000120,0.1356351475600492
ACH-000123,0.15966741245220073
ACH-000127,0.1801562550204826
ACH-000128,0.14275464949777614
ACH-000132,0.0836634906367458
ACH-000133,0.19872601939507445
ACH-000137,0.07853775068376115
ACH-000138,0.3399179245593551
ACH-000142,0.2048110075891169
ACH-000143,-0.010895794774102643
ACH-000146,0.10902995815939767
ACH-000148,0.13155170947126402
ACH-000150,0.1070962508390192
ACH-000152,0.21935754656678344
ACH-000153,0.3623972672515284
ACH-000159,0.2625009382450654
ACH-000160,0.1960897384154732
ACH-000163,0.14498325927763678
ACH-000167,0.07432586190031372
ACH-000168,0.2508122762904953
ACH-000169,0.10799310206867513
ACH-000178,0.08229734517597967
ACH-000183,0.03420440640474663
ACH-000188,0.14174266996834511
ACH-000189,0.2511054156023938
ACH-000190,-0.04600856596868698
ACH-000198,0.1920549889623236
ACH-000203,0.32082179150400875
ACH-000204,-0.0335098149500623
ACH-000206,0.2678375745982172
ACH-000207,0.08634971801621563
ACH-000208,-0.05938029373874853
ACH-000210,0.1843697810505837
ACH-000211,0.19795860237847426
ACH-000215,0.07719365976817613
ACH-000221,0.1976168550961564
ACH-000222,0.24201103608975386
ACH-000223,0.0502420258920292
ACH-000226,0.08388122363234224
ACH-000227,0.19560417640453084
ACH-000228,0.07155985552114116
ACH-000231,0.06365153934090402
ACH-000232,0.12548835148104004
ACH-000233,0.2668401852374351
ACH-000234,0.11661095497216735
ACH-000235,0.18544299265573105
ACH-000237,-0.08316887786125257
ACH-000238,0.14525256530611355
ACH-000242,0.14464730361732353
ACH-000243,0.11880391222098532
ACH-000244,-0.06124392631955498
ACH-000246,0.1762094631867657
ACH-000248,0.08735510593825606
ACH-000250,0.05241205053563304
ACH-000251,0.04703561398069455
ACH-000252,0.08501399453573287
ACH-000253,0.05001668316382001
ACH-000255,0.08117948739137397
ACH-000256,0.16382572605724996
ACH-000257,0.14395843211448314
ACH-000258,0.11159687412796156
ACH-000259,0.14967282927372946
ACH-000260,0.26699380588928096
ACH-000261,0.14376853282252836
ACH-000262,0.03788265698442925
ACH-000263,0.25949623604884753
ACH-000264,0.1598328530060464
ACH-000265,0.20909739590291435
ACH-000266,0.18568498859919064
ACH-000272,0.08375312791953686
ACH-000274,0.12586132783616213
ACH-000277,0.07081066727587917
ACH-000278,0.05854354705761849
ACH-000279,0.030128231476939143
ACH-000280,0.07954497021518506
ACH-000281,0.08918668202599211
ACH-000288,0.10120835842364047
ACH-000291,0.1547605387214379
ACH-000293,0.08665975977646187
ACH-000294,0.15590036810506033
ACH-000295,0.08086108103869544
ACH-000296,0.0717585298485089
ACH-000302,0.15403784144461027
ACH-000304,0.1844544783097972
ACH-000307,0.08367328908226511
ACH-000308,0.10487360769568516
ACH-000310,0.09316415096939293
ACH-000311,0.124373645611323
ACH-000312,0.08310861453699156
ACH-000315,0.01854035512312221
ACH-000316,-0.07940884099372265
ACH-000317,0.22586870249349375
ACH-000318,0.03432387878086838
ACH-000319,0.1603591510009002
ACH-000320,-0.04244688976110306
ACH-000322,0.16153696846979052
ACH-000323,0.07311712180595281
ACH-000324,0.04484343242039394
ACH-000329,0.09115493378939277
ACH-000330,0.17603007201728454
ACH-000331,0.1706134733372597
ACH-000332,0.09304861206356628
ACH-000334,0.24599041610332445
ACH-000335,-0.18823455198120892
ACH-000336,0.13921837496569228
ACH-000337,0.05264052533764208
ACH-000338,0.07162802908241432
ACH-000339,0.09092614145124524
ACH-000341,0.02498559335576132
ACH-000348,0.13437652461208216
ACH-000350,0.2559745252656845
ACH-000352,0.14258545072713547
ACH-000356,0.1040307111438848
ACH-000361,0.08481420006590634
ACH-000362,0.1200833557189934
ACH-000363,0.20865070858403734
ACH-000364,0.09100802962436116
ACH-000365,0.12311146107764726
ACH-000366,0.11053052802076757
ACH-000368,0.02141417715569816
ACH-000374,0.146683856310724
ACH-000375,0.11125092101870268
ACH-000376,0.09947070348403772
ACH-000381,0.01924221295653893
ACH-000383,0.14099293356306386
ACH-000387,0.08120239979336484
ACH-000389,0.2634784575595718
ACH-000390,0.07142938978144045
ACH-000393,0.08882932862320805
ACH-000395,0.2909126212692837
ACH-000396,0.4137793105978007
ACH-000397,0.09874834111054104
ACH-000401,0.1931737199757008
ACH-000402,0.19016771632353266
ACH-000403,0.12977876129115815
ACH-000404,0.5328244578058589
ACH-000406,0.13617279795404366
ACH-000407,0.0934176775517542
ACH-000408,0.12333387151778626
ACH-000410,0.1414019139890359
ACH-000411,0.2527600874945608
ACH-000414,0.14569259778168914
ACH-000415,0.2337626739763605
ACH-000416,0.16208013266023905
ACH-000420,0.28031897799166205
ACH-000421,0.14228721923142856
ACH-000424,0.18529955071861434
ACH-000425,0.03697067983613523
ACH-000426,0.3792075770394373
ACH-000427,0.11915885044259628
ACH-000433,0.2288492041156245
ACH-000435,-0.001662281156357275
ACH-000436,0.09423391321238957
ACH-000444,-0.08639229879209047
ACH-000445,0.05738120068562112
ACH-000448,0.14283961314595944
ACH-000450,0.018070706775515352
ACH-000452,0.04672075172846657
ACH-000454,0.16415644765370854
ACH-000458,0.10058496763479684
ACH-000459,0.17365686434730954
ACH-000460,0.03741318944092287
ACH-000461,0.07724458746079542
ACH-000463,0.19168363268304087
ACH-000464,0.3331890519647151
ACH-000466,0.17645278179145815
ACH-000467,0.0970889345690072
ACH-000468,0.0755983828011384
ACH-000469,0.16142962772300554
ACH-000470,0.07533604079793252
ACH-000471,0.2905431544702328
ACH-000472,0.16863901725346805
ACH-000473,0.07981282074823018
ACH-000475,0.02432922110390951
ACH-000476,0.19662947061134395
ACH-000477,-0.004241576718594672
ACH-000479,0.10121446837814617
ACH-000480,0.21019831321670507
ACH-000481,0.17756540873738694
ACH-000483,0.13251531562111687
ACH-000484,0.2424436166436144
ACH-000485,0.08954227978623945
ACH-000486,0.18161202166937854
ACH-000487,0.16666842568544848
ACH-000488,0.08331525893420252
ACH-000490,0.18832535150396526
ACH-000491,0.25285757687096994
ACH-000495,0.047231038929859866
ACH-000496,0.0009609283360093264
ACH-000499,0.09509138104768264
ACH-000500,-0.09831656858518156
ACH-000502,0.14453010964813026
ACH-000503,0.2749377798785243
ACH-000505,0.17510449233564512
ACH-000507,0.07529120418562807
ACH-000510,0.12984851696644786
ACH-000511,0.17255700740450242
ACH-000512,0.11043235138627787
ACH-000516,0.05081099731469488
ACH-000517,0.1010632533414082
ACH-000518,0.18171729850057028
ACH-000520,0.03884605879826344
ACH-000521,0.11061485191475863
ACH-000522,0.05723387078195711
ACH-000524,0.09645257460351668
ACH-000527,0.13494331895633987
ACH-000528,0.13709459098256965
ACH-000537,0.11425421451140975
ACH-000541,0.2141323557241368
ACH-000542,0.21712997536237102
ACH-000544,-0.02961526242854097
ACH-000545,0.1384357685435046
ACH-000547,0.4036814614070375
ACH-000548,0.27740200416495475
ACH-000549,0.11816280545645225
ACH-000550,0.162612474958883
ACH-000552,0.04027185820093559
ACH-000556,0.14292749517725406
ACH-000557,0.09158070802479316
ACH-000569,-0.17390642080025998
ACH-000570,0.15083766055893394
ACH-000571,0.2363683023048252
ACH-000573,0.08886947765412817
ACH-000576,0.12361807900395168
ACH-000579,0.11868440169558273
ACH-000580,0.07998000875800973
ACH-000584,0.1073938230484894
ACH-000585,0.14291837653716452
ACH-000588,0.08668150578871367
ACH-000589,0.2378094768196569
ACH-000591,-0.06685980819893915
