,RALBP1 (10928)
ACH-000004,0.08020003263724533
ACH-000005,0.1435809955356175
ACH-000007,0.08614297348668883
ACH-000009,0.07533066302985555
ACH-000011,-0.06082593557604371
ACH-000012,0.05138037419178959
ACH-000013,0.003010444336280284
ACH-000014,0.1197234097574146
ACH-000015,0.06359880433637563
ACH-000017,0.007160787946898798
ACH-000018,-0.08979339829490236
ACH-000019,-0.20255791879950966
ACH-000021,0.008551248786510587
ACH-000022,0.00141101627717878
ACH-000025,-0.19037670259486011
ACH-000028,0.009553270704915236
ACH-000030,0.0298396928914354
ACH-000035,-0.04604382389553346
ACH-000036,-0.2399408729003109
ACH-000037,-0.20160532825118102
ACH-000039,0.0003248841853059182
ACH-000040,-0.07839676671435812
ACH-000041,-0.08931057034003609
ACH-000042,0.022424433484112927
ACH-000045,0.16139252045257524
ACH-000047,0.04462924039311588
ACH-000052,-0.17627920606285988
ACH-000053,0.08685650950001572
ACH-000054,-0.13755578274871605
ACH-000055,-0.1186028736012214
ACH-000060,-0.0489153757381636
ACH-000067,-0.04687722841599454
ACH-000070,0.13629205342382505
ACH-000075,0.17861435533759304
ACH-000078,-0.12869348297238487
ACH-000082,0.03190011484891785
ACH-000085,-0.07349181033938466
ACH-000086,-0.015274807700166385
ACH-000087,-0.162183779299249
ACH-000092,-0.08879805233554272
ACH-000095,-0.0011600957595534946
ACH-000097,0.06940674664314962
ACH-000098,0.06007089956553813
ACH-000099,0.008745719267702555
ACH-000108,0.025936334835346027
ACH-000113,-0.06626561029677519
ACH-000116,0.04134317225238192
ACH-000118,-0.08796751810780143
ACH-000120,-0.2911849496396425
ACH-000123,-0.05894587190995065
ACH-000127,0.0009154700653542297
ACH-000128,0.01088563761502036
ACH-000132,-0.024989367931336468
ACH-000133,0.031168500090795026
ACH-000137,-0.09695618530981803
ACH-000138,-0.0014435162944397145
ACH-000142,-0.06644015341179745
ACH-000143,0.0035921812842680313
ACH-000146,0.03552106034034653
ACH-000148,0.07357024425073423
ACH-000150,0.010269030898096708
ACH-000152,0.1141429761891082
ACH-000153,-0.08360280143427372
ACH-000159,0.0886366885685481
ACH-000160,-0.05738089366611152
ACH-000163,0.02745879184237631
ACH-000167,0.007774791591040502
ACH-000168,-0.0412502608391726
ACH-000169,0.06806020857918843
ACH-000178,0.04966996410766565
ACH-000183,-0.12610560895726644
ACH-000188,0.02709784434311157
ACH-000189,0.036245640774238586
ACH-000190,0.07389267884951574
ACH-000198,0.09671679932152323
ACH-000203,0.12632989765301186
ACH-000204,-0.08565703500357097
ACH-000206,-0.15260471551257115
ACH-000207,-0.12469400935881003
ACH-000208,-0.02556802585989773
ACH-000210,-0.011825021304619468
ACH-000211,-0.034780793064945366
ACH-000215,-0.005873770718492611
ACH-000221,-0.059532832312600564
ACH-000222,-0.1139277028161542
ACH-000223,0.04946873439208515
ACH-000226,-0.02712979253631044
ACH-000227,0.0006442109444598544
ACH-000228,-0.003204708587373962
ACH-000231,-0.0604161450865595
ACH-000232,-0.1402827803928905
ACH-000233,-0.023574050338100016
ACH-000234,0.03653201871374033
ACH-000235,-0.01763310067293761
ACH-000237,0.019624984641714843
ACH-000238,-0.03312469725580407
ACH-000242,0.1869269048122864
ACH-000243,0.07320879829572922
ACH-000244,0.14474282396543384
ACH-000246,0.0069639378956731866
ACH-000248,-0.09628897638607857
ACH-000250,-0.03814946484890521
ACH-000251,-0.05410442922394279
ACH-000252,0.11674556161146553
ACH-000253,0.0326881299947398
ACH-000255,-0.02727939368152556
ACH-000256,-0.006959726797400007
ACH-000257,-0.09118552503279363
ACH-000258,-0.04705728394501557
ACH-000259,-0.14292410868985936
ACH-000260,-0.01421410140529148
ACH-000261,0.09434451249938396
ACH-000262,0.04435890856367369
ACH-000263,-0.03464549589391211
ACH-000264,-0.0555501790382951
ACH-000265,0.09620340490683099
ACH-000266,-0.11072290321698834
ACH-000272,0.014108191766715374
ACH-000274,-0.06852878098344989
ACH-000277,-0.02084867367670532
ACH-000278,0.0541466331219594
ACH-000279,0.0022172902917468353
ACH-000280,-0.04524931091643819
ACH-000281,-0.11543864373794326
ACH-000288,-0.008159922825650041
ACH-000291,0.043466110671578816
ACH-000293,0.05665560365065527
ACH-000294,0.217244466902536
ACH-000295,0.1347348780034684
ACH-000296,-0.060900092514413376
ACH-000302,0.02719339251872033
ACH-000304,-0.15684789179516273
ACH-000307,0.1000662499000502
ACH-000308,-0.027676087028317743
ACH-000310,0.10797891341208607
ACH-000311,-0.08135493063604518
ACH-000312,0.02167008339760825
ACH-000315,0.05891132690317996
ACH-000316,0.058268390819728816
ACH-000317,0.05711353118194815
ACH-000318,0.03628341738244921
ACH-000319,0.06055738456008913
ACH-000320,-0.1716335929506547
ACH-000322,0.0654964477150008
ACH-000323,-0.00750160969339267
ACH-000324,0.015921276605949913
ACH-000329,0.04229508900045017
ACH-000330,-0.2601641279383479
ACH-000331,-0.036226798681583586
ACH-000332,0.025541304581082086
ACH-000334,0.07651903007923308
ACH-000335,0.03463024356001351
ACH-000336,-0.12655958992939445
ACH-000337,0.02820180893853925
ACH-000338,-0.8235686826557022
ACH-000339,0.033662488069913885
ACH-000341,-0.08177864975549183
ACH-000348,0.09186949320575888
ACH-000350,0.022407271632777743
ACH-000352,0.015496015242625947
ACH-000356,0.1967979217579385
ACH-000361,0.06508803813435242
ACH-000362,0.008197470680415611
ACH-000363,-0.020444509377819883
ACH-000364,-0.03031697003553365
ACH-000365,0.12306482074527905
ACH-000366,-0.002771633840969257
ACH-000368,-0.1080421856068854
ACH-000374,0.09393938511044496
ACH-000375,-0.18531126708233034
ACH-000376,-0.12210712260034398
ACH-000381,-0.1841155042330036
ACH-000383,-0.03614157571328053
ACH-000387,0.14594280472191806
ACH-000389,-0.056802437362036724
ACH-000390,-0.02383994779733522
ACH-000393,-0.03811615451549607
ACH-000395,-0.1576501992436727
ACH-000396,0.03424589351605866
ACH-000397,-0.05122935004295226
ACH-000401,0.06191396045757625
ACH-000402,0.28363995491177313
ACH-000403,-0.18874907771349608
ACH-000404,0.1972619376581515
ACH-000406,0.025102073197570404
ACH-000407,0.025654549899121016
ACH-000408,-0.05628060686889921
ACH-000410,0.04188200896945855
ACH-000411,-0.029862582439857545
ACH-000414,-0.05204349203452138
ACH-000415,-0.005524301766350418
ACH-000416,0.051629106380760056
ACH-000420,0.03324003208581607
ACH-000421,0.05758025485198805
ACH-000424,0.13282802869791052
ACH-000425,0.049109392460670566
ACH-000426,-0.1669466686399597
ACH-000427,-0.25321019513764176
ACH-000433,0.08526082575287519
ACH-000435,0.17375362676715678
ACH-000436,0.16310975113064688
ACH-000444,-0.03595079332649922
ACH-000445,0.08651558352256092
ACH-000448,0.010037446379778828
ACH-000450,-0.07507899688149043
ACH-000452,-0.0264475111077336
ACH-000454,0.09745931500170724
ACH-000458,-0.18417630650886493
ACH-000459,-0.029209299288152062
