,LCE1C (353133)
ACH-000295,-0.5963987601611264
ACH-000296,-0.6380326830769065
ACH-000302,-0.4279212429859045
ACH-000304,-0.5846567126479368
ACH-000307,-0.5418263944298138
ACH-000308,-0.5711366331713312
ACH-000310,-0.4755249922347912
ACH-000311,-0.4191157416698525
ACH-000312,-0.4004268162054178
ACH-000315,-0.3606035814413893
ACH-000316,-0.4486263648952281
ACH-000317,-0.6186911036683909
ACH-000318,-0.4709498151358744
ACH-000319,-0.4624257530022304
ACH-000320,-0.5084188873488795
ACH-000322,-0.5492486363104778
ACH-000323,-0.5187537098383328
ACH-000324,-0.5376650664543424
ACH-000329,-0.6006772381425448
ACH-000330,-0.5065584420989853
ACH-000331,-0.4839210453457218
ACH-000332,-0.5875430572007676
ACH-000334,-0.5759820334819858
ACH-000335,-0.4424843694589405
ACH-000336,-0.3654673593398761
ACH-000337,-0.42592821495490096
ACH-000338,-0.5906523368696778
ACH-000339,-0.4952719970911686
ACH-000341,-0.6222744006437261
ACH-000348,-0.4350279263898092
ACH-000350,-0.4325671298983311
ACH-000352,-0.5482676675187315
ACH-000356,-0.4387510954215032
ACH-000361,-0.5018352096337321
ACH-000362,-0.4184200686173529
ACH-000363,-0.4640668039239649
ACH-000364,-0.5957747687235286
ACH-000365,-0.4635453248650884
ACH-000366,-0.4468625212895617
ACH-000368,-0.5854579560027648
ACH-000374,-0.7129035982101456
ACH-000375,-0.4022184418741072
ACH-000376,-0.480522414569584
ACH-000381,-0.5454786710786274
ACH-000383,-0.5660739210777713
ACH-000387,-0.5095364895166108
ACH-000389,-0.5184183458309639
ACH-000390,-0.525049653446985
ACH-000393,-0.43455712500972205
ACH-000395,-0.6732672776929503
ACH-000396,-0.5959618937493998
ACH-000397,-0.5622253516559476
ACH-000401,-0.517056389873796
ACH-000402,-0.4800786111865305
ACH-000403,-0.6079585311782961
ACH-000404,-0.3710906854150853
ACH-000406,-0.4012070713672397
ACH-000407,-0.5999929169388627
ACH-000408,-0.5442042361642118
ACH-000410,-0.5927342467969408
ACH-000411,-0.5666671039496414
ACH-000414,-0.4517680562553899
ACH-000415,-0.3842381447008472
ACH-000416,-0.618671038268591
ACH-000420,-0.5206160926070856
ACH-000421,-0.4261528869650909
ACH-000424,-0.5599566998222757
ACH-000425,-0.6463813514273176
ACH-000426,-0.5441309673798378
ACH-000427,-0.5871361225696544
ACH-000433,-0.422357452465761
ACH-000435,-0.21266321884023498
ACH-000436,-0.4285570428665627
ACH-000444,-0.41888362613355945
ACH-000445,-0.34703961022675417
ACH-000448,-0.5240578151009044
ACH-000450,-0.6771294948710749
ACH-000452,-0.5365327403960171
ACH-000454,-0.5896606620790545
ACH-000458,-0.3920587015320713
ACH-000459,-0.23273483335172196
ACH-000460,-0.5182905843303764
ACH-000461,-0.43402936923446345
ACH-000463,-0.5563067733595066
ACH-000464,-0.5131500681702434
ACH-000466,-0.5388104790999846
ACH-000467,-0.5616382144173002
ACH-000468,-0.4861883366177712
ACH-000469,-0.42138612408946535
ACH-000470,-0.5644131047219397
ACH-000471,-0.4713217386519018
ACH-000472,-0.4942904719546671
ACH-000473,-0.4549383766180521
ACH-000475,-0.5023646143664071
ACH-000476,-0.5317509727338414
ACH-000477,-0.3848289574639627
ACH-000479,-0.6875920733560168
ACH-000480,-0.4644996949216322
ACH-000481,-0.4806419551299234
ACH-000483,-0.3579371710811697
ACH-000484,-0.5803086895308659
ACH-000485,-0.5067571464537055
ACH-000486,-0.4422574133830015
ACH-000487,-0.5742047164740148
ACH-000488,-0.4306204916456684
ACH-000490,-0.5219530745255788
ACH-000491,-0.4415444194627297
ACH-000495,-0.5234350672555453
ACH-000496,-0.4107135056717604
ACH-000499,-0.3473677946427787
ACH-000500,-0.40837052682966
ACH-000502,-0.5176492274228478
ACH-000503,-0.7040670801944168
ACH-000505,-0.5782681859936589
ACH-000507,-0.5825488921719723
ACH-000510,-0.5726768886393414
ACH-000511,-0.4240640570633733
ACH-000512,-0.5618692396937428
ACH-000516,-0.5030544385314323
ACH-000517,-0.529079445521301
ACH-000518,-0.4629286386578322
ACH-000520,-0.5185457792950675
ACH-000521,-0.486892102812021
ACH-000522,-0.529216003635922
ACH-000524,-0.43323344125012425
ACH-000527,-0.4005528831100069
ACH-000528,-0.42260975191131855
ACH-000537,-0.4523357029048473
ACH-000541,-0.2691459559841505
ACH-000542,-0.613695281942186
ACH-000544,-0.549302600461032
ACH-000545,-0.5061944376732496
ACH-000547,-0.6536891381689283
ACH-000548,-0.5696552890988467
ACH-000549,-0.43753690776399706
ACH-000550,-0.5499598297562581
ACH-000552,-0.5255988333500892
ACH-000556,-0.556942102837521
ACH-000557,-0.5229939444491902
ACH-000569,-0.3751152988180188
ACH-000570,-0.3382873370572631
ACH-000571,-0.5274154160175974
ACH-000573,-0.3900588514970805
ACH-000576,-0.4420280923751559
ACH-000579,-0.6021535125841482
ACH-000580,-0.5505273758129812
ACH-000584,-0.5461923322131197
ACH-000585,-0.4965214109539679
ACH-000588,-0.5097805395491131
ACH-000589,-0.4718616562274144
ACH-000591,-0.3375271780345168
ACH-000593,-0.4119571646314584
ACH-000600,-0.5217968671326957
ACH-000601,-0.5092241377032146
ACH-000605,-0.4448626851153825
ACH-000606,-0.4881914058167366
ACH-000608,-0.4895423434872934
ACH-000614,-0.4745952257890992
ACH-000616,-0.525731109644103
ACH-000618,-0.4115000827675453
ACH-000619,-0.5165654743827344
ACH-000620,-0.561066998049125
ACH-000621,-0.4469557523963381
ACH-000622,-0.4679303624323034
ACH-000623,-0.4813231482651827
ACH-000624,-0.506363512654228
ACH-000627,-0.6873493289519824
ACH-000630,-0.5935698196912123
ACH-000631,-0.7003334075753369
ACH-000632,-0.3437294026160425
ACH-000633,-0.5823786305156807
ACH-000637,-0.4516737699715104
ACH-000638,-0.4936221221820243
ACH-000646,-0.3390266130007301
ACH-000647,-0.5637508502163022
ACH-000648,-0.4948393188251877
ACH-000649,-0.5017863549591525
ACH-000651,-0.3802081517212727
ACH-000652,-0.525004896064286
ACH-000653,-0.5099916872736256
ACH-000657,-0.5059721130883172
ACH-000658,-0.6221463241915048
ACH-000661,-0.4677700745449474
ACH-000662,-0.6493685363441921
ACH-000663,-0.4465884176682567
ACH-000665,-0.4495571184967129
ACH-000671,-0.515178603907294
ACH-000672,-0.2978213052222865
ACH-000673,-0.581039400001354
ACH-000676,-0.5568053486168915
ACH-000677,-0.453038103989089
ACH-000681,-0.4136374053979656
ACH-000683,-0.6154007148724333
ACH-000684,-0.6573014010382205
ACH-000688,-0.5532074202861749
ACH-000693,-0.4517491325955829
ACH-000694,-0.4410340593119889
ACH-000695,-0.5937406083312691
ACH-000696,-0.5883143503862149
ACH-000697,-0.6118447984779417
ACH-000699,-0.4141677965299441
ACH-000701,-0.3907651557654784
ACH-000706,-0.43716396955882697
ACH-000711,-0.5818435174288566
ACH-000713,-0.43813688574194254
ACH-000714,-0.3935154890732036
ACH-000718,-0.6039948711182936
ACH-000720,-0.4296673629898744
ACH-000721,-0.536695397388309
ACH-000724,-0.5706035892501814
ACH-000725,-0.6068872196261149
ACH-000732,-0.456809652913786
ACH-000734,-0.5761573204765573
ACH-000735,-0.5417046185461379
ACH-000736,-0.34843989866380554
ACH-000738,-0.4243723598998688
ACH-000746,-0.5461369045153366
ACH-000747,-0.5603709777493949
ACH-000748,-0.4276521413589696
ACH-000753,-0.38864737444000735
ACH-000756,-0.7189540239955202
ACH-000757,-0.48310274745625503
ACH-000758,-0.5976037632287835
ACH-000760,-0.41081066204215216
ACH-000762,-0.5364855631276538
ACH-000763,-0.5664098159150616
ACH-000764,-0.5545134732632708
ACH-000765,-0.4404326824220156
ACH-000766,-0.5073210904920749
ACH-000767,-0.5850356813934555
ACH-000768,-0.4579415793544901
ACH-000769,-0.5358368784285443
ACH-000770,-0.470721737927112
ACH-000771,-0.4178863928936797
ACH-000773,-0.5010960528268261
ACH-000776,-0.3515581846462118
ACH-000777,-0.4379025906408855
ACH-000778,-0.3934418114288158
ACH-000781,-0.3903166404568573
ACH-000782,-0.4100759749379955
ACH-000783,-0.6619340970599322
ACH-000784,-0.3893751780124305
ACH-000785,-0.5153287138869397
ACH-000787,-0.4609496407261149
ACH-000788,-0.4745467861596144
ACH-000791,-0.5598808019466178
ACH-000792,-0.4787027455402044
ACH-000794,-0.4637206157416332
ACH-000796,-0.717954495700387
ACH-000798,-0.44219972989131856
ACH-000799,-0.4613720600930689
ACH-000800,-0.4848098308961604
ACH-000802,-0.3768499220495557
ACH-000804,-0.4478402428326361
ACH-000805,-0.5461839476194887
ACH-000809,-0.5917919806600765
ACH-000810,-0.363631080344335
ACH-000811,-0.4199804853906754
ACH-000817,-0.3583684488530661
ACH-000819,-0.5524049198874315
ACH-000820,-0.3546415130455851
ACH-000821,-0.6142237404775803
ACH-000822,-0.6206426765575496
ACH-000823,-0.4697565408769983
ACH-000824,-0.5264477227614109
ACH-000827,-0.5750195574765433
ACH-000829,-0.4904163906285041
ACH-000831,-0.4280990987277404
ACH-000832,-0.37156938930134537
ACH-000833,-0.4172192833853857
ACH-000834,-0.474011169752936
ACH-000835,-0.4691782584304841
ACH-000836,-0.4989355875326188
ACH-000837,-0.40755887529894896
ACH-000838,-0.6041042222450764
ACH-000839,-0.4396079140232839
ACH-000840,-0.574478742402976
ACH-000841,-0.5077200347316271
ACH-000843,-0.4529906592002614
ACH-000846,-0.5358061485996932
ACH-000847,-0.3611277694664432
ACH-000848,-0.5715364133121796
ACH-000849,-0.5152689370197163
ACH-000851,-0.4465192519467967
ACH-000855,-0.4481576257098675
ACH-000856,-0.5280939613128065
ACH-000858,-0.4704512689234726
ACH-000859,-0.3957827618416752
ACH-000861,-0.5300007959266212
ACH-000862,-0.5523668945714483
ACH-000865,-0.4245806948071891
ACH-000866,-0.4994981599931069
ACH-000867,-0.5150372475713793
ACH-000869,-0.6263018910568245
ACH-000872,-0.4350291102487193
ACH-000873,-0.3356844898751257
ACH-000876,-0.6664823994741225
ACH-000878,-0.423357272780776
ACH-000880,-0.4198582645811989
ACH-000881,-0.31548115808054755
ACH-000882,-0.4710039121260792
ACH-000884,-0.4745872939135141
ACH-000885,-0.5064213065601049
ACH-000887,-0.5629876691964156
ACH-000889,-0.4694709644576678
ACH-000896,-0.4027818376122781
ACH-000898,-0.6197672851893337
ACH-000900,-0.5208547907723404
ACH-000901,-0.460449445210052
ACH-000905,-0.5145415203530317
ACH-000906,-0.4118888223406296
ACH-000907,-0.572903214212597
ACH-000910,-0.5441402639463406
ACH-000911,-0.31952597477042666
ACH-000912,-0.3719191357863371
ACH-000913,-0.4549121799606167
ACH-000915,-0.4278687661496421
ACH-000916,-0.2979361160673352
ACH-000917,-0.4624682559189541
ACH-000920,-0.6241127395638202
ACH-000921,-0.5830116473166597
ACH-000924,-0.5080290926025709
ACH-000926,-0.5370142984391412
ACH-000928,-0.5937088252784497
ACH-000929,-0.5915766414954239
ACH-000932,-0.5192501502645962
ACH-000935,-0.6200686921906027
ACH-000936,-0.5207410807588506
ACH-000937,-0.4038883727544141
ACH-000938,-0.44954528153484863
ACH-000939,-0.3929859680094157
ACH-000941,-0.5568773309510257
ACH-000943,-0.5858850602589958
ACH-000946,-0.5636448905172856
ACH-000947,-0.4852387726300598
ACH-000948,-0.4583369378028516
ACH-000950,-0.5015230802672331
ACH-000953,-0.5754365731343098
ACH-000954,-0.5803639627173902
ACH-000957,-0.5967499292927492
ACH-000958,-0.4898156394117498
ACH-000960,-0.5591116773826647
ACH-000963,-0.5337786810131622
ACH-000968,-0.5492316090432328
ACH-000969,-0.5211360216568959
ACH-000972,-0.7301444032707913
ACH-000973,-0.6669500477886876
ACH-000974,-0.6443778159061172
ACH-000978,-0.4721247618953684
ACH-000984,-0.8113961045797351
ACH-000986,-0.4506542966155823
ACH-000988,-0.42756765182884815
ACH-000993,-0.5086298384145242
ACH-000994,-0.4136414714405968
ACH-000996,-0.6072504584770332
ACH-001001,-0.5025360338412196
ACH-001020,-0.38662252251763
ACH-001028,-0.5003561139129574
ACH-001031,-0.3985723438432428
ACH-001038,-0.3911956346191751
ACH-001048,-0.4525846148341629
ACH-001050,-0.410394781735946
ACH-001053,-0.6548892603631542
ACH-001054,-0.5727167089408307
ACH-001061,-0.4279549029638499
ACH-001067,-0.464626713730533
ACH-001075,-0.4317255365508457
ACH-001096,-0.4373388980843736
ACH-001111,-0.524501527349813
ACH-001119,-0.41507305737306494
ACH-001128,-0.32389122955693683
ACH-001134,-0.4475234024794428
ACH-001151,-0.5629349617424702
ACH-001163,-0.6089871413877429
ACH-001164,-0.4616908827580317
ACH-001183,-0.4656360570843594
ACH-001192,-0.2783983595458582
ACH-001193,-0.6684650210904195
ACH-001196,-0.4333756758322536
ACH-001197,-0.4946417773785917
ACH-001205,-0.2842577261761364
ACH-001211,-0.4423593992273833
ACH-001212,-0.4359597328448236
ACH-001228,-0.5396128099132782
ACH-001232,-0.4270081283185561
ACH-001239,-0.4880493168829283
ACH-001270,-0.5235996073415752
ACH-001274,-0.4942972190050789
ACH-001275,-0.4592959388744298
ACH-001277,-0.5026473930552712
ACH-001278,-0.5049659858280041
ACH-001280,-0.3958128790200017
ACH-001283,-0.4719098440027824
ACH-001289,-0.4181063183866093
ACH-001300,-0.4428038086898709
ACH-001301,-0.4794532560426686
ACH-001302,-0.4445604933208821
ACH-001306,-0.5563715713872228
ACH-001318,-0.3354862960702749
ACH-001322,-0.4565272442273724
ACH-001328,-0.5235929040910914
ACH-001332,-0.602493032106585
ACH-001336,-0.5273136804106621
ACH-001346,-0.4403305154758909
ACH-001353,-0.5327285235626514
ACH-001354,-0.4798695363346466
ACH-001367,-0.6031400177103247
ACH-001368,-0.5300695035803281
ACH-001374,-0.7128591145770005
ACH-001377,-0.4596400409503825
ACH-001380,-0.5983992639549518
ACH-001391,-0.453662116565545
ACH-001408,-0.5297278180685868
ACH-001430,-0.5440572695169031
ACH-001431,-0.5109095155070507
ACH-001450,-0.3735410673446202
ACH-001496,-0.374792350265482
ACH-001500,-0.5580627934780898
ACH-001523,-0.5243119944364405
ACH-001532,-0.4701229357519441
ACH-001550,-0.4062708637892178
ACH-001552,-0.4435267232722779
ACH-001554,-0.44614502205261
ACH-001654,-0.5152803662503304
ACH-001735,-0.4901371674643953
ACH-001736,-0.6071360620358704
ACH-001737,-0.5809219081931383
ACH-001740,-0.3976342390764356
ACH-001745,-0.4779400179220796
ACH-001765,-0.527871230093298
