,KRTAP4-7 (100132476)
ACH-000004,-0.2279246448324368
ACH-000005,-0.389024361054266
ACH-000007,-0.5200137533596747
ACH-000009,-0.4078179318588945
ACH-000011,-0.4333657340893221
ACH-000012,-0.3295348355626633
ACH-000013,-0.29004952953262003
ACH-000014,-0.3614169496250834
ACH-000015,-0.3212665351387399
ACH-000017,-0.4841484758794546
ACH-000018,-0.32135680571920977
ACH-000019,-0.32540026652540416
ACH-000021,-0.31988304484174396
ACH-000022,-0.4072005739068555
ACH-000025,-0.2885194327401913
ACH-000028,-0.2852291575851032
ACH-000030,-0.3661639836457764
ACH-000035,-0.35901728614977485
ACH-000036,-0.21043931547102074
ACH-000037,-0.1792571873244304
ACH-000039,-0.11678893599307365
ACH-000040,-0.2956411148883512
ACH-000041,-0.3592100934589207
ACH-000042,-0.3495316229511129
ACH-000045,-0.3855060828797844
ACH-000047,-0.3584171731621707
ACH-000052,-0.34232182101659514
ACH-000053,-0.2601147804669126
ACH-000054,-0.3922821806522719
ACH-000055,-0.5103300180749459
ACH-000060,-0.45369725300117403
ACH-000067,-0.30390676901156904
ACH-000070,-0.20860517630511624
ACH-000075,-0.24205690328383664
ACH-000078,-0.2838406587048581
ACH-000082,-0.21142886249722356
ACH-000085,-0.36527865444133617
ACH-000086,-0.3789282738614467
ACH-000087,-0.2902230320652942
ACH-000092,-0.363823175301248
ACH-000095,-0.5218213183174069
ACH-000097,-0.3099489801322827
ACH-000098,-0.3590492826994953
ACH-000099,-0.3863069345670799
ACH-000108,-0.33542720669636245
ACH-000113,-0.3194220416821725
ACH-000116,-0.32053070683226664
ACH-000118,-0.3605410097360892
ACH-000120,-0.5468069644920542
ACH-000123,-0.17015503972750548
ACH-000127,-0.2912113646654777
ACH-000128,-0.3698699251477916
ACH-000132,-0.3439977507442231
ACH-000133,-0.30257958551976266
ACH-000137,-0.2467042944132961
ACH-000138,-0.6441088479247746
ACH-000142,-0.3579745085928672
ACH-000143,-0.3411120529928266
ACH-000146,-0.4579716411390634
ACH-000148,-0.3725234247161127
ACH-000150,-0.26156093188107915
ACH-000152,-0.4410540367346173
ACH-000153,-0.2521165547605599
ACH-000159,-0.2396831352223609
ACH-000160,-0.28161320836406195
ACH-000163,-0.4267354190311288
ACH-000167,-0.4785345400536151
ACH-000168,-0.3659881774296078
ACH-000169,-0.2863699746787122
ACH-000178,-0.3788495728234459
ACH-000183,-0.400002223358941
ACH-000188,-0.3349121116931853
ACH-000189,-0.6548367870963165
ACH-000190,-0.2986745330910854
ACH-000198,-0.4514381375044633
ACH-000203,-0.4137734436805213
ACH-000204,-0.1030874843584561
ACH-000206,-0.6037035827889913
ACH-000207,-0.14580644572649826
ACH-000208,-0.2540498860590796
ACH-000210,-0.14204139278346975
ACH-000211,-0.3661929269086165
ACH-000215,-0.3334321126282565
ACH-000221,-0.5508222329828519
ACH-000222,-0.3936301717007622
ACH-000223,-0.3180414529669364
ACH-000226,-0.3550865295393579
ACH-000227,-0.3521832315564996
ACH-000228,-0.4760306546346417
ACH-000231,-0.4054117329569264
ACH-000232,-0.2369514216921661
ACH-000233,-0.229837313279301
ACH-000234,-0.4128002388079378
ACH-000235,-0.4107285651016839
ACH-000237,-0.4139276476285147
ACH-000238,-0.189073184741687
ACH-000242,-0.5810676617827731
ACH-000243,-0.3603210587087944
ACH-000244,-0.6505939931667407
ACH-000246,-0.3646172328275694
ACH-000248,-0.4434690049547014
ACH-000250,-0.2367855855615257
ACH-000251,-0.5802607076546319
ACH-000252,-0.2319466584872913
ACH-000253,-0.2516609040709865
ACH-000255,-0.4710824034493629
ACH-000256,-0.329924782201901
ACH-000257,-0.3530770645230485
ACH-000258,-0.20653789195900835
ACH-000259,-0.3876958629023808
ACH-000260,-0.31308249224599044
ACH-000261,-0.3593848922552227
ACH-000262,-0.6887374595587215
ACH-000263,-0.3415934885561669
ACH-000264,-0.3275321162162665
ACH-000265,-0.3438072793373689
ACH-000266,-0.3421558285655092
ACH-000272,-0.2982282135111889
ACH-000274,-0.28491153641746503
ACH-000277,-0.2830358932770077
ACH-000278,-0.3383948159504315
ACH-000279,-0.3870114480485519
ACH-000280,-0.2950520479858451
ACH-000281,-0.21800804060938314
ACH-000288,-0.4526273125000398
ACH-000291,-0.2865951414239217
ACH-000293,-0.4312987769016533
ACH-000294,-0.3429589754723964
ACH-000295,-0.2553390622474821
ACH-000296,-0.4783171502069653
ACH-000302,-0.2341550199997285
ACH-000304,-0.500232688122437
ACH-000307,-0.18275526343679788
ACH-000308,-0.3457218996828196
ACH-000310,-0.1790195730978821
ACH-000311,-0.5345491628884131
ACH-000312,-0.4158330834893931
ACH-000315,-0.2193839287215496
ACH-000316,-0.3776528060716893
ACH-000317,-0.4241030396590186
ACH-000318,-0.4909968856307436
ACH-000319,-0.4503413160121904
ACH-000320,-0.3382465112877845
ACH-000322,-0.26714113263333955
ACH-000323,-0.4204376631357928
ACH-000324,-0.4811388512822538
ACH-000329,-0.3615147470308884
ACH-000330,-0.6665462939333271
ACH-000331,-0.34465487006577017
ACH-000332,-0.4250189493140044
ACH-000334,-0.2995369912717579
ACH-000335,-0.4662606863582873
ACH-000336,-0.4788791664846894
ACH-000337,-0.20639986698955007
ACH-000338,0.14699156708136793
ACH-000339,-0.3683242139007519
ACH-000341,-0.3425191612695104
ACH-000348,-0.4281143839485806
ACH-000350,-0.4568022741747696
ACH-000352,-0.2277770668071977
ACH-000356,-0.13870711160617322
ACH-000361,-0.2959333854090354
ACH-000362,-0.25492078165015875
ACH-000363,-0.4689763302213768
ACH-000364,-0.5258730925570433
ACH-000365,-0.26494064434542997
ACH-000366,-0.16993776190391133
ACH-000368,-0.2003014166295953
ACH-000374,-0.2847646103652364
ACH-000375,-0.3574664924563685
ACH-000376,-0.4019713135119109
ACH-000381,-0.4002372494650655
ACH-000383,-0.2746379279672492
ACH-000387,-0.21528234771944588
ACH-000389,-0.34609344224080163
ACH-000390,-0.3432092740489793
ACH-000393,-0.33785066571154404
ACH-000395,-0.39011942572739183
ACH-000396,-0.5279229580016824
ACH-000397,-0.4130516808338127
ACH-000401,-0.4266890433058827
ACH-000402,-0.4382215606888867
ACH-000403,-0.3392015594242053
ACH-000404,-0.17198992680407876
ACH-000406,-0.27912005947232205
ACH-000407,-0.2320375466903312
ACH-000408,-0.4256779503589138
