,FKBP1B (2281)
ACH-000350,0.025107237187685903
ACH-000352,0.06038377328833991
ACH-000356,0.10545899897358113
ACH-000361,0.08924384135333534
ACH-000362,0.1664074535503766
ACH-000363,0.03445359084777157
ACH-000364,0.1158352013261477
ACH-000365,0.1827540058566074
ACH-000366,0.1014794012996428
ACH-000368,0.19178382660345994
ACH-000374,0.2769719355201285
ACH-000375,0.06901568079568464
ACH-000376,0.2010682530439229
ACH-000381,0.10371603710525518
ACH-000383,0.16764363796176798
ACH-000387,0.06646285866679058
ACH-000389,0.11857189050206875
ACH-000390,0.1893804355729455
ACH-000393,0.05256957207891029
ACH-000395,0.15591206937585675
ACH-000396,0.11354115804774645
ACH-000397,0.20301923836582988
ACH-000401,0.24321676431190534
ACH-000402,0.14013362763993092
ACH-000403,0.0598464336593865
ACH-000404,-0.047927390568506784
ACH-000406,0.14199985358257666
ACH-000407,0.16706637645290512
ACH-000408,0.027567638617178983
ACH-000410,0.14439628653693953
ACH-000411,0.15096346944702335
ACH-000414,0.11372812080866546
ACH-000415,0.12936974864511186
ACH-000416,0.14519461350351354
ACH-000420,0.08903151581039076
ACH-000421,0.11730906431605405
ACH-000424,0.12433360215615133
ACH-000425,0.1623397733229674
ACH-000426,0.18241988682880453
ACH-000427,0.10575433955400948
ACH-000433,0.2846357514627155
ACH-000435,0.20065890421473487
ACH-000436,0.09948927962699328
ACH-000444,0.15251179094891348
ACH-000445,-0.06617761995588954
ACH-000448,0.0436947913925306
ACH-000450,0.098200413449937
ACH-000452,0.08189793383198818
ACH-000454,-0.08196848689587985
ACH-000458,0.04746894484970415
ACH-000459,0.10877621770211424
ACH-000460,0.1168483532940734
ACH-000461,0.1227161402061104
ACH-000463,0.14858541595876393
ACH-000464,0.0359160547419274
ACH-000466,0.15584586331085815
ACH-000467,0.1223168590800916
ACH-000468,0.13421543039190312
ACH-000469,0.11330422252358535
ACH-000470,0.12392174632904923
ACH-000471,0.14640868444053326
ACH-000472,0.12898726092406693
ACH-000473,0.022695735889248597
ACH-000475,0.12447073840974472
ACH-000476,0.09299939018762117
ACH-000477,0.10742470738439414
ACH-000479,0.11247134846982132
ACH-000480,0.1292729736171814
ACH-000481,0.10371662311750224
ACH-000483,0.2670945912460547
ACH-000484,0.14883621698892427
ACH-000485,-0.00091243304682258
ACH-000486,0.15066818277349475
ACH-000487,0.20248184929281215
ACH-000488,0.0723147449636534
ACH-000490,0.1141068928345486
ACH-000491,0.1345084127425432
ACH-000495,-0.009065285978748913
ACH-000496,0.10292921875056428
ACH-000499,0.3483408211089355
ACH-000500,0.5724558994373798
ACH-000502,0.17648200938863173
ACH-000503,0.13936291453657546
ACH-000505,0.10785729013217746
ACH-000507,0.2437519272841672
ACH-000510,0.2119349172735245
ACH-000511,0.28695552288502985
ACH-000512,0.2341056659226533
ACH-000516,0.041691128466847534
ACH-000517,0.033424270684439435
ACH-000518,0.12612663415215852
ACH-000520,0.1866238076041636
ACH-000521,0.2458746567589847
ACH-000522,0.1129334255492685
ACH-000524,-0.0037018002093093826
ACH-000527,0.13745169086707415
ACH-000528,0.12062802923269432
ACH-000537,0.2302263774769209
ACH-000541,0.2575949314832197
ACH-000542,0.12281330354382565
ACH-000544,-0.02314810699245609
ACH-000545,0.08078677111520652
ACH-000547,0.19122087842557
ACH-000548,0.07457629146427744
ACH-000549,0.2738918011939872
ACH-000550,0.17852544735921397
ACH-000552,0.05589896017144798
ACH-000556,0.08670931028246882
ACH-000557,0.06316845062333952
ACH-000569,-0.008566979168358642
ACH-000570,0.07727908693600304
ACH-000571,0.07254258491410552
ACH-000573,0.17944540611833645
ACH-000576,-0.05122236747188525
ACH-000579,0.18015642469584395
ACH-000580,0.17429770677775355
ACH-000584,0.11310821914098895
ACH-000585,0.04730710498645253
ACH-000588,0.17491959087873235
ACH-000589,0.07098730793938006
ACH-000591,0.20430666969524225
ACH-000593,0.10616862172244966
ACH-000600,0.19406173323953235
ACH-000601,0.1533034177024836
ACH-000605,0.14059406036655578
ACH-000606,0.27329825594559803
ACH-000608,0.05204869129448191
ACH-000614,0.2321058974818293
ACH-000616,0.10900749698827306
ACH-000618,0.15864058207333046
ACH-000619,0.09145752124567998
ACH-000620,0.12951175782653482
ACH-000621,0.14004706458940647
ACH-000622,0.08690667695986667
ACH-000623,0.12259437203319334
ACH-000624,0.028509344030058264
ACH-000627,0.11081234009470828
ACH-000630,0.1069559214987063
ACH-000631,0.3795069707012734
ACH-000632,-0.054261123145156236
ACH-000633,0.1421980115479605
ACH-000637,0.12922100991879135
ACH-000638,0.06704111882543351
ACH-000646,0.234059742921888
ACH-000647,0.1646392703387512
ACH-000648,0.06218207387402725
ACH-000649,0.13229518536739432
ACH-000651,0.11798943218420505
ACH-000652,0.08908595276545889
ACH-000653,0.10879410781083018
ACH-000657,0.1083772910467355
ACH-000658,0.1661234793375332
ACH-000661,0.13407069328351545
ACH-000662,0.13667978710519252
ACH-000663,0.1387973133667601
ACH-000665,0.0919669370650818
ACH-000671,0.06197319754404219
ACH-000672,0.14242148438402685
ACH-000673,-0.03396823568853015
ACH-000676,0.2195541917875156
ACH-000677,0.1299599323812989
ACH-000681,0.07982533630408395
ACH-000683,0.056000591303061634
ACH-000684,0.24204408648242826
ACH-000688,-0.06907875419703
ACH-000693,0.07059880085376145
ACH-000694,0.03217740958353419
ACH-000695,0.13746979633466386
ACH-000696,0.08671646879921878
ACH-000697,0.19750158849592914
ACH-000699,0.15347627693320828
ACH-000701,-0.15573929453333266
ACH-000706,0.050893378759681085
ACH-000711,0.12930314213106375
ACH-000713,0.18944505216382032
ACH-000714,0.03332394022961885
ACH-000718,0.07294256261662628
ACH-000720,0.10340376194963458
ACH-000721,0.12301815725580464
ACH-000724,0.13586595421517286
ACH-000725,0.008894792740999575
ACH-000732,-0.006806303128654875
ACH-000734,0.15314242630302086
ACH-000735,0.11001883067739142
ACH-000736,0.06399068849436554
ACH-000738,0.08656469573359406
ACH-000746,0.14151693035617965
ACH-000747,0.05177595935483671
ACH-000748,0.12034328723206345
ACH-000753,0.12178471046329126
ACH-000756,0.17617680826412455
ACH-000757,0.10107818833143643
ACH-000758,0.07377072401258232
ACH-000760,0.08668333076122701
ACH-000762,0.06444120362436652
ACH-000763,0.02712715424790937
ACH-000764,0.10987043749241876
ACH-000765,0.1701073504985514
ACH-000766,0.028594238092744164
ACH-000767,0.08834090787967162
ACH-000768,0.17496052456052655
ACH-000769,0.046201481523488575
ACH-000770,0.12939028216575074
ACH-000771,0.12899246130716233
ACH-000773,0.1658657087440063
ACH-000776,0.09401045537508408
ACH-000777,0.08358903838482569
ACH-000778,0.05089527251334569
ACH-000781,0.1339930602308885
ACH-000782,0.024429468374821173
ACH-000783,0.08655951403999272
ACH-000784,0.14119350768237854
ACH-000785,0.07550343372225739
ACH-000787,0.05269545405301505
ACH-000788,0.1253549426518664
ACH-000791,0.06640912676699041
ACH-000792,0.04541258199270128
ACH-000794,0.02622377477830257
ACH-000796,0.10750458869719966
ACH-000798,0.17990096596078306
ACH-000799,0.05782622182479536
ACH-000800,0.0997525816307615
ACH-000802,0.06385980714980369
ACH-000804,0.07996600487162776
ACH-000805,0.08317678792720025
ACH-000809,0.11366151015786567
ACH-000810,0.12146565072245405
ACH-000811,0.06351109498170775
ACH-000817,0.09948174368921828
ACH-000819,0.04513808101633215
ACH-000820,-0.014323857025499109
ACH-000821,0.02591143746081396
ACH-000822,0.09311564613198346
ACH-000823,0.03512878233490327
ACH-000824,0.08048897856150905
ACH-000827,0.10148152695121483
ACH-000829,0.13469167404397991
ACH-000831,0.16390667501047892
ACH-000832,0.3093216499343591
ACH-000833,0.05805913805417149
ACH-000834,0.1490295158642365
ACH-000835,0.14419910400216368
ACH-000836,0.07987485845646068
ACH-000837,0.123178905268734
ACH-000838,0.17824444968174538
ACH-000839,0.17498865010475076
ACH-000840,-0.0113856684373125
ACH-000841,0.2215080302759051
ACH-000843,0.1465497811842783
ACH-000846,0.05310374446481364
ACH-000847,0.19324312910332556
ACH-000848,0.2076384952630905
ACH-000849,0.13483259992942204
ACH-000851,0.18782413316892368
ACH-000855,0.16255798298510254
ACH-000856,0.09311438991260396
ACH-000858,0.15230212196903015
ACH-000859,0.23313355698699606
ACH-000861,0.03003721031144678
ACH-000862,0.1503162136131548
ACH-000865,0.0738712717143612
ACH-000866,0.10840978888546196
ACH-000867,0.06769989909111744
ACH-000869,0.18988947025818328
ACH-000872,0.06558570786858774
ACH-000873,0.07512495649990628
ACH-000876,0.06638993249527292
ACH-000878,0.10668671799699993
ACH-000880,0.08132371725697217
ACH-000881,0.14708773198049785
ACH-000882,0.23808758853612186
ACH-000884,0.2842598218200917
ACH-000885,0.02606101497649284
ACH-000887,0.12562129545603232
ACH-000889,0.12220197213678355
ACH-000896,0.10701815415820674
ACH-000898,0.2387199648481816
ACH-000900,0.2199046190205509
ACH-000901,0.0032501058430630123
ACH-000905,0.12998848668892451
ACH-000906,0.1363695403149612
ACH-000907,0.15201114184092726
ACH-000910,0.15046469296018092
ACH-000911,0.2566038102328527
ACH-000912,0.17357903744964773
ACH-000913,0.08010850962489444
ACH-000915,0.05663842176596436
ACH-000916,0.018184256079719952
ACH-000917,0.3150201836430984
ACH-000920,0.3094094364738709
ACH-000921,-0.031186205326396182
ACH-000924,0.23942421057460056
ACH-000926,0.10172840811820044
ACH-000928,0.032368373138146764
ACH-000929,0.11314367616796267
ACH-000932,0.01567475505486297
ACH-000935,0.11394356530369193
ACH-000936,0.1405024800580217
ACH-000937,0.11524541020637795
ACH-000938,0.1596565848395121
ACH-000939,0.10775313907958374
ACH-000941,0.2073256344421269
ACH-000943,0.13742537305662628
ACH-000946,0.07178387487139086
ACH-000947,0.1017908616174407
ACH-000948,0.1185079272745744
ACH-000950,0.10888328108460284
ACH-000953,0.19150206441401388
ACH-000954,-0.0023426843311592288
ACH-000957,0.10983323064589104
ACH-000958,0.134494109595407
ACH-000960,0.1815679976848256
ACH-000963,0.09119302907888656
ACH-000968,0.11164173161765767
ACH-000969,-0.04584960879312999
ACH-000972,0.4426777144687255
ACH-000973,0.13235557944692528
ACH-000974,0.10770484858066956
ACH-000978,0.08357679728842779
ACH-000984,0.15258169485627698
ACH-000986,0.14087564995978785
ACH-000988,-0.012525210625094456
ACH-000993,0.11895929257439172
ACH-000994,0.16667350831601968
ACH-000996,0.1602496477234896
ACH-001001,0.06652996015006167
ACH-001020,0.044366682391412775
ACH-001028,0.13921083918048768
ACH-001031,0.07505371215741859
ACH-001038,0.13364161838859825
ACH-001048,0.1247393415262708
ACH-001050,0.1588092956637319
ACH-001053,0.029454049441013437
ACH-001054,0.05027560473645253
ACH-001061,0.2355269377853892
ACH-001067,0.09959612182276477
ACH-001075,0.15507993569688786
ACH-001096,0.057152571272532975
ACH-001111,0.051888138777148964
ACH-001119,-0.04008523881479269
ACH-001128,-0.4081551608949454
ACH-001134,0.30415847735215285
ACH-001151,0.044686287636139424
ACH-001163,0.08564953584154565
ACH-001164,0.19722471245572126
ACH-001183,0.2745451750231301
ACH-001192,0.09927145294760313
ACH-001193,0.009285064012010055
ACH-001196,0.03613468571142458
ACH-001197,0.00047760286335605476
ACH-001205,0.26808154824169833
ACH-001211,0.05917523298838685
ACH-001212,-0.2941675815104372
ACH-001228,0.13374652465054926
ACH-001232,0.18099176539374826
ACH-001239,0.03152738452714432
ACH-001270,0.1272401934241051
ACH-001274,0.13758851738776862
ACH-001275,0.02172381305171357
ACH-001277,-0.08727961065892799
ACH-001278,0.04385384072579278
ACH-001280,0.2600990130146941
ACH-001283,0.16679762825125755
ACH-001289,0.15347801359142654
ACH-001300,0.09913926825599356
ACH-001301,0.050607379123017084
ACH-001302,0.13785031662602232
ACH-001306,0.02588988991687853
ACH-001318,0.08787101173516806
ACH-001322,0.09304397928544668
ACH-001328,0.15364071188634162
ACH-001332,0.14853250428503914
ACH-001336,0.0953018229881386
ACH-001346,0.1058533458868136
ACH-001353,0.04456178482135489
ACH-001354,-0.035975637724817
ACH-001367,0.04300057198750512
ACH-001368,0.10622595022241796
ACH-001374,-0.0007062502280380298
ACH-001377,0.10513846909432124
ACH-001380,0.08253083409227334
ACH-001391,0.21460888302751205
ACH-001408,0.1246221574578213
ACH-001430,0.1715318270819002
ACH-001431,-0.029343116396872367
ACH-001450,0.2356200327679165
ACH-001496,0.1608412604563317
ACH-001500,0.1146756990506958
ACH-001523,0.14055329500611527
ACH-001532,0.11136923713283416
ACH-001550,-0.020141250956025186
ACH-001552,0.23458688341707776
ACH-001554,0.0912933130031674
ACH-001654,-0.03857535838059743
ACH-001735,0.0980375367996949
ACH-001736,0.14637358733364547
ACH-001737,0.06600851396834312
ACH-001740,0.13446069021761695
ACH-001745,0.06079742513784076
ACH-001765,0.048843460083868036
