,POU5F1B (5462)
ACH-000264,-0.5421503287274392
ACH-000265,-0.6567204639967157
ACH-000266,-0.5466006730909252
ACH-000272,-0.4967129938418084
ACH-000274,-0.5108320468119517
ACH-000277,-0.41793207843609415
ACH-000278,-0.43269223142032376
ACH-000279,-0.6659182989410931
ACH-000280,-0.608069452143896
ACH-000281,-0.6371789032464659
ACH-000288,-0.44579984526144173
ACH-000291,-0.6451358689357232
ACH-000293,-0.581412357052099
ACH-000294,-0.6644025883815037
ACH-000295,-0.4557840559072174
ACH-000296,-0.8406321788237521
ACH-000302,-0.5755946122576413
ACH-000304,-0.6000431886639249
ACH-000307,-0.6421608727747219
ACH-000308,-0.6413852198970855
ACH-000310,-0.6115114348647767
ACH-000311,-0.22783289864418255
ACH-000312,-0.437527281807765
ACH-000315,-0.7655606360666558
ACH-000316,-0.4912505066406948
ACH-000317,-0.5677793824864773
ACH-000318,-0.5562656733776729
ACH-000319,-0.6935811788068305
ACH-000320,-0.3572892553713818
ACH-000322,-0.4110782375936655
ACH-000323,-0.4708065716872794
ACH-000324,-0.5961285444463377
ACH-000329,-0.5429878465287206
ACH-000330,-0.4854004985839188
ACH-000331,-0.4656869519235317
ACH-000332,-0.6322297121400847
ACH-000334,-0.4601077826808013
ACH-000335,-0.2634496632259354
ACH-000336,-0.8836428072745477
ACH-000337,-0.6554535254595738
ACH-000338,-0.9445363575009113
ACH-000339,-0.4731457660110622
ACH-000341,-0.4695053622972723
ACH-000348,-0.5062503056548094
ACH-000350,-0.6137716111055485
ACH-000352,-0.6407226690613739
ACH-000356,-0.22927162982912375
ACH-000361,-0.4313618743465076
ACH-000362,-0.4273406410616963
ACH-000363,-0.6514378390589736
ACH-000364,-0.5818563433910032
ACH-000365,-0.43161866194764337
ACH-000366,-0.5121872138395404
ACH-000368,-0.6478822654939276
ACH-000374,-0.4634360093174419
ACH-000375,-0.6532385411402529
ACH-000376,-0.732102027689252
ACH-000381,-0.6929220946535447
ACH-000383,-0.5073297196495188
ACH-000387,-0.7018997393241606
ACH-000389,-0.5229369502905175
ACH-000390,-0.6337536813468435
ACH-000393,-0.5119763869404201
ACH-000395,-0.6562265793375827
ACH-000396,-0.6049372975835975
ACH-000397,-0.6111931021334169
ACH-000401,-0.6688316634280513
ACH-000402,-0.1540833557635391
ACH-000403,-0.7017326300090935
ACH-000404,-0.3696531901728974
ACH-000406,-0.4153405742960107
ACH-000407,-0.4938038121798966
ACH-000408,-0.7565038977575093
ACH-000410,-0.503417536557622
ACH-000411,-0.6751635694801876
ACH-000414,-0.5538519257384145
ACH-000415,-0.5510367182286563
ACH-000416,-0.5300240038225129
ACH-000420,-0.5842486108746696
ACH-000421,-0.5516668255868876
ACH-000424,-0.6496295054968729
ACH-000425,-0.5673867648178885
ACH-000426,-0.8263999238034065
ACH-000427,-0.4882346390984193
ACH-000433,-0.49478989944589
ACH-000435,-0.5478935038028818
ACH-000436,-0.6813417652086964
ACH-000444,-0.6667336984475738
ACH-000445,-0.4332175373906008
ACH-000448,-0.6414461639050185
ACH-000450,-0.4382812477646082
ACH-000452,-0.4962724066305999
ACH-000454,-0.5352338109309229
ACH-000458,-0.5550618029514546
ACH-000459,-0.3876065880814349
ACH-000460,-0.4126236334521241
ACH-000461,-0.4639090326442921
ACH-000463,-0.3511818718728215
ACH-000464,-0.6815925339483395
ACH-000466,-0.8020947562954833
ACH-000467,-0.5404390088525308
ACH-000468,-0.6138396178543409
ACH-000469,-0.3993711777530209
ACH-000470,-0.7474599096195874
ACH-000471,-0.4629927525007388
ACH-000472,-0.7553468028797853
ACH-000473,-0.5966513224464648
ACH-000475,-0.5339577918838305
ACH-000476,-0.6223056725538597
ACH-000477,-0.4492214440429891
ACH-000479,-0.6363462272779457
ACH-000480,-0.5170237378954595
ACH-000481,-0.5988635975915664
ACH-000483,-0.3461310280346833
ACH-000484,-0.6518238039455405
ACH-000485,-0.403090334794
ACH-000486,-0.5984298485717502
ACH-000487,-0.6345627789327257
ACH-000488,-0.5094318725150323
ACH-000490,-0.6442220307301676
ACH-000491,-0.3494156896223595
ACH-000495,-0.5712942746084619
ACH-000496,0.035145182308118986
ACH-000499,-0.558060321109135
ACH-000500,-0.5587631286359173
ACH-000502,-0.4762600980137228
ACH-000503,-0.5203089589942024
ACH-000505,-0.6723843021257541
ACH-000507,-0.6730439523910088
ACH-000510,-0.4452964074863451
ACH-000511,-0.5113593794052357
ACH-000512,-0.6888035194417581
ACH-000516,-0.5375711363203791
ACH-000517,-0.4814029846930536
ACH-000518,-0.6623693986584456
ACH-000520,-0.6831560017996331
ACH-000521,-0.6412189045418244
ACH-000522,-0.5520501485107729
ACH-000524,-0.5331190637125324
ACH-000527,-0.5594823623590078
ACH-000528,-0.5907712367400366
ACH-000537,-0.4127147602114101
ACH-000541,-0.5271140782507455
ACH-000542,-0.6766815569839403
ACH-000544,-0.7054861936725866
ACH-000545,-0.5204461474491779
ACH-000547,-0.4306033505162517
ACH-000548,-0.6786537451341513
ACH-000549,-0.43798922325838907
ACH-000550,-0.5983219718964815
ACH-000552,-0.5488743274321016
ACH-000556,-0.4912554631116046
ACH-000557,-0.6795746554016658
ACH-000569,-0.11422058342833052
ACH-000570,-0.6290980555638157
ACH-000571,-0.4619194543995381
ACH-000573,-0.5307534313101064
ACH-000576,-0.30845762773885976
ACH-000579,-0.2901244370458915
ACH-000580,-0.6598733872677086
ACH-000584,-0.6362630691004755
ACH-000585,-0.607576793934444
ACH-000588,-0.6073071609755318
ACH-000589,-0.7153992417428464
ACH-000591,-0.29689568352357765
ACH-000593,-0.6240016277753264
ACH-000600,-0.5600558214490823
ACH-000601,-0.5155111076811183
ACH-000605,-0.5522093172023311
ACH-000606,-0.5536962806829338
ACH-000608,-0.6371189968759154
ACH-000614,-0.6365989552320064
ACH-000616,-0.4985281484881656
ACH-000618,-0.5453200914489971
ACH-000619,-0.5055340290734305
ACH-000620,-0.6347409810297334
ACH-000621,-0.5852066160374545
ACH-000622,-0.5962052244507949
ACH-000623,-0.5648934648371717
ACH-000624,-0.4624600688846219
ACH-000627,-0.5940513693308107
ACH-000630,-0.7287355409216534
ACH-000631,-0.6507871724853217
ACH-000632,-0.4156867169850987
ACH-000633,-0.6955538415692673
ACH-000637,-0.5554472818033084
ACH-000638,-0.6331000100223605
ACH-000646,-0.5668308782332478
ACH-000647,-0.5838819422803517
ACH-000648,-0.4664140286348899
ACH-000649,-0.5150337917189214
ACH-000651,-0.29325280578450325
ACH-000652,-0.820316260268805
ACH-000653,-0.6975464284627007
ACH-000657,-0.5430466049496985
ACH-000658,-0.8797668059059919
ACH-000661,-0.3282682908008893
ACH-000662,-0.40968933577663896
ACH-000663,-0.7218318798880424
ACH-000665,-0.5158726252558147
ACH-000671,-0.5486938592133395
ACH-000672,-0.31561942351029404
ACH-000673,-0.5430674767281749
ACH-000676,-0.6543776839461534
ACH-000677,-0.4838742044474462
ACH-000681,-0.5703090035507662
ACH-000683,-0.7230656890519501
ACH-000684,-0.5383393353291176
ACH-000688,-0.5992176047917271
ACH-000693,-0.5216012538173724
ACH-000694,-0.5177403597650576
ACH-000695,-0.5401704510291443
ACH-000696,-0.4833754759053894
ACH-000697,-0.2892463136039597
ACH-000699,-0.4099805852019523
ACH-000701,-0.559424654502832
ACH-000706,-0.5755350951563928
ACH-000711,-0.5491015880195482
ACH-000713,-0.4964309897299408
ACH-000714,-0.7320972968131614
ACH-000718,-0.582394950438231
ACH-000720,-0.6128608166033945
ACH-000721,-0.4268117667059615
ACH-000724,-0.7085795003942347
ACH-000725,-0.7255355152244524
ACH-000732,-0.5435063022046762
ACH-000734,-0.5381122836074306
ACH-000735,-0.7018233334507468
ACH-000736,-0.5578575235101657
ACH-000738,-0.4713375588631334
ACH-000746,-0.5797633014817835
ACH-000747,-0.5606641085391437
ACH-000748,-0.4498921548224476
ACH-000753,-0.5982105803557961
ACH-000756,-0.5602279513152745
ACH-000757,-0.6039263662458001
ACH-000758,-0.7470777309566731
ACH-000760,-0.42931301025162416
ACH-000762,-0.5510518851040527
ACH-000763,-0.7806402844040615
ACH-000764,-0.3918179994391951
ACH-000765,-0.6264362313197424
ACH-000766,-0.5558925558785643
ACH-000767,-0.5644009299685625
ACH-000768,-0.5716994541076674
ACH-000769,-0.7342714113095911
ACH-000770,-0.5619308449236691
ACH-000771,-0.5006548989094493
ACH-000773,-0.6037604617407039
ACH-000776,-0.4846599849695892
ACH-000777,-0.6392872091752649
ACH-000778,-0.3509337308811933
ACH-000781,-0.5918633267421739
ACH-000782,-0.4456913478354404
ACH-000783,-0.6399403428925049
ACH-000784,-0.6253060542354095
ACH-000785,-0.6385708015822404
ACH-000787,-0.5327985311140827
ACH-000788,-0.497641139645177
ACH-000791,-0.4067866266152017
ACH-000792,-0.5855084136384763
ACH-000794,-0.5066167046038658
ACH-000796,-0.6267428152092295
ACH-000798,-0.7546300853779782
ACH-000799,-0.3301400965621862
ACH-000800,-0.13430446958752407
ACH-000802,-0.831455153271951
ACH-000804,-0.5417615101503884
ACH-000805,-0.5705830820096371
ACH-000809,-0.52642311060269
ACH-000810,-0.3224744794177513
ACH-000811,-0.5927572885337297
ACH-000817,-0.4828324603363922
ACH-000819,-0.5743896673751482
ACH-000820,-0.5226618521510502
ACH-000821,-0.8463036689160426
ACH-000822,-0.5728498230537279
ACH-000823,-0.5829127983721477
ACH-000824,-0.4836092934574059
ACH-000827,-0.4864174008824821
ACH-000829,-0.5286298820662753
ACH-000831,-0.4944936830141019
ACH-000832,-0.5368190854394537
ACH-000833,-0.5925393956115571
ACH-000834,-0.5937678578016675
ACH-000835,-0.6233983394076429
ACH-000836,-0.7570791971879283
ACH-000837,-0.5045661671321137
ACH-000838,-0.6326070680896962
ACH-000839,-0.40052092584656734
ACH-000840,-0.6391917926916072
ACH-000841,-0.5883980622002237
ACH-000843,-0.536259402100589
ACH-000846,-0.6696446291445579
ACH-000847,-0.7586527811208176
ACH-000848,-0.6829766545223739
ACH-000849,-0.5345838667568044
ACH-000851,-0.6761732792322279
ACH-000855,-0.4713867435825398
ACH-000856,-0.5681376993345405
ACH-000858,-0.5503695579694065
ACH-000859,-0.4686722681680127
ACH-000861,-0.5886036144235051
ACH-000862,-0.6760718721314365
ACH-000865,-0.5474673873601469
ACH-000866,-0.5314417942333836
ACH-000867,-0.5821544501265103
ACH-000869,-0.4936891652389338
ACH-000872,-0.5611922864020622
ACH-000873,-0.529389684711562
ACH-000876,-0.5315079728265639
ACH-000878,-0.03296478296585638
ACH-000880,-0.6358753383488231
ACH-000881,-0.5260986895888566
ACH-000882,-0.575197223149971
ACH-000884,-0.6526186795495703
ACH-000885,-0.5839873469538776
ACH-000887,-0.5712621995568704
ACH-000889,-0.6901412014269582
ACH-000896,-0.6893785697908267
ACH-000898,-0.4869447570093933
ACH-000900,-0.518552225021301
ACH-000901,-0.5382230535495908
ACH-000905,-0.6465983258334657
ACH-000906,-0.5362515571687897
ACH-000907,-0.6078574728827509
ACH-000910,-0.5908068748891899
ACH-000911,-0.5976529700886403
ACH-000912,-0.5776825223580339
ACH-000913,-0.6215436532576982
ACH-000915,-0.6162772024112398
ACH-000916,0.0023686835433652524
ACH-000917,-0.3536340505407971
ACH-000920,-0.5262620251741182
ACH-000921,-0.4845544517466258
ACH-000924,-0.636639533381958
ACH-000926,-0.5935872612358822
ACH-000928,-0.4823835830277418
ACH-000929,-0.7716030358476892
ACH-000932,-0.529766324510568
ACH-000935,-0.7464368096980306
ACH-000936,-0.5652180070345485
ACH-000937,-0.3898675547705285
ACH-000938,-0.49107617338158793
ACH-000939,-0.7266556433341363
ACH-000941,-0.5853835168466482
ACH-000943,-0.5783727426657745
ACH-000946,-0.4758908133549528
ACH-000947,-0.5656735525456704
ACH-000948,-0.509921007269581
ACH-000950,-0.723260147673678
ACH-000953,-0.5689749537777996
ACH-000954,-0.4323255461108593
ACH-000957,-0.7042013607671521
ACH-000958,-0.3681014187136701
ACH-000960,-0.4207548884463251
ACH-000963,-0.5807997998461839
ACH-000968,-0.5069362224429966
ACH-000969,-0.5663949718897332
ACH-000972,-0.4143474358230532
ACH-000973,-0.4304912881135303
ACH-000974,-0.6266396820191761
ACH-000978,-0.4990619339161581
ACH-000984,-0.5790493205825293
ACH-000986,-0.6600423925065596
ACH-000988,-0.5048124833513876
ACH-000993,-0.5078373620043539
ACH-000994,-0.5714700291209481
ACH-000996,-0.6597046616639675
ACH-001001,-0.3884219825887758
ACH-001020,-0.6602169273753039
ACH-001028,-0.5677388428857041
ACH-001031,-0.5687162664207704
ACH-001038,-0.5415034468223962
ACH-001048,-0.5483923459033005
ACH-001050,-0.6219356034021543
ACH-001053,-0.5847546638918696
ACH-001054,-0.8327215600693605
ACH-001061,-0.4388219125743914
ACH-001067,-0.4726082155769639
ACH-001075,-0.4350771135441545
ACH-001096,-0.450565743787219
ACH-001111,-0.4940369826404946
ACH-001119,-0.9417755680959436
ACH-001128,-1.1586495138500994
ACH-001134,-0.4057197497998161
ACH-001151,-0.5847348882702803
ACH-001163,-0.6206184990343268
ACH-001164,-0.5668873076917565
ACH-001183,-0.4104964878838362
ACH-001192,-0.6432295970127512
ACH-001193,-0.6733751192396428
ACH-001196,-0.4962300052536932
ACH-001197,-0.5722254233694241
ACH-001205,-0.3262598977368697
ACH-001211,-0.8258317441047469
ACH-001212,-0.7537904319006719
ACH-001228,-0.6270451274709438
ACH-001232,-0.5805280786334848
ACH-001239,-0.5272119762164277
ACH-001270,-0.8063849555398209
ACH-001274,-0.5011311811909882
ACH-001275,-0.530051755859159
ACH-001277,-0.5714811894287423
ACH-001278,-0.5312254329988146
ACH-001280,-0.4471215756069973
ACH-001283,-0.4636773091098689
ACH-001289,-0.6220550748089854
ACH-001300,-0.3858118127933177
ACH-001301,-0.4589594256462117
ACH-001302,-0.7029322832237305
ACH-001306,-0.5286761207312703
ACH-001318,-0.521369194649743
ACH-001322,-0.5132472850482038
ACH-001328,-0.5527555693111871
ACH-001332,-0.6465157634742896
ACH-001336,-0.5746336376998084
ACH-001346,-0.5577390205828845
ACH-001353,-0.7089027117811091
ACH-001354,-0.16778145265404054
ACH-001367,-0.6280812671952938
ACH-001368,-0.5664654536494041
ACH-001374,-0.7849913474788645
ACH-001377,-0.5145618139533711
ACH-001380,-0.5229446229331567
ACH-001391,-0.24640965023046155
ACH-001408,-0.5134033121657365
ACH-001430,-0.7124576391215991
ACH-001431,-0.6583645711502225
ACH-001450,-0.5507881583950962
ACH-001496,-0.6248446042113497
ACH-001500,-0.5507919119795477
ACH-001523,-0.4196825606495331
ACH-001532,-0.5314868755611236
ACH-001550,-1.035854542134608
ACH-001552,-0.6686844769976517
ACH-001554,-0.549730723749015
ACH-001654,-0.5930435134355924
ACH-001735,-0.4438546055572487
ACH-001736,-0.3901247826144397
ACH-001737,-0.4324631212955864
ACH-001740,-0.465477601217102
ACH-001745,-0.4935337126622874
ACH-001765,-0.5356114767107464
