,FAHD2B (151313)
ACH-000206,-0.4527115063991837
ACH-000207,-0.23885878195933485
ACH-000208,-0.33983319502000325
ACH-000210,-0.15369693224629746
ACH-000211,-0.2703685002326451
ACH-000215,-0.12051145588844027
ACH-000221,-0.44988861953594944
ACH-000222,-0.17941902479741076
ACH-000223,-0.2727516219867517
ACH-000226,-0.20381609761065894
ACH-000227,-0.12486332907510142
ACH-000228,-0.2582794020316108
ACH-000231,-0.3812372604970255
ACH-000232,-0.056910692682497675
ACH-000233,-0.232045574578816
ACH-000234,-0.17809935258848947
ACH-000235,-0.05416610810831606
ACH-000237,-0.21133536028891944
ACH-000238,-0.0744813834132914
ACH-000242,0.04892939958958563
ACH-000243,-0.16093134766365044
ACH-000244,-0.05118915679887215
ACH-000246,0.01382163994987005
ACH-000248,-0.19276376137840676
ACH-000250,-0.19629579513705175
ACH-000251,0.010939681608014631
ACH-000252,-0.30524329348082835
ACH-000253,-0.3030978553757349
ACH-000255,-0.23444959110507926
ACH-000256,-0.06949357585514741
ACH-000257,-0.2197458379592125
ACH-000258,-0.16792026186889514
ACH-000259,-0.04670618441655183
ACH-000260,-0.17221369623253147
ACH-000261,-0.15623646428168442
ACH-000262,-0.155427847463134
ACH-000263,-0.5420175367008664
ACH-000264,-0.10576964967207772
ACH-000265,-0.2082519509076016
ACH-000266,-0.19355346730506487
ACH-000272,-0.3457450859733055
ACH-000274,-0.3215116767583223
ACH-000277,-0.08811861561332669
ACH-000278,-0.11780377608509385
ACH-000279,-0.17892010631245595
ACH-000280,-0.09769560452458644
ACH-000281,-0.10660141149516818
ACH-000288,-0.2746752872879059
ACH-000291,-0.04738931038042992
ACH-000293,-0.04887131149058635
ACH-000294,-0.2328667675491177
ACH-000295,-0.16283049748302966
ACH-000296,0.0127999339760646
ACH-000302,-0.1952068579881268
ACH-000304,-0.2735791011829817
ACH-000307,-0.2213189586063619
ACH-000308,-0.01372025461581153
ACH-000310,-0.046673116824254526
ACH-000311,-0.08915314083705994
ACH-000312,-0.034530985638851285
ACH-000315,0.04122255417268258
ACH-000316,-0.11479852086236304
ACH-000317,-0.1579411316636204
ACH-000318,-0.18764114876026766
ACH-000319,-0.17270160625584172
ACH-000320,-0.1376079463070098
ACH-000322,-0.03147688715709838
ACH-000323,-0.2468258364808841
ACH-000324,-0.2985234653151965
ACH-000329,-0.3442190381383093
ACH-000330,-0.21938330707902068
ACH-000331,-0.2259265149679343
ACH-000332,-0.14601208820613765
ACH-000334,-0.4190772866611994
ACH-000335,-0.019434949828914562
ACH-000336,-0.14685751744556527
ACH-000337,-0.17695400396164654
ACH-000338,-0.4130526610183161
ACH-000339,-0.10966895389934593
ACH-000341,-0.31328315805500195
ACH-000348,-0.1873538779281236
ACH-000350,-0.16196963344155788
ACH-000352,-0.07597763491483596
ACH-000356,-0.13917742456148785
ACH-000361,0.007815246467857775
ACH-000362,-0.19731172339756825
ACH-000363,-0.07113299004608549
ACH-000364,-0.3671049220283752
ACH-000365,-0.1702583163001889
ACH-000366,-0.05333193807840186
ACH-000368,-0.11551337675036867
ACH-000374,-0.2525152120143105
ACH-000375,0.04986922819540701
ACH-000376,-0.19441434786501774
ACH-000381,-0.1261341584305436
ACH-000383,-0.10384995206531472
ACH-000387,-0.14591397961164193
ACH-000389,0.1203468424574748
ACH-000390,-0.32838878497601026
ACH-000393,-0.15438306897056528
ACH-000395,-0.27629912783744864
ACH-000396,-0.08920720411538856
ACH-000397,-0.07052237931795939
ACH-000401,0.002453003724412548
ACH-000402,-0.0662566911764843
ACH-000403,-0.11818708880759345
ACH-000404,-0.3960442669304834
ACH-000406,-0.13120605798263718
ACH-000407,-0.16036444080139087
ACH-000408,-0.09346642648188386
ACH-000410,-0.1587033308679439
ACH-000411,0.01414558423225589
ACH-000414,-0.2847386835415296
ACH-000415,-0.2588808200333856
ACH-000416,-0.11780275610529058
ACH-000420,-0.1382802054418852
ACH-000421,-0.06735415798956511
ACH-000424,-0.4273555156171949
ACH-000425,-0.19985390086274413
ACH-000426,-0.2459228857531667
ACH-000427,-0.3301583763868094
ACH-000433,0.0539165556754628
ACH-000435,-0.08219931694271244
ACH-000436,-0.22045434134514744
ACH-000444,-0.2041348766238507
ACH-000445,-0.058121548533934926
ACH-000448,-0.1516659492846972
ACH-000450,-0.05886179447035012
ACH-000452,-0.037052254513977236
ACH-000454,0.00019754272762255256
ACH-000458,-0.2632682150023236
ACH-000459,-0.042664788008074064
ACH-000460,-0.09289941124289712
ACH-000461,-0.28185895110984044
ACH-000463,-0.27425170798500137
ACH-000464,-0.14954042989607144
ACH-000466,-0.2659729351057638
ACH-000467,-0.22710963036859794
ACH-000468,-0.1991776251926083
ACH-000469,-0.1199795019694069
ACH-000470,-0.18335991661583145
ACH-000471,-0.2032068427087728
ACH-000472,-0.3187371064763777
ACH-000473,-0.2652369136620692
ACH-000475,-0.13880175855038465
ACH-000476,-0.20868690236368667
ACH-000477,-0.039539628685116214
ACH-000479,-0.3802292233396916
ACH-000480,-0.2268803620598655
ACH-000481,-0.1824193220971123
ACH-000483,-0.024646421385830092
ACH-000484,-0.3338526697473076
ACH-000485,-0.05574652210791578
ACH-000486,-0.19975551400429006
ACH-000487,-0.09172848207622868
ACH-000488,-0.24500487922638764
ACH-000490,0.021374000181962474
ACH-000491,0.06870719623980663
ACH-000495,-0.23810535981116102
ACH-000496,-0.14389620128101854
ACH-000499,-0.3563993549452489
ACH-000500,-0.3494409698438579
ACH-000502,-0.1275877497377826
ACH-000503,0.025069239040839016
ACH-000505,-0.18817962248823566
ACH-000507,-0.09424013466837047
ACH-000510,-0.19009000932044706
ACH-000511,-0.03913092154533556
ACH-000512,-0.08363870207053786
ACH-000516,-0.15215098136603664
ACH-000517,-0.1515353498445323
ACH-000518,-0.1980234909394245
ACH-000520,-0.07880842329965444
ACH-000521,-0.316921995913024
ACH-000522,-0.3367417719396062
ACH-000524,-0.0949638656111773
ACH-000527,-0.0789743106287346
ACH-000528,-0.1618055521022033
ACH-000537,-0.08760700091790459
ACH-000541,-0.13381026802752669
ACH-000542,-0.2309695915176673
ACH-000544,-0.2926327103856637
ACH-000545,-0.16417268314339614
ACH-000547,0.28161630177929503
ACH-000548,-0.037441912664132784
ACH-000549,-0.38053150286763743
ACH-000550,-0.14797832515135506
ACH-000552,-0.2316540549001056
ACH-000556,-0.10769512219828056
ACH-000557,-0.10363241216485414
ACH-000569,-0.15556059465824898
ACH-000570,-0.03770077286358437
ACH-000571,-0.11927636989915145
ACH-000573,-0.03771898832416173
ACH-000576,-0.0962205580131526
ACH-000579,0.010903255320243485
ACH-000580,-0.0065674744158772435
ACH-000584,-0.2282462390134743
ACH-000585,-0.04264361369379251
ACH-000588,-0.3866744757345468
ACH-000589,-0.0686342032498925
ACH-000591,-0.1967743029637612
ACH-000593,-0.06974653624607867
ACH-000600,-0.18955949952384374
ACH-000601,-0.21504086247731494
ACH-000605,-0.22700449113643506
ACH-000606,-0.3332966833695294
ACH-000608,-0.15726502403362394
ACH-000614,0.0806602160756853
ACH-000616,-0.2995034861125467
ACH-000618,-0.19663661448402414
ACH-000619,-0.15562625298949406
ACH-000620,-0.121052465371268
ACH-000621,-0.1865341206042901
ACH-000622,-0.1348245788665191
ACH-000623,-0.22683398337007865
ACH-000624,-0.2680466288303948
ACH-000627,-0.19786150786827064
ACH-000630,-0.2452078481091721
ACH-000631,0.08813854112156481
ACH-000632,-0.19794845227141253
ACH-000633,-0.06835543911235831
ACH-000637,-0.3084411990169187
ACH-000638,-0.030833706183057707
ACH-000646,-0.1460919891369325
ACH-000647,-0.1133393624110778
ACH-000648,-0.1589794672372279
ACH-000649,-0.3420955346130096
ACH-000651,-0.19244140196103968
ACH-000652,-0.16445376244444518
ACH-000653,-0.1825557815210033
ACH-000657,-0.16944986291176942
ACH-000658,-0.09648596267540063
ACH-000661,-0.037670064987257855
ACH-000662,0.24279144904367214
ACH-000663,-0.3132471672687944
ACH-000665,-0.2540302000490966
ACH-000671,0.15085984247096912
ACH-000672,-0.2530907097329845
ACH-000673,-0.14547819272439955
ACH-000676,-0.3938349960492378
ACH-000677,-0.2554950230615865
ACH-000681,-0.11224833079020943
ACH-000683,-0.16804523082147368
ACH-000684,-0.16985414514553446
ACH-000688,-0.3203028242584353
ACH-000693,-0.2471222499609621
ACH-000694,-0.2376669752976315
ACH-000695,-0.1623386265597551
ACH-000696,-0.32654996072968023
ACH-000697,-0.3331722492825289
ACH-000699,-0.04273601317681885
ACH-000701,-0.12698443782212038
ACH-000706,-0.2864721430844189
ACH-000711,-0.14951045690923626
ACH-000713,-0.17228599418903218
ACH-000714,-0.19249354483368292
ACH-000718,-0.2497172572032316
ACH-000720,-0.346087297186606
ACH-000721,-0.3944559214800646
ACH-000724,0.09665181700425148
ACH-000725,-0.12643928523925085
ACH-000732,-0.3279664554944687
ACH-000734,-0.10723031751306704
ACH-000735,-0.21713005415143594
ACH-000736,-0.21952169402313207
ACH-000738,-0.2269899532136558
ACH-000746,0.03621450293267412
ACH-000747,-0.24832248603800794
ACH-000748,-0.2563246034393113
ACH-000753,-0.050694461327973166
ACH-000756,-0.10349876648768257
ACH-000757,-0.12745659551905542
ACH-000758,-0.16286306264361458
ACH-000760,-0.05242745398575712
ACH-000762,-0.08295891293779646
ACH-000763,-0.22983582092821306
ACH-000764,-0.22706421654068265
ACH-000765,-0.2271517306829757
ACH-000766,-0.13802680017254915
ACH-000767,-0.1619112865720333
ACH-000768,-0.1560737819169126
ACH-000769,-0.3105648477562221
ACH-000770,-0.3515495130535425
ACH-000771,-0.2447454538041019
ACH-000773,-0.2390770998462542
ACH-000776,-0.39776229343034303
ACH-000777,-0.018569870256527555
ACH-000778,-0.053293418361027065
ACH-000781,-0.02665722041870774
ACH-000782,0.25362627659773
ACH-000783,-0.05953021670410205
ACH-000784,-0.2593884574248897
ACH-000785,-0.2777358185619704
ACH-000787,-0.18667689222094835
ACH-000788,-0.19165249107633608
ACH-000791,-0.08695759786268838
ACH-000792,-0.1086749584969425
ACH-000794,-0.14244572798301133
ACH-000796,-0.21378178778031054
ACH-000798,0.13989026102950242
ACH-000799,-0.09449839441650328
ACH-000800,-0.17186455167041487
ACH-000802,-0.015331365839731756
ACH-000804,-0.21823832843929172
ACH-000805,-0.07174342534433169
ACH-000809,-0.28731247956068834
ACH-000810,-0.25270185902110265
ACH-000811,-0.23075084509848695
ACH-000817,-0.0695911910227002
ACH-000819,-0.1980582180901747
ACH-000820,-0.4078572311381488
ACH-000821,-0.24474048543363103
ACH-000822,-0.11667418901498965
ACH-000823,-0.3122744889622735
ACH-000824,-0.030764658657552818
ACH-000827,-0.243552444243862
ACH-000829,-0.08562214132581893
ACH-000831,-0.19398142984460728
ACH-000832,-0.23593736184105016
ACH-000833,-0.3836214890258289
ACH-000834,-0.3169816010093348
ACH-000835,-0.11704018956051394
ACH-000836,-0.2274299943913918
ACH-000837,-0.23846987216057636
ACH-000838,-0.29167201188901953
ACH-000839,-0.1524938327536089
ACH-000840,-0.2163673652442834
ACH-000841,-0.07019553676556572
ACH-000843,-0.2845523659845915
ACH-000846,0.07709322203679292
ACH-000847,-0.3919455727890637
ACH-000848,-0.14285272580433525
ACH-000849,-0.08355586872424205
ACH-000851,-0.11508666420030995
ACH-000855,-0.27890315639626123
ACH-000856,-0.17777778492794166
ACH-000858,-0.2413800044578928
ACH-000859,-0.2354019713824386
ACH-000861,-0.3097625780054383
ACH-000862,-0.13752476814765868
ACH-000865,-0.2076572220681256
ACH-000866,-0.2875300963681645
ACH-000867,-0.12648629484622426
ACH-000869,-0.2473995789380483
ACH-000872,-0.18950686925037472
ACH-000873,0.033095206923002066
ACH-000876,-0.10169610303804548
ACH-000878,-0.009839276649184672
ACH-000880,-0.05609599546894919
ACH-000881,-0.25637744315736505
ACH-000882,-0.17444648187525086
ACH-000884,-0.12782390812488675
ACH-000885,-0.15978741772985985
ACH-000887,-0.06599263293351525
ACH-000889,-0.2564067575530328
ACH-000896,-0.3422727667752963
ACH-000898,-0.16565050561451894
ACH-000900,-0.3388301359603947
ACH-000901,-0.16588309658245787
ACH-000905,-0.14608328328705175
ACH-000906,-0.15955822262591285
ACH-000907,-0.2573783590578884
ACH-000910,-0.035571081540520334
ACH-000911,-0.15856161201765862
ACH-000912,-0.15110772073204168
ACH-000913,-0.3032933902077195
ACH-000915,-0.2024549104545054
ACH-000916,-0.1618186320015963
ACH-000917,-0.10362026293189573
ACH-000920,-0.5673362959235287
ACH-000921,-0.4355378637552068
ACH-000924,-0.4053297063747285
ACH-000926,-0.2526763154376014
ACH-000928,-0.16560117613742742
ACH-000929,-0.22218772337411188
ACH-000932,-0.2778309520396285
ACH-000935,-0.05782724941453895
ACH-000936,-0.17514326839068708
ACH-000937,0.05918191750203153
ACH-000938,0.07397169339628883
ACH-000939,-0.06723040112301602
ACH-000941,-0.2459529124706037
ACH-000943,-0.25104580406488386
ACH-000946,-0.2104548366824682
ACH-000947,-0.19308559837314013
ACH-000948,-0.2351445138850219
ACH-000950,-0.08997863930493492
ACH-000953,-0.12996530105728726
ACH-000954,-0.3414002441726319
ACH-000957,-0.042586949159589146
ACH-000958,-0.2993549789877472
ACH-000960,0.08056291735884394
ACH-000963,-0.04307687201663315
ACH-000968,-0.003240593822435059
ACH-000969,-0.034780652141658916
ACH-000972,-0.11702081527633175
ACH-000973,-0.17455489278760805
ACH-000974,-0.16755930991711804
ACH-000978,-0.1391254689477076
ACH-000984,-0.2263303860645584
ACH-000986,-0.22085345634851852
ACH-000988,-0.06481871140412901
ACH-000993,0.013377675449235784
ACH-000994,-0.3013094501917398
ACH-000996,-0.010698329792329677
ACH-001001,-0.029581528575143144
ACH-001020,0.012166729660509149
ACH-001028,-0.3064310250640585
ACH-001031,-0.16587589844001882
ACH-001038,-0.2528131472987237
ACH-001048,-0.3263691298246701
ACH-001050,-0.1489579789874301
ACH-001053,-0.3880535680813544
ACH-001054,0.1076554176921845
ACH-001061,-0.2156325370420633
ACH-001067,-0.1673944405817601
ACH-001075,-0.257834259334356
ACH-001096,-0.2960852502257699
ACH-001111,-0.10801734493329863
ACH-001119,-0.18153865816490006
ACH-001128,-0.14175427426923626
ACH-001134,-0.09024649379202968
ACH-001151,-0.2908114009190176
ACH-001163,-0.3760491628390758
ACH-001164,-0.048116114333010496
ACH-001183,-0.12074755612814644
ACH-001192,-0.2711824264868061
ACH-001193,0.1813843719766532
ACH-001196,0.10786669756180656
ACH-001197,-0.13056359093815514
ACH-001205,-0.0844782390231524
ACH-001211,-0.15586323832449986
ACH-001212,-0.2326162025095816
ACH-001228,-0.1730791460614533
ACH-001232,-0.3477201973489198
ACH-001239,-0.16379982492533704
ACH-001270,-0.1384263078810582
ACH-001274,0.007485654955386828
ACH-001275,-0.3619247992790971
ACH-001277,0.1641969192411358
ACH-001278,-0.039070778820677284
ACH-001280,-0.06280096775609714
ACH-001283,-0.07614485242841748
ACH-001289,-0.17017340542124162
ACH-001300,-0.24888775981812974
ACH-001301,-0.3356808985834112
ACH-001302,-0.3317328503625281
ACH-001306,-0.14588647645800812
ACH-001318,-0.20029071058213627
ACH-001322,-0.6486574725366433
ACH-001328,-0.3834202888012765
ACH-001332,-0.5671067035013395
ACH-001336,-0.19384967258783525
ACH-001346,-0.14710835021783095
ACH-001353,-0.2729277630081017
ACH-001354,-0.03975092527823627
ACH-001367,-0.1182805551445024
ACH-001368,-0.2362935440169984
ACH-001374,0.16610340017539146
ACH-001377,-0.271999798035139
ACH-001380,-0.18861286469162955
ACH-001391,-0.06087443473001726
ACH-001408,-0.12574346078702267
ACH-001430,0.007964042844852253
ACH-001431,-0.08223889343480438
ACH-001450,-0.06258606909282596
ACH-001496,-0.012345674628449594
ACH-001500,-0.2415017067787309
ACH-001523,-0.21551237256443467
ACH-001532,-0.07766311543523227
ACH-001550,-0.2598903606517106
ACH-001552,-0.040760384865705566
ACH-001554,-0.20793536359541975
ACH-001654,-0.008003395535419441
ACH-001735,-0.08907629695423687
ACH-001736,0.07697805524225744
ACH-001737,-0.3216367105117393
ACH-001740,-0.20040474983461976
ACH-001745,-0.18733330167115794
ACH-001765,-0.23917590358699814
