,LIPI (149998)
ACH-000004,-0.12037082234602862
ACH-000005,0.04487605711028881
ACH-000007,0.14124593297190433
ACH-000009,0.01321602192800175
ACH-000011,0.04487047936843437
ACH-000012,-0.22409007877284895
ACH-000013,0.03995496779067293
ACH-000014,-0.10018190439161087
ACH-000015,-0.064845264936225
ACH-000017,-0.11399429632528996
ACH-000018,-0.11220387940879216
ACH-000019,-0.044473404227059685
ACH-000021,0.013531334817135194
ACH-000022,-0.12143529564318133
ACH-000025,0.06612743281779587
ACH-000028,-0.14138958170988442
ACH-000030,-0.17140443510582065
ACH-000035,0.058188670856760376
ACH-000036,-0.10636265949701336
ACH-000037,-0.035146592257272825
ACH-000039,-0.09569600205073503
ACH-000040,-0.11913404419395132
ACH-000041,0.1808968515988061
ACH-000042,-0.06124149233552451
ACH-000045,-0.03339381155962581
ACH-000047,-0.02170834544901284
ACH-000052,-0.05486968043647529
ACH-000053,-0.043815375051557484
ACH-000054,0.001829040710797185
ACH-000055,0.038653023050933405
ACH-000060,-0.2670107107021833
ACH-000067,-0.025353234539874515
ACH-000070,-0.06668123954413482
ACH-000075,-0.0196976419950365
ACH-000078,-0.15758841899253198
ACH-000082,-0.050268376262704265
ACH-000085,-0.16967833193193846
ACH-000086,-0.003401584362042725
ACH-000087,-0.2042313965902288
ACH-000092,0.01457024395904586
ACH-000095,-0.027031326944760663
ACH-000097,-0.13486596347436486
ACH-000098,-0.06910204243093962
ACH-000099,-0.1148008244654496
ACH-000108,-0.0033825489168725817
ACH-000113,-0.0777662233325163
ACH-000116,0.009739641112385044
ACH-000118,0.07687239680133956
ACH-000120,-0.11639778443260215
ACH-000123,-0.256613541867724
ACH-000127,-0.018167379821360883
ACH-000128,-0.0012039448265755179
ACH-000132,-0.08268207555371802
ACH-000133,-0.07543655884928778
ACH-000137,-0.09312988438407208
ACH-000138,0.1084912239741672
ACH-000142,-0.039844791154115496
ACH-000143,-0.08789042216187648
ACH-000146,-0.0600215204009926
ACH-000148,-0.041699098595065584
ACH-000150,-0.19654920022183708
ACH-000152,-0.07568617991290827
ACH-000153,0.27637054587287024
ACH-000159,-0.10439765424355303
ACH-000160,0.0100521239129903
ACH-000163,-0.019264013346406185
ACH-000167,0.2773224263316397
ACH-000168,-0.37340978538820535
ACH-000169,-0.038906210519295326
ACH-000178,-0.05407799390545664
ACH-000183,0.06852057215848929
ACH-000188,-0.18488498828813732
ACH-000189,-0.08972810936492848
ACH-000190,0.14696153353473515
ACH-000198,0.04693454773504288
ACH-000203,-0.20873771061863872
ACH-000204,0.013797397007111922
ACH-000206,-0.031251473230353766
ACH-000207,-0.009612246916604963
ACH-000208,-0.03971720286120761
ACH-000210,-0.35897319452382603
ACH-000211,0.036357429462497835
ACH-000215,-0.02841254464597693
ACH-000221,0.1051076870539765
ACH-000222,-0.07065925530083149
ACH-000223,-0.060115141185264
ACH-000226,-0.16237945330208645
ACH-000227,-0.032673982836507735
ACH-000228,-0.030460615818366836
ACH-000231,-0.0387509837547624
ACH-000232,-0.4589941085304993
ACH-000233,0.07854420231403589
ACH-000234,0.013397399987209504
ACH-000235,-0.012892194125590152
ACH-000237,0.0016060563911502398
ACH-000238,-0.20257591809583245
ACH-000242,0.009590370941413249
