,C7 (730)
ACH-000004,0.2389015279408423
ACH-000005,0.4694366828847258
ACH-000007,0.2661237068595681
ACH-000009,0.2709029206102266
ACH-000011,0.3077972948401049
ACH-000012,0.3654281884648002
ACH-000013,0.2953955307442923
ACH-000014,0.20439534499618006
ACH-000015,0.2892100695950245
ACH-000017,0.07267860135798683
ACH-000018,0.26960436036072793
ACH-000019,0.3465345212158061
ACH-000021,0.3045916707118935
ACH-000022,0.20096687816192385
ACH-000025,0.4067113960282237
ACH-000028,0.3749011341715504
ACH-000030,0.4260211787642827
ACH-000035,0.18564489948470791
ACH-000036,0.21268444180729534
ACH-000037,0.2986803287500265
ACH-000039,0.21494200133006716
ACH-000040,0.23106703144318516
ACH-000041,0.16532719484788533
ACH-000042,0.14256568882476492
ACH-000045,0.31213140806482786
ACH-000047,0.2785145719520903
ACH-000052,0.17337925219231626
ACH-000053,0.2569347497194226
ACH-000054,0.23473656864406434
ACH-000055,0.42589764175876
ACH-000060,0.3745425065200531
ACH-000067,0.28480797593952073
ACH-000070,0.22422450932768587
ACH-000075,0.28257462186650073
ACH-000078,0.40929981476497096
ACH-000082,0.2845755479242402
ACH-000085,0.2513044854850477
ACH-000086,0.467221845018161
ACH-000087,0.07001633809808537
ACH-000092,0.2716433566682684
ACH-000095,0.22416908151430195
ACH-000097,0.2578356441865278
ACH-000098,0.19728927028107787
ACH-000099,0.22822966316112864
ACH-000108,0.25559756343342666
ACH-000113,0.2448215372215088
ACH-000116,0.2587917318021253
ACH-000118,0.28710234700085313
ACH-000120,0.2131945439836123
ACH-000123,0.1273996989633267
ACH-000127,0.214506881216067
ACH-000128,0.3463629124845271
ACH-000132,0.2367423596815701
ACH-000133,0.1631920867352771
ACH-000137,0.3403025765554115
ACH-000138,0.26987692144171443
ACH-000142,0.2759128829688912
ACH-000143,0.2285107633001033
ACH-000146,0.2302922581485555
ACH-000148,0.17206786378709316
ACH-000150,0.4164661103284174
ACH-000152,0.22673341423159615
ACH-000153,0.3834918325245375
ACH-000159,0.292963139117667
ACH-000160,0.34677455404682395
ACH-000163,0.3029572081790453
ACH-000167,0.3955809811727248
