,RFT1 (91869)
ACH-000364,-1.0491116967325482
ACH-000365,-0.7833040808618628
ACH-000366,-1.0218701822160432
ACH-000368,-0.7327976835175528
ACH-000374,-0.927048443314864
ACH-000375,-0.9031866390852322
ACH-000376,-0.8132225223680672
ACH-000381,-0.8793615097002193
ACH-000383,-0.7222003937064213
ACH-000387,-0.8909856120942197
ACH-000389,-0.6640301372687835
ACH-000390,-1.0614621729394311
ACH-000393,-1.0840674649329705
ACH-000395,-0.959246563942162
ACH-000396,-0.7606891437516274
ACH-000397,-0.8166644242776561
ACH-000401,-0.9142488661810118
ACH-000402,-0.5760972607262336
ACH-000403,-0.7742960081846401
ACH-000404,-0.8490017654408732
ACH-000406,-1.0197511652742914
ACH-000407,-1.1407741147895725
ACH-000408,-1.237488202273361
ACH-000410,-0.7262389832010439
ACH-000411,-1.094343357256091
ACH-000414,-0.8972711898258436
ACH-000415,-1.0954273314786964
ACH-000416,-0.9029362309508736
ACH-000420,-0.8852176918392122
ACH-000421,-0.902922632903568
ACH-000424,-0.8240092515189549
ACH-000425,-0.8385711785613461
ACH-000426,-0.9951874958656519
ACH-000427,-0.8158022673513917
ACH-000433,-0.651830954729
ACH-000435,-1.1892440002413736
ACH-000436,-0.5124069241605019
ACH-000444,-0.8385836339419329
ACH-000445,-0.6218121375774495
ACH-000448,-0.8421360121625742
ACH-000450,-0.6882929167363689
ACH-000452,-1.1903524922704616
ACH-000454,-0.8202702562208982
ACH-000458,-0.8900868841448867
ACH-000459,-0.7594002881557329
ACH-000460,-0.8858994245771992
ACH-000461,-0.7782901668074906
ACH-000463,-0.9612835969244988
ACH-000464,-0.978958788873646
ACH-000466,-1.010669417365336
ACH-000467,-1.0094338088040484
ACH-000468,-0.8291987369520709
ACH-000469,-0.860018705994691
ACH-000470,-0.984453637382352
ACH-000471,-0.95896259530161
ACH-000472,-0.7106673629924544
ACH-000473,-1.3142034205486373
ACH-000475,-0.8337807367224493
ACH-000476,-0.7455978926239193
ACH-000477,-0.8960609824359127
ACH-000479,-0.4322293925766867
ACH-000480,-1.1202152634358478
ACH-000481,-0.4908471532398557
ACH-000483,-0.7374666063280595
ACH-000484,-0.6566293920616013
ACH-000485,-0.748303524561648
ACH-000486,-0.9681340539343004
ACH-000487,-0.8906907152228954
ACH-000488,-0.8139906528591099
ACH-000490,-0.8690733697006157
ACH-000491,-0.5571275184307556
ACH-000495,-0.917608872602604
ACH-000496,-0.8226951527889147
ACH-000499,-0.986003900410712
ACH-000500,-0.9622291786893981
ACH-000502,-0.9995923857517796
ACH-000503,-1.0087642494487374
ACH-000505,-0.6840779452128949
ACH-000507,-0.8595865856261119
ACH-000510,-0.6678860641775354
ACH-000511,-1.0337385790350415
ACH-000512,-0.6826186220309499
ACH-000516,-0.8702398970500181
ACH-000517,-0.7907931404108433
ACH-000518,-1.4008117360736996
ACH-000520,-0.7826542834346659
ACH-000521,-1.0145298852704032
ACH-000522,-0.8692983313127745
ACH-000524,-0.9778680379725136
ACH-000527,-0.9873342135833012
ACH-000528,-0.8682900818429226
ACH-000537,-1.1539283319591562
ACH-000541,-0.9493974698697792
ACH-000542,-0.729909659601168
ACH-000544,-0.9034055207315472
ACH-000545,-0.969072999088794
ACH-000547,-0.9577065374186792
ACH-000548,-1.1078589920809687
ACH-000549,-0.86771838057275
ACH-000550,-0.7458715220245739
ACH-000552,-0.8538739387142339
ACH-000556,-0.8386753731529826
ACH-000557,-0.6414528406292876
ACH-000569,-0.8494670691843491
ACH-000570,-0.9007276125378834
ACH-000571,-0.7122223099697315
ACH-000573,-0.9005189319005371
ACH-000576,-0.8823913809931264
ACH-000579,-1.3077783544253587
ACH-000580,-0.6735116748682084
ACH-000584,-1.0221041041695855
ACH-000585,-1.1220821467569186
ACH-000588,-0.9013292667703796
ACH-000589,-1.0090856288171508
ACH-000591,-1.0214274027340984
ACH-000593,-0.9605251041170352
ACH-000600,-0.9793951786991948
ACH-000601,-0.9268596951686768
ACH-000605,-0.9684907158298041
ACH-000606,-1.1150959464034509
ACH-000608,-0.5652998669614298
ACH-000614,-0.9003093119391011
ACH-000616,-0.7643502999103345
ACH-000618,-0.9877373505379106
ACH-000619,-1.074125528286919
ACH-000620,-1.0414510841982827
ACH-000621,-0.4934233454894632
ACH-000622,-0.8710398504494057
ACH-000623,-0.8460451398703512
ACH-000624,-0.7904203714330685
ACH-000627,-0.7048187852442666
ACH-000630,-0.8832268176350621
ACH-000631,-0.906480153127298
ACH-000632,-0.780599852452002
ACH-000633,-0.8746967039088152
ACH-000637,-1.081841231848743
ACH-000638,-0.8486630988558468
ACH-000646,-0.7953258167751173
ACH-000647,-0.7744900259218029
ACH-000648,-0.8912799952168288
ACH-000649,-0.924058416091286
ACH-000651,-0.8961650286723462
ACH-000652,-0.935239037388084
ACH-000653,-0.8654965691309959
ACH-000657,-0.8313601551196127
ACH-000658,-0.6986004443993424
ACH-000661,-0.7726505633384252
ACH-000662,-0.9897296840161304
ACH-000663,-0.9661634108484848
ACH-000665,-0.982361058829287
ACH-000671,-0.9819182388576562
ACH-000672,-1.0958766805656426
ACH-000673,-0.8865700926887203
ACH-000676,-0.8623706555635914
ACH-000677,-0.5989449384572778
ACH-000681,-1.065446904243132
ACH-000683,-0.8845128738833461
ACH-000684,-0.8561640405930081
ACH-000688,-0.8678939075614245
ACH-000693,-0.8916415600289771
ACH-000694,-1.0332473768165071
ACH-000695,-0.5039595111744587
ACH-000696,-0.8237934425832497
ACH-000697,-1.0207503712324295
ACH-000699,-0.6370923424913041
ACH-000701,-0.6901318387581372
ACH-000706,-0.922395076275792
ACH-000711,-0.8095434071162332
ACH-000713,-0.986812346349542
ACH-000714,-0.7867359289112941
ACH-000718,-0.7119097191431114
ACH-000720,-0.9684404899590828
ACH-000721,-0.8620151707961712
ACH-000724,-1.1154344554774316
ACH-000725,-0.3063339133669805
ACH-000732,-0.9047160368413748
ACH-000734,-0.8402292978749073
ACH-000735,-0.9160772496639612
ACH-000736,-0.8295968190785009
ACH-000738,-0.9180402335153356
ACH-000746,-0.8438969594303662
ACH-000747,-0.8117210499901836
ACH-000748,-0.9897965525242955
ACH-000753,-0.7819581729673921
ACH-000756,-0.7462861586921913
ACH-000757,-0.6854949403416976
ACH-000758,-0.8929492888688051
ACH-000760,-0.9556227549646996
ACH-000762,-0.8053213536888325
ACH-000763,-0.8236390878081951
ACH-000764,-0.7151793352075551
ACH-000765,-0.9256802671148366
ACH-000766,-0.8568924159442601
ACH-000767,-0.6508904579856934
ACH-000768,-0.9026389460285636
ACH-000769,-0.8644785640296746
ACH-000770,-0.8447112421414749
ACH-000771,-0.9059737481789508
ACH-000773,-0.3377017613768263
ACH-000776,-0.7515204966167595
ACH-000777,-0.8214557226780219
ACH-000778,-1.271810128526044
ACH-000781,-0.8981895056220205
ACH-000782,-0.7298438496623534
ACH-000783,-0.9033507069555082
ACH-000784,-0.8673223516346942
ACH-000785,-0.6773038784076112
ACH-000787,-0.9692544939336762
ACH-000788,-0.8512838685659412
ACH-000791,-1.037811956458938
ACH-000792,-0.9211775842307288
ACH-000794,-0.8265202262086162
ACH-000796,-0.817265956096494
ACH-000798,-0.8088993232960465
ACH-000799,-0.4761494815983146
ACH-000800,-1.0074350293038266
ACH-000802,-0.9215826113076772
ACH-000804,-0.9203259295825168
ACH-000805,-0.9521986284859676
ACH-000809,-0.8593182032997237
ACH-000810,-0.35200720958916953
ACH-000811,-1.0486598178794766
ACH-000817,-0.5622975953995009
ACH-000819,-1.0133718667279177
ACH-000820,-1.1725590417979197
ACH-000821,-0.9003385842006512
ACH-000822,-1.0084537627576908
ACH-000823,-1.0161725943688198
ACH-000824,-0.9308376783812704
ACH-000827,-0.9254621939128812
ACH-000829,-0.6048445656511631
ACH-000831,-0.7802685783752377
ACH-000832,-0.8432910145876448
ACH-000833,-0.8638234524113526
ACH-000834,-1.0547569085110111
ACH-000835,-0.7703448587726187
ACH-000836,-1.053427722200523
ACH-000837,-0.9349102999499852
ACH-000838,-0.7857478943664891
ACH-000839,-0.99837168150121
ACH-000840,-1.1340749902250302
ACH-000841,-0.9935238228712258
ACH-000843,-0.9517998081169036
ACH-000846,-1.0075218589849655
ACH-000847,-1.1359033516259835
ACH-000848,-0.8756536208654301
ACH-000849,-0.8432227609063432
ACH-000851,-0.9132670560837068
ACH-000855,-0.8111227989815494
ACH-000856,-0.9839047173038672
ACH-000858,-0.9023299998664421
ACH-000859,-1.0533793127129545
ACH-000861,-0.9749509602222496
ACH-000862,-0.9059164366138224
ACH-000865,-0.8670212580021562
ACH-000866,-0.7560145072813926
ACH-000867,-0.7346095217899082
ACH-000869,-0.8499174701137358
ACH-000872,-0.8685331958145577
ACH-000873,-1.27935287968346
ACH-000876,-0.7895609249122773
ACH-000878,-1.2638078283142613
ACH-000880,-1.0509115113811769
ACH-000881,-0.8110741291766883
ACH-000882,-0.9608887444184472
ACH-000884,-0.8630419277560337
ACH-000885,-0.8028708499456794
ACH-000887,-0.8550937797294015
ACH-000889,-0.8491356050794017
ACH-000896,-1.099344996860154
ACH-000898,-0.6783134024524592
ACH-000900,-0.8155333463142835
ACH-000901,-0.9757167652754978
ACH-000905,-0.7592450461184855
ACH-000906,-0.8879982382342444
ACH-000907,-0.6032113732971564
ACH-000910,-0.7053505607538921
ACH-000911,-0.8018022822633241
ACH-000912,-0.9761406445497716
ACH-000913,-0.9957477306768664
ACH-000915,-0.5979838820879764
ACH-000916,-0.7110431513620111
ACH-000917,-0.8238826094704981
ACH-000920,-0.9497943355079228
ACH-000921,-0.6558673544968779
ACH-000924,-0.8912399870301912
ACH-000926,-0.8120945284590971
ACH-000928,-0.8590869369855936
ACH-000929,-1.0809091730523528
ACH-000932,-0.6982470820466788
ACH-000935,-0.7144210475321561
ACH-000936,-0.7855356398751666
ACH-000937,-0.8545805092384977
ACH-000938,-0.9392962437522766
ACH-000939,-0.9879008747155476
ACH-000941,-0.971490534381412
ACH-000943,-0.8905685878693742
ACH-000946,-0.5903722530892583
ACH-000947,-0.7330969735278309
ACH-000948,-0.8123380541833206
ACH-000950,-1.034903158472033
ACH-000953,-0.7282340224887985
ACH-000954,-0.6458520344914064
ACH-000957,-0.905937101610789
ACH-000958,-0.7938498795708359
ACH-000960,-1.0644652390832479
ACH-000963,-0.6325688266523818
ACH-000968,-0.7296502020264939
ACH-000969,-0.7091768846415321
ACH-000972,-0.6435745969090471
ACH-000973,-0.7312992062173423
ACH-000974,-0.7378568600727857
ACH-000978,-0.6637201512593729
ACH-000984,-0.759029946131794
ACH-000986,-0.8630145183139669
ACH-000988,-1.08836524127686
ACH-000993,-0.7865686915462351
ACH-000994,-0.4695953973921059
ACH-000996,-0.7086009387394292
ACH-001001,-0.7201585523779641
ACH-001020,-0.5199032984272601
ACH-001028,-0.7200637618051262
ACH-001031,-1.0390509856701575
ACH-001038,-0.7215921670091625
ACH-001048,-1.0379273841445682
ACH-001050,-0.9022626783450424
ACH-001053,-0.9548314363863504
ACH-001054,-0.7956463568016735
ACH-001061,-0.9461846772187016
ACH-001067,-0.5957195059623808
ACH-001075,-0.8264260087254617
ACH-001096,-0.9526819280750736
ACH-001111,-0.6498813884797241
ACH-001119,-0.5539384048144556
ACH-001128,-0.9531133381819866
ACH-001134,-0.6142535104387024
ACH-001151,-1.01220063951645
ACH-001163,-0.9041117018401256
ACH-001164,-0.8178630682895389
ACH-001183,-1.1404906536139714
ACH-001192,-0.8517141733348399
ACH-001193,-0.9313426845715956
ACH-001196,-0.9437418339998312
ACH-001197,-0.7437924551567286
ACH-001205,-0.8199078196497148
ACH-001211,-1.1060085327129334
ACH-001212,-0.4988123014397911
ACH-001228,-1.049784179644826
ACH-001232,-0.7180376320088373
ACH-001239,-0.9414212926028632
ACH-001270,-1.0377512508216922
ACH-001274,-0.686549976469663
ACH-001275,-1.3196945329494991
ACH-001277,-0.975943842050357
ACH-001278,-0.9493872753819418
ACH-001280,-0.6454533310660516
ACH-001283,-0.788558599786807
ACH-001289,-0.6970581304187
ACH-001300,-0.8795071418940842
ACH-001301,-0.7731397215034145
ACH-001302,-0.8983927627491746
ACH-001306,-0.8279267022294133
ACH-001318,-1.206851634525896
ACH-001322,-0.7166624596235952
ACH-001328,-0.9030922391373564
ACH-001332,-0.8086763185633294
ACH-001336,-0.9201247084162169
ACH-001346,-1.1800249439349089
ACH-001353,-0.8630675075378337
ACH-001354,-1.5112865514880285
ACH-001367,-0.8430123811463769
ACH-001368,-0.7886698279496851
ACH-001374,-0.7685113854317134
ACH-001377,-0.987977871456437
ACH-001380,-0.7757031395694999
ACH-001391,-0.7862653257812658
ACH-001408,-1.0988328798511262
ACH-001430,-1.0733095276606652
ACH-001431,-0.7770014527063239
ACH-001450,-0.7070881358367661
ACH-001496,-1.0556547704202044
ACH-001500,-0.8321346008335522
ACH-001523,-1.0353352689801143
ACH-001532,-0.7433131043714487
ACH-001550,-0.9394821112312328
ACH-001552,-0.9010920687158032
ACH-001554,-0.8755276687343467
ACH-001654,-1.0558547878606477
ACH-001735,-0.8414389739051422
ACH-001736,-0.9290575544409928
ACH-001737,-0.9206610061907934
ACH-001740,-0.8448321979935008
ACH-001745,-0.8494342923957791
ACH-001765,-1.0499948235861485
