,GSN (2934)
ACH-000004,0.015421205794914596
ACH-000005,-0.04711900822247897
ACH-000007,-0.1527275572945767
ACH-000009,-0.11295671989779585
ACH-000011,0.030303646417406994
ACH-000012,-0.04352527524351175
ACH-000013,-0.0337104891097548
ACH-000014,-0.00040992863103765805
ACH-000015,-0.14805510859252138
ACH-000017,0.09724219852381752
ACH-000018,0.0469591176259116
ACH-000019,0.15386387617821667
ACH-000021,-0.06762579855221439
ACH-000022,-0.07437794270512675
ACH-000025,-0.08501561153879389
ACH-000028,0.11094437678796297
ACH-000030,-0.006861851076213081
ACH-000035,0.03603532400431348
ACH-000036,-0.0650545641774796
ACH-000037,-0.20471862182020764
ACH-000039,-0.08100152491672291
ACH-000040,-0.015764346224110392
ACH-000041,-0.07100528000600813
ACH-000042,-0.009130195243230357
ACH-000045,-0.09507839772659492
ACH-000047,-0.14679649268608222
ACH-000052,-0.10185566567938928
ACH-000053,-0.09780970691429136
ACH-000054,-0.017628282469404736
ACH-000055,-0.05024422581516972
ACH-000060,0.04208717446359531
ACH-000067,0.10679116953784216
ACH-000070,-0.017890377978290677
ACH-000075,0.09085545532719058
ACH-000078,-0.10345916219032827
ACH-000082,-0.038495828539368365
ACH-000085,-0.06731044730886035
ACH-000086,-0.003941545540864301
ACH-000087,-0.15040204998343076
ACH-000092,-0.01971129077371144
ACH-000095,0.07137001518987449
ACH-000097,0.05114415853797999
ACH-000098,0.09846804867696148
ACH-000099,-0.030784844013966618
ACH-000108,0.032422338239851384
ACH-000113,0.0752827418766407
ACH-000116,0.14456083631805436
ACH-000118,-0.02496487550856026
ACH-000120,0.02426623195918892
ACH-000123,0.06634588614091744
ACH-000127,0.011439463569164912
ACH-000128,0.09356019089090364
ACH-000132,-0.009367051981599614
ACH-000133,-0.12093664211048245
ACH-000137,-0.10712075350607582
ACH-000138,-0.06568361391019714
ACH-000142,0.08165357153656153
ACH-000143,-0.010425465040434005
ACH-000146,-0.021042099919153717
ACH-000148,-0.13579953807431766
ACH-000150,0.2149724249072341
ACH-000152,-0.042336836074849886
ACH-000153,0.11243349695485963
ACH-000159,-0.06255147480332084
ACH-000160,-0.0044772160957415215
ACH-000163,-0.14824998538438794
ACH-000167,-0.14112552449462692
ACH-000168,-0.03802597360684901
ACH-000169,0.05860783114126235
ACH-000178,-0.07600417741882401
ACH-000183,-0.11691936392019887
ACH-000188,-0.10547314335777028
ACH-000189,-0.5034088430436839
ACH-000190,0.11118636255465153
ACH-000198,-0.006816632173857642
ACH-000203,-0.13820222860103526
ACH-000204,0.0936858728902448
ACH-000206,-0.1615555874018529
ACH-000207,-0.1335503310083301
ACH-000208,-0.012221641459352308
ACH-000210,0.4505278795517933
ACH-000211,0.09333703170469967
ACH-000215,-0.00790900189767613
ACH-000221,0.05549536026246095
ACH-000222,-0.10258788184862
ACH-000223,-0.054787981950259114
ACH-000226,0.02405040715290331
ACH-000227,0.034644270103494364
ACH-000228,-0.08653102966614601
ACH-000231,0.02418840813027122
ACH-000232,0.006526879398534304
ACH-000233,0.07722776833696744
ACH-000234,0.0963686617533632
ACH-000235,-0.0373220528898966
ACH-000237,0.07001001712795246
ACH-000238,0.019232655634401262
ACH-000242,-0.36571002381924334
ACH-000243,-0.04135764362674544
ACH-000244,-0.026870273903162715
ACH-000246,-0.02156103758056504
ACH-000248,0.0679806635070717
ACH-000250,-0.09175582934409593
ACH-000251,0.0703114469343763
ACH-000252,-0.18896858851729326
ACH-000253,-0.0978713852596731
ACH-000255,-0.06551580890289048
ACH-000256,0.07999238911032767
ACH-000257,-0.15713566141766702
ACH-000258,0.0111349785031156
ACH-000259,-0.060991021735028676
ACH-000260,-0.05522876974497
ACH-000261,0.09628576660096287
ACH-000262,-0.020704035582475497
ACH-000263,-0.13180026263213687
ACH-000264,0.062381266740789136
ACH-000265,0.03187282595688757
ACH-000266,0.04703404993038858
ACH-000272,-0.01591979272102817
ACH-000274,0.06753695130498856
ACH-000277,0.11837239255501075
ACH-000278,0.08298073683198977
ACH-000279,0.030500156832368237
ACH-000280,-0.08368595054015064
ACH-000281,0.04722072020401312
ACH-000288,-0.02669522069517179
ACH-000291,-0.07379585913344211
ACH-000293,-0.09214600301242544
ACH-000294,-0.06586797448708345
ACH-000295,-0.028786950595110637
ACH-000296,-0.027639820876738996
ACH-000302,-0.06259847409915177
ACH-000304,-0.0324858982730773
ACH-000307,-0.08675342779258738
ACH-000308,-0.04896210773242398
ACH-000310,0.05892923685491201
ACH-000311,-0.020779656442524715
ACH-000312,-0.03275668232424609
ACH-000315,-0.04819708546977163
ACH-000316,0.02337571172337963
ACH-000317,0.044800301556992383
ACH-000318,-0.13605728637353826
ACH-000319,-0.034383460783952595
ACH-000320,-0.009379774496939195
ACH-000322,-0.24084476297671964
ACH-000323,-0.02523000461659474
ACH-000324,-0.015053643368865253
ACH-000329,-0.007272532644920402
ACH-000330,0.05008100922890893
ACH-000331,0.01969828371878947
ACH-000332,0.045290468549026144
ACH-000334,0.07944666634944772
ACH-000335,-0.09202574689792692
ACH-000336,0.20325858515299725
ACH-000337,-0.035390110981207014
ACH-000338,0.21377747194493404
ACH-000339,0.0009030396318863137
ACH-000341,-0.033263169752492834
ACH-000348,-0.08798611521758111
ACH-000350,0.007974415124372476
ACH-000352,-0.03715823526766897
ACH-000356,0.0008745204903809013
ACH-000361,0.031315235997853935
ACH-000362,-0.03123350114322753
ACH-000363,0.0102787669630009
ACH-000364,0.01150847211823823
ACH-000365,-0.02470284278077425
ACH-000366,-6.216193014269814e-07
ACH-000368,0.08608901822035947
ACH-000374,-0.026569691440096518
ACH-000375,0.12683774593886288
ACH-000376,-0.05741614195849872
ACH-000381,0.04532161981322977
ACH-000383,-0.11573600765543465
ACH-000387,-0.09349931150207204
ACH-000389,-0.04309566444774345
ACH-000390,-0.017534735433636955
ACH-000393,-0.0052121416703595465
ACH-000395,-0.17648668203567155
ACH-000396,0.07400018987872219
ACH-000397,0.06680746819315027
ACH-000401,0.12497800261905055
ACH-000402,-0.03857666494937865
ACH-000403,-0.004977853616434433
ACH-000404,0.044058762093719735
ACH-000406,-0.06515321546689144
ACH-000407,-0.0548152555570198
ACH-000408,0.09810594650547796
ACH-000410,0.008178853016374945
ACH-000411,-0.02509177702404681
ACH-000414,0.03504303765403012
ACH-000415,0.07550141580944676
ACH-000416,-0.09878356453534977
ACH-000420,-0.11896553747944648
ACH-000421,0.03369310149696491
ACH-000424,0.012936259128834149
ACH-000425,0.06494068924258349
ACH-000426,0.044042064605848086
ACH-000427,0.006499366416698574
ACH-000433,-0.010483209515623171
ACH-000435,0.002164252206652018
ACH-000436,0.14848796823041344
ACH-000444,-0.10814543797897448
ACH-000445,-0.1764751071793415
ACH-000448,0.032350690868847114
ACH-000450,-0.02800761633910917
ACH-000452,0.0794696077623235
ACH-000454,-0.13726862993885122
ACH-000458,0.013460676678783541
ACH-000459,-0.04623602535104468
ACH-000460,-0.0008348744675747947
ACH-000461,0.020605327879349208
ACH-000463,-0.03060345543022964
ACH-000464,-0.09298602730876213
ACH-000466,-0.03838805836425516
ACH-000467,0.004110682238622395
ACH-000468,0.010946487232794722
ACH-000469,-0.032805701591714184
ACH-000470,0.08127713171770268
ACH-000471,-0.09468017532289023
ACH-000472,0.02767160315141198
ACH-000473,-0.08518836461038769
ACH-000475,0.06785058379329645
ACH-000476,-0.024211143917061192
ACH-000477,0.07134472347802541
ACH-000479,0.1581246070267617
ACH-000480,-0.06240016890030607
ACH-000481,0.04183929090373501
ACH-000483,0.03903059520057275
ACH-000484,-0.031625929749180916
ACH-000485,-0.03388559356528189
ACH-000486,0.06959947786377878
ACH-000487,-0.043261829051536506
ACH-000488,-0.02968316187477388
ACH-000490,0.07075074228852722
ACH-000491,0.11046710305039548
ACH-000495,-0.08035946820990722
ACH-000496,-0.038307917127882785
ACH-000499,0.090887856643179
ACH-000500,-0.3690335582403534
ACH-000502,-0.033733806496827334
ACH-000503,-0.12858901972959827
ACH-000505,0.0030017943264763576
ACH-000507,-0.010514538902663276
ACH-000510,0.05154220507802195
ACH-000511,-0.04888724048356235
ACH-000512,-0.05557375886468407
ACH-000516,0.020507188482513497
ACH-000517,-0.10824386638350844
ACH-000518,0.10372212582745027
ACH-000520,-0.032861910735622
ACH-000521,-0.07497187948182461
ACH-000522,-0.011982765710918676
ACH-000524,-0.02895040847564095
ACH-000527,-0.010563024866352242
ACH-000528,-0.06307547239454413
ACH-000537,-0.048339070748216084
ACH-000541,0.13187372579280987
ACH-000542,-0.04496763746705112
ACH-000544,-0.10083290373182636
ACH-000545,0.07956361624204937
ACH-000547,-0.023732046884844246
ACH-000548,0.01945993952533396
ACH-000549,-0.17837365851605874
ACH-000550,-0.03544694230285022
ACH-000552,0.011127259122041924
ACH-000556,-0.12672128112491218
ACH-000557,-0.008781007924829583
ACH-000569,-0.09021073447933453
ACH-000570,-0.051726212494656296
ACH-000571,0.03820651265914375
ACH-000573,-0.06897422443013633
ACH-000576,-0.03556517127430366
ACH-000579,-0.08507812290870613
ACH-000580,-0.03498810407911405
ACH-000584,-0.1304584947945724
ACH-000585,-0.0036562477451819436
ACH-000588,0.02810199356776914
ACH-000589,-0.12421724968013655
ACH-000591,-0.0076034966403455825
ACH-000593,-0.07260795928080961
ACH-000600,0.008505430163212471
ACH-000601,-0.02453972953003394
ACH-000605,-0.0328223682131717
ACH-000606,-0.006566411836255803
ACH-000608,-0.04502641144711438
ACH-000614,-0.09652138907885882
ACH-000616,0.1016664569338246
ACH-000618,0.06683118771965108
ACH-000619,-0.05224183387993968
ACH-000620,0.05242191545909855
ACH-000621,-0.018414766780199397
ACH-000622,0.08020960709119178
ACH-000623,0.06590033677301955
ACH-000624,-0.019481803961228214
ACH-000627,0.13439556313995538
ACH-000630,0.0142179242551006
ACH-000631,-0.2900736471543425
ACH-000632,0.04236003648274857
ACH-000633,-0.06663096806855129
ACH-000637,-0.04935736164340036
ACH-000638,-0.13081338958977226
ACH-000646,0.016756842017679994
ACH-000647,-0.003036188722432099
ACH-000648,0.20299636268959004
ACH-000649,-0.039968200247369086
ACH-000651,-0.027537683156577317
ACH-000652,-0.0830786420401378
ACH-000653,0.04975086660341083
ACH-000657,-0.001324244310917012
ACH-000658,0.07131782227944672
ACH-000661,-0.022881913773506426
ACH-000662,-0.2475691257473715
ACH-000663,-0.005874162427046633
ACH-000665,0.02348078512385391
ACH-000671,0.11526773954744353
ACH-000672,-0.13701518886381245
ACH-000673,-0.001096978794733679
ACH-000676,-0.11070576372759816
ACH-000677,-0.014591508297266062
ACH-000681,-0.05847055594467684
ACH-000683,-0.03568053004250482
ACH-000684,-0.06783925550245118
ACH-000688,-0.016984576485904197
ACH-000693,-0.0573180248913666
ACH-000694,-0.005496852125049607
ACH-000695,0.08298336992219174
ACH-000696,-0.10296490022556593
ACH-000697,-0.10316400840397212
ACH-000699,-0.022189523469278227
ACH-000701,0.12164375060870347
ACH-000706,0.04576996892419058
ACH-000711,0.01561623828329023
ACH-000713,0.003621437485886287
ACH-000714,0.06760139630919901
ACH-000718,-0.08094259417168571
ACH-000720,0.026990747882522814
ACH-000721,-0.08487813280684205
ACH-000724,-0.1650314443245589
ACH-000725,-0.05014734453494233
ACH-000732,-0.02392926468666609
ACH-000734,-0.06225112858368621
ACH-000735,-0.0626201550482717
ACH-000736,-0.1221768752357403
ACH-000738,-0.02069875318891786
ACH-000746,0.2493352865810398
ACH-000747,-0.027043198966795245
ACH-000748,0.02149271090690194
ACH-000753,-0.06479498307531598
ACH-000756,0.16179567821056098
ACH-000757,-0.26428453305636096
