,DPH1 (1801)
ACH-000004,-0.24887664474377386
ACH-000005,-0.33011710769299524
ACH-000007,-0.5412358471885621
ACH-000009,-0.7566340982235564
ACH-000011,-0.4675798206290624
ACH-000012,-0.5189459903941862
ACH-000013,-0.5430697405702393
ACH-000014,-0.32209763628074545
ACH-000015,-0.3196272936717529
ACH-000017,0.007817298178958985
ACH-000018,-0.5290890586831176
ACH-000019,-0.2605190221971199
ACH-000021,-0.3021150369807864
ACH-000022,-0.4763938486706911
ACH-000025,-0.6580579920333003
ACH-000028,-0.504926766222319
ACH-000030,-0.5125977858071031
ACH-000035,-0.43161066229632505
ACH-000036,-0.3023292021499041
ACH-000037,-0.5202287469738389
ACH-000039,-0.5416296595411426
ACH-000040,-0.529976720282361
ACH-000041,-0.5049859354079763
ACH-000042,-0.07881226132473229
ACH-000045,-0.3558584146229539
ACH-000047,-0.3305835308739314
ACH-000052,-0.5455961932297869
ACH-000053,-0.22524651706023885
ACH-000054,-0.15986501128436298
ACH-000055,-0.23081475210722865
ACH-000060,-0.4625494466186621
ACH-000067,-0.31272469290644017
ACH-000070,-0.3469970510296475
ACH-000075,-0.4048544994030048
ACH-000078,-0.3447304599032883
ACH-000082,-0.4743097236159538
ACH-000085,-0.7462737045406684
ACH-000086,-0.6223031939366038
ACH-000087,-0.32967747569220424
ACH-000092,-0.27667934734875205
ACH-000095,-0.3755147275490084
ACH-000097,-0.3224415506861616
ACH-000098,-0.7717164805147796
ACH-000099,-0.4924938589272833
ACH-000108,-0.5386464704591155
ACH-000113,-0.4109905025877286
ACH-000116,-0.4035477568348289
ACH-000118,-0.33637759988904364
ACH-000120,-0.3454114342836558
ACH-000123,-0.5006125079422854
ACH-000127,-0.6145800640492749
ACH-000128,-0.4006540801014598
ACH-000132,-0.4343622257554776
ACH-000133,-0.3371418200084993
ACH-000137,-0.363796167729603
ACH-000138,-0.5367814518415616
ACH-000142,-0.6565122145640769
ACH-000143,-0.32351384739695765
ACH-000146,-0.3061637705245421
ACH-000148,-0.26935985403948753
ACH-000150,-0.5130052717009111
ACH-000152,-0.4058091817832756
ACH-000153,-0.5957256325954018
ACH-000159,-0.20930033629198025
ACH-000160,-0.3242900948906104
ACH-000163,-0.3504844686811993
ACH-000167,-0.34381121637167456
ACH-000168,-0.2561351206294085
ACH-000169,-0.3474325970059253
ACH-000178,-0.5676634550790749
ACH-000183,-0.6904603203074983
ACH-000188,-0.5588313764144763
ACH-000189,-0.025897553575858108
ACH-000190,-0.562455681354183
ACH-000198,-0.5890612121974635
ACH-000203,-0.33017818121063264
ACH-000204,-0.4686558602594752
ACH-000206,-0.3927009411400011
ACH-000207,-0.4820704810384274
ACH-000208,-0.7990612962692688
ACH-000210,-0.2255017831969581
ACH-000211,-0.40248298458884857
ACH-000215,-0.4237848873068076
ACH-000221,-0.5078356117273124
ACH-000222,-0.4924275394117278
ACH-000223,-0.3969741188223015
ACH-000226,-0.37494808848162825
ACH-000227,-0.4939219763920529
ACH-000228,-0.3289238343137203
ACH-000231,-0.25920043080497257
ACH-000232,-0.3566053198643161
ACH-000233,-0.44018329596699496
ACH-000234,-0.2681358628823553
ACH-000235,-0.44462546391560426
ACH-000237,-0.6917967317793232
ACH-000238,-0.29392726703114885
ACH-000242,-0.4842385534143624
ACH-000243,-0.7332021373345353
ACH-000244,-0.09864100116884836
ACH-000246,-0.11901476283275116
ACH-000248,-0.20510991507090853
ACH-000250,-0.6982548826689255
ACH-000251,-0.5292896899552852
ACH-000252,-0.36018066643932123
ACH-000253,-0.4446599208650727
ACH-000255,-0.07292831233463798
ACH-000256,-0.7294770102234952
ACH-000257,-0.3986305418832032
ACH-000258,-0.5035706587378278
ACH-000259,-0.24968728954253724
ACH-000260,-0.8005926849823632
ACH-000261,-0.2896271760566652
ACH-000262,-0.4113966719775291
ACH-000263,-0.1579820106277488
ACH-000264,-0.3638128449332894
ACH-000265,-0.5902877536649196
ACH-000266,-0.26369016669760353
ACH-000272,-0.3347614611888077
ACH-000274,-0.24861327302089326
ACH-000277,-0.4692149998653362
ACH-000278,-0.5628945515274468
ACH-000279,-0.42871625356089904
ACH-000280,-0.6376356644993064
ACH-000281,-0.5973905365423104
ACH-000288,-0.5307800129412822
ACH-000291,-0.7167845602242935
ACH-000293,-0.3845152065027216
ACH-000294,-0.4775989684244266
ACH-000295,-0.6254101157775621
ACH-000296,-0.5766927279136087
ACH-000302,-0.4066559564426425
ACH-000304,-0.31435005064367605
ACH-000307,-0.4990783720963141
ACH-000308,-0.32449128658623777
ACH-000310,-0.2434669802891616
ACH-000311,-0.37943889235807704
ACH-000312,-0.3679306445485664
ACH-000315,-0.6908688933469497
ACH-000316,-0.6075579708448821
ACH-000317,-0.4114378875529444
ACH-000318,-0.3616917399339862
ACH-000319,-0.5641117472285273
ACH-000320,-0.7365962735414621
ACH-000322,-0.2393439090728429
ACH-000323,-0.5705036559331147
ACH-000324,-0.5618569502107357
ACH-000329,-0.33439069534253196
ACH-000330,-0.28641291276278397
ACH-000331,-0.27552096637408896
ACH-000332,-0.5403762988687574
ACH-000334,-0.22781172558435445
ACH-000335,-0.5091296184828187
ACH-000336,-0.6003484716959633
ACH-000337,-0.5676765758127239
ACH-000338,-0.6773940312006437
ACH-000339,-0.4650948328650677
ACH-000341,-0.5448985191285786
ACH-000348,-0.4255618072539377
ACH-000350,-0.2597152283944755
ACH-000352,-0.4448948010216191
ACH-000356,-0.4519568023876585
ACH-000361,-0.23124670078029366
ACH-000362,-0.4315607115728352
ACH-000363,-0.21703746514665911
ACH-000364,-0.5292188496849339
ACH-000365,-0.5211948099034923
ACH-000366,-0.7346748682941858
ACH-000368,-0.2378182824448761
ACH-000374,-0.41429996098856064
ACH-000375,-0.5454743751392885
ACH-000376,-0.5522891442337704
ACH-000381,-0.4216574513251301
ACH-000383,-0.33205455437365194
ACH-000387,-0.3503108393656321
ACH-000389,-0.8150783533948506
ACH-000390,-0.3901941949988788
ACH-000393,-0.39699366697366817
ACH-000395,-0.5477579464957328
ACH-000396,-0.6857034062953471
ACH-000397,-0.1596324236613069
ACH-000401,-0.3764138499573511
ACH-000402,-0.1835260310843181
ACH-000403,-0.26868215022994235
ACH-000404,-0.3689437829079295
ACH-000406,-0.31882352844142425
ACH-000407,-0.3232031431277819
ACH-000408,-0.29792336554729626
ACH-000410,-0.09569643839974072
ACH-000411,-0.5434614415238243
ACH-000414,-0.17235156891291126
ACH-000415,-0.3504084866560113
ACH-000416,-0.2717909720936415
ACH-000420,-0.3785373437660624
ACH-000421,-0.4265417454836089
ACH-000424,-0.4623821766527485
ACH-000425,-0.4002527979301875
ACH-000426,-0.5104702866136592
ACH-000427,-0.20798610222942546
ACH-000433,-0.4446329840231347
ACH-000435,-0.5130398469617621
ACH-000436,-0.11657700592619938
ACH-000444,-0.5566552879139415
ACH-000445,-0.4322942882474135
ACH-000448,-0.3253710052096262
ACH-000450,-0.3791860532233913
ACH-000452,-0.32548100965479104
ACH-000454,-0.6153154916194432
ACH-000458,-0.5168800783420955
ACH-000459,-0.5900891095985699
ACH-000460,-0.2837788183811622
ACH-000461,-0.4773430170449775
ACH-000463,-0.4349142376368044
ACH-000464,-0.3998253279049237
ACH-000466,-0.31456569367696585
ACH-000467,-0.3291712608014037
ACH-000468,-0.4950962631814402
ACH-000469,-0.5501574886186742
ACH-000470,-0.6121624515501636
ACH-000471,-0.361469333985544
ACH-000472,-0.3979619226347325
ACH-000473,-0.45032000073601597
ACH-000475,-0.4934749872743791
ACH-000476,-0.1724232523566714
ACH-000477,-0.44050835672414906
ACH-000479,-0.4034464241988561
ACH-000480,-0.4491580078989287
ACH-000481,-0.19348057986766776
ACH-000483,-0.4355247591310013
ACH-000484,-0.3894380406655491
ACH-000485,-0.5137588424632754
ACH-000486,-0.4251513528801272
ACH-000487,-0.4167291936185597
ACH-000488,-0.5814781167924156
ACH-000490,-0.25596709885077384
ACH-000491,-0.386673635728393
ACH-000495,-0.7229221170730419
ACH-000496,-0.6842566858680076
ACH-000499,-0.3115713094985157
ACH-000500,-0.28618033992666725
ACH-000502,-0.5469005357064258
ACH-000503,-0.36467679785177604
ACH-000505,-0.5937615837890899
ACH-000507,-0.13914687106480522
ACH-000510,-0.4650414961640441
ACH-000511,-0.3425059223117881
ACH-000512,-0.5895392165231584
ACH-000516,-0.3339702252240115
ACH-000517,-0.13554456260317174
ACH-000518,-0.5398501547805139
ACH-000520,-0.5183522518623043
ACH-000521,-0.17874801612580185
ACH-000522,-0.27454149787453325
ACH-000524,-0.26369169501562195
ACH-000527,-0.4093184110533428
ACH-000528,-0.1777136917185024
ACH-000537,-0.3819372623425144
ACH-000541,-0.2296146388907083
ACH-000542,-0.905802627325478
ACH-000544,-0.5854427512541759
ACH-000545,-0.430502467122986
ACH-000547,-0.12499312605957275
ACH-000548,-0.2811502565754872
ACH-000549,-0.3820080258778408
ACH-000550,-0.4034778374341105
ACH-000552,-0.5757481094633571
ACH-000556,-0.3618933720750394
ACH-000557,-0.3181308773019854
ACH-000569,-0.4828320398881539
ACH-000570,-0.6298067531157889
ACH-000571,-0.36819347044077655
ACH-000573,-0.29941225345548145
ACH-000576,-0.5110208528135471
ACH-000579,-0.4632849664705985
ACH-000580,-0.4597533019778842
ACH-000584,-0.5049365623053611
ACH-000585,-0.15999665839445967
ACH-000588,-0.3162835769557172
ACH-000589,-0.2299137938132029
ACH-000591,-0.4624580740591704
ACH-000593,-0.30834937263532697
ACH-000600,-0.3601216533453339
ACH-000601,-0.5595408704037869
ACH-000605,-0.20197621191934476
ACH-000606,-0.19500639010296325
ACH-000608,-0.33534135135195586
ACH-000614,-0.2866747483472569
ACH-000616,-0.4017926657773625
ACH-000618,-0.3344203951208849
ACH-000619,-0.3748098414324417
ACH-000620,-0.4691594980295497
ACH-000621,-0.4378265321368944
ACH-000622,-0.3910780781738586
ACH-000623,-0.20144757976435168
ACH-000624,-0.4597142717830118
ACH-000627,-0.5129837310998531
ACH-000630,-0.4189652210485113
ACH-000631,0.005634152217762436
ACH-000632,-0.5214208580245382
ACH-000633,-0.30357547608045043
ACH-000637,-0.4925007190880258
ACH-000638,-0.17546663090891731
ACH-000646,-0.42780297917536536
ACH-000647,-0.32973905712310225
ACH-000648,-0.9105546536609194
ACH-000649,-0.5532514854162266
ACH-000651,-0.4154637903618773
ACH-000652,-0.33145741951644103
ACH-000653,-0.3045930247910703
ACH-000657,-0.5406783014557117
ACH-000658,-0.1320978378794129
ACH-000661,-0.2542369156832981
ACH-000662,-0.4291650593687598
ACH-000663,-0.39048704824366975
ACH-000665,-0.6198646923408505
ACH-000671,-0.4984687782168461
ACH-000672,-0.4414671852570489
ACH-000673,-0.3191475222184533
ACH-000676,-0.6984950661440154
ACH-000677,-0.2433167441465904
ACH-000681,-0.3446042284459729
ACH-000683,-0.4576690758216039
ACH-000684,-0.6978728768074333
ACH-000688,-0.34143820548789977
ACH-000693,-0.4429898031445368
ACH-000694,-0.1874715932333435
ACH-000695,-0.4252710692133661
ACH-000696,-0.5313182799500871
ACH-000697,-0.6666821919507404
ACH-000699,-0.3650123230581449
ACH-000701,-0.3810447253689899
ACH-000706,-0.20876940245694048
ACH-000711,-0.6329480200365701
ACH-000713,-0.4982098590157442
ACH-000714,-0.4207708940300005
ACH-000718,-0.22597391116549534
ACH-000720,-0.4301517524554624
ACH-000721,-0.4327367987082669
ACH-000724,-0.3172941894711223
ACH-000725,-0.3422213752039956
ACH-000732,-0.6065747502891484
ACH-000734,-0.3013467852774543
ACH-000735,-0.30006569892066826
ACH-000736,-0.3451875760870283
