,RD3L (647286)
ACH-000203,0.023035873683218425
ACH-000204,0.372239700808122
ACH-000206,0.22932265843046326
ACH-000207,0.18308565926569506
ACH-000208,0.2318594401568071
ACH-000210,0.10508731209584322
ACH-000211,0.19799585722863874
ACH-000215,0.19477287612483074
ACH-000221,0.29776428409022865
ACH-000222,0.2823965060143777
ACH-000223,0.23505221756938624
ACH-000226,0.23474009051490544
ACH-000227,0.2818485498790325
ACH-000228,0.2538062163221102
ACH-000231,0.2341516798667129
ACH-000232,0.17157529805647506
ACH-000233,0.23185872742223765
ACH-000234,0.21625100168516026
ACH-000235,0.2137307246434666
ACH-000237,0.3137018083630431
ACH-000238,0.2247616801494107
ACH-000242,0.17692285441125707
ACH-000243,0.2082719820797219
ACH-000244,0.1296923337448068
ACH-000246,0.13741714887765474
ACH-000248,0.2477043390811217
ACH-000250,0.2259494931597757
ACH-000251,0.2765057335000422
ACH-000252,0.2333435026339757
ACH-000253,0.1871430433053023
ACH-000255,0.2423746697041221
ACH-000256,0.18516473188999805
ACH-000257,-0.001653459879108557
ACH-000258,0.23682298552163
ACH-000259,0.1338328752163101
ACH-000260,0.1584965622969303
ACH-000261,0.23331532902541396
ACH-000262,0.1792000629324355
ACH-000263,0.2979971089423219
ACH-000264,0.20136161529435614
ACH-000265,0.23960116865938166
ACH-000266,0.1716423107273109
ACH-000272,0.14316817314338182
ACH-000274,0.11936582109092927
ACH-000277,0.18648744609092596
ACH-000278,0.29788261501502433
ACH-000279,0.2479518770263797
ACH-000280,0.17309035015557805
ACH-000281,0.21432814227017474
ACH-000288,0.2169818065321836
ACH-000291,0.2128511751577146
ACH-000293,0.2253620299407577
ACH-000294,0.22471610719038726
ACH-000295,0.2810869970368881
ACH-000296,0.21171980575331856
ACH-000302,0.20820775702916647
ACH-000304,0.1314980057249371
ACH-000307,0.21188411057972634
ACH-000308,0.18574777768670825
ACH-000310,0.09514023155410382
ACH-000311,0.12155198433611172
ACH-000312,0.14596437170680213
ACH-000315,0.36724518135912937
ACH-000316,0.27752823446515323
ACH-000317,0.26577503102904537
ACH-000318,0.2288167008175905
ACH-000319,0.30525380010948083
ACH-000320,0.0038087486185013775
ACH-000322,0.2941328956616027
ACH-000323,0.12685594094210428
ACH-000324,0.18716848077320647
ACH-000329,0.21486793949912286
ACH-000330,0.17376401841887829
ACH-000331,0.2310917638230791
ACH-000332,0.1824668278080104
ACH-000334,0.20407817209021206
ACH-000335,0.2510975249758041
ACH-000336,0.12358049048086693
ACH-000337,0.10832335922745552
ACH-000338,0.5081058421340101
ACH-000339,0.2791484836528149
ACH-000341,0.1018862260955564
ACH-000348,0.15698276314056422
ACH-000350,0.254844357851148
ACH-000352,0.21101857547983105
ACH-000356,0.0619465308126006
ACH-000361,0.395360461835699
ACH-000362,0.20818755761962146
ACH-000363,0.12442450861724776
ACH-000364,0.40395684450100455
ACH-000365,0.20845304318316726
ACH-000366,0.2114188399605842
ACH-000368,0.11661007408453013
ACH-000374,0.2802725973633386
ACH-000375,0.22713851330174975
ACH-000376,0.21004674443212773
ACH-000381,0.23668511250466534
ACH-000383,0.1885350603028776
ACH-000387,0.2527629854387689
ACH-000389,0.2976266744115356
ACH-000390,0.217358685775212
ACH-000393,0.146950970495932
ACH-000395,0.13417336151457634
ACH-000396,0.3483913094188809
ACH-000397,0.19780388326095436
ACH-000401,0.1889190655856693
ACH-000402,0.216857891163318
ACH-000403,0.20055373108758506
ACH-000404,0.1986367431617318
ACH-000406,0.1662453195539045
ACH-000407,0.224395630301011
ACH-000408,0.3644937144652478
ACH-000410,0.21218782293921615
ACH-000411,0.20901983210499475
ACH-000414,0.18757676430563872
ACH-000415,0.2624249206624806
ACH-000416,0.17040038106948638
ACH-000420,0.1890717742862744
ACH-000421,0.18080408169757653
ACH-000424,0.13054742807197015
ACH-000425,0.19120855373883835
ACH-000426,0.2649466677018473
ACH-000427,0.2119002619054378
ACH-000433,-0.004747179422795808
ACH-000435,0.22623660644852106
ACH-000436,0.2822370756855296
ACH-000444,0.1634736567566192
ACH-000445,0.18081134702277166
ACH-000448,0.26555435616754697
ACH-000450,0.1511885703925168
ACH-000452,0.157218788543778
ACH-000454,0.11982570701635956
ACH-000458,0.245212862544892
ACH-000459,0.2054838615783761
ACH-000460,0.2413144012307772
ACH-000461,0.3131949763455212
ACH-000463,0.2836008091807022
ACH-000464,0.237747669321582
ACH-000466,0.15603547686544636
ACH-000467,0.200900095573758
ACH-000468,0.2302554116710972
ACH-000469,0.09948336623169753
ACH-000470,0.21819066558854427
ACH-000471,0.2692774617981994
ACH-000472,0.21006180455549825
ACH-000473,0.22517498658057306
ACH-000475,0.20795967691923534
ACH-000476,0.32328605384479875
ACH-000477,0.15995832670096224
ACH-000479,0.3602456288279649
ACH-000480,0.17988375306436738
ACH-000481,0.2802209770295262
ACH-000483,0.24175593989986446
ACH-000484,0.09502586535112456
ACH-000485,0.12929486950422076
ACH-000486,0.2388800226190015
ACH-000487,0.29578587215767865
ACH-000488,0.2132666406406044
ACH-000490,0.11105462015943818
ACH-000491,0.22156508809430067
ACH-000495,0.1574350994294899
ACH-000496,0.176187611304215
ACH-000499,0.2317391377024476
ACH-000500,0.4946739714309274
ACH-000502,0.11595572689905476
ACH-000503,0.26200306207293866
ACH-000505,0.18550487007920605
ACH-000507,0.09668535427232823
ACH-000510,0.23008343909289425
ACH-000511,0.2620278642169169
ACH-000512,0.34192403363422713
ACH-000516,0.1592927619756327
ACH-000517,0.19403374420924535
ACH-000518,0.27878574609462464
ACH-000520,0.2102636073173864
ACH-000521,0.27595827602161704
ACH-000522,0.2505109351756607
ACH-000524,0.1715859762440046
ACH-000527,0.20839382019656674
ACH-000528,0.2098994212452492
ACH-000537,0.3082139616919622
ACH-000541,0.2722293696181184
ACH-000542,0.2497008047812057
ACH-000544,0.1617730315569586
ACH-000545,0.20347038016255056
ACH-000547,0.1208941033944071
ACH-000548,0.26662743986941795
ACH-000549,0.3060112827878768
ACH-000550,0.20792657525970476
ACH-000552,0.1865867233461249
ACH-000556,0.19762025978907624
ACH-000557,0.1936258736858988
ACH-000569,0.3995412257800849
ACH-000570,0.18581277347197064
ACH-000571,0.21189634830661905
ACH-000573,0.24452665972026102
ACH-000576,0.15442728129012376
ACH-000579,0.24625769253767574
ACH-000580,0.16502053724443674
ACH-000584,0.23549729006816655
ACH-000585,0.20598566470283355
ACH-000588,0.30633645922825703
ACH-000589,0.18561884913867216
ACH-000591,0.17082384140524587
ACH-000593,0.1699920474312822
ACH-000600,0.13009575894350278
ACH-000601,0.2209711494638091
ACH-000605,0.0933272415132276
ACH-000606,0.2966184216269333
ACH-000608,0.22687918059179946
ACH-000614,0.363731365210522
ACH-000616,0.3046794786067782
ACH-000618,0.2546629205745925
ACH-000619,0.3386837801797449
ACH-000620,0.2206014743067025
ACH-000621,0.22170611008097174
ACH-000622,0.16777961379718587
ACH-000623,0.18283433141147526
ACH-000624,0.2631774766458697
ACH-000627,0.3056296694558681
ACH-000630,0.24111651808613446
ACH-000631,0.1834556344326453
ACH-000632,0.17159237858469448
ACH-000633,0.14055275921469598
ACH-000637,0.19805264277356452
ACH-000638,0.20865912308832515
ACH-000646,0.12218701777013745
ACH-000647,0.19944739239008102
ACH-000648,0.2594698976448716
ACH-000649,0.21549128775375964
ACH-000651,0.2517711407999019
ACH-000652,0.3129502478392435
ACH-000653,0.15275581102824753
ACH-000657,0.2278274379488825
ACH-000658,0.1045147200976467
ACH-000661,0.1290665378325689
ACH-000662,0.4654323772562584
ACH-000663,0.25794198535382273
ACH-000665,0.2467530149984156
ACH-000671,0.18323340272144534
ACH-000672,0.16372443446708326
ACH-000673,0.1634960831043732
ACH-000676,0.14874079588866726
ACH-000677,0.25521416302685784
ACH-000681,0.15345901072956444
ACH-000683,0.24639008626478526
ACH-000684,0.2536839857387092
ACH-000688,0.2492728013146467
ACH-000693,0.2287144920683215
ACH-000694,0.20415345516743244
ACH-000695,0.004032640775535788
ACH-000696,0.2820903189503819
ACH-000697,0.20570274009603
ACH-000699,0.20430052125337567
ACH-000701,0.2669323021634522
ACH-000706,0.14363042351385702
ACH-000711,0.17888448094063153
ACH-000713,0.2864498147831032
ACH-000714,0.16947218697013935
ACH-000718,0.18371106230284948
ACH-000720,0.2733474713559577
ACH-000721,0.24110712564548156
ACH-000724,0.18233670481523875
ACH-000725,0.22019568912377951
ACH-000732,0.17050603114240373
ACH-000734,0.23892541356943445
ACH-000735,0.1716956821626031
ACH-000736,0.21379550473302866
ACH-000738,0.2052061488325498
ACH-000746,0.21434736357879927
ACH-000747,0.2832084814400169
ACH-000748,0.2674584237094302
ACH-000753,0.14938343748504654
ACH-000756,0.1739708528570756
ACH-000757,0.2196530886959908
ACH-000758,0.2660212101776442
ACH-000760,0.17898910133503382
ACH-000762,0.227854225713888
ACH-000763,0.08853150192799218
ACH-000764,0.12214572761961545
ACH-000765,0.29493600121636704
ACH-000766,0.2840515922701584
ACH-000767,0.17976450298686425
ACH-000768,0.3014092822027157
ACH-000769,0.16082041355404994
ACH-000770,0.16782698384758032
ACH-000771,0.18812758927487436
ACH-000773,0.12615702036587315
ACH-000776,0.2233883720171289
ACH-000777,0.1989289356605582
ACH-000778,0.1425389655353594
ACH-000781,0.2416920457132171
ACH-000782,0.15861909474338806
ACH-000783,0.18044661739552956
ACH-000784,0.202933888433326
ACH-000785,0.04793879107900767
ACH-000787,0.14928144961352355
ACH-000788,0.26193976508011296
ACH-000791,0.21405929044949426
ACH-000792,0.22356486421612048
ACH-000794,0.20283545647401133
ACH-000796,0.18869310053325436
ACH-000798,0.11773345043931135
ACH-000799,0.23152628268324205
ACH-000800,0.3091938689073821
ACH-000802,0.32695683563498784
ACH-000804,0.2569762363894293
ACH-000805,0.37252115301413136
ACH-000809,0.20747437810800798
ACH-000810,0.12115442904256045
ACH-000811,0.27596453465488474
ACH-000817,0.2024989106395524
ACH-000819,0.17531760728888907
ACH-000820,-0.08015274595524909
ACH-000821,0.2782668581973207
ACH-000822,0.1311924718844648
ACH-000823,0.22505934862818847
ACH-000824,0.1556048704870796
ACH-000827,0.22119781263158292
ACH-000829,0.14897794277287488
ACH-000831,0.27885137635489754
ACH-000832,0.4360112926683464
ACH-000833,0.2594776948587868
ACH-000834,0.4058175466465024
ACH-000835,0.17861535061533168
ACH-000836,0.17759430994129186
ACH-000837,0.14556859301841246
ACH-000838,0.23641315684962946
ACH-000839,0.07795834653759642
ACH-000840,0.004261286899413157
ACH-000841,0.25519300325501193
ACH-000843,0.2428632209545009
ACH-000846,0.1767142571435182
ACH-000847,0.3142935552919169
ACH-000848,0.17684299678429255
ACH-000849,0.1644473394957264
ACH-000851,0.1961394353440207
ACH-000855,0.20929997150938975
ACH-000856,0.19730621431097972
ACH-000858,0.22160566602648848
ACH-000859,0.21273901731400588
ACH-000861,0.2060762096021798
ACH-000862,0.2698421294810128
ACH-000865,0.2802965437905444
ACH-000866,0.13823589163784025
ACH-000867,0.20955915093332825
ACH-000869,0.3204547923046753
ACH-000872,0.2551533503572236
ACH-000873,0.2442736928688397
ACH-000876,0.22324953560563104
ACH-000878,0.1565871181452989
ACH-000880,0.15376436965712018
ACH-000881,0.2670404130399638
ACH-000882,0.2780974935501645
ACH-000884,0.22878300652071876
ACH-000885,0.23804374420936505
ACH-000887,0.26269565068040024
ACH-000889,0.15655048807597816
ACH-000896,0.2684473800501291
ACH-000898,0.3218828505542996
ACH-000900,0.2564207682431613
ACH-000901,0.22373491138691048
ACH-000905,0.17555933627833112
ACH-000906,0.2194314898619136
ACH-000907,0.17423092561573886
ACH-000910,0.1894534870507319
ACH-000911,0.181140130855751
ACH-000912,0.21379731180099096
ACH-000913,0.15090449667449646
ACH-000915,0.2870023273521013
ACH-000916,0.21327479092790708
ACH-000917,0.2484862255728943
ACH-000920,0.4797864793213824
ACH-000921,0.1804599308818911
ACH-000924,0.19000915403872312
ACH-000926,0.20579607438968806
ACH-000928,0.08640349649949856
ACH-000929,0.2852593945076966
ACH-000932,0.2326224026179652
ACH-000935,0.2876084328029945
ACH-000936,0.2143836726079512
ACH-000937,0.2282914560045736
ACH-000938,0.24473984396579146
ACH-000939,0.17166697055376992
ACH-000941,0.17746144201293615
ACH-000943,0.2560197708805575
ACH-000946,0.12965276316445082
ACH-000947,0.23227153379993384
ACH-000948,0.1260542343241051
ACH-000950,0.11297513107852937
ACH-000953,0.16236476241574996
ACH-000954,0.4963115548572495
ACH-000957,0.2953634473673352
ACH-000958,0.1343968784559655
ACH-000960,0.21909048407243534
ACH-000963,0.10985677703811324
ACH-000968,0.20563284688120215
ACH-000969,0.24609196795668603
ACH-000972,0.20564117162280607
ACH-000973,0.20289545803747566
ACH-000974,0.1975513031307285
ACH-000978,0.05363608438870051
ACH-000984,0.2884703647454029
ACH-000986,0.2745710658421214
ACH-000988,0.0702128938495862
ACH-000993,0.11986901615338695
ACH-000994,0.2384234360175862
ACH-000996,0.26608951013971616
ACH-001001,0.1182138907154216
ACH-001020,0.2148523081432325
ACH-001028,0.2560473825248225
ACH-001031,0.08410803694439542
ACH-001038,0.17479714278523145
ACH-001048,0.19441746051189215
ACH-001050,0.19304156803671504
ACH-001053,0.2804939508540368
ACH-001054,0.35630358354536296
ACH-001061,0.30487057625823594
ACH-001067,0.2857245392488987
ACH-001075,0.3258273861900162
ACH-001096,0.13048912900069054
ACH-001111,0.25304363632024024
ACH-001119,0.2117570943215933
ACH-001128,0.11957304099390648
ACH-001134,0.15052833559008036
ACH-001151,0.23098312380431565
ACH-001163,0.23912744770430325
ACH-001164,0.387760612544882
ACH-001183,0.13939285018845846
ACH-001192,0.2425061063649191
ACH-001193,0.2384691249855355
ACH-001196,0.3303438292039334
ACH-001197,0.20266724774192107
ACH-001205,0.20700519872098133
ACH-001211,0.14516585329058532
ACH-001212,0.28897525065505586
ACH-001228,0.2693453271349677
ACH-001232,0.16338826041002172
ACH-001239,0.1566218356013981
ACH-001270,0.2656360838302146
ACH-001274,0.29691628240364953
ACH-001275,0.2265123773831788
ACH-001277,0.2384141380264597
ACH-001278,0.12175042634313925
ACH-001280,0.1243272592800589
ACH-001283,0.21685586919047728
ACH-001289,0.23486661792758054
ACH-001300,0.15720510630494625
ACH-001301,0.18469631974191114
ACH-001302,0.263733284655705
ACH-001306,0.22956571001543696
ACH-001318,0.2367724094315709
ACH-001322,0.040407896288317535
ACH-001328,0.2327374580651591
ACH-001332,0.21669637436759925
ACH-001336,0.17366562082376075
ACH-001346,0.2768561932039154
ACH-001353,0.20768080210741466
ACH-001354,-0.03969619519182552
ACH-001367,0.2484377243913545
ACH-001368,0.2013128830854663
ACH-001374,0.3910828634468069
ACH-001377,0.1232291437838081
ACH-001380,0.1831866553731777
ACH-001391,0.26812322057563964
ACH-001408,0.2158332912609578
ACH-001430,0.27232737879410746
ACH-001431,0.2126740560392765
ACH-001450,0.15921834879432606
ACH-001496,0.15021078819112552
ACH-001500,0.2252276821957161
ACH-001523,0.11631134764507264
ACH-001532,0.1968655277409881
ACH-001550,0.15500206239105094
ACH-001552,0.2157511186188607
ACH-001554,0.15332173828348095
ACH-001654,0.20732293933298807
ACH-001735,0.1812567303063211
ACH-001736,0.12653131803982148
ACH-001737,0.12642064878344253
ACH-001740,0.17158816988006942
ACH-001745,0.1924602443477827
ACH-001765,0.10540599369453216
